Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.063802708333311602e+04,3.604673843134619915e+00
1.063802710516863226e+04,3.604673843895856322e+00
1.063802712700415032e+04,3.604673844657376947e+00
1.063802714883966655e+04,3.604673845419181788e+00
1.063802717067518279e+04,3.604673846181281505e+00
1.063802719251070084e+04,3.604673846943668991e+00
1.063802721434621708e+04,3.604673847706340695e+00
1.063802723618173331e+04,3.604673848469303721e+00
1.063802725801725137e+04,3.604673849232550964e+00
1.063802727985276761e+04,3.604673849996089530e+00
1.063802730168828566e+04,3.604673850759915865e+00
1.063802732352380190e+04,3.604673851524029971e+00
1.063802734535931813e+04,3.604673852288431846e+00
1.063802736719483619e+04,3.604673853053121491e+00
1.063802738903035242e+04,3.604673853818102458e+00
1.063802741086586866e+04,3.604673854583367643e+00
1.063802743270138672e+04,3.604673855348920597e+00
1.063802745453690295e+04,3.604673856114761321e+00
1.063802747637241919e+04,3.604673856880889815e+00
1.063802749820793724e+04,3.604673857647309632e+00
1.063802752004345348e+04,3.604673858414013665e+00
1.063802754187896971e+04,3.604673859181009021e+00
1.063802756371448777e+04,3.604673859948292147e+00
1.063802758555000401e+04,3.604673860715866596e+00
1.063802760738552206e+04,3.604673861483721709e+00
1.063802762922103830e+04,3.604673862251868144e+00
1.063802765105655453e+04,3.604673863020302349e+00
1.063802767289207259e+04,3.604673863789024324e+00
1.063802769472758882e+04,3.604673864558034069e+00
1.063802771656310506e+04,3.604673865327331583e+00
1.063802773839862311e+04,3.604673866096920420e+00
1.063802776023413935e+04,3.604673866866797027e+00
1.063802778206965559e+04,3.604673867636961404e+00
1.063802780390517364e+04,3.604673868407409998e+00
1.063802782574068988e+04,3.604673869178153467e+00
1.063802784757620611e+04,3.604673869949177600e+00
1.063802786941172417e+04,3.604673870720493056e+00
1.063802789124724040e+04,3.604673871492096282e+00
1.063802791308275846e+04,3.604673872263987278e+00
1.063802793491827470e+04,3.604673873036166043e+00
1.063802795675379093e+04,3.604673873808636131e+00
1.063802797858930899e+04,3.604673874581390436e+00
1.063802800042482522e+04,3.604673875354432511e+00
1.063802802226034146e+04,3.604673876127765908e+00
1.063802804409585951e+04,3.604673876901387075e+00
1.063802806593137575e+04,3.604673877675296012e+00
1.063802808776689199e+04,3.604673878449492719e+00
1.063802810960241004e+04,3.604673879223977195e+00
1.063802813143792628e+04,3.604673879998752994e+00
1.063802815327344251e+04,3.604673880773813011e+00
1.063802817510896057e+04,3.604673881549160797e+00
1.063802819694447680e+04,3.604673882324796352e+00
1.063802821877999486e+04,3.604673883100726783e+00
1.063802824061551109e+04,3.604673883876937879e+00
1.063802826245102733e+04,3.604673884653436744e+00
1.063802828428654539e+04,3.604673885430226932e+00
1.063802830612206162e+04,3.604673886207308442e+00
1.063802832795757786e+04,3.604673886984674169e+00
1.063802834979309591e+04,3.604673887762327666e+00
1.063802837162861215e+04,3.604673888540268933e+00
1.063802839346412838e+04,3.604673889318501523e+00
1.063802841529964644e+04,3.604673890097021882e+00
1.063802843713516268e+04,3.604673890875826459e+00
1.063802845897067891e+04,3.604673891654922357e+00
1.063802848080619697e+04,3.604673892434309579e+00
1.063802850264171320e+04,3.604673893213977465e+00
1.063802852447723126e+04,3.604673893993940226e+00
1.063802854631274749e+04,3.604673894774187204e+00
1.063802856814826373e+04,3.604673895554725505e+00
1.063802858998378179e+04,3.604673896335548022e+00
1.063802861181929802e+04,3.604673897116661863e+00
1.063802863365481426e+04,3.604673897898063473e+00
1.063802865549033231e+04,3.604673898679749300e+00
1.063802867732584855e+04,3.604673899461730002e+00
1.063802869916136478e+04,3.604673900243991369e+00
1.063802872099688284e+04,3.604673901026547611e+00
1.063802874283239908e+04,3.604673901809388070e+00
1.063802876466791531e+04,3.604673902592519852e+00
1.063802878650343337e+04,3.604673903375939403e+00
1.063802880833894960e+04,3.604673904159646725e+00
1.063802883017446766e+04,3.604673904943641816e+00
1.063802885200998389e+04,3.604673905727924677e+00
1.063802887384550013e+04,3.604673906512495307e+00
1.063802889568101818e+04,3.604673907297357260e+00
1.063802891751653442e+04,3.604673908082506983e+00
1.063802893935205066e+04,3.604673908867940924e+00
1.063802896118756871e+04,3.604673909653666186e+00
1.063802898302308495e+04,3.604673910439679219e+00
1.063802900485860118e+04,3.604673911225980021e+00
1.063802902669411924e+04,3.604673912012568593e+00
1.063802904852963547e+04,3.604673912799444935e+00
1.063802907036515171e+04,3.604673913586612599e+00
1.063802909220066977e+04,3.604673914374068033e+00
1.063802911403618600e+04,3.604673915161807685e+00
1.063802913587170406e+04,3.604673915949842211e+00
1.063802915770722029e+04,3.604673916738160955e+00
1.063802917954273653e+04,3.604673917526767468e+00
1.063802920137825458e+04,3.604673918315665304e+00
1.063802922321377082e+04,3.604673919104847357e+00
1.063802924504928706e+04,3.604673919894320733e+00
1.063802926688480511e+04,3.604673920684078325e+00
1.063802928872032135e+04,3.604673921474127241e+00
1.063802931055583758e+04,3.604673922264463926e+00
1.063802933239135564e+04,3.604673923055088380e+00
1.063802935422687187e+04,3.604673923846004158e+00
1.063802937606238811e+04,3.604673924637207705e+00
1.063802939789790616e+04,3.604673925428699022e+00
1.063802941973342240e+04,3.604673926220474556e+00
1.063802944156894046e+04,3.604673927012541412e+00
1.063802946340445669e+04,3.604673927804899591e+00
1.063802948523997293e+04,3.604673928597541988e+00
1.063802950707549098e+04,3.604673929390472154e+00
1.063802952891100722e+04,3.604673930183693642e+00
1.063802955074652346e+04,3.604673930977206453e+00
1.063802957258204151e+04,3.604673931770999928e+00
1.063802959441755775e+04,3.604673932565088279e+00
1.063802961625307398e+04,3.604673933359457294e+00
1.063802963808859204e+04,3.604673934154124737e+00
1.063802965992410827e+04,3.604673934949072844e+00
1.063802968175962451e+04,3.604673935744312274e+00
1.063802970359514256e+04,3.604673936539839474e+00
1.063802972543065880e+04,3.604673937335657996e+00
1.063802974726617686e+04,3.604673938131757183e+00
1.063802976910169309e+04,3.604673938928151244e+00
1.063802979093720933e+04,3.604673939724829523e+00
1.063802981277272738e+04,3.604673940521802677e+00
1.063802983460824362e+04,3.604673941319060049e+00
1.063802985644375985e+04,3.604673942116608742e+00
1.063802987827927791e+04,3.604673942914438101e+00
1.063802990011479415e+04,3.604673943712562334e+00
1.063802992195031038e+04,3.604673944510977890e+00
1.063802994378582844e+04,3.604673945309674110e+00
1.063802996562134467e+04,3.604673946108661653e+00
1.063802998745686091e+04,3.604673946907936966e+00
1.063803000929237896e+04,3.604673947707503601e+00
1.063803003112789520e+04,3.604673948507358006e+00
1.063803005296341325e+04,3.604673949307496628e+00
1.063803007479892949e+04,3.604673950107926572e+00
1.063803009663444573e+04,3.604673950908647839e+00
1.063803011846996378e+04,3.604673951709653323e+00
1.063803014030548002e+04,3.604673952510946577e+00
1.063803016214099625e+04,3.604673953312534707e+00
1.063803018397651431e+04,3.604673954114403500e+00
1.063803020581203054e+04,3.604673954916563616e+00
