Time (BJD_TBD - 2450000), F_star + F_h (mJy)
9.882460428240709007e+03,2.557567479439728064e+00
9.882460446256400246e+03,2.557567479672296695e+00
9.882460464272089666e+03,2.557567479904863994e+00
9.882460482287780906e+03,2.557567480137431293e+00
9.882460500303470326e+03,2.557567480369998147e+00
9.882460518319161565e+03,2.557567480602565002e+00
9.882460536334850985e+03,2.557567480835131413e+00
9.882460554350542225e+03,2.557567481067697823e+00
9.882460572366233464e+03,2.557567481300263346e+00
9.882460590381922884e+03,2.557567481532828424e+00
9.882460608397614124e+03,2.557567481765393946e+00
9.882460626413303544e+03,2.557567481997958136e+00
9.882460644428994783e+03,2.557567482230522327e+00
9.882460662444684203e+03,2.557567482463086517e+00
9.882460680460375443e+03,2.557567482695649819e+00
9.882460698476066682e+03,2.557567482928213121e+00
9.882460716491756102e+03,2.557567483160775534e+00
9.882460734507447341e+03,2.557567483393338392e+00
9.882460752523136762e+03,2.557567483625900362e+00
9.882460770538828001e+03,2.557567483858462776e+00
9.882460788554517421e+03,2.557567484091023857e+00
9.882460806570208661e+03,2.557567484323584939e+00
9.882460824585899900e+03,2.557567484556145576e+00
9.882460842601589320e+03,2.557567484788706214e+00
9.882460860617280559e+03,2.557567485021266407e+00
9.882460878632969980e+03,2.557567485253825712e+00
9.882460896648661219e+03,2.557567485486385017e+00
9.882460914664350639e+03,2.557567485718944322e+00
9.882460932680041878e+03,2.557567485951502295e+00
9.882460950695733118e+03,2.557567486184060712e+00
9.882460968711422538e+03,2.557567486416618685e+00
9.882460986727113777e+03,2.557567486649176214e+00
9.882461004742803198e+03,2.557567486881733743e+00
9.882461022758494437e+03,2.557567487114290827e+00
9.882461040774183857e+03,2.557567487346847024e+00
9.882461058789875096e+03,2.557567487579402776e+00
9.882461076805566336e+03,2.557567487811958973e+00
9.882461094821255756e+03,2.557567488044514725e+00
9.882461112836946995e+03,2.557567488277069589e+00
9.882461130852636416e+03,2.557567488509624454e+00
9.882461148868327655e+03,2.557567488742178874e+00
9.882461166884017075e+03,2.557567488974732406e+00
9.882461184899708314e+03,2.557567489207286382e+00
9.882461202915399554e+03,2.557567489439840358e+00
9.882461220931088974e+03,2.557567489672393002e+00
9.882461238946780213e+03,2.557567489904945646e+00
9.882461256962469633e+03,2.557567490137497845e+00
9.882461274978160873e+03,2.557567490370049601e+00
9.882461292993850293e+03,2.557567490602601357e+00
9.882461311009541532e+03,2.557567490835152668e+00
9.882461329025232772e+03,2.557567491067703980e+00
9.882461347040922192e+03,2.557567491300254403e+00
9.882461365056613431e+03,2.557567491532804382e+00
9.882461383072302851e+03,2.557567491765354362e+00
9.882461401087994091e+03,2.557567491997903453e+00
9.882461419103683511e+03,2.557567492230452988e+00
9.882461437119374750e+03,2.557567492463001635e+00
9.882461455135065989e+03,2.557567492695549838e+00
9.882461473150755410e+03,2.557567492928098041e+00
9.882461491166446649e+03,2.557567493160645800e+00
9.882461509182136069e+03,2.557567493393193114e+00
9.882461527197827309e+03,2.557567493625739985e+00
9.882461545213516729e+03,2.557567493858286856e+00
9.882461563229207968e+03,2.557567494090833282e+00
9.882461581244899207e+03,2.557567494323379265e+00
9.882461599260588628e+03,2.557567494555925247e+00
9.882461617276279867e+03,2.557567494788469897e+00
9.882461635291969287e+03,2.557567495021014992e+00
9.882461653307660526e+03,2.557567495253559642e+00
