Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.062594821759266779e+04,3.887924846225981668e+01
1.062594823627046208e+04,3.887905147655223459e+01
1.062594825494825454e+04,3.887885448960852841e+01
1.062594827362604883e+04,3.887865750139035015e+01
1.062594829230384312e+04,3.887846051191691288e+01
1.062594831098163559e+04,3.887826352120739415e+01
1.062594832965942987e+04,3.887806652922346728e+01
1.062594834833722416e+04,3.887786953598431694e+01
1.062594836701501663e+04,3.887767254150914908e+01
1.062594838569281092e+04,3.887747554575962283e+01
1.062594840437060520e+04,3.887727854875492994e+01
1.062594842304839767e+04,3.887708155051428349e+01
1.062594844172619196e+04,3.887688455099932128e+01
1.062594846040398625e+04,3.887668755022924216e+01
1.062594847908178053e+04,3.887649054820408168e+01
1.062594849775957300e+04,3.887629354494301737e+01
1.062594851643736729e+04,3.887609654040772256e+01
1.062594853511516158e+04,3.887589953461738190e+01
1.062594855379295404e+04,3.887570252759121558e+01
1.062594857247074833e+04,3.887550551929085429e+01
1.062594859114854262e+04,3.887530850973551111e+01
1.062594860982633509e+04,3.887511149894437779e+01
1.062594862850412937e+04,3.887491448687912055e+01
1.062594864718192366e+04,3.887471747355891694e+01
1.062594866585971613e+04,3.887452045900300135e+01
1.062594868453751042e+04,3.887432344317299027e+01
1.062594870321530470e+04,3.887412642608811808e+01
1.062594872189309717e+04,3.887392940776754813e+01
1.062594874057089146e+04,3.887373238817296084e+01
1.062594875924868575e+04,3.887353536732354087e+01
1.062594877792647821e+04,3.887333834523851550e+01
1.062594879660427250e+04,3.887314132187949411e+01
1.062594881528206679e+04,3.887294429726571821e+01
1.062594883395985926e+04,3.887274727141636532e+01
1.062594885263765354e+04,3.887255024429309458e+01
1.062594887131544783e+04,3.887235321591508352e+01
1.062594888999324030e+04,3.887215618630158076e+01
1.062594890867103459e+04,3.887195915541420277e+01
1.062594892734882887e+04,3.887176212327216973e+01
1.062594894602662316e+04,3.887156508987546744e+01
1.062594896470441563e+04,3.887136805524333738e+01
1.062594898338220992e+04,3.887117101933739605e+01
1.062594900206000420e+04,3.887097398217687783e+01
1.062594902073779667e+04,3.887077694378096027e+01
1.062594903941559096e+04,3.887057990411130959e+01
1.062594905809338525e+04,3.887038286318709623e+01
1.062594907677117772e+04,3.887018582102756170e+01
1.062594909544897200e+04,3.886998877759432247e+01
1.062594911412676629e+04,3.886979173290661294e+01
1.062594913280455876e+04,3.886959468698360354e+01
1.062594915148235305e+04,3.886939763978696760e+01
1.062594917016014733e+04,3.886920059133588978e+01
1.062594918883793980e+04,3.886900354164959026e+01
1.062594920751573409e+04,3.886880649068969262e+01
1.062594922619352838e+04,3.886860943847543126e+01
1.062594924487132084e+04,3.886841238502597662e+01
1.062594926354911513e+04,3.886821533030300202e+01
1.062594928222690942e+04,3.886801827432569212e+01
1.062594930090470189e+04,3.886782121711327420e+01
1.062594931958249617e+04,3.886762415862735764e+01
1.062594933826029046e+04,3.886742709888716973e+01
1.062594935693808293e+04,3.886723003791193065e+01
1.062594937561587722e+04,3.886703297566325688e+01
1.062594939429367150e+04,3.886683591216033307e+01
1.062594941297146579e+04,3.886663884740323738e+01
1.062594943164925826e+04,3.886644178141114736e+01
1.062594945032705255e+04,3.886624471414567950e+01
1.062594946900484683e+04,3.886604764562608239e+01
1.062594948768263930e+04,3.886585057587154068e+01
1.062594950636043359e+04,3.886565350484367798e+01
1.062594952503822788e+04,3.886545643256173577e+01
1.062594954371602034e+04,3.886525935904489870e+01
1.062594956239381463e+04,3.886506228425481879e+01
1.062594958107160892e+04,3.886486520821068069e+01
1.062594959974940139e+04,3.886466813093171879e+01
1.062594961842719567e+04,3.886447105237955668e+01
1.062594963710498996e+04,3.886427397257341454e+01
1.062594965578278243e+04,3.886407689153246992e+01
1.062594967446057672e+04,3.886387980921839613e+01
1.062594969313837100e+04,3.886368272565037785e+01
1.062594971181616347e+04,3.886348564084764234e+01
1.062594973049395776e+04,3.886328855477181321e+01
1.062594974917175205e+04,3.886309146744209642e+01
1.062594976784954451e+04,3.886289437887770504e+01
1.062594978652733880e+04,3.886269728904027687e+01
1.062594980520513309e+04,3.886250019794901078e+01
1.062594982388292556e+04,3.886230310562314116e+01
1.062594984256071984e+04,3.886210601202427739e+01
1.062594986123851413e+04,3.886190891717163254e+01
1.062594987991630842e+04,3.886171182106523503e+01
1.062594989859410089e+04,3.886151472372429083e+01
1.062594991727189517e+04,3.886131762511041643e+01
1.062594993594968946e+04,3.886112052524285332e+01
1.062594995462748193e+04,3.886092342414078615e+01
1.062594997330527622e+04,3.886072632176586694e+01
1.062594999198307050e+04,3.886052921813729455e+01
1.062595001066086297e+04,3.886033211327427495e+01
1.062595002933865726e+04,3.886013500713845303e+01
1.062595004801645155e+04,3.885993789974902768e+01
1.062595006669424401e+04,3.885974079112521196e+01
1.062595008537203830e+04,3.885954368122864366e+01
1.062595010404983259e+04,3.885934657007853588e+01
1.062595012272762506e+04,3.885914945769410167e+01
1.062595014140541934e+04,3.885895234403694332e+01
1.062595016008321363e+04,3.885875522912630942e+01
1.062595017876100610e+04,3.885855811298138462e+01
1.062595019743880039e+04,3.885836099556381384e+01
1.062595021611659467e+04,3.885816387689281015e+01
