Time (BJD_TBD - 2450000), L_e/L_star (ppm)
1.062594821759266779e+04,4.289232178047078747e+01
1.062594823627046208e+04,4.289348531551138421e+01
1.062594825494825454e+04,4.289464885828069640e+01
1.062594827362604883e+04,4.289581240900495374e+01
1.062594829230384312e+04,4.289697596757039832e+01
1.062594831098163559e+04,4.289813953386330070e+01
1.062594832965942987e+04,4.289930310810985503e+01
1.062594834833722416e+04,4.290046669019632475e+01
1.062594836701501663e+04,4.290163028000893775e+01
1.062594838569281092e+04,4.290279387777390951e+01
1.062594840437060520e+04,4.290395748337750348e+01
1.062594842304839767e+04,4.290512109670595464e+01
1.062594844172619196e+04,4.290628471798547139e+01
1.062594846040398625e+04,4.290744834710231004e+01
1.062594847908178053e+04,4.290861198405605847e+01
1.062594849775957300e+04,4.290977562873291618e+01
1.062594851643736729e+04,4.291093928135912705e+01
1.062594853511516158e+04,4.291210294182094742e+01
1.062594855379295404e+04,4.291326661000461229e+01
1.062594857247074833e+04,4.291443028613632293e+01
1.062594859114854262e+04,4.291559397010232857e+01
1.062594860982633509e+04,4.291675766178889972e+01
1.062594862850412937e+04,4.291792136142224479e+01
1.062594864718192366e+04,4.291908506888859876e+01
1.062594866585971613e+04,4.292024878407420374e+01
1.062594868453751042e+04,4.292141250720527523e+01
1.062594870321530470e+04,4.292257623816807666e+01
1.062594872189309717e+04,4.292373997684883591e+01
1.062594874057089146e+04,4.292490372347378980e+01
1.062594875924868575e+04,4.292606747792916622e+01
1.062594877792647821e+04,4.292723124010120017e+01
1.062594879660427250e+04,4.292839501021614268e+01
1.062594881528206679e+04,4.292955878816021453e+01
1.062594883395985926e+04,4.293072257381965073e+01
1.062594885263765354e+04,4.293188636742070940e+01
1.062594887131544783e+04,4.293305016884961844e+01
1.062594888999324030e+04,4.293421397799258443e+01
1.062594890867103459e+04,4.293537779507586549e+01
1.062594892734882887e+04,4.293654161998569663e+01
1.062594894602662316e+04,4.293770545272166572e+01
1.062594896470441563e+04,4.293886929316997936e+01
1.062594898338220992e+04,4.294003314155687434e+01
1.062594900206000420e+04,4.294119699776859989e+01
1.062594902073779667e+04,4.294236086169137678e+01
1.062594903941559096e+04,4.294352473355149868e+01
1.062594905809338525e+04,4.294468861323512243e+01
1.062594907677117772e+04,4.294585250062850434e+01
1.062594909544897200e+04,4.294701639595790255e+01
1.062594911412676629e+04,4.294818029910955204e+01
1.062594913280455876e+04,4.294934420996965230e+01
1.062594915148235305e+04,4.295050812876450408e+01
1.062594917016014733e+04,4.295167205538027844e+01
1.062594918883793980e+04,4.295283598970324590e+01
1.062594920751573409e+04,4.295399993195963617e+01
1.062594922619352838e+04,4.295516388203569136e+01
1.062594924487132084e+04,4.295632783981760383e+01
1.062594926354911513e+04,4.295749180553168856e+01
1.062594928222690942e+04,4.295865577906411659e+01
1.062594930090470189e+04,4.295981976030112293e+01
1.062594931958249617e+04,4.296098374946899412e+01
1.062594933826029046e+04,4.296214774645395096e+01
1.062594935693808293e+04,4.296331175114217160e+01
1.062594937561587722e+04,4.296447576375995681e+01
1.062594939429367150e+04,4.296563978419352736e+01
1.062594941297146579e+04,4.296680381244244984e+01
1.062594943164925826e+04,4.296796784839292371e+01
1.062594945032705255e+04,4.296913189227125685e+01
1.062594946900484683e+04,4.297029594396362739e+01
1.062594948768263930e+04,4.297146000335626326e+01
1.062594950636043359e+04,4.297262407067546519e+01
1.062594952503822788e+04,4.297378814580741846e+01
1.062594954371602034e+04,4.297495222863834385e+01
1.062594956239381463e+04,4.297611631939452792e+01
1.062594958107160892e+04,4.297728041796219145e+01
1.062594959974940139e+04,4.297844452422753392e+01
1.062594961842719567e+04,4.297960863841682766e+01
1.062594963710498996e+04,4.298077276041631478e+01
1.062594965578278243e+04,4.298193689011217344e+01
1.062594967446057672e+04,4.298310102773072572e+01
1.062594969313837100e+04,4.298426517315814976e+01
1.062594971181616347e+04,4.298542932628065216e+01
1.062594973049395776e+04,4.298659348732456209e+01
1.062594974917175205e+04,4.298775765617605771e+01
1.062594976784954451e+04,4.298892183272135270e+01
1.062594978652733880e+04,4.299008601718672651e+01
1.062594980520513309e+04,4.299125020945841413e+01
1.062594982388292556e+04,4.299241440942257952e+01
1.062594984256071984e+04,4.299357861730558028e+01
1.062594986123851413e+04,4.299474283299356614e+01
1.062594987991630842e+04,4.299590705648613209e+01
1.062594989859410089e+04,4.299707128766947761e+01
1.062594991727189517e+04,4.299823552676988214e+01
1.062594993594968946e+04,4.299939977367360200e+01
1.062594995462748193e+04,4.300056402826676560e+01
1.062594997330527622e+04,4.300172829077574477e+01
1.062594999198307050e+04,4.300289256108669633e+01
1.062595001066086297e+04,4.300405683908584109e+01
1.062595002933865726e+04,4.300522112499949401e+01
1.062595004801645155e+04,4.300638541871385456e+01
1.062595006669424401e+04,4.300754972011506538e+01
1.062595008537203830e+04,4.300871402942949828e+01
1.062595010404983259e+04,4.300987834654334563e+01
1.062595012272762506e+04,4.301104267134276427e+01
1.062595014140541934e+04,4.301220700405414732e+01
1.062595016008321363e+04,4.301337134456360900e+01
1.062595017876100610e+04,4.301453569275736299e+01
1.062595019743880039e+04,4.301570004886174559e+01
1.062595021611659467e+04,4.301686441276296335e+01
1.062595023479438714e+04,4.301802878434716604e+01
1.062595025347218143e+04,4.301919316384072545e+01
1.062595027214997572e+04,4.302035755112979132e+01
1.062595029082776819e+04,4.302152194610057734e+01
1.062595030950556247e+04,4.302268634897939847e+01
1.062595032818335676e+04,4.302385075965246131e+01
1.062595034686115105e+04,4.302501517811931109e+01
1.062595036553894352e+04,4.302617960426614729e+01
1.062595038421673780e+04,4.302734403831930621e+01
1.062595040289453209e+04,4.302850848016497309e+01
1.062595042157232456e+04,4.302967292968931190e+01
1.062595044025011885e+04,4.303083738711870154e+01
1.062595045892791313e+04,4.303200185233931307e+01
1.062595047760570560e+04,4.303316632523729623e+01
1.062595049628349989e+04,4.303433080603902283e+01
1.062595051496129418e+04,4.303549529463067813e+01
1.062595053363908664e+04,4.303665979089841898e+01
1.062595055231688093e+04,4.303782429506863139e+01
1.062595057099467522e+04,4.303898880702745799e+01
1.062595058967246769e+04,4.304015332666106985e+01
1.062595060835026197e+04,4.304131785419585299e+01
1.062595062702805626e+04,4.304248238951798555e+01
1.062595064570584873e+04,4.304364693251359597e+01
1.062595066438364302e+04,4.304481148340908447e+01
1.062595068306143730e+04,4.304597604209062212e+01
1.062595070173922977e+04,4.304714060844435863e+01
1.062595072041702406e+04,4.304830518269666584e+01
1.062595073909481835e+04,4.304946976473375031e+01
1.062595075777261081e+04,4.305063435444171205e+01
1.062595077645040510e+04,4.305179895204697971e+01
1.062595079512819939e+04,4.305296355743570302e+01
1.062595081380599368e+04,4.305412817060746278e+01
1.062595083248378614e+04,4.305529279144837318e+01
1.062595085116158043e+04,4.305645742018487709e+01
1.062595086983937472e+04,4.305762205670309584e+01
1.062595088851716719e+04,4.305878670088920046e+01
1.062595090719496147e+04,4.305995135296959830e+01
1.062595092587275576e+04,4.306111601283043200e+01
1.062595094455054823e+04,4.306228068035782997e+01
1.062595096322834252e+04,4.306344535577822796e+01
1.062595098190613680e+04,4.306461003897778284e+01
1.062595100058392927e+04,4.306577472984262300e+01
1.062595101926172356e+04,4.306693942859914159e+01
1.062595103793951785e+04,4.306810413513353808e+01
1.062595105661731031e+04,4.306926884933191246e+01
1.062595107529510460e+04,4.307043357142070761e+01
1.062595109397289889e+04,4.307159830128604483e+01
1.062595111265069136e+04,4.307276303881408808e+01
1.062595113132848564e+04,4.307392778423125890e+01
1.062595115000627993e+04,4.307509253742369992e+01
1.062595116868407240e+04,4.307625729827751115e+01
1.062595118736186669e+04,4.307742206701915677e+01
1.062595120603966097e+04,4.307858684353477940e+01
1.062595122471745344e+04,4.307975162771050037e+01
1.062595124339524773e+04,4.308091641977279096e+01
1.062595126207304202e+04,4.308208121960772274e+01
1.062595128075083630e+04,4.308324602721489782e+01
1.062595129942862877e+04,4.308441084248045883e+01
1.062595131810642306e+04,4.308557566563085572e+01
1.062595133678421735e+04,4.308674049655218141e+01
1.062595135546200981e+04,4.308790533513059273e+01
1.062595137413980410e+04,4.308907018159251834e+01
1.062595139281759839e+04,4.309023503582412218e+01
1.062595141149539086e+04,4.309139989771149004e+01
1.062595143017318514e+04,4.309256476748109321e+01
1.062595144885097943e+04,4.309372964501906722e+01
1.062595146752877190e+04,4.309489453021154048e+01
1.062595148620656619e+04,4.309605942328494166e+01
1.062595150488436047e+04,4.309722432412542048e+01
1.062595152356215294e+04,4.309838923261907695e+01
1.062595154223994723e+04,4.309955414899238946e+01
1.062595156091774152e+04,4.310071907313150064e+01
1.062595157959553399e+04,4.310188400492248206e+01
1.062595159827332827e+04,4.310304894459183345e+01
1.062595161695112256e+04,4.310421389202567610e+01
1.062595163562891503e+04,4.310537884711011714e+01
1.062595165430670932e+04,4.310654381007161362e+01
1.062595167298450360e+04,4.310770878079630108e+01
1.062595169166229607e+04,4.310887375917030084e+01
1.062595171034009036e+04,4.311003874542006997e+01
1.062595172901788465e+04,4.311120373943175110e+01
1.062595174769567893e+04,4.311236874120487528e+01
1.062595176637347140e+04,4.311353375062557802e+01
1.062595178505126569e+04,4.311469876792035194e+01
1.062595180372905998e+04,4.311586379297528993e+01
1.062595182240685244e+04,4.311702882567649198e+01
1.062595184108464673e+04,4.311819386625047912e+01
1.062595185976244102e+04,4.311935891458333003e+01
1.062595187844023349e+04,4.312052397056116604e+01
1.062595189711802777e+04,4.312168903441047263e+01
1.062595191579582206e+04,4.312285410601736402e+01
1.062595193447361453e+04,4.312401918526794731e+01
1.062595195315140882e+04,4.312518427238871510e+01
1.062595197182920310e+04,4.312634936726574608e+01
1.062595199050699557e+04,4.312751446978518999e+01
1.062595200918478986e+04,4.312867958017352521e+01
1.062595202786258415e+04,4.312984469831685885e+01
1.062595204654037661e+04,4.313100982410128381e+01
1.062595206521817090e+04,4.313217495775328558e+01
1.062595208389596519e+04,4.313334009915901390e+01
1.062595210257375766e+04,4.313450524820453325e+01
1.062595212125155194e+04,4.313567040511635753e+01
1.062595213992934623e+04,4.313683556978057965e+01
1.062595215860713870e+04,4.313800074208331381e+01
1.062595217728493299e+04,4.313916592225107394e+01
1.062595219596272727e+04,4.314033111016992450e+01
1.062595221464052156e+04,4.314149630583946049e+01
1.062595223331831403e+04,4.314266150914578901e+01
1.062595225199610832e+04,4.314382672031538846e+01
1.062595227067390260e+04,4.314499193923438014e+01
1.062595228935169507e+04,4.314615716578885696e+01
1.062595230802948936e+04,4.314732240020533283e+01
1.062595232670728365e+04,4.314848764236990775e+01
1.062595234538507611e+04,4.314965289216864619e+01
1.062595236406287040e+04,4.315081814982809760e+01
1.062595238274066469e+04,4.315198341523434777e+01
1.062595240141845716e+04,4.315314868827348960e+01
1.062595242009625144e+04,4.315431396917206541e+01
1.062595243877404573e+04,4.315547925781611838e+01
1.062595245745183820e+04,4.315664455409176981e+01
1.062595247612963249e+04,4.315780985822554783e+01
1.062595249480742677e+04,4.315897517010354534e+01
1.062595251348521924e+04,4.316014048961182681e+01
1.062595253216301353e+04,4.316130581697694168e+01
1.062595255084080782e+04,4.316247115208496155e+01
1.062595256951860028e+04,4.316363649482200771e+01
1.062595258819639457e+04,4.316480184541456566e+01
1.062595260687418886e+04,4.316596720374876384e+01
1.062595262555198133e+04,4.316713256971064538e+01
1.062595264422977561e+04,4.316829794352679528e+01
1.062595266290756990e+04,4.316946332508327089e+01
1.062595268158536419e+04,4.317062871437961746e+01
1.062595270026315666e+04,4.317179411130197053e+01
1.062595271894095094e+04,4.317295951607683691e+01
1.062595273761874523e+04,4.317412492859030948e+01
1.062595275629653770e+04,4.317529034872845273e+01
1.062595277497433199e+04,4.317645577671781609e+01
1.062595279365212627e+04,4.317762121244451379e+01
1.062595281232991874e+04,4.317878665579458186e+01
1.062595283100771303e+04,4.317995210699459108e+01
1.062595284968550732e+04,4.318111756593059880e+01
1.062595286836329979e+04,4.318228303248871214e+01
1.062595288704109407e+04,4.318344850689546632e+01
1.062595290571888836e+04,4.318461398903694715e+01
1.062595292439668083e+04,4.318577947879920487e+01
1.062595294307447512e+04,4.318694497640881025e+01
1.062595296175226940e+04,4.318811048175186329e+01
1.062595298043006187e+04,4.318927599471439294e+01
1.062595299910785616e+04,4.319044151552297706e+01
1.062595301778565045e+04,4.319160704406372275e+01
1.062595303646344291e+04,4.319277258022264476e+01
1.062595305514123720e+04,4.319393812422634227e+01
1.062595307381903149e+04,4.319510367596087264e+01
1.062595309249682396e+04,4.319626923531230034e+01
1.062595311117461824e+04,4.319743480250721035e+01
1.062595312985241253e+04,4.319860037743167425e+01
1.062595314853020682e+04,4.319976596008523728e+01
1.062595316720799929e+04,4.320093155035396393e+01
1.062595318588579357e+04,4.320209714846446758e+01
1.062595320456358786e+04,4.320326275430277718e+01
1.062595322324138033e+04,4.320442836775495721e+01
1.062595324191917462e+04,4.320559398904759263e+01
1.062595326059696890e+04,4.320675961806676213e+01
1.062595327927476137e+04,4.320792525469850176e+01
1.062595329795255566e+04,4.320909089916941070e+01
1.062595331663034995e+04,4.321025655136556054e+01
1.062595333530814241e+04,4.321142221117298021e+01
1.062595335398593670e+04,4.321258787881829733e+01
1.062595337266373099e+04,4.321375355418751241e+01
1.062595339134152346e+04,4.321491923716672545e+01
1.062595341001931774e+04,4.321608492798254275e+01
1.062595342869711203e+04,4.321725062652100036e+01
1.062595344737490450e+04,4.321841633266811300e+01
1.062595346605269879e+04,4.321958204665053671e+01
1.062595348473049307e+04,4.322074776835429333e+01
1.062595350340828554e+04,4.322191349766544022e+01
1.062595352208607983e+04,4.322307923481064051e+01
1.062595354076387412e+04,4.322424497967583079e+01
1.062595355944166658e+04,4.322541073214713947e+01
1.062595357811946087e+04,4.322657649245113731e+01
1.062595359679725516e+04,4.322774226047393142e+01
1.062595361547504945e+04,4.322890803621500311e+01
1.062595363415284191e+04,4.323007381956045947e+01
1.062595365283063620e+04,4.323123961073689969e+01
1.062595367150843049e+04,4.323240540963037404e+01
1.062595369018622296e+04,4.323357121612690435e+01
1.062595370886401724e+04,4.323473703045313954e+01
1.062595372754181153e+04,4.323590285249510856e+01
1.062595374621960400e+04,4.323706868213883325e+01
1.062595376489739829e+04,4.323823451961097675e+01
1.062595378357519257e+04,4.323940036479753957e+01
1.062595380225298504e+04,4.324056621758458618e+01
1.062595382093077933e+04,4.324173207819874420e+01
1.062595383960857362e+04,4.324289794652605678e+01
1.062595385828636608e+04,4.324406382245253155e+01
1.062595387696416037e+04,4.324522970620482454e+01
1.062595389564195466e+04,4.324639559766896468e+01
1.062595391431974713e+04,4.324756149673100936e+01
1.062595393299754141e+04,4.324872740361755064e+01
1.062595395167533570e+04,4.324989331821464589e+01
1.062595397035312817e+04,4.325105924040833116e+01
1.062595398903092246e+04,4.325222517042525538e+01
1.062595400770871674e+04,4.325339110815143329e+01
1.062595402638651103e+04,4.325455705358643144e+01
1.062595404506430350e+04,4.325572300661629299e+01
1.062595406374209779e+04,4.325688896746765977e+01
1.062595408241989207e+04,4.325805493602656782e+01
1.062595410109768454e+04,4.325922091217899634e+01
1.062595411977547883e+04,4.326038689615167954e+01
1.062595413845327312e+04,4.326155288783058950e+01
1.062595415713106559e+04,4.326271888710175517e+01
1.062595417580885987e+04,4.326388489419183969e+01
1.062595419448665416e+04,4.326505090898688621e+01
1.062595421316444663e+04,4.326621693137287394e+01
1.062595423184224092e+04,4.326738296157650865e+01
1.062595425052003520e+04,4.326854899948378375e+01
1.062595426919782767e+04,4.326971504498072107e+01
1.062595428787562196e+04,4.327088109829399798e+01
1.062595430655341625e+04,4.327204715930964340e+01
1.062595432523120871e+04,4.327321322791362945e+01
1.062595434390900300e+04,4.327437930433267610e+01
1.062595436258679729e+04,4.327554538845276966e+01
1.062595438126458976e+04,4.327671148015994618e+01
1.062595439994238404e+04,4.327787757968088300e+01
1.062595441862017833e+04,4.327904368690155934e+01
1.062595443729797080e+04,4.328020980170801835e+01
1.062595445597576509e+04,4.328137592432693737e+01
1.062595447465355937e+04,4.328254205464432403e+01
1.062595449333135366e+04,4.328370819265975911e+01
1.062595451200914613e+04,4.328487433825922182e+01
1.062595453068694042e+04,4.328604049166943923e+01
1.062595454936473470e+04,4.328720665277637636e+01
1.062595456804252717e+04,4.328837282146606213e+01
1.062595458672032146e+04,4.328953899796519522e+01
1.062595460539811575e+04,4.329070518215979746e+01
1.062595462407590821e+04,4.329187137393583384e+01
1.062595464275370250e+04,4.329303757352000304e+01
1.062595466143149679e+04,4.329420378079831977e+01
1.062595468010928926e+04,4.329536999565680588e+01
1.062595469878708354e+04,4.329653621832216714e+01
1.062595471746487783e+04,4.329770244868036144e+01
1.062595473614267030e+04,4.329886868661741062e+01
1.062595475482046459e+04,4.330003493236002043e+01
1.062595477349825887e+04,4.330120118579419852e+01
1.062595479217605134e+04,4.330236744680593119e+01
1.062595481085384563e+04,4.330353371562195264e+01
1.062595482953163992e+04,4.330469999212820653e+01
1.062595484820943238e+04,4.330586627621072893e+01
1.062595486688722667e+04,4.330703256809624691e+01
1.062595488556502096e+04,4.330819886767073967e+01
1.062595490424281343e+04,4.330936517482015802e+01
1.062595492292060771e+04,4.331053148977129297e+01
1.062595494159840200e+04,4.331169781241010952e+01
1.062595496027619629e+04,4.331286414273614582e+01
1.062595497895398876e+04,4.331403048063542371e+01
1.062595499763178304e+04,4.331519682633467028e+01
1.062595501630957733e+04,4.331636317971986472e+01
1.062595503498736980e+04,4.331752954067697914e+01
1.062595505366516409e+04,4.331869590943276904e+01
1.062595507234295837e+04,4.331986228587322074e+01
1.062595509102075084e+04,4.332102866988429213e+01
1.062595510969854513e+04,4.332219506169275292e+01
1.062595512837633942e+04,4.332336146118456810e+01
1.062595514705413188e+04,4.332452786824571689e+01
1.062595516573192617e+04,4.332569428310295478e+01
1.062595518440972046e+04,4.332686070564226810e+01
1.062595520308751293e+04,4.332802713574959341e+01
1.062595522176530721e+04,4.332919357365172175e+01
1.062595524044310150e+04,4.333036001923462521e+01
1.062595525912089397e+04,4.333152647238426169e+01
1.062595527779868826e+04,4.333269293332738670e+01
1.062595529647648254e+04,4.333385940195000785e+01
1.062595531515427501e+04,4.333502587813805462e+01
1.062595533383206930e+04,4.333619236211831804e+01
1.062595535250986359e+04,4.333735885377674890e+01
1.062595537118765606e+04,4.333852535299931930e+01
1.062595538986545034e+04,4.333969186001282026e+01
1.062595540854324463e+04,4.334085837470319547e+01
1.062595542722103892e+04,4.334202489707001149e+01
1.062595544589883139e+04,4.334319142699925465e+01
1.062595546457662567e+04,4.334435796471769464e+01
1.062595548325441996e+04,4.334552451011126806e+01
1.062595550193221243e+04,4.334669106306596831e+01
1.062595552061000672e+04,4.334785762380855800e+01
1.062595553928780100e+04,4.334902419222501635e+01
1.062595555796559347e+04,4.335019076820127282e+01
1.062595557664338776e+04,4.335135735196414686e+01
1.062595559532118205e+04,4.335252394339958926e+01
1.062595561399897451e+04,4.335369054239354369e+01
1.062595563267676880e+04,4.335485714917280831e+01
1.062595565135456309e+04,4.335602376362333388e+01
1.062595567003235556e+04,4.335719038563109962e+01
1.062595568871014984e+04,4.335835701542287524e+01
1.062595570738794413e+04,4.335952365288462573e+01
1.062595572606573660e+04,4.336069029790230189e+01
1.062595574474353089e+04,4.336185695070268054e+01
1.062595576342132517e+04,4.336302361117174087e+01
1.062595578209911764e+04,4.336419027919543367e+01
1.062595580077691193e+04,4.336535695500058551e+01
1.062595581945470622e+04,4.336652363847308322e+01
1.062595583813249868e+04,4.336769032949891312e+01
1.062595585681029297e+04,4.336885702830488043e+01
1.062595587548808726e+04,4.337002373477693595e+01
1.062595589416588155e+04,4.337119044891465336e+01
1.062595591284367401e+04,4.337235717060395501e+01
1.062595593152146830e+04,4.337352390007166747e+01
1.062595595019926259e+04,4.337469063720375573e+01
1.062595596887705506e+04,4.337585738188614215e+01
1.062595598755484934e+04,4.337702413434563198e+01
1.062595600623264363e+04,4.337819089446818310e+01
1.062595602491043610e+04,4.337935766213974631e+01
1.062595604358823039e+04,4.338052443758713395e+01
1.062595606226602467e+04,4.338169122069627548e+01
1.062595608094381714e+04,4.338285801135313591e+01
1.062595609962161143e+04,4.338402480978452047e+01
1.062595611829940572e+04,4.338519161587638706e+01
1.062595613697719818e+04,4.338635842951465094e+01
1.062595615565499247e+04,4.338752525092614576e+01
1.062595617433278676e+04,4.338869207999682232e+01
1.062595619301057923e+04,4.338985891661261007e+01
1.062595621168837351e+04,4.339102576100034270e+01
1.062595623036616780e+04,4.339219261304594255e+01
1.062595624904396027e+04,4.339335947263535331e+01
1.062595626772175456e+04,4.339452633999542286e+01
1.062595628639954884e+04,4.339569321501208776e+01
1.062595630507734131e+04,4.339686009757124197e+01
1.062595632375513560e+04,4.339802698789976176e+01
1.062595634243292989e+04,4.339919388588357663e+01
1.062595636111072417e+04,4.340036079152222470e+01
1.062595637978851664e+04,4.340152770470166388e+01
1.062595639846631093e+04,4.340269462564874203e+01
1.062595641714410522e+04,4.340386155424938153e+01
1.062595643582189768e+04,4.340502849038950473e+01
1.062595645449969197e+04,4.340619543429594529e+01
1.062595647317748626e+04,4.340736238585467532e+01
1.062595649185527873e+04,4.340852934495158166e+01
1.062595651053307301e+04,4.340969631181354060e+01
1.062595652921086730e+04,4.341086328632644609e+01
1.062595654788865977e+04,4.341203026837624179e+01
1.062595656656645406e+04,4.341319725818980402e+01
1.062595658524424834e+04,4.341436425565302670e+01
1.062595660392204081e+04,4.341553126065183932e+01
1.062595662259983510e+04,4.341669827341310395e+01
1.062595664127762939e+04,4.341786529382275006e+01
1.062595665995542186e+04,4.341903232176669292e+01
1.062595667863321614e+04,4.342019935747178039e+01
1.062595669731101043e+04,4.342136640082397037e+01
1.062595671598880290e+04,4.342253345170913548e+01
1.062595673466659719e+04,4.342370051035418754e+01
1.062595675334439147e+04,4.342486757664499208e+01
1.062595677202218394e+04,4.342603465046751410e+01
1.062595679069997823e+04,4.342720173204861567e+01
1.062595680937777252e+04,4.342836882127419074e+01
1.062595682805556680e+04,4.342953591814382719e+01
1.062595684673335927e+04,4.343070302254341897e+01
1.062595686541115356e+04,4.343187013469985658e+01
1.062595688408894785e+04,4.343303725449908370e+01
1.062595690276674031e+04,4.343420438182695875e+01
1.062595692144453460e+04,4.343537151691037934e+01
1.062595694012232889e+04,4.343653865963525362e+01
1.062595695880012136e+04,4.343770580988751817e+01
1.062595697747791564e+04,4.343887296789404928e+01
1.062595699615570993e+04,4.344004013354072669e+01
1.062595701483350240e+04,4.344120730671347985e+01
