Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.882460428240709007e+03,2.558932177086248316e+00
9.882460446256400246e+03,2.558932190573131038e+00
9.882460464272089666e+03,2.558932204058532278e+00
9.882460482287780906e+03,2.558932217542453813e+00
9.882460500303470326e+03,2.558932231024893866e+00
9.882460518319161565e+03,2.558932244505854658e+00
9.882460536334850985e+03,2.558932257985333525e+00
9.882460554350542225e+03,2.558932271463333130e+00
9.882460572366233464e+03,2.558932284939852586e+00
9.882460590381922884e+03,2.558932298414889672e+00
9.882460608397614124e+03,2.558932311888447941e+00
9.882460626413303544e+03,2.558932325360523841e+00
9.882460644428994783e+03,2.558932338831120923e+00
9.882460662444684203e+03,2.558932352300235635e+00
9.882460680460375443e+03,2.558932365767871087e+00
9.882460698476066682e+03,2.558932379234025056e+00
9.882460716491756102e+03,2.558932392698697544e+00
9.882460734507447341e+03,2.558932406161890327e+00
9.882460752523136762e+03,2.558932419623601184e+00
9.882460770538828001e+03,2.558932433083832336e+00
9.882460788554517421e+03,2.558932446542581118e+00
9.882460806570208661e+03,2.558932459999850195e+00
9.882460824585899900e+03,2.558932473455638235e+00
9.882460842601589320e+03,2.558932486909944348e+00
9.882460860617280559e+03,2.558932500362770757e+00
9.882460878632969980e+03,2.558932513814114795e+00
9.882460896648661219e+03,2.558932527263978685e+00
9.882460914664350639e+03,2.558932540712360648e+00
9.882460932680041878e+03,2.558932554159262018e+00
9.882460950695733118e+03,2.558932567604682795e+00
9.882460968711422538e+03,2.558932581048621202e+00
9.882460986727113777e+03,2.558932594491079016e+00
9.882461004742803198e+03,2.558932607932054459e+00
9.882461022758494437e+03,2.558932621371550198e+00
9.882461040774183857e+03,2.558932634809563123e+00
9.882461058789875096e+03,2.558932648246095898e+00
9.882461076805566336e+03,2.558932661681148080e+00
9.882461094821255756e+03,2.558932675114716560e+00
9.882461112836946995e+03,2.558932688546805334e+00
9.882461130852636416e+03,2.558932701977410851e+00
9.882461148868327655e+03,2.558932715406537106e+00
