Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.889738090277649462e+03,2.559714442843928239e+00
9.889738107156652404e+03,2.559714528352275309e+00
9.889738124035655346e+03,2.559714613862576371e+00
9.889738140914658288e+03,2.559714699374838531e+00
9.889738157793661230e+03,2.559714784889054684e+00
9.889738174672662353e+03,2.559714870405210618e+00
9.889738191551665295e+03,2.559714955923334756e+00
9.889738208430668237e+03,2.559715041443409334e+00
9.889738225309671179e+03,2.559715126965437904e+00
9.889738242188674121e+03,2.559715212489420466e+00
9.889738259067677063e+03,2.559715298015353468e+00
9.889738275946680005e+03,2.559715383543240463e+00
9.889738292825682947e+03,2.559715469073081451e+00
9.889738309704684070e+03,2.559715554604858667e+00
9.889738326583687012e+03,2.559715640138600534e+00
9.889738343462689954e+03,2.559715725674289288e+00
9.889738360341692896e+03,2.559715811211932035e+00
9.889738377220695838e+03,2.559715896751521669e+00
9.889738394099698780e+03,2.559715982293061742e+00
9.889738410978701722e+03,2.559716067836552256e+00
9.889738427857704664e+03,2.559716153381989656e+00
9.889738444736705787e+03,2.559716238929366838e+00
9.889738461615708729e+03,2.559716324478701566e+00
9.889738478494711671e+03,2.559716410029983180e+00
9.889738495373714613e+03,2.559716495583211682e+00
9.889738512252717555e+03,2.559716581138387070e+00
9.889738529131720497e+03,2.559716666695512899e+00
9.889738546010723439e+03,2.559716752254578509e+00
9.889738562889726381e+03,2.559716837815594559e+00
9.889738579768727504e+03,2.559716923378546838e+00
9.889738596647730446e+03,2.559717008943449557e+00
9.889738613526733388e+03,2.559717094510299162e+00
9.889738630405736330e+03,2.559717180079095655e+00
9.889738647284739272e+03,2.559717265649831930e+00
9.889738664163742214e+03,2.559717351222515092e+00
9.889738681042745156e+03,2.559717436797138035e+00
9.889738697921748098e+03,2.559717522373707865e+00
9.889738714800749221e+03,2.559717607952206819e+00
9.889738731679752163e+03,2.559717693532663318e+00
9.889738748558755105e+03,2.559717779115056047e+00
9.889738765437758047e+03,2.559717864699388556e+00
9.889738782316760989e+03,2.559717950285664401e+00
9.889738799195763931e+03,2.559718035873883579e+00
9.889738816074766873e+03,2.559718121464042540e+00
9.889738832953769816e+03,2.559718207056141281e+00
9.889738849832770939e+03,2.559718292650169147e+00
9.889738866711773881e+03,2.559718378246143899e+00
9.889738883590776823e+03,2.559718463844058434e+00
9.889738900469779765e+03,2.559718549443912750e+00
9.889738917348782707e+03,2.559718635045703294e+00
9.889738934227785649e+03,2.559718720649437174e+00
9.889738951106788591e+03,2.559718806255100176e+00
9.889738967985791533e+03,2.559718891862702961e+00
9.889738984864792656e+03,2.559718977472234869e+00
9.889739001743795598e+03,2.559719063083713664e+00
9.889739018622798540e+03,2.559719148697128688e+00
9.889739035501801482e+03,2.559719234312472835e+00
9.889739052380804424e+03,2.559719319929756765e+00
9.889739069259807366e+03,2.559719405548973370e+00
9.889739086138810308e+03,2.559719491170126204e+00
9.889739103017813250e+03,2.559719576793211715e+00
9.889739119896814373e+03,2.559719662418222796e+00
9.889739136775817315e+03,2.559719748045177212e+00
9.889739153654820257e+03,2.559719833674064304e+00
9.889739170533823199e+03,2.559719919304880520e+00
9.889739187412826141e+03,2.559720004937632964e+00
9.889739204291829083e+03,2.559720090572318085e+00
9.889739221170832025e+03,2.559720176208928777e+00
9.889739238049834967e+03,2.559720261847475697e+00
9.889739254928836090e+03,2.559720347487944636e+00
9.889739271807839032e+03,2.559720433130349804e+00
9.889739288686841974e+03,2.559720518774691200e+00
9.889739305565844916e+03,2.559720604420954615e+00
9.889739322444847858e+03,2.559720690069150706e+00
