Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.880038437500130385e+03,8.140620968811999703e+00
9.880038456059855889e+03,8.140327609382643104e+00
9.880038474619583212e+03,8.140034254557452442e+00
9.880038493179308716e+03,8.139740904394001220e+00
9.880038511739036039e+03,8.139447558834802976e+00
9.880038530298761543e+03,8.139154217937425884e+00
9.880038548858488866e+03,8.138860881644415457e+00
9.880038567418214370e+03,8.138567550013311447e+00
9.880038585977941693e+03,8.138274222986657591e+00
9.880038604537667197e+03,8.137980900622025615e+00
9.880038623097394520e+03,8.137687582861929059e+00
9.880038641657120024e+03,8.137394269763934318e+00
9.880038660216847347e+03,8.137100961270588684e+00
9.880038678776572851e+03,8.136807657439431907e+00
9.880038697336298355e+03,8.136514358241761613e+00
9.880038715896025678e+03,8.136221063648877205e+00
9.880038734455751182e+03,8.135927773718327316e+00
9.880038753015478505e+03,8.135634488392666341e+00
9.880038771575204009e+03,8.135341207729423374e+00
9.880038790134931332e+03,8.135047931671163468e+00
9.880038808694656836e+03,8.134754660275417493e+00
9.880038827254384159e+03,8.134461393484739844e+00
9.880038845814109663e+03,8.134168131356679154e+00
9.880038864373836986e+03,8.133874873833789820e+00
9.880038882933562491e+03,8.133581620973602710e+00
9.880038901493289814e+03,8.133288372718670445e+00
9.880038920053015318e+03,8.132995129126550538e+00
9.880038938612740822e+03,8.132701890168510417e+00
9.880038957172468145e+03,8.132408655815895671e+00
9.880038975732193649e+03,8.132115426126206970e+00
9.880038994291920972e+03,8.131822201042028908e+00
9.880039012851646476e+03,8.131528980620871039e+00
9.880039031411373799e+03,8.131235764805317956e+00
9.880039049971099303e+03,8.130942553652882765e+00
9.880039068530826626e+03,8.130649347106135849e+00
9.880039087090552130e+03,8.130356145222602748e+00
9.880039105650279453e+03,8.130062947944868057e+00
9.880039124210004957e+03,8.129769755330430669e+00
9.880039142769732280e+03,8.129476567321884062e+00
9.880039161329457784e+03,8.129183383976723576e+00
9.880039179889183288e+03,8.128890205266293023e+00
9.880039198448910611e+03,8.128597031161877595e+00
9.880039217008636115e+03,8.128303861721001056e+00
9.880039235568363438e+03,8.128010696886253328e+00
9.880039254128088942e+03,8.127717536715135083e+00
9.880039272687816265e+03,8.127424381150227362e+00
9.880039291247541769e+03,8.127131230249057481e+00
9.880039309807269092e+03,8.126838083954188718e+00
9.880039328366994596e+03,8.126544942323141285e+00
9.880039346926721919e+03,8.126251805298501552e+00
9.880039365486447423e+03,8.125958672937775518e+00
9.880039384046174746e+03,8.125665545183540672e+00
9.880039402605900250e+03,8.125372422093317226e+00
9.880039421165625754e+03,8.125079303638422346e+00
9.880039439725353077e+03,8.124786189790169644e+00
9.880039458285078581e+03,8.124493080606058015e+00
9.880039476844805904e+03,8.124199976028691594e+00
9.880039495404531408e+03,8.123906876115555065e+00
9.880039513964258731e+03,8.123613780809263218e+00
9.880039532523984235e+03,8.123320690167282976e+00
9.880039551083711558e+03,8.123027604132245116e+00
9.880039569643437062e+03,8.122734522761628995e+00
9.880039588203164385e+03,8.122441445998029863e+00
9.880039606762889889e+03,8.122148373898967932e+00
9.880039625322617212e+03,8.121855306407004704e+00
9.880039643882342716e+03,8.121562243579658613e+00
9.880039662442068220e+03,8.121269185388246825e+00
9.880039681001795543e+03,8.120976131804102494e+00
9.880039699561521047e+03,8.120683082884699644e+00
9.880039718121248370e+03,8.120390038572661950e+00
9.880039736680973874e+03,8.120096998925458109e+00
9.880039755240701197e+03,8.119803963885702913e+00
9.880039773800426701e+03,8.119510933510889927e+00
9.880039792360154024e+03,8.119217907743625062e+00
9.880039810919879528e+03,8.118924886641385896e+00
9.880039829479606851e+03,8.118631870146792551e+00
9.880039848039332355e+03,8.118338858317306617e+00
9.880039866599059678e+03,8.118045851095569532e+00
