Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.896128576389048249e+03,3.448113307517882919e+00
9.896128599245501391e+03,3.448113305984245258e+00
9.896128622101952715e+03,3.448113304450494798e+00
9.896128644958405857e+03,3.448113302916631540e+00
9.896128667814857181e+03,3.448113301382655038e+00
9.896128690671310324e+03,3.448113299848565294e+00
9.896128713527761647e+03,3.448113298314362751e+00
9.896128736384214790e+03,3.448113296780046966e+00
9.896128759240666113e+03,3.448113295245618826e+00
9.896128782097119256e+03,3.448113293711077443e+00
9.896128804953570580e+03,3.448113292176422817e+00
9.896128827810023722e+03,3.448113290641654505e+00
9.896128850666476865e+03,3.448113289106773838e+00
9.896128873522928188e+03,3.448113287571780816e+00
9.896128896379381331e+03,3.448113286036673664e+00
9.896128919235832655e+03,3.448113284501453712e+00
9.896128942092285797e+03,3.448113282966120963e+00
9.896128964948737121e+03,3.448113281430674970e+00
9.896128987805190263e+03,3.448113279895116179e+00
9.896129010661641587e+03,3.448113278359445033e+00
9.896129033518094730e+03,3.448113276823659312e+00
9.896129056374546053e+03,3.448113275287762125e+00
9.896129079230999196e+03,3.448113273751750807e+00
9.896129102087450519e+03,3.448113272215626690e+00
9.896129124943903662e+03,3.448113270679389775e+00
9.896129147800356805e+03,3.448113269143040061e+00
9.896129170656808128e+03,3.448113267606577104e+00
9.896129193513261271e+03,3.448113266070000904e+00
9.896129216369712594e+03,3.448113264533311906e+00
9.896129239226165737e+03,3.448113262996509665e+00
9.896129262082617061e+03,3.448113261459595069e+00
9.896129284939070203e+03,3.448113259922567231e+00
9.896129307795521527e+03,3.448113258385425706e+00
9.896129330651974669e+03,3.448113256848172270e+00
9.896129353508425993e+03,3.448113255310805148e+00
9.896129376364879136e+03,3.448113253773324338e+00
9.896129399221332278e+03,3.448113252235731618e+00
9.896129422077783602e+03,3.448113250698025212e+00
9.896129444934236744e+03,3.448113249160206450e+00
9.896129467790688068e+03,3.448113247622274447e+00
9.896129490647141211e+03,3.448113246084229200e+00
9.896129513503592534e+03,3.448113244546071154e+00
9.896129536360045677e+03,3.448113243007799866e+00
9.896129559216497000e+03,3.448113241469415335e+00
9.896129582072950143e+03,3.448113239930918450e+00
9.896129604929401467e+03,3.448113238392308766e+00
9.896129627785854609e+03,3.448113236853585395e+00
9.896129650642307752e+03,3.448113235314749225e+00
9.896129673498759075e+03,3.448113233775800257e+00
9.896129696355212218e+03,3.448113232236738490e+00
9.896129719211663542e+03,3.448113230697563036e+00
9.896129742068116684e+03,3.448113229158275228e+00
9.896129764924568008e+03,3.448113227618874177e+00
9.896129787781021150e+03,3.448113226079360327e+00
9.896129810637472474e+03,3.448113224539733235e+00
9.896129833493925616e+03,3.448113222999992900e+00
9.896129856350376940e+03,3.448113221460140210e+00
9.896129879206830083e+03,3.448113219920174277e+00
9.896129902063283225e+03,3.448113218380094658e+00
9.896129924919734549e+03,3.448113216839902684e+00
9.896129947776187691e+03,3.448113215299598355e+00
9.896129970632639015e+03,3.448113213759180340e+00
9.896129993489092158e+03,3.448113212218649526e+00
9.896130016345543481e+03,3.448113210678005025e+00
9.896130039201996624e+03,3.448113209137248170e+00
9.896130062058447947e+03,3.448113207596378516e+00
9.896130084914901090e+03,3.448113206055396063e+00
9.896130107771352414e+03,3.448113204514299923e+00
9.896130130627805556e+03,3.448113202973090985e+00
9.896130153484256880e+03,3.448113201431769248e+00
9.896130176340710022e+03,3.448113199890334268e+00
9.896130199197163165e+03,3.448113198348786490e+00
9.896130222053614489e+03,3.448113196807125913e+00
9.896130244910067631e+03,3.448113195265352537e+00
9.896130267766518955e+03,3.448113193723465475e+00
9.896130290622972097e+03,3.448113192181466502e+00
9.896130313479423421e+03,3.448113190639353398e+00
9.896130336335876564e+03,3.448113189097127496e+00
9.896130359192327887e+03,3.448113187554789238e+00
9.896130382048781030e+03,3.448113186012338183e+00
9.896130404905232353e+03,3.448113184469773440e+00
9.896130427761685496e+03,3.448113182927095899e+00
9.896130450618138639e+03,3.448113181384305559e+00
9.896130473474589962e+03,3.448113179841402420e+00
9.896130496331043105e+03,3.448113178298385595e+00
9.896130519187494428e+03,3.448113176755255971e+00
9.896130542043947571e+03,3.448113175212014436e+00
9.896130564900398895e+03,3.448113173668659215e+00
9.896130587756852037e+03,3.448113172125190751e+00
9.896130610613303361e+03,3.448113170581609488e+00
9.896130633469756503e+03,3.448113169037915426e+00
9.896130656326207827e+03,3.448113167494108566e+00
9.896130679182660970e+03,3.448113165950188463e+00
9.896130702039114112e+03,3.448113164406155562e+00
9.896130724895565436e+03,3.448113162862009418e+00
9.896130747752018578e+03,3.448113161317750475e+00
9.896130770608469902e+03,3.448113159773378289e+00
9.896130793464923045e+03,3.448113158228893305e+00
9.896130816321374368e+03,3.448113156684295966e+00
9.896130839177827511e+03,3.448113155139585384e+00
9.896130862034278834e+03,3.448113153594762004e+00
9.896130884890731977e+03,3.448113152049825381e+00
9.896130907747183301e+03,3.448113150504775071e+00
9.896130930603636443e+03,3.448113148959612406e+00
9.896130953460089586e+03,3.448113147414337387e+00
9.896130976316540909e+03,3.448113145868949125e+00
9.896130999172994052e+03,3.448113144323448065e+00
9.896131022029445376e+03,3.448113142777833762e+00
9.896131044885898518e+03,3.448113141232106216e+00
