Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.014846018518507481e+04,4.160524520205379634e-02
1.014846020605984813e+04,4.169618792977661248e-02
1.014846022693461964e+04,4.178722991266078240e-02
1.014846024780939297e+04,4.187837116648349817e-02
1.014846026868416629e+04,4.196961168321425989e-02
1.014846028955893780e+04,4.206095145480155673e-02
1.014846031043371113e+04,4.215239049705411106e-02
1.014846033130848264e+04,4.224392879395296591e-02
1.014846035218325596e+04,4.233556636134890028e-02
1.014846037305802929e+04,4.242730319117989091e-02
1.014846039393280080e+04,4.251913927533133852e-02
1.014846041480757413e+04,4.261107462972759524e-02
1.014846043568234745e+04,4.270310924625408261e-02
1.014846045655711896e+04,4.279524311679620829e-02
1.014846047743189229e+04,4.288747625730985474e-02
1.014846049830666561e+04,4.297980865968043657e-02
1.014846051918143712e+04,4.307224031574082013e-02
1.014846054005621045e+04,4.316477124152045403e-02
1.014846056093098196e+04,4.325740142076914957e-02
1.014846058180575528e+04,4.335013086955841893e-02
1.014846060268052861e+04,4.344295957971059524e-02
1.014846062355530012e+04,4.353588754303752001e-02
1.014846064443007344e+04,4.362891477562121784e-02
1.014846066530484677e+04,4.372204126927351636e-02
1.014846068617961828e+04,4.381526701578522531e-02
1.014846070705439161e+04,4.390859203129093141e-02
1.014846072792916493e+04,4.400201630757092502e-02
1.014846074880393644e+04,4.409553983638449248e-02
1.014846076967870977e+04,4.418916263392926730e-02
1.014846079055348127e+04,4.428288468378687587e-02
1.014846081142825460e+04,4.437670600219701528e-02
1.014846083230302793e+04,4.447062658089792619e-02
1.014846085317779944e+04,4.456464641158584122e-02
1.014846087405257276e+04,4.465876551055297794e-02
1.014846089492734609e+04,4.475298386952709928e-02
1.014846091580211760e+04,4.484730148016236734e-02
1.014846093667689092e+04,4.494171835881408811e-02
1.014846095755166243e+04,4.503623448891674180e-02
1.014846097842643576e+04,4.513084988684664539e-02
1.014846099930120909e+04,4.522556454427899275e-02
1.014846102017598059e+04,4.532037845284693500e-02
1.014846104105075392e+04,4.541529162896883881e-02
1.014846106192552725e+04,4.551030406428836772e-02
1.014846108280029875e+04,4.560541575041764800e-02
1.014846110367507208e+04,4.570062670383811393e-02
1.014846112454984541e+04,4.579593691615137241e-02
1.014846114542461692e+04,4.589134637894854568e-02
1.014846116629939024e+04,4.598685510875309690e-02
1.014846118717416175e+04,4.608246308883133524e-02
1.014846120804893508e+04,4.617817033572775565e-02
1.014846122892370840e+04,4.627397684103346648e-02
1.014846124979847991e+04,4.636988259626598913e-02
1.014846127067325324e+04,4.646588761805392487e-02
1.014846129154802657e+04,4.656199189794631849e-02
1.014846131242279807e+04,4.665819542743968734e-02
1.014846133329757140e+04,4.675449822321517401e-02
1.014846135417234473e+04,4.685090027677979441e-02
1.014846137504711623e+04,4.694740157963005200e-02
1.014846139592188956e+04,4.704400214847862666e-02
1.014846141679666107e+04,4.714070196638159294e-02
1.014846143767143440e+04,4.723750105010418587e-02
1.014846145854620772e+04,4.733439939111137862e-02
1.014846147942097923e+04,4.743139698085763190e-02
1.014846150029575256e+04,4.752849383612919865e-02
1.014846152117052588e+04,4.762568994838054653e-02
1.014846154204529739e+04,4.772298530903459207e-02
1.014846156292007072e+04,4.782037993494066969e-02
1.014846158379484405e+04,4.791787381753220831e-02
1.014846160466961555e+04,4.801546694817958316e-02
1.014846162554438888e+04,4.811315934380570175e-02
1.014846164641916039e+04,4.821095098727742889e-02
1.014846166729393371e+04,4.830884189552818453e-02
1.014846168816870704e+04,4.840683205994936178e-02
1.014846170904347855e+04,4.850492147187979164e-02
1.014846172991825188e+04,4.860311014830545617e-02
1.014846175079302520e+04,4.870139808059671671e-02
1.014846177166779671e+04,4.879978526006087391e-02
1.014846179254257004e+04,4.889827170374697052e-02
1.014846181341734336e+04,4.899685740297281961e-02
1.014846183429211487e+04,4.909554234904572878e-02
1.014846185516688820e+04,4.919432655904626417e-02
1.014846187604165971e+04,4.929321001566260713e-02
1.014846189691643303e+04,4.939219273602789284e-02
1.014846191779120636e+04,4.949127471141788470e-02
1.014846193866597787e+04,4.959045593308732819e-02
1.014846195954075120e+04,4.968973641822191367e-02
1.014846198041552452e+04,4.978911615806587421e-02
1.014846200129029603e+04,4.988859514385293042e-02
1.014846202216506936e+04,4.998817339281081545e-02
1.014846204303984086e+04,5.008785088748055753e-02
1.014846206391461419e+04,5.018762764513192559e-02
1.014846208478938752e+04,5.028750365697762237e-02
1.014846210566415903e+04,5.038747891418830088e-02
1.014846212653893235e+04,5.048755343410732399e-02
1.014846214741370568e+04,5.058772720789483229e-02
1.014846216828847719e+04,5.068800022671096639e-02
1.014846218916325051e+04,5.078837250794113189e-02
1.014846221003802384e+04,5.088884404273495699e-02
1.014846223091279535e+04,5.098941482221054644e-02
1.014846225178756868e+04,5.109008486380585412e-02
1.014846227266234018e+04,5.119085414986218607e-02
1.014846229353711351e+04,5.129172269783852794e-02
1.014846231441188684e+04,5.139269049884246515e-02
1.014846233528665834e+04,5.149375754397107069e-02
1.014846235616143167e+04,5.159492385072537296e-02
1.014846237703620500e+04,5.169618941020245190e-02
1.014846239791097651e+04,5.179755421345733080e-02
1.014846241878574983e+04,5.189901827803308776e-02
1.014846243966052316e+04,5.200058159501627641e-02
1.014846246053529467e+04,5.210224415543041054e-02
1.014846248141006799e+04,5.220400597688160810e-02
1.014846250228483950e+04,5.230586704153251248e-02
1.014846252315961283e+04,5.240782736703127748e-02
1.014846254403438616e+04,5.250988694439090443e-02
1.014846256490915766e+04,5.261204576460336291e-02
1.014846258578393099e+04,5.271430384536937575e-02
1.014846260665870432e+04,5.281666117767040702e-02
1.014846262753347582e+04,5.291911775247740146e-02
1.014846264840824915e+04,5.302167358754364401e-02
1.014846266928302248e+04,5.312432867382956697e-02
1.014846269015779399e+04,5.322708300227458472e-02
1.014846271103256731e+04,5.332993659066351255e-02
1.014846273190733882e+04,5.343288942099080202e-02
1.014846275278211215e+04,5.353594151106230020e-02
1.014846277365688547e+04,5.363909285181740760e-02
1.014846279453165698e+04,5.374234343415350279e-02
1.014846281540643031e+04,5.384569327593947963e-02
1.014846283628120364e+04,5.394914236808323604e-02
1.014846285715597514e+04,5.405269070145059251e-02
1.014846287803074847e+04,5.415633829398404375e-02
1.014846289890552180e+04,5.426008513653890475e-02
1.014846291978029330e+04,5.436393121997050437e-02
1.014846294065506663e+04,5.446787656225286073e-02
1.014846296152983814e+04,5.457192114517020465e-02
1.014846298240461147e+04,5.467606498674910248e-02
1.014846300327938479e+04,5.478030807781334582e-02
1.014846302415415630e+04,5.488465040915518900e-02
1.014846304502892963e+04,5.498909199885377436e-02
1.014846306590370295e+04,5.509363283771185477e-02
1.014846308677847446e+04,5.519827291650068052e-02
1.014846310765324779e+04,5.530301225333090348e-02
1.014846312852802112e+04,5.540785083899478491e-02
1.014846314940279262e+04,5.551278866423202396e-02
1.014846317027756595e+04,5.561782574721634703e-02
1.014846319115233746e+04,5.572296206953227665e-02
1.014846321202711079e+04,5.582819764939558893e-02
1.014846323290188411e+04,5.593353247753546365e-02
1.014846325377665562e+04,5.603896654464957106e-02
1.014846327465142895e+04,5.614449986900622858e-02
1.014846329552620227e+04,5.625013244130309259e-02
1.014846331640097378e+04,5.635586425221681545e-02
1.014846333727574711e+04,5.646169532006826280e-02
1.014846335815051862e+04,5.656762562629480406e-02
1.014846337902529194e+04,5.667365518925936846e-02
1.014846339990006527e+04,5.677978399960705025e-02
1.014846342077483678e+04,5.688601204797245209e-02
1.014846344164961010e+04,5.699233935276053209e-02
1.014846346252438343e+04,5.709876590460589985e-02
1.014846348339915494e+04,5.720529169411159992e-02
1.014846350427392827e+04,5.731191673972465400e-02
1.014846352514870159e+04,5.741864103205862602e-02
1.014846354602347310e+04,5.752546456169556344e-02
1.014846356689824643e+04,5.763238734712450989e-02
1.014846358777301793e+04,5.773940936961467069e-02
1.014846360864779126e+04,5.784653064770764463e-02
1.014846362952256459e+04,5.795375117195393500e-02
1.014846365039733610e+04,5.806107093288303406e-02
1.014846367127210942e+04,5.816848994911012760e-02
1.014846369214688275e+04,5.827600821115418855e-02
1.014846371302165426e+04,5.838362570952367742e-02
1.014846373389642758e+04,5.849134246286531030e-02
1.014846375477120091e+04,5.859915846168755466e-02
1.014846377564597242e+04,5.870707369647784613e-02
1.014846379652074575e+04,5.881508818593546989e-02
1.014846381739551725e+04,5.892320191109835792e-02
1.014846383827029058e+04,5.903141489070784509e-02
1.014846385914506391e+04,5.913972711524084769e-02
1.014846388001983541e+04,5.924813857513225313e-02
1.014846390089460874e+04,5.935664928915491967e-02
1.014846392176938207e+04,5.946525924774373473e-02
1.014846394264415358e+04,5.957396844133356489e-02
1.014846396351892690e+04,5.968277688872881265e-02
1.014846398439370023e+04,5.979168458036436540e-02
1.014846400526847174e+04,5.990069150661202213e-02
1.014846402614324506e+04,6.000979768636027778e-02
1.014846404701801657e+04,6.011900310048939877e-02
1.014846406789278990e+04,6.022830776789837859e-02
1.014846408876756323e+04,6.033771167896954252e-02
1.014846410964233473e+04,6.044721482405369245e-02
1.014846413051710806e+04,6.055681722209185075e-02
1.014846415139188139e+04,6.066651886345584416e-02
1.014846417226665289e+04,6.077631973845441099e-02
1.014846419314142622e+04,6.088621986610217446e-02
1.014846421401619955e+04,6.099621923671839224e-02
1.014846423489097106e+04,6.110631784059077781e-02
1.014846425576574438e+04,6.121651569680754135e-02
1.014846427664051589e+04,6.132681278601770369e-02
1.014846429751528922e+04,6.143720912735150391e-02
1.014846431839006254e+04,6.154770471108614999e-02
1.014846433926483405e+04,6.165829952745682102e-02
1.014846436013960738e+04,6.176899359561477398e-02
1.014846438101438071e+04,6.187978690582671137e-02
1.014846440188915221e+04,6.199067944829626808e-02
1.014846442276392554e+04,6.210167124223777563e-02
1.014846444363869705e+04,6.221276226819514449e-02
1.014846446451347038e+04,6.232395254541424345e-02
1.014846448538824370e+04,6.243524206408818805e-02
1.014846450626301521e+04,6.254663081439959527e-02
1.014846452713778854e+04,6.265811881565740149e-02
1.014846454801256186e+04,6.276970605801267256e-02
1.014846456888733337e+04,6.288139253163753384e-02
1.014846458976210670e+04,6.299317825586189801e-02
1.014846461063688002e+04,6.310506322085790432e-02
1.014846463151165153e+04,6.321704741673457584e-02
1.014846465238642486e+04,6.332913086288491367e-02
1.014846467326119637e+04,6.344131353967417952e-02
1.014846469413596969e+04,6.355359546651637159e-02
1.014846471501074302e+04,6.366597663354157943e-02
1.014846473588551453e+04,6.377845703081677642e-02
1.014846475676028786e+04,6.389103667782959628e-02
1.014846477763506118e+04,6.400371556465753176e-02
1.014846479850983269e+04,6.411649368135705074e-02
1.014846481938460602e+04,6.422937104746835602e-02
1.014846484025937934e+04,6.434234765304788772e-02
1.014846486113415085e+04,6.445542348811011957e-02
1.014846488200892418e+04,6.456859857224776789e-02
1.014846490288369569e+04,6.468187288562633752e-02
