Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.014846018518507481e+04,3.604081264548883556e+00
1.014846020605984813e+04,3.604081264575994759e+00
1.014846022693461964e+04,3.604081264603120172e+00
1.014846024780939297e+04,3.604081264630259351e+00
1.014846026868416629e+04,3.604081264657412298e+00
1.014846028955893780e+04,3.604081264684579011e+00
1.014846031043371113e+04,3.604081264711760380e+00
1.014846033130848264e+04,3.604081264738955070e+00
1.014846035218325596e+04,3.604081264766163084e+00
1.014846037305802929e+04,3.604081264793384864e+00
1.014846039393280080e+04,3.604081264820621300e+00
1.014846041480757413e+04,3.604081264847870170e+00
1.014846043568234745e+04,3.604081264875134583e+00
1.014846045655711896e+04,3.604081264902411874e+00
1.014846047743189229e+04,3.604081264929703377e+00
1.014846049830666561e+04,3.604081264957008202e+00
1.014846051918143712e+04,3.604081264984327237e+00
1.014846054005621045e+04,3.604081265011660040e+00
1.014846056093098196e+04,3.604081265039006166e+00
1.014846058180575528e+04,3.604081265066366502e+00
1.014846060268052861e+04,3.604081265093741049e+00
1.014846062355530012e+04,3.604081265121128475e+00
1.014846064443007344e+04,3.604081265148530555e+00
1.014846066530484677e+04,3.604081265175946847e+00
1.014846068617961828e+04,3.604081265203376017e+00
1.014846070705439161e+04,3.604081265230819842e+00
1.014846072792916493e+04,3.604081265258276989e+00
1.014846074880393644e+04,3.604081265285747460e+00
1.014846076967870977e+04,3.604081265313232585e+00
1.014846079055348127e+04,3.604081265340730589e+00
1.014846081142825460e+04,3.604081265368243692e+00
1.014846083230302793e+04,3.604081265395769673e+00
1.014846085317779944e+04,3.604081265423310310e+00
1.014846087405257276e+04,3.604081265450864269e+00
1.014846089492734609e+04,3.604081265478431995e+00
1.014846091580211760e+04,3.604081265506013043e+00
1.014846093667689092e+04,3.604081265533608747e+00
1.014846095755166243e+04,3.604081265561217773e+00
1.014846097842643576e+04,3.604081265588840566e+00
1.014846099930120909e+04,3.604081265616478014e+00
1.014846102017598059e+04,3.604081265644128784e+00
1.014846104105075392e+04,3.604081265671792877e+00
1.014846106192552725e+04,3.604081265699471182e+00
1.014846108280029875e+04,3.604081265727163697e+00
1.014846110367507208e+04,3.604081265754869534e+00
1.014846112454984541e+04,3.604081265782589139e+00
1.014846114542461692e+04,3.604081265810323398e+00
1.014846116629939024e+04,3.604081265838070092e+00
1.014846118717416175e+04,3.604081265865831440e+00
1.014846120804893508e+04,3.604081265893607000e+00
1.014846122892370840e+04,3.604081265921395438e+00
1.014846124979847991e+04,3.604081265949198531e+00
1.014846127067325324e+04,3.604081265977014947e+00
1.014846129154802657e+04,3.604081266004845574e+00
1.014846131242279807e+04,3.604081266032689967e+00
1.014846133329757140e+04,3.604081266060548128e+00
1.014846135417234473e+04,3.604081266088420055e+00
1.014846137504711623e+04,3.604081266116305304e+00
1.014846139592188956e+04,3.604081266144204765e+00
1.014846141679666107e+04,3.604081266172118436e+00
1.014846143767143440e+04,3.604081266200044986e+00
1.014846145854620772e+04,3.604081266227986635e+00
1.014846147942097923e+04,3.604081266255941607e+00
1.014846150029575256e+04,3.604081266283909901e+00
1.014846152117052588e+04,3.604081266311892850e+00
1.014846154204529739e+04,3.604081266339888678e+00
1.014846156292007072e+04,3.604081266367898717e+00
1.014846158379484405e+04,3.604081266395923411e+00
1.014846160466961555e+04,3.604081266423960539e+00
1.014846162554438888e+04,3.604081266452012322e+00
1.014846164641916039e+04,3.604081266480077872e+00
1.014846166729393371e+04,3.604081266508156745e+00
1.014846168816870704e+04,3.604081266536249828e+00
1.014846170904347855e+04,3.604081266564357122e+00
1.014846172991825188e+04,3.604081266592477739e+00
1.014846175079302520e+04,3.604081266620612567e+00
1.014846177166779671e+04,3.604081266648760273e+00
1.014846179254257004e+04,3.604081266676922635e+00
1.014846181341734336e+04,3.604081266705099207e+00
1.014846183429211487e+04,3.604081266733288658e+00
1.014846185516688820e+04,3.604081266761492319e+00
1.014846187604165971e+04,3.604081266789709748e+00
1.014846189691643303e+04,3.604081266817940943e+00
1.014846191779120636e+04,3.604081266846186349e+00
1.014846193866597787e+04,3.604081266874445078e+00
1.014846195954075120e+04,3.604081266902718017e+00
1.014846198041552452e+04,3.604081266931004723e+00
1.014846200129029603e+04,3.604081266959305641e+00
1.014846202216506936e+04,3.604081266987619880e+00
1.014846204303984086e+04,3.604081267015947443e+00
1.014846206391461419e+04,3.604081267044289216e+00
1.014846208478938752e+04,3.604081267072644756e+00
1.014846210566415903e+04,3.604081267101014507e+00
1.014846212653893235e+04,3.604081267129398025e+00
1.014846214741370568e+04,3.604081267157794866e+00
1.014846216828847719e+04,3.604081267186205917e+00
1.014846218916325051e+04,3.604081267214631623e+00
1.014846221003802384e+04,3.604081267243069764e+00
1.014846223091279535e+04,3.604081267271522560e+00
1.014846225178756868e+04,3.604081267299988678e+00
1.014846227266234018e+04,3.604081267328468563e+00
1.014846229353711351e+04,3.604081267356962659e+00
1.014846231441188684e+04,3.604081267385470966e+00
1.014846233528665834e+04,3.604081267413992151e+00
1.014846235616143167e+04,3.604081267442527547e+00
1.014846237703620500e+04,3.604081267471076711e+00
1.014846239791097651e+04,3.604081267499640084e+00
1.014846241878574983e+04,3.604081267528216781e+00
1.014846243966052316e+04,3.604081267556807688e+00
1.014846246053529467e+04,3.604081267585411918e+00
1.014846248141006799e+04,3.604081267614030804e+00
1.014846250228483950e+04,3.604081267642663011e+00
1.014846252315961283e+04,3.604081267671308542e+00
1.014846254403438616e+04,3.604081267699968283e+00
1.014846256490915766e+04,3.604081267728642679e+00
1.014846258578393099e+04,3.604081267757329954e+00
1.014846260665870432e+04,3.604081267786031439e+00
1.014846262753347582e+04,3.604081267814746692e+00
1.014846264840824915e+04,3.604081267843475267e+00
1.014846266928302248e+04,3.604081267872218053e+00
1.014846269015779399e+04,3.604081267900974606e+00
1.014846271103256731e+04,3.604081267929744925e+00
1.014846273190733882e+04,3.604081267958529899e+00
1.014846275278211215e+04,3.604081267987327308e+00
1.014846277365688547e+04,3.604081268016139372e+00
1.014846279453165698e+04,3.604081268044965203e+00
1.014846281540643031e+04,3.604081268073805244e+00
1.014846283628120364e+04,3.604081268102658608e+00
1.014846285715597514e+04,3.604081268131525739e+00
1.014846287803074847e+04,3.604081268160406637e+00
1.014846289890552180e+04,3.604081268189301301e+00
1.014846291978029330e+04,3.604081268218210177e+00
1.014846294065506663e+04,3.604081268247132375e+00
1.014846296152983814e+04,3.604081268276069228e+00
1.014846298240461147e+04,3.604081268305018959e+00
1.014846300327938479e+04,3.604081268333982901e+00
1.014846302415415630e+04,3.604081268362960611e+00
1.014846304502892963e+04,3.604081268391952531e+00
1.014846306590370295e+04,3.604081268420958217e+00
1.014846308677847446e+04,3.604081268449977671e+00
1.014846310765324779e+04,3.604081268479010447e+00
1.014846312852802112e+04,3.604081268508056990e+00
1.014846314940279262e+04,3.604081268537117744e+00
1.014846317027756595e+04,3.604081268566192264e+00
1.014846319115233746e+04,3.604081268595281440e+00
1.014846321202711079e+04,3.604081268624383050e+00
1.014846323290188411e+04,3.604081268653499315e+00
1.014846325377665562e+04,3.604081268682629791e+00
1.014846327465142895e+04,3.604081268711773145e+00
1.014846329552620227e+04,3.604081268740930710e+00
1.014846331640097378e+04,3.604081268770102042e+00
1.014846333727574711e+04,3.604081268799286697e+00
1.014846335815051862e+04,3.604081268828486451e+00
1.014846337902529194e+04,3.604081268857699083e+00
1.014846339990006527e+04,3.604081268886925926e+00
1.014846342077483678e+04,3.604081268916165648e+00
1.014846344164961010e+04,3.604081268945420469e+00
1.014846346252438343e+04,3.604081268974688612e+00
1.014846348339915494e+04,3.604081269003970522e+00
1.014846350427392827e+04,3.604081269033265755e+00
1.014846352514870159e+04,3.604081269062575643e+00
1.014846354602347310e+04,3.604081269091898854e+00
1.014846356689824643e+04,3.604081269121236719e+00
1.014846358777301793e+04,3.604081269150587019e+00
1.014846360864779126e+04,3.604081269179952418e+00
1.014846362952256459e+04,3.604081269209330696e+00
1.014846365039733610e+04,3.604081269238723628e+00
1.014846367127210942e+04,3.604081269268129439e+00
1.014846369214688275e+04,3.604081269297549905e+00
1.014846371302165426e+04,3.604081269326983694e+00
1.014846373389642758e+04,3.604081269356431694e+00
1.014846375477120091e+04,3.604081269385893460e+00
1.014846377564597242e+04,3.604081269415368993e+00
1.014846379652074575e+04,3.604081269444858293e+00
1.014846381739551725e+04,3.604081269474361360e+00
1.014846383827029058e+04,3.604081269503878637e+00
1.014846385914506391e+04,3.604081269533409237e+00
1.014846388001983541e+04,3.604081269562953604e+00
1.014846390089460874e+04,3.604081269592512182e+00
1.014846392176938207e+04,3.604081269622084527e+00
1.014846394264415358e+04,3.604081269651670194e+00
1.014846396351892690e+04,3.604081269681270516e+00
1.014846398439370023e+04,3.604081269710883717e+00
1.014846400526847174e+04,3.604081269740511129e+00
1.014846402614324506e+04,3.604081269770152751e+00
1.014846404701801657e+04,3.604081269799807696e+00
1.014846406789278990e+04,3.604081269829476852e+00
1.014846408876756323e+04,3.604081269859159331e+00
1.014846410964233473e+04,3.604081269888856465e+00
1.014846413051710806e+04,3.604081269918567365e+00
1.014846415139188139e+04,3.604081269948291588e+00
1.014846417226665289e+04,3.604081269978029578e+00
1.014846419314142622e+04,3.604081270007780891e+00
1.014846421401619955e+04,3.604081270037546858e+00
1.014846423489097106e+04,3.604081270067326592e+00
1.014846425576574438e+04,3.604081270097120537e+00
1.014846427664051589e+04,3.604081270126926917e+00
1.014846429751528922e+04,3.604081270156748396e+00
1.014846431839006254e+04,3.604081270186583197e+00
1.014846433926483405e+04,3.604081270216432209e+00
1.014846436013960738e+04,3.604081270246294988e+00
1.014846438101438071e+04,3.604081270276171090e+00
1.014846440188915221e+04,3.604081270306061402e+00
