Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.014093855324061587e+04,6.832072826245206443e+02
1.014093857208740883e+04,6.832212332438940621e+02
1.014093859093419996e+04,6.832351819058555975e+02
1.014093860978099292e+04,6.832491286130118624e+02
1.014093862862778406e+04,6.832630733625851462e+02
1.014093864747457701e+04,6.832770161571814924e+02
1.014093866632136815e+04,6.832909569940238725e+02
1.014093868516816110e+04,6.833048958757176479e+02
1.014093870401495224e+04,6.833188327994866995e+02
1.014093872286174519e+04,6.833327677679355929e+02
1.014093874170853633e+04,6.833467007782887777e+02
1.014093876055532928e+04,6.833606318331502507e+02
1.014093877940212042e+04,6.833745609297453711e+02
1.014093879824891337e+04,6.833884880706771128e+02
1.014093881709570451e+04,6.834024132531716305e+02
1.014093883594249746e+04,6.834163364798315570e+02
1.014093885478928860e+04,6.834302577478833882e+02
1.014093887363608155e+04,6.834441770599291885e+02
1.014093889248287269e+04,6.834580944131965907e+02
1.014093891132966564e+04,6.834720098102861812e+02
1.014093893017645678e+04,6.834859232484268432e+02
1.014093894902324973e+04,6.834998347302187085e+02
1.014093896787004269e+04,6.835137442542331883e+02
1.014093898671683382e+04,6.835276518190427169e+02
1.014093900556362678e+04,6.835415574272465165e+02
1.014093902441041791e+04,6.835554610760749483e+02
1.014093904325721087e+04,6.835693627681263251e+02
1.014093906210400201e+04,6.835832625006320313e+02
1.014093908095079496e+04,6.835971602761894701e+02
1.014093909979758610e+04,6.836110560920308217e+02
1.014093911864437905e+04,6.836249499507528071e+02
1.014093913749117019e+04,6.836388418495884025e+02
1.014093915633796314e+04,6.836527317911336468e+02
1.014093917518475428e+04,6.836666197726219707e+02
1.014093919403154723e+04,6.836805057966491859e+02
1.014093921287833837e+04,6.836943898604491778e+02
1.014093923172513132e+04,6.837082719666169623e+02
1.014093925057192246e+04,6.837221521123874481e+02
1.014093926941871541e+04,6.837360303003548552e+02
1.014093928826550655e+04,6.837499065277548880e+02
1.014093930711229950e+04,6.837637807971807433e+02
1.014093932595909064e+04,6.837776531058691489e+02
1.014093934480588359e+04,6.837915234564126195e+02
1.014093936365267473e+04,6.838053918460487921e+02
1.014093938249946768e+04,6.838192582773691583e+02
1.014093940134626064e+04,6.838331227489500179e+02
1.014093942019305177e+04,6.838469852593684664e+02
1.014093943903984473e+04,6.838608458112150856e+02
1.014093945788663586e+04,6.838747044017295593e+02
1.014093947673342882e+04,6.838885610335014462e+02
1.014093949558021995e+04,6.839024157037711120e+02
1.014093951442701291e+04,6.839162684151276608e+02
1.014093953327380405e+04,6.839301191648123677e+02
1.014093955212059700e+04,6.839439679554133136e+02
1.014093957096738814e+04,6.839578147841724558e+02
1.014093958981418109e+04,6.839716596536775342e+02
1.014093960866097223e+04,6.839855025611709607e+02
1.014093962750776518e+04,6.839993435092399068e+02
1.014093964635455632e+04,6.840131824951275803e+02
1.014093966520134927e+04,6.840270195214202431e+02
1.014093968404814041e+04,6.840408545853621263e+02
1.014093970289493336e+04,6.840546876895386958e+02
1.014093972174172450e+04,6.840685188311946376e+02
1.014093974058851745e+04,6.840823480129150767e+02
1.014093975943530859e+04,6.840961752319453808e+02
1.014093977828210154e+04,6.841100004908698793e+02
1.014093979712889450e+04,6.841238237882689646e+02
1.014093981597568563e+04,6.841376451227237112e+02
1.014093983482247859e+04,6.841514644968171979e+02
1.014093985366926972e+04,6.841652819077972936e+02
1.014093987251606268e+04,6.841790973582458264e+02
1.014093989136285381e+04,6.841929108454113475e+02
1.014093991020964677e+04,6.842067223718754576e+02
1.014093992905643790e+04,6.842205319348872763e+02
1.014093994790323086e+04,6.842343395370274948e+02
1.014093996675002199e+04,6.842481451755462558e+02
1.014093998559681495e+04,6.842619488530232275e+02
1.014094000444360609e+04,6.842757505667096893e+02
1.014094002329039904e+04,6.842895503191845137e+02
1.014094004213719018e+04,6.843033481076992075e+02
1.014094006098398313e+04,6.843171439348327567e+02
1.014094007983077427e+04,6.843309377978370094e+02
1.014094009867756722e+04,6.843447296992901556e+02
1.014094011752435836e+04,6.843585196364451804e+02
1.014094013637115131e+04,6.843723076118789095e+02
1.014094015521794245e+04,6.843860936228454648e+02
1.014094017406473540e+04,6.843998776719214447e+02
1.014094019291152654e+04,6.844136597563610849e+02
1.014094021175831949e+04,6.844274398787400742e+02
1.014094023060511245e+04,6.844412180376436936e+02
1.014094024945190358e+04,6.844549942316576789e+02
1.014094026829869654e+04,6.844687684633566960e+02
1.014094028714548767e+04,6.844825407299973676e+02
1.014094030599228063e+04,6.844963110341533365e+02
1.014094032483907176e+04,6.845100793730820214e+02
1.014094034368586472e+04,6.845238457493564965e+02
1.014094036253265585e+04,6.845376101602352037e+02
1.014094038137944881e+04,6.845513726082900803e+02
1.014094040022623994e+04,6.845651330907802503e+02
1.014094041907303290e+04,6.845788916102774238e+02
1.014094043791982403e+04,6.845926481640409520e+02
1.014094045676661699e+04,6.846064027546420903e+02
1.014094047561340813e+04,6.846201553793412131e+02
1.014094049446020108e+04,6.846339060407085526e+02
1.014094051330699222e+04,6.846476547360052791e+02
1.014094053215378517e+04,6.846614014678007152e+02
1.014094055100057631e+04,6.846751462333571681e+02
1.014094056984736926e+04,6.846888890352431645e+02
1.014094058869416040e+04,6.847026298707215801e+02
1.014094060754095335e+04,6.847163687423604870e+02
1.014094062638774631e+04,6.847301056487490314e+02
1.014094064523453744e+04,6.847438405884772692e+02
1.014094066408133040e+04,6.847575735641122492e+02
1.014094068292812153e+04,6.847713045729186661e+02
1.014094070177491449e+04,6.847850336174625454e+02
1.014094072062170562e+04,6.847987606950097188e+02
1.014094073946849858e+04,6.848124858081253024e+02
1.014094075831528971e+04,6.848262089540758097e+02
1.014094077716208267e+04,6.848399301354259023e+02
1.014094079600887380e+04,6.848536493494425486e+02
1.014094081485566676e+04,6.848673665986898413e+02
1.014094083370245789e+04,6.848810818804357723e+02
1.014094085254925085e+04,6.848947951972431838e+02
1.014094087139604198e+04,6.849085065463810906e+02
1.014094089024283494e+04,6.849222159304119941e+02
1.014094090908962608e+04,6.849359233466051364e+02
1.014094092793641903e+04,6.849496287975223368e+02
1.014094094678321017e+04,6.849633322804338604e+02
1.014094096563000312e+04,6.849770337979006172e+02
1.014094098447679426e+04,6.849907333471937818e+02
1.014094100332358721e+04,6.850044309308735819e+02
1.014094102217037835e+04,6.850181265462117608e+02
1.014094104101717130e+04,6.850318201957680913e+02
1.014094105986396426e+04,6.850455118781361534e+02
1.014094107871075539e+04,6.850592015919108917e+02
1.014094109755754835e+04,6.850728893396507146e+02
1.014094111640433948e+04,6.850865751186294119e+02
1.014094113525113244e+04,6.851002589314044826e+02
1.014094115409792357e+04,6.851139407752509669e+02
1.014094117294471653e+04,6.851276206527252270e+02
1.014094119179150766e+04,6.851412985611029853e+02
1.014094121063830062e+04,6.851549745029404903e+02
1.014094122948509175e+04,6.851686484755135780e+02
1.014094124833188471e+04,6.851823204813780421e+02
1.014094126717867584e+04,6.851959905178105146e+02
1.014094128602546880e+04,6.852096585873658796e+02
1.014094130487225993e+04,6.852233246873220196e+02
1.014094132371905289e+04,6.852369888202326820e+02
