Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.908226643518544734e+03,2.557821871460653096e+00
9.908226666740774817e+03,2.557821870802625241e+00
9.908226689963004901e+03,2.557821870144577847e+00
9.908226713185233166e+03,2.557821869486509136e+00
9.908226736407463250e+03,2.557821868828420886e+00
9.908226759629693333e+03,2.557821868170311319e+00
9.908226782851923417e+03,2.557821867512181324e+00
9.908226806074151682e+03,2.557821866854031345e+00
9.908226829296381766e+03,2.557821866195860494e+00
9.908226852518611850e+03,2.557821865537669215e+00
9.908226875740841933e+03,2.557821864879457507e+00
9.908226898963070198e+03,2.557821864221225372e+00
9.908226922185300282e+03,2.557821863562972808e+00
9.908226945407530366e+03,2.557821862904699817e+00
9.908226968629760449e+03,2.557821862246406397e+00
9.908226991851988714e+03,2.557821861588092105e+00
9.908227015074218798e+03,2.557821860929757385e+00
9.908227038296448882e+03,2.557821860271402681e+00
9.908227061518678966e+03,2.557821859613027105e+00
9.908227084740907230e+03,2.557821858954631100e+00
9.908227107963137314e+03,2.557821858296214668e+00
9.908227131185367398e+03,2.557821857637777807e+00
9.908227154407597482e+03,2.557821856979320074e+00
9.908227177629825746e+03,2.557821856320842802e+00
9.908227200852055830e+03,2.557821855662344213e+00
9.908227224074285914e+03,2.557821855003825195e+00
9.908227247296515998e+03,2.557821854345286194e+00
9.908227270518744263e+03,2.557821853686726321e+00
9.908227293740974346e+03,2.557821853028146020e+00
9.908227316963204430e+03,2.557821852369545290e+00
9.908227340185434514e+03,2.557821851710924133e+00
9.908227363407662779e+03,2.557821851052282547e+00
9.908227386629892862e+03,2.557821850393620533e+00
9.908227409852122946e+03,2.557821849734938091e+00
9.908227433074353030e+03,2.557821849076234777e+00
9.908227456296581295e+03,2.557821848417511035e+00
9.908227479518811379e+03,2.557821847758767309e+00
9.908227502741041462e+03,2.557821847100002266e+00
9.908227525963271546e+03,2.557821846441217684e+00
9.908227549185499811e+03,2.557821845782411785e+00
9.908227572407729895e+03,2.557821845123586346e+00
9.908227595629959978e+03,2.557821844464739591e+00
9.908227618852190062e+03,2.557821843805872852e+00
9.908227642074418327e+03,2.557821843146985685e+00
9.908227665296648411e+03,2.557821842488078090e+00
9.908227688518878495e+03,2.557821841829149623e+00
9.908227711741108578e+03,2.557821841170200727e+00
9.908227734963336843e+03,2.557821840511231404e+00
9.908227758185566927e+03,2.557821839852241652e+00
9.908227781407797011e+03,2.557821839193231472e+00
9.908227804630027094e+03,2.557821838534200865e+00
9.908227827852255359e+03,2.557821837875149829e+00
9.908227851074485443e+03,2.557821837216077920e+00
9.908227874296715527e+03,2.557821836556986028e+00
9.908227897518945610e+03,2.557821835897873708e+00
9.908227920741173875e+03,2.557821835238740071e+00
9.908227943963403959e+03,2.557821834579586895e+00
9.908227967185634043e+03,2.557821833920413290e+00
9.908227990407864127e+03,2.557821833261218369e+00
9.908228013630092391e+03,2.557821832602003465e+00
9.908228036852322475e+03,2.557821831942768132e+00
9.908228060074552559e+03,2.557821831283512370e+00
9.908228083296782643e+03,2.557821830624235737e+00
9.908228106519010908e+03,2.557821829964939564e+00
9.908228129741240991e+03,2.557821829305622074e+00
9.908228152963471075e+03,2.557821828646284157e+00
9.908228176185701159e+03,2.557821827986925811e+00
9.908228199407929424e+03,2.557821827327547037e+00
9.908228222630159507e+03,2.557821826668148280e+00
9.908228245852389591e+03,2.557821826008728650e+00
9.908228269074619675e+03,2.557821825349288591e+00
9.908228292296847940e+03,2.557821824689828105e+00
9.908228315519078023e+03,2.557821824030346303e+00
9.908228338741308107e+03,2.557821823370844960e+00
9.908228361963538191e+03,2.557821822711323190e+00
9.908228385185766456e+03,2.557821822051780547e+00
9.908228408407996540e+03,2.557821821392217920e+00
9.908228431630226623e+03,2.557821820732633977e+00
9.908228454852456707e+03,2.557821820073030494e+00
9.908228478074684972e+03,2.557821819413405695e+00
9.908228501296915056e+03,2.557821818753761356e+00
9.908228524519145139e+03,2.557821818094095701e+00
9.908228547741375223e+03,2.557821817434410061e+00
9.908228570963603488e+03,2.557821816774703994e+00
9.908228594185833572e+03,2.557821816114977054e+00
9.908228617408063656e+03,2.557821815455230130e+00
9.908228640630293739e+03,2.557821814795462334e+00
9.908228663852522004e+03,2.557821814135674110e+00
9.908228687074752088e+03,2.557821813475865458e+00
9.908228710296982172e+03,2.557821812816036378e+00
9.908228733519212255e+03,2.557821812156186869e+00
9.908228756741440520e+03,2.557821811496316933e+00
9.908228779963670604e+03,2.557821810836426568e+00
9.908228803185900688e+03,2.557821810176515775e+00
9.908228826408130772e+03,2.557821809516584111e+00
9.908228849630359036e+03,2.557821808856632462e+00
9.908228872852589120e+03,2.557821808196660385e+00
9.908228896074819204e+03,2.557821807536667436e+00
9.908228919297049288e+03,2.557821806876654058e+00
9.908228942519277552e+03,2.557821806216620697e+00
9.908228965741507636e+03,2.557821805556566019e+00
9.908228988963737720e+03,2.557821804896491802e+00
9.908229012185967804e+03,2.557821804236396268e+00
9.908229035408196069e+03,2.557821803576280306e+00
9.908229058630426152e+03,2.557821802916144804e+00
9.908229081852656236e+03,2.557821802255987986e+00
9.908229105074886320e+03,2.557821801595810740e+00
9.908229128297114585e+03,2.557821800935613510e+00
9.908229151519344668e+03,2.557821800275395852e+00
9.908229174741574752e+03,2.557821799615157321e+00
9.908229197963804836e+03,2.557821798954898362e+00
9.908229221186033101e+03,2.557821798294618976e+00
9.908229244408263185e+03,2.557821797634319161e+00
9.908229267630493268e+03,2.557821796973998918e+00
9.908229290852723352e+03,2.557821796313658247e+00
9.908229314074951617e+03,2.557821795653296704e+00
9.908229337297181701e+03,2.557821794992915176e+00
9.908229360519411784e+03,2.557821794332512777e+00
9.908229383741641868e+03,2.557821793672090394e+00
9.908229406963870133e+03,2.557821793011647138e+00
9.908229430186100217e+03,2.557821792351183454e+00
9.908229453408330301e+03,2.557821791690699786e+00
9.908229476630560384e+03,2.557821791030194802e+00
9.908229499852788649e+03,2.557821790369670278e+00
9.908229523075018733e+03,2.557821789709124438e+00
9.908229546297248817e+03,2.557821789048559058e+00
9.908229569519478900e+03,2.557821788387972362e+00
9.908229592741707165e+03,2.557821787727365681e+00
9.908229615963937249e+03,2.557821787066738572e+00
9.908229639186167333e+03,2.557821786406090592e+00
9.908229662408397417e+03,2.557821785745422183e+00
