Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.891595520833507180e+03,1.724996651035809236e+02
9.891595543725843527e+03,1.725130479660778349e+02
9.891595566618178054e+03,1.725264310423447967e+02
9.891595589510514401e+03,1.725398143344613402e+02
9.891595612402848928e+03,1.725531978402534037e+02
9.891595635295185275e+03,1.725665815618006604e+02
9.891595658187519803e+03,1.725799654969291055e+02
9.891595681079856149e+03,1.725933496477183269e+02
9.891595703972190677e+03,1.726067340119941775e+02
9.891595726864527023e+03,1.726201185918364729e+02
9.891595749756863370e+03,1.726335033861345494e+02
9.891595772649197897e+03,1.726468883937775161e+02
9.891595795541534244e+03,1.726602736168453305e+02
9.891595818433868772e+03,1.726736590531636750e+02
9.891595841326205118e+03,1.726870447048123935e+02
9.891595864218539646e+03,1.727004305696171684e+02
9.891595887110875992e+03,1.727138166496579572e+02
9.891595910003210520e+03,1.727272029427603286e+02
9.891595932895546866e+03,1.727405894510042970e+02
9.891595955787881394e+03,1.727539761722153742e+02
9.891595978680217740e+03,1.727673631084736314e+02
9.891596001572554087e+03,1.727807502586682347e+02
9.891596024464888615e+03,1.727941376216881793e+02
9.891596047357224961e+03,1.728075251996137922e+02
9.891596070249559489e+03,1.728209129902701591e+02
9.891596093141895835e+03,1.728343009957378058e+02
9.891596116034230363e+03,1.728476892138417895e+02
9.891596138926566709e+03,1.728610776466626078e+02
9.891596161818901237e+03,1.728744662920252892e+02
9.891596184711237584e+03,1.728878551520103031e+02
9.891596207603573930e+03,1.729012442255065878e+02
9.891596230495908458e+03,1.729146335114030819e+02
9.891596253388244804e+03,1.729280230117802546e+02
9.891596276280579332e+03,1.729414127244631061e+02
9.891596299172915678e+03,1.729548026515322476e+02
9.891596322065250206e+03,1.729681927908125374e+02
9.891596344957586552e+03,1.729815831443846719e+02
9.891596367849921080e+03,1.729949737100734808e+02
9.891596390742257427e+03,1.730083644899597459e+02
9.891596413634591954e+03,1.730217554818680981e+02
9.891596436526928301e+03,1.730351466878794611e+02
9.891596459419264647e+03,1.730485381068824893e+02
9.891596482311599175e+03,1.730619297377660075e+02
9.891596505203935521e+03,1.730753215826107407e+02
9.891596528096270049e+03,1.730887136392414334e+02
9.891596550988606396e+03,1.731021059097389241e+02
9.891596573880940923e+03,1.731154983919278152e+02
9.891596596773277270e+03,1.731288910878891443e+02
9.891596619665611797e+03,1.731422839954473147e+02
9.891596642557948144e+03,1.731556771166834210e+02
9.891596665450284490e+03,1.731690704504861174e+02
9.891596688342619018e+03,1.731824639957438308e+02
9.891596711234955364e+03,1.731958577545378830e+02
9.891596734127289892e+03,1.732092517246924501e+02
9.891596757019626239e+03,1.732226459082888255e+02
9.891596779911960766e+03,1.732360403031512135e+02
9.891596802804297113e+03,1.732494349113609644e+02
9.891596825696631640e+03,1.732628297307422258e+02
9.891596848588967987e+03,1.732762247633762911e+02
9.891596871481304333e+03,1.732896200081517293e+02
9.891596894373638861e+03,1.733030154639568536e+02
9.891596917265975208e+03,1.733164111328731565e+02
9.891596940158309735e+03,1.733298070127246149e+02
9.891596963050646082e+03,1.733432031055928064e+02
9.891596985942980609e+03,1.733565994093015377e+02
9.891597008835316956e+03,1.733699959259325567e+02
9.891597031727651483e+03,1.733833926533095564e+02
9.891597054619987830e+03,1.733967895935144270e+02
9.891597077512322358e+03,1.734101867443707192e+02
9.891597100404658704e+03,1.734235841079602380e+02
9.891597123296995051e+03,1.734369816831713820e+02
9.891597146189329578e+03,1.734503794688920948e+02
9.891597169081665925e+03,1.734637774672044657e+02
9.891597191974000452e+03,1.734771756759319317e+02
9.891597214866336799e+03,1.734905740971563830e+02
9.891597237758671326e+03,1.735039727287014841e+02
9.891597260651007673e+03,1.735173715726490684e+02
9.891597283543342201e+03,1.735307706268227150e+02
9.891597306435678547e+03,1.735441698933044563e+02
9.891597329328014894e+03,1.735575693709822644e+02
9.891597352220349421e+03,1.735709690587442822e+02
9.891597375112685768e+03,1.735843689586725134e+02
9.891597398005020295e+03,1.735977690685904236e+02
9.891597420897356642e+03,1.736111693905801872e+02
9.891597443789691170e+03,1.736245699224648718e+02
9.891597466682027516e+03,1.736379706663269360e+02
9.891597489574362044e+03,1.736513716199894191e+02
9.891597512466698390e+03,1.736647727855346943e+02
9.891597535359032918e+03,1.736781741607858294e+02
9.891597558251369264e+03,1.736915757478252260e+02
9.891597581143705611e+03,1.737049775455408565e+02
9.891597604036040138e+03,1.737183795528204087e+02
9.891597626928376485e+03,1.737317817717464834e+02
9.891597649820711013e+03,1.737451842001420630e+02
9.891597672713047359e+03,1.737585868400894924e+02
9.891597695605381887e+03,1.737719896894118392e+02
9.891597718497718233e+03,1.737853927501915905e+02
9.891597741390052761e+03,1.737987960202516149e+02
9.891597764282389107e+03,1.738121995016746268e+02
9.891597787174725454e+03,1.738256031933482575e+02
9.891597810067059982e+03,1.738390070941601948e+02
9.891597832959396328e+03,1.738524112061932954e+02
9.891597855851730856e+03,1.738658155272701720e+02
9.891597878744067202e+03,1.738792200594736812e+02
9.891597901636401730e+03,1.738926248006262369e+02
9.891597924528738076e+03,1.739060297528109231e+02
9.891597947421072604e+03,1.739194349138501536e+02
9.891597970313408950e+03,1.739328402858268703e+02
9.891597993205745297e+03,1.739462458676288179e+02
9.891598016098079825e+03,1.739596516581432297e+02
9.891598038990416171e+03,1.739730576594535023e+02
9.891598061882750699e+03,1.739864638693817369e+02
9.891598084775087045e+03,1.739998702900111311e+02
9.891598107667421573e+03,1.740132769191639284e+02
9.891598130559757919e+03,1.740266837589233546e+02
9.891598153452092447e+03,1.740400908071115964e+02
9.891598176344428794e+03,1.740534980658119082e+02
9.891598199236763321e+03,1.740669055328463344e+02
9.891598222129099668e+03,1.740803132102982715e+02
9.891598245021436014e+03,1.740937210970551234e+02
9.891598267913770542e+03,1.741071291920042370e+02
9.891598290806106888e+03,1.741205374972290372e+02
9.891598313698441416e+03,1.741339460105513695e+02
9.891598336590777762e+03,1.741473547340548862e+02
9.891598359483112290e+03,1.741607636655612907e+02
9.891598382375448637e+03,1.741741728071543491e+02
9.891598405267783164e+03,1.741875821566556795e+02
9.891598428160119511e+03,1.742009917161489909e+02
9.891598451052455857e+03,1.742144014845215167e+02
9.891598473944790385e+03,1.742278114606604333e+02
9.891598496837126731e+03,1.742412216466494499e+02
9.891598519729461259e+03,1.742546320403102413e+02
9.891598542621797606e+03,1.742680426437265169e+02
9.891598565514132133e+03,1.742814534547199514e+02
9.891598588406468480e+03,1.742948644753742826e+02
9.891598611298803007e+03,1.743082757035111285e+02
9.891598634191139354e+03,1.743216871412143689e+02
9.891598657083473881e+03,1.743350987863053092e+02
9.891598679975810228e+03,1.743485106408681418e+02
9.891598702868146574e+03,1.743619227037897872e+02
9.891598725760481102e+03,1.743753349739572513e+02
9.891598748652817449e+03,1.743887474534546129e+02
9.891598771545151976e+03,1.744021601401031489e+02
9.891598794437488323e+03,1.744155730359869949e+02
9.891598817329822850e+03,1.744289861389273426e+02
9.891598840222159197e+03,1.744423994510084128e+02
9.891598863114493724e+03,1.744558129700513689e+02
9.891598886006830071e+03,1.744692266981404032e+02
9.891598908899166418e+03,1.744826406341625216e+02
9.891598931791500945e+03,1.744960547770043604e+02
9.891598954683837292e+03,1.745094691287505384e+02
9.891598977576171819e+03,1.745228836872218494e+02
9.891599000468508166e+03,1.745362984545027416e+02
9.891599023360842693e+03,1.745497134284141509e+02
9.891599046253179040e+03,1.745631286110405824e+02
9.891599069145513567e+03,1.745765440002028015e+02
9.891599092037849914e+03,1.745899595979854269e+02
9.891599114930186261e+03,1.746033754032752086e+02
9.891599137822520788e+03,1.746167914149587830e+02
9.891599160714857135e+03,1.746302076351208257e+02
9.891599183607191662e+03,1.746436240615820168e+02
9.891599206499528009e+03,1.746570406964270603e+02
9.891599229391862536e+03,1.746704575374764659e+02
9.891599252284198883e+03,1.746838745868151648e+02
9.891599275176533411e+03,1.746972918422635530e+02
9.891599298068869757e+03,1.747107093059066472e+02
9.891599320961204285e+03,1.747241269755647579e+02
9.891599343853540631e+03,1.747375448533227882e+02
9.891599366745876978e+03,1.747509629380674028e+02
9.891599389638211505e+03,1.747643812286850107e+02
9.891599412530547852e+03,1.747777997272606001e+02
9.891599435422882379e+03,1.747912184316145670e+02
