Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.889738090277649462e+03,2.521934574149710340e+00
9.889738107156652404e+03,2.521764817932983682e+00
9.889738124035655346e+03,2.521595067262452528e+00
9.889738140914658288e+03,2.521425322138131087e+00
9.889738157793661230e+03,2.521255582560054442e+00
9.889738174672662353e+03,2.521085848546520847e+00
9.889738191551665295e+03,2.520916120060977761e+00
9.889738208430668237e+03,2.520746397121742977e+00
9.889738225309671179e+03,2.520576679728831149e+00
9.889738242188674121e+03,2.520406967882272475e+00
9.889738259067677063e+03,2.520237261582086497e+00
9.889738275946680005e+03,2.520067560828292308e+00
9.889738292825682947e+03,2.519897865620920108e+00
9.889738309704684070e+03,2.519728175978267704e+00
9.889738326583687012e+03,2.519558491863792771e+00
9.889738343462689954e+03,2.519388813295803775e+00
9.889738360341692896e+03,2.519219140274319813e+00
9.889738377220695838e+03,2.519049472799370637e+00
9.889738394099698780e+03,2.518879810870966462e+00
9.889738410978701722e+03,2.518710154489141040e+00
9.889738427857704664e+03,2.518540503653909468e+00
9.889738444736705787e+03,2.518370858383585542e+00
9.889738461615708729e+03,2.518201218641615835e+00
9.889738478494711671e+03,2.518031584446313698e+00
9.889738495373714613e+03,2.517861955797699114e+00
9.889738512252717555e+03,2.517692332695791180e+00
9.889738529131720497e+03,2.517522715140620093e+00
9.889738546010723439e+03,2.517353103132200509e+00
9.889738562889726381e+03,2.517183496670556853e+00
9.889738579768727504e+03,2.517013895773992704e+00
9.889738596647730446e+03,2.516844300405974622e+00
9.889738613526733388e+03,2.516674710584801300e+00
9.889738630405736330e+03,2.516505126310492280e+00
9.889738647284739272e+03,2.516335547583072874e+00
9.889738664163742214e+03,2.516165974402567063e+00
9.889738681042745156e+03,2.515996406768994387e+00
9.889738697921748098e+03,2.515826844682384600e+00
9.889738714800749221e+03,2.515657288161022187e+00
9.889738731679752163e+03,2.515487737168387472e+00
9.889738748558755105e+03,2.515318191722784480e+00
9.889738765437758047e+03,2.515148651824223425e+00
9.889738782316760989e+03,2.514979117472733616e+00
9.889738799195763931e+03,2.514809588668334595e+00
9.889738816074766873e+03,2.514640065411050784e+00
9.889738832953769816e+03,2.514470547700907055e+00
9.889738849832770939e+03,2.514301035556187447e+00
9.889738866711773881e+03,2.514131528940378058e+00
9.889738883590776823e+03,2.513962027871782468e+00
9.889738900469779765e+03,2.513792532350410447e+00
9.889738917348782707e+03,2.513623042376286865e+00
9.889738934227785649e+03,2.513453557949436590e+00
9.889738951106788591e+03,2.513284079069883159e+00
9.889738967985791533e+03,2.513114605737647000e+00
9.889738984864792656e+03,2.512945137971007270e+00
9.889739001743795598e+03,2.512775675733474490e+00
9.889739018622798540e+03,2.512606219043318045e+00
9.889739035501801482e+03,2.512436767900577017e+00
9.889739052380804424e+03,2.512267322305256734e+00
9.889739069259807366e+03,2.512097882257396275e+00
9.889739086138810308e+03,2.511928447757005411e+00
9.889739103017813250e+03,2.511759018804118337e+00
9.889739119896814373e+03,2.511589595416999998e+00
9.889739136775817315e+03,2.511420177559171130e+00
9.889739153654820257e+03,2.511250765248905115e+00
