Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.014846018518507481e+04,3.449957430843714423e+00
1.014846020605984813e+04,3.449957496551859126e+00
1.014846022693461964e+04,3.449957562252428112e+00
1.014846024780939297e+04,3.449957627945432925e+00
1.014846026868416629e+04,3.449957693630867794e+00
1.014846028955893780e+04,3.449957759308724281e+00
1.014846031043371113e+04,3.449957824979016152e+00
1.014846033130848264e+04,3.449957890641729641e+00
1.014846035218325596e+04,3.449957956296876738e+00
1.014846037305802929e+04,3.449958021944450781e+00
1.014846039393280080e+04,3.449958087584445554e+00
1.014846041480757413e+04,3.449958153216871271e+00
1.014846043568234745e+04,3.449958218841723490e+00
1.014846045655711896e+04,3.449958284458993774e+00
1.014846047743189229e+04,3.449958350068695001e+00
1.014846049830666561e+04,3.449958415670820067e+00
1.014846051918143712e+04,3.449958481265362753e+00
1.014846054005621045e+04,3.449958546852334162e+00
1.014846056093098196e+04,3.449958612431722305e+00
1.014846058180575528e+04,3.449958678003537837e+00
1.014846060268052861e+04,3.449958743567775432e+00
1.014846062355530012e+04,3.449958809124428427e+00
1.014846064443007344e+04,3.449958874673507037e+00
1.014846066530484677e+04,3.449958940215005487e+00
1.014846068617961828e+04,3.449959005748918450e+00
1.014846070705439161e+04,3.449959071275256139e+00
1.014846072792916493e+04,3.449959136794011449e+00
1.014846074880393644e+04,3.449959202305179939e+00
1.014846076967870977e+04,3.449959267808770935e+00
1.014846079055348127e+04,3.449959333304774223e+00
1.014846081142825460e+04,3.449959398793199128e+00
1.014846083230302793e+04,3.449959464274040322e+00
1.014846085317779944e+04,3.449959529747291587e+00
1.014846087405257276e+04,3.449959595212963137e+00
1.014846089492734609e+04,3.449959660671049644e+00
1.014846091580211760e+04,3.449959726121544001e+00
1.014846093667689092e+04,3.449959791564457756e+00
1.014846095755166243e+04,3.449959856999779362e+00
1.014846097842643576e+04,3.449959922427519032e+00
1.014846099930120909e+04,3.449959987847670551e+00
1.014846102017598059e+04,3.449960053260228587e+00
1.014846104105075392e+04,3.449960118665203357e+00
1.014846106192552725e+04,3.449960184062588198e+00
1.014846108280029875e+04,3.449960249452377781e+00
1.014846110367507208e+04,3.449960314834582320e+00
1.014846112454984541e+04,3.449960380209196487e+00
1.014846114542461692e+04,3.449960445576214063e+00
1.014846116629939024e+04,3.449960510935644376e+00
1.014846118717416175e+04,3.449960576287477210e+00
1.014846120804893508e+04,3.449960641631723224e+00
1.014846122892370840e+04,3.449960706968375312e+00
1.014846124979847991e+04,3.449960772297428147e+00
1.014846127067325324e+04,3.449960837618892828e+00
1.014846129154802657e+04,3.449960902932762252e+00
1.014846131242279807e+04,3.449960968239030645e+00
1.014846133329757140e+04,3.449961033537709110e+00
1.014846135417234473e+04,3.449961098828790984e+00
1.014846137504711623e+04,3.449961164112271383e+00
1.014846139592188956e+04,3.449961229388159634e+00
1.014846141679666107e+04,3.449961294656444188e+00
1.014846143767143440e+04,3.449961359917136594e+00
1.014846145854620772e+04,3.449961425170230189e+00
1.014846147942097923e+04,3.449961490415718757e+00
1.014846150029575256e+04,3.449961555653612955e+00
1.014846152117052588e+04,3.449961620883907898e+00
1.014846154204529739e+04,3.449961686106595149e+00
1.014846156292007072e+04,3.449961751321688030e+00
1.014846158379484405e+04,3.449961816529178993e+00
1.014846160466961555e+04,3.449961881729061819e+00
1.014846162554438888e+04,3.449961946921347611e+00
1.014846164641916039e+04,3.449962012106025266e+00
1.014846166729393371e+04,3.449962077283104112e+00
1.014846168816870704e+04,3.449962142452578817e+00
1.014846170904347855e+04,3.449962207614444054e+00
1.014846172991825188e+04,3.449962272768709148e+00
1.014846175079302520e+04,3.449962337915369215e+00
1.014846177166779671e+04,3.449962403054416704e+00
1.014846179254257004e+04,3.449962468185864051e+00
1.014846181341734336e+04,3.449962533309704149e+00
1.014846183429211487e+04,3.449962598425930782e+00
1.014846185516688820e+04,3.449962663534555052e+00
1.014846187604165971e+04,3.449962728635565412e+00
1.014846189691643303e+04,3.449962793728972077e+00
1.014846191779120636e+04,3.449962858814769273e+00
1.014846193866597787e+04,3.449962923892950784e+00
1.014846195954075120e+04,3.449962988963527266e+00
1.014846198041552452e+04,3.449963054026492948e+00
1.014846200129029603e+04,3.449963119081841612e+00
1.014846202216506936e+04,3.449963184129583915e+00
1.014846204303984086e+04,3.449963249169707868e+00
1.014846206391461419e+04,3.449963314202225018e+00
1.014846208478938752e+04,3.449963379227127813e+00
1.014846210566415903e+04,3.449963444244411370e+00
1.014846212653893235e+04,3.449963509254086791e+00
1.014846214741370568e+04,3.449963574256146970e+00
1.014846216828847719e+04,3.449963639250585690e+00
1.014846218916325051e+04,3.449963704237414497e+00
1.014846221003802384e+04,3.449963769216626730e+00
1.014846223091279535e+04,3.449963834188216616e+00
1.014846225178756868e+04,3.449963899152194813e+00
1.014846227266234018e+04,3.449963964108549330e+00
1.014846229353711351e+04,3.449964029057290826e+00
1.014846231441188684e+04,3.449964093998413528e+00
1.014846233528665834e+04,3.449964158931912106e+00
1.014846235616143167e+04,3.449964223857795442e+00
1.014846237703620500e+04,3.449964288776059096e+00
1.014846239791097651e+04,3.449964353686696406e+00
1.014846241878574983e+04,3.449964418589718029e+00
1.014846243966052316e+04,3.449964483485117306e+00
1.014846246053529467e+04,3.449964548372889350e+00
1.014846248141006799e+04,3.449964613253043932e+00
1.014846250228483950e+04,3.449964678125569950e+00
1.014846252315961283e+04,3.449964742990477617e+00
1.014846254403438616e+04,3.449964807847760717e+00
1.014846256490915766e+04,3.449964872697414364e+00
1.014846258578393099e+04,3.449964937539447440e+00
1.014846260665870432e+04,3.449965002373855949e+00
1.014846262753347582e+04,3.449965067200631896e+00
1.014846264840824915e+04,3.449965132019786829e+00
1.014846266928302248e+04,3.449965196831314973e+00
1.014846269015779399e+04,3.449965261635208780e+00
1.014846271103256731e+04,3.449965326431481127e+00
1.014846273190733882e+04,3.449965391220119582e+00
1.014846275278211215e+04,3.449965456001133468e+00
1.014846277365688547e+04,3.449965520774518346e+00
1.014846279453165698e+04,3.449965585540267998e+00
1.014846281540643031e+04,3.449965650298391306e+00
1.014846283628120364e+04,3.449965715048885162e+00
1.014846285715597514e+04,3.449965779791740683e+00
1.014846287803074847e+04,3.449965844526970304e+00
1.014846289890552180e+04,3.449965909254567364e+00
1.014846291978029330e+04,3.449965973974525646e+00
1.014846294065506663e+04,3.449966038686856251e+00
1.014846296152983814e+04,3.449966103391546746e+00
1.014846298240461147e+04,3.449966168088609120e+00
1.014846300327938479e+04,3.449966232778036268e+00
1.014846302415415630e+04,3.449966297459821529e+00
1.014846304502892963e+04,3.449966362133977782e+00
1.014846306590370295e+04,3.449966426800496588e+00
1.014846308677847446e+04,3.449966491459373952e+00
1.014846310765324779e+04,3.449966556110618754e+00
1.014846312852802112e+04,3.449966620754226110e+00
1.014846314940279262e+04,3.449966685390188914e+00
1.014846317027756595e+04,3.449966750018518713e+00
1.014846319115233746e+04,3.449966814639203516e+00
1.014846321202711079e+04,3.449966879252254426e+00
1.014846323290188411e+04,3.449966943857664781e+00
1.014846325377665562e+04,3.449967008455428363e+00
1.014846327465142895e+04,3.449967073045556720e+00
1.014846329552620227e+04,3.449967137628042746e+00
1.014846331640097378e+04,3.449967202202882000e+00
1.014846333727574711e+04,3.449967266770083363e+00
1.014846335815051862e+04,3.449967331329635734e+00
1.014846337902529194e+04,3.449967395881550658e+00
1.014846339990006527e+04,3.449967460425821031e+00
1.014846342077483678e+04,3.449967524962440191e+00
1.014846344164961010e+04,3.449967589491421460e+00
