Time (BJD_TBD - 2450000), L_d/L_star (ppm)
9.917309675925876945e+03,1.228018180693939065e+01
9.917309697571559809e+03,1.227848232823776264e+01
9.917309719217242673e+03,1.227678296021845306e+01
9.917309740862925537e+03,1.227508370288339989e+01
9.917309762508608401e+03,1.227338455623452518e+01
9.917309784154293084e+03,1.227168552013094605e+01
9.917309805799975948e+03,1.226998659486015697e+01
9.917309827445658811e+03,1.226828778028130174e+01
9.917309849091341675e+03,1.226658907639627571e+01
9.917309870737024539e+03,1.226489048320699382e+01
9.917309892382707403e+03,1.226319200071538873e+01
9.917309914028390267e+03,1.226149362892335404e+01
9.917309935674073131e+03,1.225979536783282242e+01
9.917309957319757814e+03,1.225809721730301938e+01
9.917309978965440678e+03,1.225639917762122622e+01
9.917310000611123542e+03,1.225470124864668442e+01
9.917310022256806405e+03,1.225300343038130002e+01
9.917310043902489269e+03,1.225130572282698083e+01
9.917310065548172133e+03,1.224960812598565774e+01
9.917310087193854997e+03,1.224791063985923856e+01
9.917310108839537861e+03,1.224621326444962044e+01
9.917310130485222544e+03,1.224451599961610704e+01
9.917310152130905408e+03,1.224281884564586420e+01
9.917310173776588272e+03,1.224112180239820091e+01
9.917310195422271136e+03,1.223942486987499123e+01
9.917310217067954000e+03,1.223772804807817494e+01
9.917310238713636863e+03,1.223603133700965095e+01
9.917310260359319727e+03,1.223433473667134308e+01
9.917310282005002591e+03,1.223263824706515202e+01
9.917310303650687274e+03,1.223094186805047379e+01
9.917310325296370138e+03,1.222924559991428062e+01
9.917310346942053002e+03,1.222754944251596676e+01
9.917310368587735866e+03,1.222585339585741870e+01
9.917310390233418730e+03,1.222415745994055136e+01
9.917310411879101594e+03,1.222246163476730096e+01
9.917310433524784457e+03,1.222076592033955755e+01
9.917310455170467321e+03,1.221907031665924137e+01
9.917310476816152004e+03,1.221737482358578575e+01
9.917310498461834868e+03,1.221567944140606521e+01
9.917310520107517732e+03,1.221398416997951308e+01
9.917310541753200596e+03,1.221228900930803896e+01
9.917310563398883460e+03,1.221059395939354886e+01
9.917310585044566324e+03,1.220889902023794882e+01
9.917310606690249188e+03,1.220720419184316619e+01
9.917310628335932051e+03,1.220550947421112298e+01
9.917310649981616734e+03,1.220381486720127917e+01
9.917310671627299598e+03,1.220212037110039738e+01
9.917310693272982462e+03,1.220042598576796955e+01
9.917310714918665326e+03,1.219873171120591238e+01
9.917310736564348190e+03,1.219703754741613011e+01
9.917310758210031054e+03,1.219534349440051990e+01
9.917310779855713918e+03,1.219364955216102331e+01
9.917310801501396782e+03,1.219195572069952327e+01
9.917310823147079645e+03,1.219026200001793647e+01
9.917310844792764328e+03,1.218856838997586145e+01
9.917310866438447192e+03,1.218687489085985121e+01
9.917310888084130056e+03,1.218518150252950427e+01
9.917310909729812920e+03,1.218348822498670359e+01
9.917310931375495784e+03,1.218179505823333209e+01
9.917310953021178648e+03,1.218010200227136686e+01
9.917310974666861512e+03,1.217840905710269617e+01
9.917310996312544376e+03,1.217671622272922782e+01
9.917311017958229058e+03,1.217502349901059056e+01
9.917311039603911922e+03,1.217333088623322368e+01
9.917311061249594786e+03,1.217163838425678613e+01
9.917311082895277650e+03,1.216994599308316616e+01
9.917311104540960514e+03,1.216825371271429113e+01
9.917311126186643378e+03,1.216656154315205818e+01
9.917311147832326242e+03,1.216486948439838045e+01
9.917311169478009106e+03,1.216317753645517286e+01
9.917311191123693789e+03,1.216148569918217248e+01
9.917311212769376652e+03,1.215979397286562502e+01
9.917311234415059516e+03,1.215810235736524803e+01
