Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.014846018518507481e+04,2.559497053315010540e+00
1.014846020605984813e+04,2.559497110799459740e+00
1.014846022693461964e+04,2.559497168277281798e+00
1.014846024780939297e+04,2.559497225748485594e+00
1.014846026868416629e+04,2.559497283213066687e+00
1.014846028955893780e+04,2.559497340671019305e+00
1.014846031043371113e+04,2.559497398122352330e+00
1.014846033130848264e+04,2.559497455567056434e+00
1.014846035218325596e+04,2.559497513005140501e+00
1.014846037305802929e+04,2.559497570436600089e+00
1.014846039393280080e+04,2.559497627861428093e+00
1.014846041480757413e+04,2.559497685279635615e+00
1.014846043568234745e+04,2.559497742691215993e+00
1.014846045655711896e+04,2.559497800096164344e+00
1.014846047743189229e+04,2.559497857494490436e+00
1.014846049830666561e+04,2.559497914886188941e+00
1.014846051918143712e+04,2.559497972271254085e+00
1.014846054005621045e+04,2.559498029649695194e+00
1.014846056093098196e+04,2.559498087021502499e+00
1.014846058180575528e+04,2.559498144386684881e+00
1.014846060268052861e+04,2.559498201745237456e+00
1.014846062355530012e+04,2.559498259097154893e+00
1.014846064443007344e+04,2.559498316442445631e+00
1.014846066530484677e+04,2.559498373781105673e+00
1.014846068617961828e+04,2.559498431113128802e+00
1.014846070705439161e+04,2.559498488438524788e+00
1.014846072792916493e+04,2.559498545757287413e+00
1.014846074880393644e+04,2.559498603069413125e+00
1.014846076967870977e+04,2.559498660374909917e+00
1.014846079055348127e+04,2.559498717673768020e+00
1.014846081142825460e+04,2.559498774965995871e+00
1.014846083230302793e+04,2.559498832251589917e+00
1.014846085317779944e+04,2.559498889530543053e+00
1.014846087405257276e+04,2.559498946802866381e+00
1.014846089492734609e+04,2.559499004068552797e+00
1.014846091580211760e+04,2.559499061327598302e+00
1.014846093667689092e+04,2.559499118580011334e+00
1.014846095755166243e+04,2.559499175825782569e+00
1.014846097842643576e+04,2.559499233064920443e+00
1.014846099930120909e+04,2.559499290297420071e+00
1.014846102017598059e+04,2.559499347523277013e+00
1.014846104105075392e+04,2.559499404742499262e+00
1.014846106192552725e+04,2.559499461955081490e+00
1.014846108280029875e+04,2.559499519161019254e+00
1.014846110367507208e+04,2.559499576360321882e+00
1.014846112454984541e+04,2.559499633552982711e+00
1.014846114542461692e+04,2.559499690738998634e+00
1.014846116629939024e+04,2.559499747918376755e+00
1.014846118717416175e+04,2.559499805091108193e+00
1.014846120804893508e+04,2.559499862257201830e+00
1.014846122892370840e+04,2.559499919416653224e+00
1.014846124979847991e+04,2.559499976569455715e+00
1.014846127067325324e+04,2.559500033715619072e+00
1.014846129154802657e+04,2.559500090855138854e+00
1.014846131242279807e+04,2.559500147988008845e+00
1.014846133329757140e+04,2.559500205114238369e+00
1.014846135417234473e+04,2.559500262233822099e+00
1.014846137504711623e+04,2.559500319346755148e+00
1.014846139592188956e+04,2.559500376453046844e+00
1.014846141679666107e+04,2.559500433552686527e+00
1.014846143767143440e+04,2.559500490645684412e+00
1.014846145854620772e+04,2.559500547732034281e+00
1.014846147942097923e+04,2.559500604811730806e+00
1.014846150029575256e+04,2.559500661884783757e+00
1.014846152117052588e+04,2.559500718951188247e+00
1.014846154204529739e+04,2.559500776010938061e+00
