Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.062594821759266779e+04,2.593490697013447033e+00
1.062594823627046208e+04,2.593490695757494802e+00
1.062594825494825454e+04,2.593490694501535465e+00
1.062594827362604883e+04,2.593490693245567691e+00
1.062594829230384312e+04,2.593490691989591923e+00
1.062594831098163559e+04,2.593490690733608162e+00
1.062594832965942987e+04,2.593490689477616407e+00
1.062594834833722416e+04,2.593490688221616658e+00
1.062594836701501663e+04,2.593490686965608916e+00
1.062594838569281092e+04,2.593490685709593624e+00
1.062594840437060520e+04,2.593490684453569894e+00
1.062594842304839767e+04,2.593490683197538171e+00
1.062594844172619196e+04,2.593490681941498455e+00
1.062594846040398625e+04,2.593490680685450744e+00
1.062594847908178053e+04,2.593490679429394596e+00
1.062594849775957300e+04,2.593490678173331343e+00
1.062594851643736729e+04,2.593490676917259208e+00
1.062594853511516158e+04,2.593490675661179967e+00
1.062594855379295404e+04,2.593490674405091845e+00
1.062594857247074833e+04,2.593490673148996173e+00
1.062594859114854262e+04,2.593490671892892507e+00
1.062594860982633509e+04,2.593490670636780848e+00
1.062594862850412937e+04,2.593490669380660751e+00
1.062594864718192366e+04,2.593490668124533105e+00
1.062594866585971613e+04,2.593490666868397909e+00
1.062594868453751042e+04,2.593490665612253832e+00
1.062594870321530470e+04,2.593490664356102204e+00
1.062594872189309717e+04,2.593490663099942140e+00
1.062594874057089146e+04,2.593490661843774525e+00
1.062594875924868575e+04,2.593490660587598917e+00
1.062594877792647821e+04,2.593490659331415316e+00
1.062594879660427250e+04,2.593490658075223276e+00
1.062594881528206679e+04,2.593490656819023688e+00
1.062594883395985926e+04,2.593490655562815661e+00
1.062594885263765354e+04,2.593490654306600529e+00
1.062594887131544783e+04,2.593490653050376515e+00
1.062594888999324030e+04,2.593490651794144952e+00
1.062594890867103459e+04,2.593490650537904507e+00
1.062594892734882887e+04,2.593490649281656957e+00
1.062594894602662316e+04,2.593490648025401413e+00
1.062594896470441563e+04,2.593490646769137431e+00
1.062594898338220992e+04,2.593490645512865900e+00
1.062594900206000420e+04,2.593490644256585931e+00
1.062594902073779667e+04,2.593490643000298412e+00
1.062594903941559096e+04,2.593490641744002456e+00
1.062594905809338525e+04,2.593490640487698951e+00
1.062594907677117772e+04,2.593490639231387451e+00
1.062594909544897200e+04,2.593490637975067514e+00
1.062594911412676629e+04,2.593490636718739584e+00
1.062594913280455876e+04,2.593490635462404104e+00
1.062594915148235305e+04,2.593490634206060186e+00
1.062594917016014733e+04,2.593490632949708274e+00
1.062594918883793980e+04,2.593490631693348814e+00
1.062594920751573409e+04,2.593490630436980915e+00
1.062594922619352838e+04,2.593490629180605467e+00
1.062594924487132084e+04,2.593490627924222025e+00
1.062594926354911513e+04,2.593490626667829702e+00
1.062594928222690942e+04,2.593490625411430273e+00
1.062594930090470189e+04,2.593490624155022406e+00
1.062594931958249617e+04,2.593490622898606990e+00
1.062594933826029046e+04,2.593490621642183136e+00
1.062594935693808293e+04,2.593490620385751733e+00
1.062594937561587722e+04,2.593490619129311892e+00
1.062594939429367150e+04,2.593490617872864057e+00
1.062594941297146579e+04,2.593490616616408229e+00
1.062594943164925826e+04,2.593490615359944851e+00
1.062594945032705255e+04,2.593490614103473035e+00
1.062594946900484683e+04,2.593490612846993226e+00
1.062594948768263930e+04,2.593490611590505424e+00
1.062594950636043359e+04,2.593490610334009627e+00
1.062594952503822788e+04,2.593490609077506726e+00
1.062594954371602034e+04,2.593490607820994498e+00
1.062594956239381463e+04,2.593490606564475165e+00
1.062594958107160892e+04,2.593490605307946950e+00
1.062594959974940139e+04,2.593490604051411630e+00
1.062594961842719567e+04,2.593490602794867872e+00
1.062594963710498996e+04,2.593490601538316120e+00
1.062594965578278243e+04,2.593490600281757263e+00
1.062594967446057672e+04,2.593490599025189525e+00
1.062594969313837100e+04,2.593490597768613792e+00
1.062594971181616347e+04,2.593490596512030066e+00
1.062594973049395776e+04,2.593490595255438347e+00
1.062594974917175205e+04,2.593490593998838634e+00
1.062594976784954451e+04,2.593490592742231371e+00
1.062594978652733880e+04,2.593490591485615671e+00
1.062594980520513309e+04,2.593490590228991977e+00
1.062594982388292556e+04,2.593490588972360289e+00
1.062594984256071984e+04,2.593490587715720608e+00
1.062594986123851413e+04,2.593490586459073377e+00
1.062594987991630842e+04,2.593490585202417709e+00
1.062594989859410089e+04,2.593490583945754047e+00
1.062594991727189517e+04,2.593490582689082835e+00
1.062594993594968946e+04,2.593490581432402742e+00
1.062594995462748193e+04,2.593490580175715543e+00
1.062594997330527622e+04,2.593490578919019907e+00
1.062594999198307050e+04,2.593490577662316277e+00
1.062595001066086297e+04,2.593490576405604653e+00
1.062595002933865726e+04,2.593490575148885480e+00
1.062595004801645155e+04,2.593490573892157425e+00
1.062595006669424401e+04,2.593490572635422264e+00
1.062595008537203830e+04,2.593490571378678666e+00
1.062595010404983259e+04,2.593490570121927519e+00
1.062595012272762506e+04,2.593490568865167933e+00
1.062595014140541934e+04,2.593490567608400355e+00
1.062595016008321363e+04,2.593490566351625226e+00
1.062595017876100610e+04,2.593490565094841660e+00
1.062595019743880039e+04,2.593490563838050100e+00
1.062595021611659467e+04,2.593490562581250547e+00
1.062595023479438714e+04,2.593490561324443000e+00
1.062595025347218143e+04,2.593490560067627904e+00
1.062595027214997572e+04,2.593490558810804369e+00
1.062595029082776819e+04,2.593490557553972842e+00
1.062595030950556247e+04,2.593490556297133764e+00
1.062595032818335676e+04,2.593490555040286250e+00
1.062595034686115105e+04,2.593490553783430741e+00
1.062595036553894352e+04,2.593490552526567239e+00
1.062595038421673780e+04,2.593490551269696187e+00
1.062595040289453209e+04,2.593490550012816698e+00
1.062595042157232456e+04,2.593490548755929659e+00
1.062595044025011885e+04,2.593490547499034182e+00
1.062595045892791313e+04,2.593490546242130712e+00
1.062595047760570560e+04,2.593490544985219692e+00
1.062595049628349989e+04,2.593490543728299791e+00
1.062595051496129418e+04,2.593490542471372784e+00
1.062595053363908664e+04,2.593490541214437783e+00
1.062595055231688093e+04,2.593490539957494345e+00
1.062595057099467522e+04,2.593490538700543357e+00
1.062595058967246769e+04,2.593490537443583932e+00
1.062595060835026197e+04,2.593490536186616513e+00
1.062595062702805626e+04,2.593490534929641100e+00
1.062595064570584873e+04,2.593490533672658138e+00
1.062595066438364302e+04,2.593490532415667182e+00
1.062595068306143730e+04,2.593490531158667345e+00
1.062595070173922977e+04,2.593490529901660846e+00
1.062595072041702406e+04,2.593490528644645021e+00
1.062595073909481835e+04,2.593490527387622535e+00
1.062595075777261081e+04,2.593490526130591167e+00
1.062595077645040510e+04,2.593490524873551806e+00
1.062595079512819939e+04,2.593490523616504895e+00
1.062595081380599368e+04,2.593490522359449546e+00
1.062595083248378614e+04,2.593490521102386648e+00
1.062595085116158043e+04,2.593490519845315312e+00
1.062595086983937472e+04,2.593490518588236426e+00
1.062595088851716719e+04,2.593490517331149547e+00
1.062595090719496147e+04,2.593490516074054675e+00
1.062595092587275576e+04,2.593490514816951364e+00
1.062595094455054823e+04,2.593490513559840505e+00
1.062595096322834252e+04,2.593490512302721207e+00
1.062595098190613680e+04,2.593490511045593916e+00
1.062595100058392927e+04,2.593490509788459075e+00
1.062595101926172356e+04,2.593490508531316241e+00
1.062595103793951785e+04,2.593490507274164969e+00
1.062595105661731031e+04,2.593490506017006592e+00
1.062595107529510460e+04,2.593490504759839332e+00
1.062595109397289889e+04,2.593490503502664524e+00
1.062595111265069136e+04,2.593490502245481721e+00
1.062595113132848564e+04,2.593490500988290925e+00
1.062595115000627993e+04,2.593490499731091692e+00
1.062595116868407240e+04,2.593490498473885353e+00
1.062595118736186669e+04,2.593490497216670132e+00
1.062595120603966097e+04,2.593490495959447362e+00
1.062595122471745344e+04,2.593490494702216598e+00
1.062595124339524773e+04,2.593490493444977396e+00
1.062595126207304202e+04,2.593490492187730645e+00
1.062595128075083630e+04,2.593490490930475900e+00
1.062595129942862877e+04,2.593490489673213162e+00
1.062595131810642306e+04,2.593490488415942430e+00
1.062595133678421735e+04,2.593490487158664148e+00
1.062595135546200981e+04,2.593490485901376985e+00
1.062595137413980410e+04,2.593490484644082716e+00
1.062595139281759839e+04,2.593490483386779566e+00
1.062595141149539086e+04,2.593490482129468866e+00
1.062595143017318514e+04,2.593490480872150172e+00
1.062595144885097943e+04,2.593490479614823485e+00
1.062595146752877190e+04,2.593490478357489248e+00
1.062595148620656619e+04,2.593490477100146574e+00
1.062595150488436047e+04,2.593490475842795906e+00
1.062595152356215294e+04,2.593490474585437244e+00
1.062595154223994723e+04,2.593490473328071033e+00
1.062595156091774152e+04,2.593490472070696384e+00
1.062595157959553399e+04,2.593490470813313742e+00
1.062595159827332827e+04,2.593490469555923106e+00
1.062595161695112256e+04,2.593490468298524476e+00
1.062595163562891503e+04,2.593490467041118297e+00
1.062595165430670932e+04,2.593490465783704124e+00
1.062595167298450360e+04,2.593490464526281070e+00
1.062595169166229607e+04,2.593490463268850910e+00
1.062595171034009036e+04,2.593490462011412312e+00
1.062595172901788465e+04,2.593490460753966165e+00
1.062595174769567893e+04,2.593490459496511580e+00
1.062595176637347140e+04,2.593490458239049445e+00
1.062595178505126569e+04,2.593490456981579317e+00
1.062595180372905998e+04,2.593490455724100752e+00
1.062595182240685244e+04,2.593490454466614636e+00
1.062595184108464673e+04,2.593490453209120083e+00
1.062595185976244102e+04,2.593490451951617981e+00
1.062595187844023349e+04,2.593490450694107441e+00
1.062595189711802777e+04,2.593490449436589795e+00
1.062595191579582206e+04,2.593490448179063268e+00
1.062595193447361453e+04,2.593490446921529191e+00
1.062595195315140882e+04,2.593490445663987121e+00
1.062595197182920310e+04,2.593490444406437057e+00
1.062595199050699557e+04,2.593490443148878555e+00
1.062595200918478986e+04,2.593490441891312503e+00
1.062595202786258415e+04,2.593490440633738014e+00
1.062595204654037661e+04,2.593490439376156420e+00
1.062595206521817090e+04,2.593490438118566388e+00
1.062595208389596519e+04,2.593490436860967918e+00
1.062595210257375766e+04,2.593490435603361899e+00
1.062595212125155194e+04,2.593490434345747886e+00
1.062595213992934623e+04,2.593490433088126323e+00
1.062595215860713870e+04,2.593490431830496323e+00
1.062595217728493299e+04,2.593490430572858330e+00
1.062595219596272727e+04,2.593490429315212342e+00
1.062595221464052156e+04,2.593490428057558805e+00
1.062595223331831403e+04,2.593490426799896831e+00
1.062595225199610832e+04,2.593490425542226863e+00
1.062595227067390260e+04,2.593490424284548901e+00
1.062595228935169507e+04,2.593490423026862945e+00
1.062595230802948936e+04,2.593490421769169441e+00
1.062595232670728365e+04,2.593490420511467498e+00
1.062595234538507611e+04,2.593490419253757562e+00
1.062595236406287040e+04,2.593490417996040076e+00
1.062595238274066469e+04,2.593490416738314153e+00
1.062595240141845716e+04,2.593490415480581124e+00
1.062595242009625144e+04,2.593490414222839213e+00
1.062595243877404573e+04,2.593490412965089309e+00
1.062595245745183820e+04,2.593490411707331855e+00
1.062595247612963249e+04,2.593490410449566408e+00
1.062595249480742677e+04,2.593490409191792967e+00
1.062595251348521924e+04,2.593490407934011088e+00
