Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.896128576389048249e+03,7.266408998637191985e+01
9.896128599245501391e+03,7.266355856728952745e+01
9.896128622101952715e+03,7.266302714135244400e+01
9.896128644958405857e+03,7.266249570847615757e+01
9.896128667814857181e+03,7.266196426874542169e+01
9.896128690671310324e+03,7.266143282207576704e+01
9.896128713527761647e+03,7.266090136855191872e+01
9.896128736384214790e+03,7.266036990808942164e+01
9.896128759240666113e+03,7.265983844077295828e+01
9.896128782097119256e+03,7.265930696651811616e+01
9.896128804953570580e+03,7.265877548540957775e+01
9.896128827810023722e+03,7.265824399736290218e+01
9.896128850666476865e+03,7.265771250242050883e+01
9.896128873522928188e+03,7.265718100062484552e+01
9.896128896379381331e+03,7.265664949189140032e+01
9.896128919235832655e+03,7.265611797630494095e+01
9.896128942092285797e+03,7.265558645378098390e+01
9.896128964948737121e+03,7.265505492440424007e+01
9.896128987805190263e+03,7.265452338809024013e+01
9.896129010661641587e+03,7.265399184492375184e+01
9.896129033518094730e+03,7.265346029482029167e+01
9.896129056374546053e+03,7.265292873786455630e+01
9.896129079230999196e+03,7.265239717397210484e+01
9.896129102087450519e+03,7.265186560322764819e+01
9.896129124943903662e+03,7.265133402554674547e+01
9.896129147800356805e+03,7.265080244097178763e+01
9.896129170656808128e+03,7.265027084954525094e+01
9.896129193513261271e+03,7.264973925118260922e+01
9.896129216369712594e+03,7.264920764596863023e+01
9.896129239226165737e+03,7.264867603381883043e+01
9.896129262082617061e+03,7.264814441481794915e+01
9.896129284939070203e+03,7.264761278888148865e+01
9.896129307795521527e+03,7.264708115609423089e+01
9.896129330651974669e+03,7.264654951637164970e+01
9.896129353508425993e+03,7.264601786979848441e+01
9.896129376364879136e+03,7.264548621629030833e+01
9.896129399221332278e+03,7.264495455588948403e+01
9.896129422077783602e+03,7.264442288863850195e+01
9.896129444934236744e+03,7.264389121445285014e+01
9.896129467790688068e+03,7.264335953341729635e+01
9.896129490647141211e+03,7.264282784544732863e+01
9.896129513503592534e+03,7.264229615062770051e+01
9.896129536360045677e+03,7.264176444887391426e+01
9.896129559216497000e+03,7.264123274027075183e+01
9.896129582072950143e+03,7.264070102473368706e+01
9.896129604929401467e+03,7.264016930234748770e+01
9.896129627785854609e+03,7.263963757302767021e+01
9.896129650642307752e+03,7.263910583681663979e+01
9.896129673498759075e+03,7.263857409375687268e+01
9.896129696355212218e+03,7.263804234376387114e+01
9.896129719211663542e+03,7.263751058692237450e+01
9.896129742068116684e+03,7.263697882314787080e+01
9.896129764924568008e+03,7.263644705252517042e+01
9.896129787781021150e+03,7.263591527496973299e+01
9.896129810637472474e+03,7.263538349056631205e+01
9.896129833493925616e+03,7.263485169923045248e+01
9.896129856350376940e+03,7.263431990104685099e+01
9.896129879206830083e+03,7.263378809593103824e+01
9.896129902063283225e+03,7.263325628392546207e+01
9.896129924919734549e+03,7.263272446507257030e+01
9.896129947776187691e+03,7.263219263928786518e+01
9.896129970632639015e+03,7.263166080665610025e+01
9.896129993489092158e+03,7.263112896709273514e+01
9.896130016345543481e+03,7.263059712068259444e+01
9.896130039201996624e+03,7.263006526734113777e+01
9.896130062058447947e+03,7.262953340715313288e+01
9.896130084914901090e+03,7.262900154003409625e+01
9.896130107771352414e+03,7.262846966606878141e+01
9.896130130627805556e+03,7.262793778517263377e+01
9.896130153484256880e+03,7.262740589743050634e+01
9.896130176340710022e+03,7.262687400275781613e+01
9.896130199197163165e+03,7.262634210119705358e+01
9.896130222053614489e+03,7.262581019279066652e+01
9.896130244910067631e+03,7.262527827745410036e+01
9.896130267766518955e+03,7.262474635527219391e+01
9.896130290622972097e+03,7.262421442616039258e+01
9.896130313479423421e+03,7.262368249020346411e+01
9.896130336335876564e+03,7.262315054731691077e+01
9.896130359192327887e+03,7.262261859758551452e+01
9.896130382048781030e+03,7.262208664092470656e+01
9.896130404905232353e+03,7.262155467741935411e+01
9.896130427761685496e+03,7.262102270698487416e+01
9.896130450618138639e+03,7.262049072966370034e+01
9.896130473474589962e+03,7.261995874549835150e+01
9.896130496331043105e+03,7.261942675440424466e+01
9.896130519187494428e+03,7.261889475646621861e+01
9.896130542043947571e+03,7.261836275159973297e+01
9.896130564900398895e+03,7.261783073988955550e+01
9.896130587756852037e+03,7.261729872125113161e+01
9.896130610613303361e+03,7.261676669576932852e+01
9.896130633469756503e+03,7.261623466335953481e+01
9.896130656326207827e+03,7.261570262410658927e+01
9.896130679182660970e+03,7.261517057792596574e+01
9.896130702039114112e+03,7.261463852486005521e+01
9.896130724895565436e+03,7.261410646495141918e+01
9.896130747752018578e+03,7.261357439811546044e+01
9.896130770608469902e+03,7.261304232443697515e+01
9.896130793464923045e+03,7.261251024383143715e+01
9.896130816321374368e+03,7.261197815638367103e+01
9.896130839177827511e+03,7.261144606200906537e+01
9.896130862034278834e+03,7.261091396079250160e+01
9.896130884890731977e+03,7.261038185264938249e+01
9.896130907747183301e+03,7.260984973766453265e+01
9.896130930603636443e+03,7.260931761575342591e+01
9.896130953460089586e+03,7.260878548695848167e+01
9.896130976316540909e+03,7.260825335132219038e+01
