Time (BJD_TBD - 2450000), F_h/L_star (ppm)
1.063802708333311602e+04,2.832723155330361919e+01
1.063802710516863226e+04,2.832719846012759035e+01
1.063802712700415032e+04,2.832716536621120085e+01
1.063802714883966655e+04,2.832713227155997160e+01
1.063802717067518279e+04,2.832709917617113504e+01
1.063802719251070084e+04,2.832706608004194493e+01
1.063802721434621708e+04,2.832703298317791507e+01
1.063802723618173331e+04,2.832699988557629212e+01
1.063802725801725137e+04,2.832696678723432626e+01
1.063802727985276761e+04,2.832693368815752066e+01
1.063802730168828566e+04,2.832690058834037217e+01
1.063802732352380190e+04,2.832686748778839103e+01
1.063802734535931813e+04,2.832683438649882035e+01
1.063802736719483619e+04,2.832680128446892098e+01
1.063802738903035242e+04,2.832676818170419253e+01
1.063802741086586866e+04,2.832673507820188163e+01
1.063802743270138672e+04,2.832670197395923495e+01
1.063802745453690295e+04,2.832666886898176983e+01
1.063802747637241919e+04,2.832663576326673294e+01
1.063802749820793724e+04,2.832660265681136735e+01
1.063802752004345348e+04,2.832656954962117979e+01
1.063802754187896971e+04,2.832653644169343110e+01
1.063802756371448777e+04,2.832650333302535017e+01
1.063802758555000401e+04,2.832647022362246503e+01
1.063802760738552206e+04,2.832643711347926185e+01
1.063802762922103830e+04,2.832640400260125091e+01
1.063802765105655453e+04,2.832637089098567884e+01
1.063802767289207259e+04,2.832633777862978519e+01
1.063802769472758882e+04,2.832630466553910153e+01
1.063802771656310506e+04,2.832627155171086386e+01
1.063802773839862311e+04,2.832623843714230816e+01
1.063802776023413935e+04,2.832620532183896245e+01
1.063802778206965559e+04,2.832617220579806272e+01
1.063802780390517364e+04,2.832613908901685562e+01
1.063802782574068988e+04,2.832610597150086562e+01
1.063802784757620611e+04,2.832607285324732871e+01
1.063802786941172417e+04,2.832603973425349864e+01
1.063802789124724040e+04,2.832600661452487856e+01
1.063802791308275846e+04,2.832597349405595821e+01
1.063802793491827470e+04,2.832594037285225852e+01
1.063802795675379093e+04,2.832590725091102968e+01
1.063802797858930899e+04,2.832587412822950768e+01
1.063802800042482522e+04,2.832584100481321343e+01
1.063802802226034146e+04,2.832580788065938293e+01
1.063802804409585951e+04,2.832577475576526993e+01
1.063802806593137575e+04,2.832574163013638469e+01
1.063802808776689199e+04,2.832570850376997740e+01
1.063802810960241004e+04,2.832567537666328761e+01
1.063802813143792628e+04,2.832564224882183623e+01
1.063802815327344251e+04,2.832560912024286282e+01
1.063802817510896057e+04,2.832557599092361045e+01
1.063802819694447680e+04,2.832554286086960360e+01
1.063802821877999486e+04,2.832550973007533202e+01
1.063802824061551109e+04,2.832547659854629529e+01
1.063802826245102733e+04,2.832544346627975074e+01
1.063802828428654539e+04,2.832541033327293789e+01
1.063802830612206162e+04,2.832537719953137412e+01
1.063802832795757786e+04,2.832534406505230962e+01
1.063802834979309591e+04,2.832531092983298393e+01
1.063802837162861215e+04,2.832527779387891087e+01
1.063802839346412838e+04,2.832524465718733708e+01
1.063802841529964644e+04,2.832521151975550566e+01
1.063802843713516268e+04,2.832517838158894108e+01
1.063802845897067891e+04,2.832514524268487932e+01
1.063802848080619697e+04,2.832511210304056348e+01
1.063802850264171320e+04,2.832507896266151803e+01
1.063802852447723126e+04,2.832504582154221850e+01
1.063802854631274749e+04,2.832501267968819292e+01
1.063802856814826373e+04,2.832497953709668792e+01
1.063802858998378179e+04,2.832494639376492884e+01
1.063802861181929802e+04,2.832491324969845792e+01
1.063802863365481426e+04,2.832488010489450048e+01
1.063802865549033231e+04,2.832484695935029961e+01
1.063802867732584855e+04,2.832481381307138690e+01
1.063802869916136478e+04,2.832478066605499833e+01
1.063802872099688284e+04,2.832474751829837700e+01
1.063802874283239908e+04,2.832471436980704027e+01
1.063802876466791531e+04,2.832468122057823834e+01
1.063802878650343337e+04,2.832464807060920364e+01
1.063802880833894960e+04,2.832461491990546065e+01
1.063802883017446766e+04,2.832458176846150266e+01
1.063802885200998389e+04,2.832454861628283282e+01
1.063802887384550013e+04,2.832451546336670489e+01
1.063802889568101818e+04,2.832448230971035130e+01
1.063802891751653442e+04,2.832444915531930363e+01
1.063802893935205066e+04,2.832441600019080852e+01
1.063802896118756871e+04,2.832438284432209130e+01
1.063802898302308495e+04,2.832434968771868355e+01
1.063802900485860118e+04,2.832431653037782482e+01
1.063802902669411924e+04,2.832428337229675108e+01
1.063802904852963547e+04,2.832425021348099747e+01
1.063802907036515171e+04,2.832421705392779998e+01
1.063802909220066977e+04,2.832418389363439459e+01
1.063802911403618600e+04,2.832415073260631289e+01
1.063802913587170406e+04,2.832411757083801973e+01
1.063802915770722029e+04,2.832408440833505736e+01
1.063802917954273653e+04,2.832405124509466177e+01
1.063802920137825458e+04,2.832401808111406538e+01
1.063802922321377082e+04,2.832398491639879623e+01
1.063802924504928706e+04,2.832395175094609741e+01
1.063802926688480511e+04,2.832391858475320490e+01
1.063802928872032135e+04,2.832388541782565028e+01
1.063802931055583758e+04,2.832385225016066954e+01
1.063802933239135564e+04,2.832381908175550222e+01
1.063802935422687187e+04,2.832378591261567635e+01
1.063802937606238811e+04,2.832375274273842791e+01
1.063802939789790616e+04,2.832371957212099645e+01
1.063802941973342240e+04,2.832368640076890998e+01
1.063802944156894046e+04,2.832365322867665469e+01
1.063802946340445669e+04,2.832362005584974085e+01
1.063802948523997293e+04,2.832358688228541865e+01
1.063802950707549098e+04,2.832355370798091698e+01
1.063802952891100722e+04,2.832352053294177807e+01
1.063802955074652346e+04,2.832348735716523080e+01
1.063802957258204151e+04,2.832345418064851827e+01
1.063802959441755775e+04,2.832342100339716140e+01
1.063802961625307398e+04,2.832338782540840327e+01
1.063802963808859204e+04,2.832335464667948344e+01
1.063802965992410827e+04,2.832332146721593702e+01
1.063802968175962451e+04,2.832328828701498580e+01
1.063802970359514256e+04,2.832325510607388352e+01
1.063802972543065880e+04,2.832322192439814401e+01
1.063802974726617686e+04,2.832318874198225700e+01
1.063802976910169309e+04,2.832315555883173985e+01
1.063802979093720933e+04,2.832312237494384632e+01
