Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.013335255787055939e+04,3.604180607843361805e+00
1.013335257878931770e+04,3.604180606562014777e+00
1.013335259970807601e+04,3.604180605280670857e+00
1.013335262062683432e+04,3.604180603999329158e+00
1.013335264154559445e+04,3.604180602717991011e+00
1.013335266246435276e+04,3.604180601436654197e+00
1.013335268338311107e+04,3.604180600155320491e+00
1.013335270430186938e+04,3.604180598873990338e+00
1.013335272522062769e+04,3.604180597592661517e+00
1.013335274613938600e+04,3.604180596311335805e+00
1.013335276705814431e+04,3.604180595030013645e+00
1.013335278797690262e+04,3.604180593748692818e+00
1.013335280889566275e+04,3.604180592467375099e+00
1.013335282981442106e+04,3.604180591186060045e+00
1.013335285073317937e+04,3.604180589904747212e+00
1.013335287165193768e+04,3.604180588623437487e+00
1.013335289257069599e+04,3.604180587342130426e+00
1.013335291348945429e+04,3.604180586060825586e+00
1.013335293440821260e+04,3.604180584779524299e+00
1.013335295532697091e+04,3.604180583498224788e+00
1.013335297624573104e+04,3.604180582216928386e+00
1.013335299716448935e+04,3.604180580935634648e+00
1.013335301808324766e+04,3.604180579654342687e+00
1.013335303900200597e+04,3.604180578373054722e+00
1.013335305992076428e+04,3.604180577091768534e+00
1.013335308083952259e+04,3.604180575810485010e+00
1.013335310175828090e+04,3.604180574529204595e+00
1.013335312267703921e+04,3.604180573247925956e+00
1.013335314359579934e+04,3.604180571966649982e+00
1.013335316451455765e+04,3.604180570685377560e+00
1.013335318543331596e+04,3.604180569404107803e+00
1.013335320635207427e+04,3.604180568122839823e+00
1.013335322727083258e+04,3.604180566841574951e+00
1.013335324818959089e+04,3.604180565560312743e+00
1.013335326910834920e+04,3.604180564279052756e+00
1.013335329002710751e+04,3.604180562997796322e+00
1.013335331094586763e+04,3.604180561716541664e+00
1.013335333186462594e+04,3.604180560435289671e+00
1.013335335278338425e+04,3.604180559154041230e+00
1.013335337370214256e+04,3.604180557872794566e+00
1.013335339462090087e+04,3.604180556591550566e+00
1.013335341553965918e+04,3.604180555310310119e+00
1.013335343645841749e+04,3.604180554029071004e+00
1.013335345737717762e+04,3.604180552747834998e+00
1.013335347829593593e+04,3.604180551466602100e+00
1.013335349921469424e+04,3.604180550185371867e+00
1.013335352013345255e+04,3.604180548904143855e+00
1.013335354105221086e+04,3.604180547622918507e+00
1.013335356197096917e+04,3.604180546341696267e+00
1.013335358288972748e+04,3.604180545060476248e+00
1.013335360380848579e+04,3.604180543779258450e+00
1.013335362472724591e+04,3.604180542498043316e+00
1.013335364564600422e+04,3.604180541216831735e+00
1.013335366656476253e+04,3.604180539935621930e+00
1.013335368748352084e+04,3.604180538654415678e+00
1.013335370840227915e+04,3.604180537373210758e+00
1.013335372932103746e+04,3.604180536092010279e+00
1.013335375023979577e+04,3.604180534810811132e+00
1.013335377115855408e+04,3.604180533529615094e+00
1.013335379207731421e+04,3.604180532248420832e+00
1.013335381299607252e+04,3.604180530967230567e+00
1.013335383391483083e+04,3.604180529686041634e+00
1.013335385483358914e+04,3.604180528404856254e+00
1.013335387575234745e+04,3.604180527123673983e+00
1.013335389667110576e+04,3.604180525842493044e+00
1.013335391758986407e+04,3.604180524561315657e+00
1.013335393850862238e+04,3.604180523280140491e+00
1.013335395942738251e+04,3.604180521998967990e+00
1.013335398034614082e+04,3.604180520717798153e+00
1.013335400126489913e+04,3.604180519436630981e+00
1.013335402218365743e+04,3.604180518155467361e+00
1.013335404310241574e+04,3.604180516874305074e+00
1.013335406402117405e+04,3.604180515593145895e+00
1.013335408493993236e+04,3.604180514311989825e+00
1.013335410585869067e+04,3.604180513030835531e+00
1.013335412677745080e+04,3.604180511749684346e+00
1.013335414769620911e+04,3.604180510468535825e+00
1.013335416861496742e+04,3.604180509187390413e+00
1.013335418953372573e+04,3.604180507906246334e+00
1.013335421045248404e+04,3.604180506625106251e+00
1.013335423137124235e+04,3.604180505343967944e+00
1.013335425229000066e+04,3.604180504062833190e+00
1.013335427320876079e+04,3.604180502781700213e+00
1.013335429412751910e+04,3.604180501500569900e+00
1.013335431504627741e+04,3.604180500219443140e+00
1.013335433596503572e+04,3.604180498938318156e+00
1.013335435688379403e+04,3.604180497657195836e+00
1.013335437780255234e+04,3.604180496376076626e+00
1.013335439872131064e+04,3.604180495094960079e+00
1.013335441964006895e+04,3.604180493813845754e+00
1.013335444055882908e+04,3.604180492532734092e+00
1.013335446147758739e+04,3.604180491251625096e+00
1.013335448239634570e+04,3.604180489970519652e+00
1.013335450331510401e+04,3.604180488689415984e+00
1.013335452423386232e+04,3.604180487408314981e+00
1.013335454515262063e+04,3.604180486127216643e+00
1.013335456607137894e+04,3.604180484846120969e+00
1.013335458699013725e+04,3.604180483565028403e+00
1.013335460790889738e+04,3.604180482283938058e+00
1.013335462882765569e+04,3.604180481002849934e+00
1.013335464974641400e+04,3.604180479721765362e+00
1.013335467066517231e+04,3.604180478440683011e+00
1.013335469158393062e+04,3.604180477159603324e+00
1.013335471250268893e+04,3.604180475878526302e+00
1.013335473342144724e+04,3.604180474597452388e+00
