Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.027127336805546656e+04,1.330086769071551771e+02
1.027127353332662278e+04,1.330141996122530372e+02
1.027127369859778082e+04,1.330197215859426478e+02
1.027127386386893704e+04,1.330252428280321624e+02
1.027127402914009326e+04,1.330307633385121733e+02
1.027127419441124948e+04,1.330362831173123936e+02
1.027127435968240752e+04,1.330418021644234159e+02
1.027127452495356374e+04,1.330473204796534787e+02
1.027127469022471996e+04,1.330528380629931178e+02
1.027127485549587800e+04,1.330583549144329254e+02
1.027127502076703422e+04,1.330638710337811688e+02
1.027127518603819044e+04,1.330693864210285255e+02
1.027127535130934666e+04,1.330749010761047373e+02
1.027127551658050470e+04,1.330804149990003111e+02
1.027127568185166092e+04,1.330859281895237984e+02
1.027127584712281714e+04,1.330914406476657348e+02
1.027127601239397518e+04,1.330969523734165989e+02
1.027127617766513140e+04,1.331024633665850274e+02
1.027127634293628762e+04,1.331079736271614706e+02
1.027127650820744384e+04,1.331134831550759543e+02
1.027127667347860188e+04,1.331189919503189003e+02
1.027127683874975810e+04,1.331245000126990305e+02
1.027127700402091432e+04,1.331300073422068238e+02
1.027127716929207236e+04,1.331355139388329292e+02
1.027127733456322858e+04,1.331410198023860119e+02
1.027127749983438480e+04,1.331465249328566358e+02
1.027127766510554284e+04,1.331520293302353934e+02
1.027127783037669906e+04,1.331575329943310351e+02
1.027127799564785528e+04,1.331630359251341531e+02
1.027127816091901150e+04,1.331685381225747449e+02
1.027127832619016954e+04,1.331740395866433744e+02
1.027127849146132576e+04,1.331795403171489056e+02
1.027127865673248198e+04,1.331850403140819594e+02
1.027127882200364002e+04,1.331905395774330145e+02
1.027127898727479624e+04,1.331960381070111339e+02
1.027127915254595246e+04,1.332015359028068531e+02
1.027127931781710868e+04,1.332070329647502547e+02
1.027127948308826672e+04,1.332125292928318743e+02
1.027127964835942294e+04,1.332180248868608317e+02
1.027127981363057916e+04,1.332235197468276624e+02
1.027127997890173719e+04,1.332290138727229589e+02
1.027128014417289342e+04,1.332345072643558694e+02
1.027128030944404964e+04,1.332399999217169864e+02
1.027128047471520586e+04,1.332454918447364776e+02
1.027128063998636389e+04,1.332509830334048218e+02
1.027128080525752011e+04,1.332564734875313377e+02
1.027128097052867633e+04,1.332619632071066178e+02
