Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.027127336805546656e+04,2.594919263351907368e+00
1.027127353332662278e+04,2.594918512837463886e+00
1.027127369859778082e+04,2.594917762095349190e+00
1.027127386386893704e+04,2.594917011125933648e+00
1.027127402914009326e+04,2.594916259929564539e+00
1.027127419441124948e+04,2.594915508506595803e+00
1.027127435968240752e+04,2.594914756857375604e+00
1.027127452495356374e+04,2.594914004982274314e+00
1.027127469022471996e+04,2.594913252881639210e+00
1.027127485549587800e+04,2.594912500555817125e+00
1.027127502076703422e+04,2.594911748005179764e+00
1.027127518603819044e+04,2.594910995230075290e+00
1.027127535130934666e+04,2.594910242230858533e+00
1.027127551658050470e+04,2.594909489007877212e+00
1.027127568185166092e+04,2.594908735561503477e+00
1.027127584712281714e+04,2.594907981892085047e+00
1.027127601239397518e+04,2.594907227999969646e+00
1.027127617766513140e+04,2.594906473885529863e+00
1.027127634293628762e+04,2.594905719549114309e+00
1.027127650820744384e+04,2.594904964991077811e+00
1.027127667347860188e+04,2.594904210211770312e+00
1.027127683874975810e+04,2.594903455211563958e+00
1.027127700402091432e+04,2.594902699990806916e+00
1.027127716929207236e+04,2.594901944549848682e+00
1.027127733456322858e+04,2.594901188889061405e+00
1.027127749983438480e+04,2.594900433008794138e+00
1.027127766510554284e+04,2.594899676909396380e+00
1.027127783037669906e+04,2.594898920591241165e+00
1.027127799564785528e+04,2.594898164054677547e+00
1.027127816091901150e+04,2.594897407300063463e+00
1.027127832619016954e+04,2.594896650327747079e+00
1.027127849146132576e+04,2.594895893138103204e+00
1.027127865673248198e+04,2.594895135731481339e+00
1.027127882200364002e+04,2.594894378108230981e+00
1.027127898727479624e+04,2.594893620268726497e+00
1.027127915254595246e+04,2.594892862213316942e+00
1.027127931781710868e+04,2.594892103942361583e+00
1.027127948308826672e+04,2.594891345456209031e+00
1.027127964835942294e+04,2.594890586755234985e+00
1.027127981363057916e+04,2.594889827839789831e+00
1.027127997890173719e+04,2.594889068710223068e+00
1.027128014417289342e+04,2.594888309366909951e+00
1.027128030944404964e+04,2.594887549810201310e+00
1.027128047471520586e+04,2.594886790040455526e+00
1.027128063998636389e+04,2.594886030058023429e+00
1.027128080525752011e+04,2.594885269863280719e+00
1.027128097052867633e+04,2.594884509456578670e+00
1.027128113579983437e+04,2.594883748838266335e+00
1.027128130107099059e+04,2.594882988008721636e+00
1.027128146634214681e+04,2.594882226968294514e+00
1.027128163161330303e+04,2.594881465717344682e+00
1.027128179688446107e+04,2.594880704256224302e+00
1.027128196215561729e+04,2.594879942585308630e+00
1.027128212742677351e+04,2.594879180704948940e+00
1.027128229269793155e+04,2.594878418615498283e+00
1.027128245796908777e+04,2.594877656317331915e+00
1.027128262324024399e+04,2.594876893810801999e+00
1.027128278851140021e+04,2.594876131096269134e+00
1.027128295378255825e+04,2.594875368174084596e+00
1.027128311905371447e+04,2.594874605044625859e+00
1.027128328432487069e+04,2.594873841708245532e+00
1.027128344959602873e+04,2.594873078165294888e+00
1.027128361486718495e+04,2.594872314416151848e+00
1.027128378013834117e+04,2.594871550461168574e+00
1.027128394540949739e+04,2.594870786300706555e+00
1.027128411068065543e+04,2.594870021935117066e+00
1.027128427595181165e+04,2.594869257364779358e+00
1.027128444122296787e+04,2.594868492590045594e+00
1.027128460649412591e+04,2.594867727611268826e+00
1.027128477176528213e+04,2.594866962428826973e+00
1.027128493703643835e+04,2.594866197043073530e+00
1.027128510230759457e+04,2.594865431454369986e+00
1.027128526757875261e+04,2.594864665663068948e+00
1.027128543284990883e+04,2.594863899669549223e+00
1.027128559812106505e+04,2.594863133474164751e+00
1.027128576339222309e+04,2.594862367077268583e+00
1.027128592866337931e+04,2.594861600479239527e+00
1.027128609393453553e+04,2.594860833680431078e+00
1.027128625920569357e+04,2.594860066681198063e+00
1.027128642447684979e+04,2.594859299481918846e+00
1.027128658974800601e+04,2.594858532082947367e+00
1.027128675501916223e+04,2.594857764484646445e+00
1.027128692029032027e+04,2.594856996687370465e+00
1.027128708556147649e+04,2.594856228691498234e+00
1.027128725083263271e+04,2.594855460497384581e+00
1.027128741610379075e+04,2.594854692105383887e+00
1.027128758137494697e+04,2.594853923515875849e+00
1.027128774664610319e+04,2.594853154729215294e+00
1.027128791191725941e+04,2.594852385745765488e+00
1.027128807718841745e+04,2.594851616565880814e+00
1.027128824245957367e+04,2.594850847189942744e+00
1.027128840773072989e+04,2.594850077618303885e+00
1.027128857300188793e+04,2.594849307851321729e+00
1.027128873827304415e+04,2.594848537889375084e+00
1.027128890354420037e+04,2.594847767732820554e+00
1.027128906881535659e+04,2.594846997382020959e+00
1.027128923408651463e+04,2.594846226837332459e+00
1.027128939935767085e+04,2.594845456099135195e+00
1.027128956462882707e+04,2.594844685167785325e+00
1.027128972989998510e+04,2.594843914043638566e+00
1.027128989517114132e+04,2.594843142727075946e+00
1.027129006044229754e+04,2.594842371218453625e+00
1.027129022571345376e+04,2.594841599518135311e+00
1.027129039098461180e+04,2.594840827626477608e+00
1.027129055625576802e+04,2.594840055543862434e+00
1.027129072152692424e+04,2.594839283270645058e+00
1.027129088679808228e+04,2.594838510807182974e+00
1.027129105206923850e+04,2.594837738153857210e+00
1.027129121734039472e+04,2.594836965311024368e+00
1.027129138261155094e+04,2.594836192279049492e+00
1.027129154788270898e+04,2.594835419058290515e+00
1.027129171315386520e+04,2.594834645649127136e+00
1.027129187842502142e+04,2.594833872051919066e+00
1.027129204369617946e+04,2.594833098267021132e+00
1.027129220896733568e+04,2.594832324294816139e+00
1.027129237423849190e+04,2.594831550135662468e+00
1.027129253950964812e+04,2.594830775789924271e+00
1.027129270478080616e+04,2.594830001257959928e+00
1.027129287005196238e+04,2.594829226540151801e+00
1.027129303532311860e+04,2.594828451636856936e+00
1.027129320059427664e+04,2.594827676548434159e+00
1.027129336586543286e+04,2.594826901275265829e+00
1.027129353113658908e+04,2.594826125817709439e+00
1.027129369640774712e+04,2.594825350176122924e+00
1.027129386167890334e+04,2.594824574350889979e+00
1.027129402695005956e+04,2.594823798342368093e+00
1.027129419222121578e+04,2.594823022150924530e+00
1.027129435749237382e+04,2.594822245776917224e+00
1.027129452276353004e+04,2.594821469220729426e+00
1.027129468803468626e+04,2.594820692482719959e+00
1.027129485330584430e+04,2.594819915563247648e+00
1.027129501857700052e+04,2.594819138462694852e+00
1.027129518384815674e+04,2.594818361181421729e+00
1.027129534911931296e+04,2.594817583719795095e+00
1.027129551439047100e+04,2.594816806078174221e+00
1.027129567966162722e+04,2.594816028256941465e+00
1.027129584493278344e+04,2.594815250256458317e+00
1.027129601020394148e+04,2.594814472077081380e+00
1.027129617547509770e+04,2.594813693719197456e+00
1.027129634074625392e+04,2.594812915183164037e+00
1.027129650601741014e+04,2.594812136469350161e+00
1.027129667128856818e+04,2.594811357578114208e+00
1.027129683655972440e+04,2.594810578509841203e+00
1.027129700183088062e+04,2.594809799264891303e+00
1.027129716710203866e+04,2.594809019843623332e+00
1.027129733237319488e+04,2.594808240246423647e+00
1.027129749764435110e+04,2.594807460473650629e+00
1.027129766291550732e+04,2.594806680525673759e+00
1.027129782818666536e+04,2.594805900402851861e+00
1.027129799345782158e+04,2.594805120105571294e+00
1.027129815872897780e+04,2.594804339634191770e+00
1.027129832400013584e+04,2.594803558989073888e+00
1.027129848927129206e+04,2.594802778170603563e+00
1.027129865454244828e+04,2.594801997179140063e+00
1.027129881981360450e+04,2.594801216015053313e+00
1.027129898508476253e+04,2.594800434678702583e+00
1.027129915035591875e+04,2.594799653170476006e+00
1.027129931562707498e+04,2.594798871490732406e+00
1.027129948089823301e+04,2.594798089639833272e+00
1.027129964616938923e+04,2.594797307618164517e+00
1.027129981144054545e+04,2.594796525426088518e+00
1.027129997671170167e+04,2.594795743063972537e+00
1.027130014198285971e+04,2.594794960532179395e+00
1.027130030725401593e+04,2.594794177831094562e+00
1.027130047252517215e+04,2.594793394961080413e+00
1.027130063779633019e+04,2.594792611922497105e+00
1.027130080306748641e+04,2.594791828715732773e+00
1.027130096833864263e+04,2.594791045341147573e+00
1.027130113360980067e+04,2.594790261799103881e+00
1.027130129888095689e+04,2.594789478089988943e+00
1.027130146415211311e+04,2.594788694214163804e+00
1.027130162942326933e+04,2.594787910171999723e+00
1.027130179469442737e+04,2.594787125963856855e+00
1.027130195996558359e+04,2.594786341590124668e+00
1.027130212523673981e+04,2.594785557051164204e+00
1.027130229050789785e+04,2.594784772347336954e+00
1.027130245577905407e+04,2.594783987479031495e+00
1.027130262105021029e+04,2.594783202446610204e+00
1.027130278632136651e+04,2.594782417250443451e+00
1.027130295159252455e+04,2.594781631890893614e+00
1.027130311686368077e+04,2.594780846368348826e+00
1.027130328213483699e+04,2.594780060683171907e+00
1.027130344740599503e+04,2.594779274835724348e+00
1.027130361267715125e+04,2.594778488826396057e+00
1.027130377794830747e+04,2.594777702655548968e+00
1.027130394321946369e+04,2.594776916323554339e+00
1.027130410849062173e+04,2.594776129830775435e+00
1.027130427376177795e+04,2.594775343177600835e+00
1.027130443903293417e+04,2.594774556364392915e+00
1.027130460430409221e+04,2.594773769391515827e+00
1.027130476957524843e+04,2.594772982259357264e+00
1.027130493484640465e+04,2.594772194968281820e+00
1.027130510011756087e+04,2.594771407518660311e+00
