Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.065014266203716397e+04,2.557793206501519645e+00
1.065014268332748725e+04,2.557793205381527102e+00
1.065014270461781052e+04,2.557793204261520348e+00
1.065014272590813380e+04,2.557793203141499383e+00
1.065014274719845707e+04,2.557793202021464651e+00
1.065014276848878217e+04,2.557793200901416153e+00
1.065014278977910544e+04,2.557793199781353888e+00
1.065014281106942872e+04,2.557793198661277856e+00
1.065014283235975199e+04,2.557793197541188057e+00
1.065014285365007527e+04,2.557793196421084048e+00
1.065014287494039854e+04,2.557793195300966271e+00
1.065014289623072182e+04,2.557793194180834728e+00
1.065014291752104509e+04,2.557793193060688974e+00
1.065014293881136837e+04,2.557793191940529898e+00
1.065014296010169346e+04,2.557793190820356610e+00
1.065014298139201674e+04,2.557793189700170000e+00
1.065014300268234001e+04,2.557793188579968735e+00
1.065014302397266329e+04,2.557793187459754147e+00
1.065014304526298656e+04,2.557793186339525793e+00
1.065014306655330984e+04,2.557793185219283227e+00
1.065014308784363311e+04,2.557793184099027339e+00
1.065014310913395639e+04,2.557793182978757240e+00
1.065014313042427966e+04,2.557793181858473375e+00
1.065014315171460476e+04,2.557793180738175298e+00
1.065014317300492803e+04,2.557793179617863899e+00
1.065014319429525131e+04,2.557793178497538289e+00
1.065014321558557458e+04,2.557793177377198912e+00
1.065014323687589786e+04,2.557793176256846213e+00
1.065014325816622113e+04,2.557793175136478858e+00
1.065014327945654441e+04,2.557793174016098181e+00
1.065014330074686768e+04,2.557793172895703293e+00
1.065014332203719096e+04,2.557793171775295082e+00
1.065014334332751605e+04,2.557793170654872661e+00
1.065014336461783932e+04,2.557793169534436473e+00
1.065014338590816260e+04,2.557793168413986074e+00
1.065014340719848587e+04,2.557793167293521908e+00
1.065014342848880915e+04,2.557793166173044419e+00
1.065014344977913242e+04,2.557793165052553164e+00
1.065014347106945570e+04,2.557793163932047698e+00
1.065014349235977897e+04,2.557793162811528020e+00
1.065014351365010225e+04,2.557793161690994577e+00
1.065014353494042734e+04,2.557793160570447810e+00
1.065014355623075062e+04,2.557793159449887277e+00
1.065014357752107389e+04,2.557793158329312533e+00
1.065014359881139717e+04,2.557793157208723578e+00
1.065014362010172044e+04,2.557793156088121744e+00
1.065014364139204372e+04,2.557793154967505256e+00
1.065014366268236699e+04,2.557793153846875001e+00
1.065014368397269027e+04,2.557793152726231423e+00
1.065014370526301354e+04,2.557793151605573190e+00
1.065014372655333864e+04,2.557793150484902078e+00
1.065014374784366191e+04,2.557793149364216756e+00
1.065014376913398519e+04,2.557793148243516779e+00
1.065014379042430846e+04,2.557793147122803923e+00
1.065014381171463174e+04,2.557793146002077300e+00
1.065014383300495501e+04,2.557793144881336023e+00
1.065014385429527829e+04,2.557793143760581422e+00
1.065014387558560156e+04,2.557793142639813055e+00
1.065014389687592484e+04,2.557793141519030922e+00
1.065014391816624993e+04,2.557793140398234133e+00
1.065014393945657321e+04,2.557793139277424466e+00
1.065014396074689648e+04,2.557793138156600143e+00
1.065014398203721976e+04,2.557793137035762498e+00
1.065014400332754303e+04,2.557793135914911087e+00
1.065014402461786631e+04,2.557793134794045908e+00
1.065014404590818958e+04,2.557793133673166519e+00
1.065014406719851286e+04,2.557793132552273363e+00
1.065014408848883613e+04,2.557793131431366440e+00
1.065014410977916123e+04,2.557793130310445751e+00
1.065014413106948450e+04,2.557793129189510850e+00
1.065014415235980778e+04,2.557793128068562627e+00
1.065014417365013105e+04,2.557793126947600193e+00
1.065014419494045433e+04,2.557793125826624436e+00
1.065014421623077760e+04,2.557793124705634025e+00
1.065014423752110088e+04,2.557793123584630290e+00
1.065014425881142415e+04,2.557793122463612789e+00
1.065014428010174743e+04,2.557793121342580633e+00
1.065014430139207252e+04,2.557793120221536043e+00
1.065014432268239580e+04,2.557793119100476353e+00
1.065014434397271907e+04,2.557793117979403341e+00
1.065014436526304235e+04,2.557793116858316562e+00
1.065014438655336562e+04,2.557793115737216016e+00
1.065014440784368890e+04,2.557793114616101260e+00
1.065014442913401217e+04,2.557793113494972737e+00
1.065014445042433545e+04,2.557793112373830446e+00
1.065014447171465872e+04,2.557793111252674390e+00
1.065014449300498381e+04,2.557793110131504566e+00
1.065014451429530709e+04,2.557793109010320975e+00
1.065014453558563036e+04,2.557793107889123174e+00
1.065014455687595364e+04,2.557793106767912050e+00
