Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.014846018518507481e+04,1.242689060913342025e-02
1.014846020605984813e+04,1.243957153804856226e-02
1.014846022693461964e+04,1.245225893193355020e-02
1.014846024780939297e+04,1.246495279300507616e-02
1.014846026868416629e+04,1.247765312015479758e-02
1.014846028955893780e+04,1.249035991226799501e-02
1.014846031043371113e+04,1.250307317156773047e-02
1.014846033130848264e+04,1.251579289582457379e-02
1.014846035218325596e+04,1.252851908726795686e-02
1.014846037305802929e+04,1.254125174477679384e-02
1.014846039393280080e+04,1.255399086724273694e-02
1.014846041480757413e+04,1.256673645688884990e-02
1.014846043568234745e+04,1.257948851259404512e-02
1.014846045655711896e+04,1.259224703325634818e-02
1.014846047743189229e+04,1.260501202109245121e-02
1.014846049830666561e+04,1.261778347498763823e-02
1.014846051918143712e+04,1.263056139382719330e-02
1.014846054005621045e+04,1.264334577984054658e-02
1.014846056093098196e+04,1.265613663079826791e-02
1.014846058180575528e+04,1.266893394892341929e-02
1.014846060268052861e+04,1.268173773310128476e-02
1.014846062355530012e+04,1.269454798221714663e-02
1.014846064443007344e+04,1.270736469849407038e-02
1.014846066530484677e+04,1.272018788082370649e-02
1.014846068617961828e+04,1.273301752808497084e-02
1.014846070705439161e+04,1.274585364251366523e-02
1.014846072792916493e+04,1.275869622298233391e-02
1.014846074880393644e+04,1.277154526837625918e-02
1.014846076967870977e+04,1.278440078093124634e-02
1.014846079055348127e+04,1.279726275840512191e-02
1.014846081142825460e+04,1.281013120304005590e-02
1.014846083230302793e+04,1.282300611370859600e-02
1.014846085317779944e+04,1.283588748929602279e-02
1.014846087405257276e+04,1.284877533203814155e-02
1.014846089492734609e+04,1.286166964082023287e-02
1.014846091580211760e+04,1.287457041450210463e-02
1.014846093667689092e+04,1.288747765533866489e-02
1.014846095755166243e+04,1.290039136108137550e-02
1.014846097842643576e+04,1.291331153397877463e-02
1.014846099930120909e+04,1.292623817290340822e-02
1.014846102017598059e+04,1.293917127672145236e-02
1.014846104105075392e+04,1.295211084768781683e-02
1.014846106192552725e+04,1.296505688468141577e-02
1.014846108280029875e+04,1.297800938656205362e-02
1.014846110367507208e+04,1.299096835559101180e-02
1.014846112454984541e+04,1.300393379064083456e-02
1.014846114542461692e+04,1.301690569057132804e-02
1.014846116629939024e+04,1.302988405765014013e-02
1.014846118717416175e+04,1.304286888960962294e-02
1.014846120804893508e+04,1.305586018871105619e-02
1.014846122892370840e+04,1.306885795382698411e-02
1.014846124979847991e+04,1.308186218381084120e-02
1.014846127067325324e+04,1.309487288093665047e-02
1.014846129154802657e+04,1.310789004407058277e-02
1.014846131242279807e+04,1.312091367207244771e-02
1.014846133329757140e+04,1.313394376721626136e-02
1.014846135417234473e+04,1.314698032835545996e-02
1.014846137504711623e+04,1.316002335436258948e-02
1.014846139592188956e+04,1.317307284749893136e-02
1.014846141679666107e+04,1.318612880549683078e-02
1.014846143767143440e+04,1.319919123063031247e-02
1.014846145854620772e+04,1.321226012175280920e-02
1.014846147942097923e+04,1.322533547773049704e-02
1.014846150029575256e+04,1.323841730083739551e-02
1.014846152117052588e+04,1.325150558993967893e-02
