Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
9.917309675925876945e+03,9.463808575074098428e+01
9.917309697571559809e+03,9.463720161258838459e+01
9.917309719217242673e+03,9.463631762474811637e+01
9.917309740862925537e+03,9.463543378722168598e+01
9.917309762508608401e+03,9.463455010001064238e+01
9.917309784154293084e+03,9.463366656304224023e+01
9.917309805799975948e+03,9.463278317646651772e+01
9.917309827445658811e+03,9.463189994021068685e+01
9.917309849091341675e+03,9.463101685427625398e+01
9.917309870737024539e+03,9.463013391866479651e+01
9.917309892382707403e+03,9.462925113337783500e+01
9.917309914028390267e+03,9.462836849841683318e+01
9.917309935674073131e+03,9.462748601378332580e+01
9.917309957319757814e+03,9.462660367940473805e+01
9.917309978965440678e+03,9.462572149543078126e+01
9.917310000611123542e+03,9.462483946178890903e+01
9.917310022256806405e+03,9.462395757848059930e+01
9.917310043902489269e+03,9.462307584550740103e+01
9.917310065548172133e+03,9.462219426287074953e+01
9.917310087193854997e+03,9.462131283057223641e+01
9.917310108839537861e+03,9.462043154861332539e+01
9.917310130485222544e+03,9.461955041692156954e+01
9.917310152130905408e+03,9.461866943564648125e+01
9.917310173776588272e+03,9.461778860471559938e+01
9.917310195422271136e+03,9.461690792413040185e+01
9.917310217067954000e+03,9.461602739389238081e+01
9.917310238713636863e+03,9.461514701400311367e+01
9.917310260359319727e+03,9.461426678446407834e+01
9.917310282005002591e+03,9.461338670527678119e+01
9.917310303650687274e+03,9.461250677636880368e+01
9.917310325296370138e+03,9.461162699788957298e+01
9.917310346942053002e+03,9.461074736976662791e+01
9.917310368587735866e+03,9.460986789200146063e+01
9.917310390233418730e+03,9.460898856459564854e+01
9.917310411879101594e+03,9.460810938755065536e+01
9.917310433524784457e+03,9.460723036086800164e+01
9.917310455170467321e+03,9.460635148454922216e+01
9.917310476816152004e+03,9.460547275852195526e+01
9.917310498461834868e+03,9.460459418293547174e+01
9.917310520107517732e+03,9.460371575771736730e+01
