Time (BJD_TBD - 2450000), F_total/F_star (ppm)
1.063802708333311602e+04,1.209905127854027796e+03
1.063802710516863226e+04,1.209924888717848489e+03
1.063802712700415032e+04,1.209944646518869604e+03
1.063802714883966655e+04,1.209964401253669394e+03
1.063802717067518279e+04,1.209984152923763304e+03
1.063802719251070084e+04,1.210003901530666099e+03
1.063802721434621708e+04,1.210023647070957395e+03
1.063802723618173331e+04,1.210043389546152639e+03
1.063802725801725137e+04,1.210063128957765457e+03
1.063802727985276761e+04,1.210082865302377058e+03
1.063802730168828566e+04,1.210102598583145664e+03
1.063802732352380190e+04,1.210122328796653392e+03
1.063802734535931813e+04,1.210142055944414778e+03
1.063802736719483619e+04,1.210161780027942086e+03
1.063802738903035242e+04,1.210181501043819253e+03
1.063802741086586866e+04,1.210201218993559678e+03
1.063802743270138672e+04,1.210220933878675623e+03
1.063802745453690295e+04,1.210240645695752164e+03
1.063802747637241919e+04,1.210260354446302244e+03
1.063802749820793724e+04,1.210280060131837672e+03
1.063802752004345348e+04,1.210299762748944204e+03
1.063802754187896971e+04,1.210319462299134784e+03
1.063802756371448777e+04,1.210339158783920311e+03
1.063802758555000401e+04,1.210358852199889043e+03
1.063802760738552206e+04,1.210378542550192378e+03
1.063802762922103830e+04,1.210398229831419712e+03
1.063802765105655453e+04,1.210417914045082171e+03
1.063802767289207259e+04,1.210437595192689059e+03
1.063802769472758882e+04,1.210457273270832047e+03
1.063802771656310506e+04,1.210476948281021123e+03
1.063802773839862311e+04,1.210496620224764456e+03
1.063802776023413935e+04,1.210516289098656216e+03
1.063802778206965559e+04,1.210535954904204800e+03
1.063802780390517364e+04,1.210555617642918378e+03
1.063802782574068988e+04,1.210575277311392028e+03
1.063802784757620611e+04,1.210594933911134603e+03
1.063802786941172417e+04,1.210614587443652454e+03
1.063802789124724040e+04,1.210634237905542250e+03
1.063802791308275846e+04,1.210653885299949252e+03
1.063802793491827470e+04,1.210673529623469676e+03
1.063802795675379093e+04,1.210693170877611010e+03
1.063802797858930899e+04,1.210712809063880286e+03
1.063802800042482522e+04,1.210732444178875994e+03
1.063802802226034146e+04,1.210752076224104485e+03
1.063802804409585951e+04,1.210771705201071654e+03
1.063802806593137575e+04,1.210791331106377811e+03
1.063802808776689199e+04,1.210810953941530215e+03
1.063802810960241004e+04,1.210830573708031807e+03
1.063802813143792628e+04,1.210850190402485396e+03
1.063802815327344251e+04,1.210869804026396650e+03
1.063802817510896057e+04,1.210889414581270330e+03
1.063802819694447680e+04,1.210909022063708335e+03
1.063802821877999486e+04,1.210928626476850241e+03
1.063802824061551109e+04,1.210948227817299767e+03
1.063802826245102733e+04,1.210967826086560763e+03
1.063802828428654539e+04,1.210987421286136851e+03
1.063802830612206162e+04,1.211007013412633796e+03
1.063802832795757786e+04,1.211026602467555904e+03
1.063802834979309591e+04,1.211046188452404522e+03
1.063802837162861215e+04,1.211065771363789054e+03
1.063802839346412838e+04,1.211085351203210621e+03
1.063802841529964644e+04,1.211104927972171708e+03
1.063802843713516268e+04,1.211124501667281947e+03
1.063802845897067891e+04,1.211144072290043368e+03
1.063802848080619697e+04,1.211163639841956410e+03
1.063802850264171320e+04,1.211183204319632978e+03
1.063802852447723126e+04,1.211202765726203097e+03
1.063802854631274749e+04,1.211222324058279582e+03
1.063802856814826373e+04,1.211241879317363100e+03
1.063802858998378179e+04,1.211261431504953180e+03
1.063802861181929802e+04,1.211280980617663545e+03
