Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.013184277777792886e+04,2.732483349710471998e+01
1.013184279854968190e+04,2.732478574104943192e+01
1.013184281932143494e+04,2.732473798437513679e+01
1.013184284009318799e+04,2.732469022708183459e+01
1.013184286086494103e+04,2.732464246916952888e+01
1.013184288163669407e+04,2.732459471063821965e+01
1.013184290240844712e+04,2.732454695148791757e+01
1.013184292318020016e+04,2.732449919171861907e+01
1.013184294395195320e+04,2.732445143133033127e+01
1.013184296472370625e+04,2.732440367032305062e+01
1.013184298549545929e+04,2.732435590869678421e+01
1.013184300626721233e+04,2.732430814645152495e+01
1.013184302703896537e+04,2.732426038358728348e+01
1.013184304781071842e+04,2.732421262010405627e+01
1.013184306858247146e+04,2.732416485600185752e+01
1.013184308935422450e+04,2.732411709128067301e+01
1.013184311012597936e+04,2.732406932593634252e+01
1.013184313089773241e+04,2.732402155997722204e+01
1.013184315166948545e+04,2.732397379339912646e+01
1.013184317244123849e+04,2.732392602620205935e+01
1.013184319321299154e+04,2.732387825838602780e+01
1.013184321398474458e+04,2.732383048995103181e+01
1.013184323475649762e+04,2.732378272089707849e+01
1.013184325552825067e+04,2.732373495122417495e+01
1.013184327630000371e+04,2.732368718093230342e+01
1.013184329707175675e+04,2.732363941002147811e+01
1.013184331784350979e+04,2.732359163849170969e+01
1.013184333861526284e+04,2.732354386634298749e+01
1.013184335938701588e+04,2.732349609357531861e+01
1.013184338015876892e+04,2.732344832018869951e+01
1.013184340093052197e+04,2.732340054618314085e+01
1.013184342170227501e+04,2.732335277155864262e+01
1.013184344247402805e+04,2.732330499631521192e+01
1.013184346324578109e+04,2.732325722045284166e+01
1.013184348401753414e+04,2.732320944397153895e+01
1.013184350478928718e+04,2.732316166687130377e+01
1.013184352556104022e+04,2.732311388915214323e+01
1.013184354633279327e+04,2.732306611081405379e+01
1.013184356710454631e+04,2.732301833185703899e+01
1.013184358787629935e+04,2.732297055228109883e+01
1.013184360864805240e+04,2.732292277208624753e+01
1.013184362941980544e+04,2.732287499127247443e+01
1.013184365019155848e+04,2.732282720983979019e+01
1.013184367096331152e+04,2.732277942778819479e+01
1.013184369173506457e+04,2.732273164511768471e+01
1.013184371250681761e+04,2.732268386182827413e+01
1.013184373327857065e+04,2.732263607791994886e+01
1.013184375405032551e+04,2.732258829338854156e+01
1.013184377482207856e+04,2.732254050824241176e+01
1.013184379559383160e+04,2.732249272247738858e+01
1.013184381636558464e+04,2.732244493609347558e+01
1.013184383713733769e+04,2.732239714909065853e+01
1.013184385790909073e+04,2.732234936146895876e+01
1.013184387868084377e+04,2.732230157322836206e+01
1.013184389945259682e+04,2.732225378436888263e+01
1.013184392022434986e+04,2.732220599489051338e+01
1.013184394099610290e+04,2.732215820479326496e+01
1.013184396176785594e+04,2.732211041407713736e+01
1.013184398253960899e+04,2.732206262274213415e+01
1.013184400331136203e+04,2.732201483078825532e+01
1.013184402408311507e+04,2.732196703821549733e+01
1.013184404485486812e+04,2.732191924502388147e+01
1.013184406562662116e+04,2.732187145121338290e+01
1.013184408639837420e+04,2.732182365678402292e+01
1.013184410717012724e+04,2.732177586173580153e+01
1.013184412794188029e+04,2.732172806606871163e+01
1.013184414871363333e+04,2.732168026978276743e+01
1.013184416948538637e+04,2.732163247287797248e+01
1.013184419025713942e+04,2.732158467535431257e+01
1.013184421102889246e+04,2.732153687721181257e+01
1.013184423180064550e+04,2.732148907845045471e+01
1.013184425257239855e+04,2.732144127907024611e+01
1.013184427334415159e+04,2.732139347907119742e+01
1.013184429411590463e+04,2.732134567845329798e+01
1.013184431488765767e+04,2.732129787721656555e+01
1.013184433565941072e+04,2.732125007536098948e+01
1.013184435643116376e+04,2.732120227288658754e+01
1.013184437720291680e+04,2.732115446979334550e+01
1.013184439797466985e+04,2.732110666608127403e+01
1.013184441874642471e+04,2.732105886174618448e+01
1.013184443951817775e+04,2.732101105679645414e+01
1.013184446028993079e+04,2.732096325122789438e+01
1.013184448106168384e+04,2.732091544504051939e+01
1.013184450183343688e+04,2.732086763823432563e+01
1.013184452260518992e+04,2.732081983080930954e+01
1.013184454337694297e+04,2.732077202276548533e+01
1.013184456414869601e+04,2.732072421410284235e+01
1.013184458492044905e+04,2.732067640482139126e+01
1.013184460569220209e+04,2.732062859492112850e+01
1.013184462646395514e+04,2.732058078440205762e+01
1.013184464723570818e+04,2.732053297326418573e+01
1.013184466800746122e+04,2.732048516150751638e+01
1.013184468877921427e+04,2.732043734913204247e+01
1.013184470955096731e+04,2.732038953613777821e+01
1.013184473032272035e+04,2.732034172252471294e+01
1.013184475109447339e+04,2.732029390829286086e+01
1.013184477186622644e+04,2.732024609344222199e+01
1.013184479263797948e+04,2.732019827797278566e+01
1.013184481340973252e+04,2.732015046188456608e+01
1.013184483418148557e+04,2.732010264517756681e+01
1.013184485495323861e+04,2.732005482785178430e+01
1.013184487572499165e+04,2.732000700990722564e+01
1.013184489649674470e+04,2.731995919134389439e+01
1.013184491726849774e+04,2.731991137216178345e+01
1.013184493804025078e+04,2.731986355236090702e+01
1.013184495881200382e+04,2.731981573194125801e+01
1.013184497958375687e+04,2.731976791090284351e+01
1.013184500035550991e+04,2.731972008924566353e+01
1.013184502112726295e+04,2.731967226696971807e+01
1.013184504189901600e+04,2.731962444407501422e+01
1.013184506267077086e+04,2.731957662055737046e+01
1.013184508344252390e+04,2.731952879642516052e+01
1.013184510421427694e+04,2.731948097167419220e+01
1.013184512498602999e+04,2.731943314630447261e+01
1.013184514575778303e+04,2.731938532031600531e+01
1.013184516652953607e+04,2.731933749370879383e+01
1.013184518730128912e+04,2.731928966648283819e+01
1.013184520807304216e+04,2.731924183863813838e+01
1.013184522884479520e+04,2.731919401017470506e+01
1.013184524961654824e+04,2.731914618109253112e+01
1.013184527038830129e+04,2.731909835139163434e+01
1.013184529116005433e+04,2.731905052107199339e+01
1.013184531193180737e+04,2.731900269013362603e+01
1.013184533270356042e+04,2.731895485857652517e+01
1.013184535347531346e+04,2.731890702640070501e+01
1.013184537424706650e+04,2.731885919360616199e+01
1.013184539501881954e+04,2.731881136019289258e+01
1.013184541579057259e+04,2.731876352616091808e+01
1.013184543656232563e+04,2.731871569151022072e+01
1.013184545733407867e+04,2.731866785624081473e+01
1.013184547810583172e+04,2.731862002035268588e+01
1.013184549887758476e+04,2.731857218384585551e+01
1.013184551964933780e+04,2.731852434672031649e+01
1.013184554042109085e+04,2.731847650897607238e+01
1.013184556119284389e+04,2.731842867061312674e+01
1.013184558196459693e+04,2.731838083163148667e+01
1.013184560273634997e+04,2.731833299203114862e+01
1.013184562350810302e+04,2.731828515181210904e+01
1.013184564427985606e+04,2.731823731097437857e+01
1.013184566505160910e+04,2.731818946951796434e+01
1.013184568582336215e+04,2.731814162744285923e+01
1.013184570659511701e+04,2.731809378474487460e+01
1.013184572736687005e+04,2.731804594143239129e+01
1.013184574813862309e+04,2.731799809750123487e+01
1.013184576891037614e+04,2.731795025295140178e+01
1.013184578968212918e+04,2.731790240778288847e+01
1.013184581045388222e+04,2.731785456199570916e+01
1.013184583122563527e+04,2.731780671558984608e+01
1.013184585199738831e+04,2.731775886856532054e+01
1.013184587276914135e+04,2.731771102092212189e+01
1.013184589354089439e+04,2.731766317266026078e+01
1.013184591431264744e+04,2.731761532377973367e+01
1.013184593508440048e+04,2.731756747428055121e+01
1.013184595585615352e+04,2.731751962416271340e+01
1.013184597662790657e+04,2.731747177342621669e+01
1.013184599739965961e+04,2.731742392207107173e+01
1.013184601817141265e+04,2.731737607009726787e+01
1.013184603894316569e+04,2.731732821750481577e+01
1.013184605971491874e+04,2.731728036429371897e+01
1.013184608048667178e+04,2.731723251046397749e+01
1.013184610125842482e+04,2.731718465601559842e+01
1.013184612203017787e+04,2.731713680094857466e+01
1.013184614280193091e+04,2.731708894526292042e+01
1.013184616357368395e+04,2.731704108895862504e+01
1.013184618434543700e+04,2.731699323203570273e+01
1.013184620511719004e+04,2.731694537449414284e+01
1.013184622588894308e+04,2.731689751633395602e+01
1.013184624666069612e+04,2.731684965755514582e+01
1.013184626743244917e+04,2.731680179815771226e+01
1.013184628820420221e+04,2.731675393814165531e+01
1.013184630897595525e+04,2.731670607750698920e+01
1.013184632974770830e+04,2.731665821625370327e+01
1.013184635051946316e+04,2.731661035437760887e+01
1.013184637129121620e+04,2.731656249188709396e+01
1.013184639206296924e+04,2.731651462877796632e+01
1.013184641283472229e+04,2.731646676505023663e+01
1.013184643360647533e+04,2.731641890070389778e+01
1.013184645437822837e+04,2.731637103573896042e+01
1.013184647514998142e+04,2.731632317015542455e+01
1.013184649592173446e+04,2.731627530395328307e+01
1.013184651669348750e+04,2.731622743713256085e+01
1.013184653746524054e+04,2.731617956969323302e+01
1.013184655823699359e+04,2.731613170163531379e+01
1.013184657900874663e+04,2.731608383295881382e+01
1.013184659978049967e+04,2.731603596366371889e+01
1.013184662055225272e+04,2.731598809375004322e+01
1.013184664132400576e+04,2.731594022321778681e+01
1.013184666209575880e+04,2.731589235206695321e+01
1.013184668286751184e+04,2.731584448029754242e+01
1.013184670363926489e+04,2.731579660790955444e+01
1.013184672441101793e+04,2.731574873490300348e+01
1.013184674518277097e+04,2.731570086127787178e+01
1.013184676595452402e+04,2.731565298703417355e+01
1.013184678672627706e+04,2.731560511217190879e+01
1.013184680749803010e+04,2.731555723669108460e+01
1.013184682826978315e+04,2.731550936059169388e+01
1.013184684904153619e+04,2.731546148387375084e+01
1.013184686981328923e+04,2.731541360653725548e+01
1.013184689058504227e+04,2.731536572858219714e+01
1.013184691135679532e+04,2.731531785000859358e+01
1.013184693212854836e+04,2.731526997081644126e+01
1.013184695290030140e+04,2.731522209100574017e+01
1.013184697367205445e+04,2.731517421057649031e+01
1.013184699444380749e+04,2.731512632952870234e+01
1.013184701521556235e+04,2.731507844785818051e+01
1.013184703598731539e+04,2.731503056557331277e+01
1.013184705675906844e+04,2.731498268266991758e+01
1.013184707753082148e+04,2.731493479914798073e+01
1.013184709830257452e+04,2.731488691500751642e+01
1.013184711907432757e+04,2.731483903024852467e+01
1.013184713984608061e+04,2.731479114487099835e+01
1.013184716061783365e+04,2.731474325887495880e+01
1.013184718138958669e+04,2.731469537226039535e+01
1.013184720216133974e+04,2.731464748502730799e+01
1.013184722293309278e+04,2.731459959717571095e+01
1.013184724370484582e+04,2.731455170870560067e+01
1.013184726447659887e+04,2.731450381961697005e+01
1.013184728524835191e+04,2.731445592990983329e+01
1.013184730602010495e+04,2.731440803958419039e+01
1.013184732679185799e+04,2.731436014864003781e+01
1.013184734756361104e+04,2.731431225707738264e+01
1.013184736833536408e+04,2.731426436489623555e+01
1.013184738910711712e+04,2.731421647209658232e+01
1.013184740987887017e+04,2.731416857867844072e+01
1.013184743065062321e+04,2.731412068464180010e+01
1.013184745142237625e+04,2.731407278998666754e+01
1.013184747219412930e+04,2.731402489471304307e+01
1.013184749296588234e+04,2.731397699882093733e+01
1.013184751373763538e+04,2.731392910231033966e+01
1.013184753450938842e+04,2.731388120518126783e+01
1.013184755528114147e+04,2.731383330743371829e+01
1.013184757605289451e+04,2.731378540906768748e+01
1.013184759682464755e+04,2.731373751008318607e+01
1.013184761759640060e+04,2.731368961048020694e+01
1.013184763836815364e+04,2.731364171025875720e+01
1.013184765913990850e+04,2.731359380941464110e+01
1.013184767991166154e+04,2.731354590795625725e+01
1.013184770068341459e+04,2.731349800587940635e+01
1.013184772145516763e+04,2.731345010318409905e+01
1.013184774222692067e+04,2.731340219987033890e+01
1.013184776299867372e+04,2.731335429593811170e+01
1.013184778377042676e+04,2.731330639138744232e+01
1.013184780454217980e+04,2.731325848621830943e+01
1.013184782531393284e+04,2.731321058043073080e+01
1.013184784608568589e+04,2.731316267402470288e+01
1.013184786685743893e+04,2.731311476700023277e+01
1.013184788762919197e+04,2.731306685935731693e+01
1.013184790840094502e+04,2.731301895109596956e+01
1.013184792917269806e+04,2.731297104221617644e+01
1.013184794994445110e+04,2.731292313271795180e+01
1.013184797071620414e+04,2.731287522260128853e+01
1.013184799148795719e+04,2.731282731186619728e+01
1.013184801225971023e+04,2.731277940051267450e+01
1.013184803303146327e+04,2.731273148854072375e+01
1.013184805380321632e+04,2.731268357595035567e+01
1.013184807457496936e+04,2.731263566274155963e+01
1.013184809534672240e+04,2.731258774891435337e+01
1.013184811611847545e+04,2.731253983446872269e+01
1.013184813689022849e+04,2.731249191940468179e+01
1.013184815766198153e+04,2.731244400372222714e+01
1.013184817843373457e+04,2.731239608742135516e+01
1.013184819920548762e+04,2.731234817050208008e+01
1.013184821997724066e+04,2.731230025296439479e+01
1.013184824074899370e+04,2.731225233480830994e+01
1.013184826152074675e+04,2.731220441603382554e+01
1.013184828229249979e+04,2.731215649664094869e+01
1.013184830306425465e+04,2.731210857662547653e+01
1.013184832383600769e+04,2.731206065599580057e+01
1.013184834460776074e+04,2.731201273474773572e+01
1.013184836537951378e+04,2.731196481288127842e+01
1.013184838615126682e+04,2.731191689039643578e+01
1.013184840692301987e+04,2.731186896729320779e+01
1.013184842769477291e+04,2.731182104357160512e+01
1.013184844846652595e+04,2.731177311923161710e+01
1.013184846923827899e+04,2.731172519427325440e+01
1.013184849001003204e+04,2.731167726869650991e+01
1.013184851078178508e+04,2.731162934250139074e+01
1.013184853155353812e+04,2.731158141568790754e+01
1.013184855232529117e+04,2.731153348825604965e+01
1.013184857309704421e+04,2.731148556020582774e+01
1.013184859386879725e+04,2.731143763153724535e+01
1.013184861464055030e+04,2.731138970225030249e+01
1.013184863541230334e+04,2.731134177234499560e+01
1.013184865618405638e+04,2.731129384182133890e+01
1.013184867695580942e+04,2.731124591067932528e+01
1.013184869772756247e+04,2.731119797891895473e+01
1.013184871849931551e+04,2.731115004654023082e+01
1.013184873927106855e+04,2.731110211354316419e+01
1.013184876004282160e+04,2.731105417992775131e+01
1.013184878081457464e+04,2.731100624569399571e+01
1.013184880158632768e+04,2.731095831084190451e+01
1.013184882235808072e+04,2.731091037537147415e+01
1.013184884312983377e+04,2.731086243928270108e+01
1.013184886390158681e+04,2.731081450257560306e+01
1.013184888467333985e+04,2.731076656525016944e+01
1.013184890544509290e+04,2.731071862730640376e+01
1.013184892621684594e+04,2.731067068874430959e+01
1.013184894698860080e+04,2.731062274955969471e+01
1.013184896776035384e+04,2.731057480976096485e+01
1.013184898853210689e+04,2.731052686934390294e+01
1.013184900930385993e+04,2.731047892830853385e+01
1.013184903007561297e+04,2.731043098665484337e+01
1.013184905084736602e+04,2.731038304438284214e+01
1.013184907161911906e+04,2.731033510149252663e+01
1.013184909239087210e+04,2.731028715798390394e+01
1.013184911316262514e+04,2.731023921385697761e+01
1.013184913393437819e+04,2.731019126911174411e+01
1.013184915470613123e+04,2.731014332374822118e+01
1.013184917547788427e+04,2.731009537776638751e+01
1.013184919624963732e+04,2.731004743116626443e+01
1.013184921702139036e+04,2.730999948394784127e+01
1.013184923779314340e+04,2.730995153611112869e+01
1.013184925856489645e+04,2.730990358765612314e+01
1.013184927933664949e+04,2.730985563858283172e+01
1.013184930010840253e+04,2.730980768889125443e+01
1.013184932088015557e+04,2.730975973858139483e+01
1.013184934165190862e+04,2.730971178765326357e+01
1.013184936242366166e+04,2.730966383610684289e+01
1.013184938319541470e+04,2.730961588394215767e+01
1.013184940396716775e+04,2.730956793115919012e+01
1.013184942473892079e+04,2.730951997775795448e+01
1.013184944551067383e+04,2.730947202373844718e+01
1.013184946628242687e+04,2.730942406910067177e+01
1.013184948705417992e+04,2.730937611384463182e+01
1.013184950782593296e+04,2.730932815797034152e+01
1.013184952859768600e+04,2.730928020147778312e+01
1.013184954936943905e+04,2.730923224436697438e+01
1.013184957014119209e+04,2.730918428663790465e+01
1.013184959091294513e+04,2.730913632829057747e+01
1.013184961168469999e+04,2.730908836932080419e+01
1.013184963245645304e+04,2.730904040973697988e+01
1.013184965322820608e+04,2.730899244953492300e+01
1.013184967399995912e+04,2.730894448871460511e+01
1.013184969477171217e+04,2.730889652727605821e+01
1.013184971554346521e+04,2.730884856521927162e+01
1.013184973631521825e+04,2.730880060254424890e+01
1.013184975708697129e+04,2.730875263925099006e+01
1.013184977785872434e+04,2.730870467533949864e+01
1.013184979863047738e+04,2.730865671080977819e+01
1.013184981940223042e+04,2.730860874566182872e+01
1.013184984017398347e+04,2.730856077989565733e+01
1.013184986094573651e+04,2.730851281351126048e+01
1.013184988171748955e+04,2.730846484650865236e+01
1.013184990248924260e+04,2.730841687888781877e+01
1.013184992326099564e+04,2.730836891064877747e+01
1.013184994403274868e+04,2.730832094179151781e+01
1.013184996480450172e+04,2.730827297231604334e+01
1.013184998557625477e+04,2.730822500222236471e+01
1.013185000634800781e+04,2.730817703151047482e+01
1.013185002711976085e+04,2.730812906018038433e+01
1.013185004789151390e+04,2.730808108823209679e+01
1.013185006866326694e+04,2.730803311566560510e+01
1.013185008943501998e+04,2.730798514248091990e+01
1.013185011020677302e+04,2.730793716867803766e+01
1.013185013097852607e+04,2.730788919425696548e+01
1.013185015175027911e+04,2.730784121921769980e+01
1.013185017252203215e+04,2.730779324356024773e+01
1.013185019329378520e+04,2.730774526728460927e+01
1.013185021406553824e+04,2.730769729039078797e+01
1.013185023483729128e+04,2.730764931287879449e+01
1.013185025560904614e+04,2.730760133474441531e+01
1.013185027638079919e+04,2.730755335599605971e+01
1.013185029715255223e+04,2.730750537662953192e+01
1.013185031792430527e+04,2.730745739664483196e+01
1.013185033869605832e+04,2.730740941604195626e+01
1.013185035946781136e+04,2.730736143482092260e+01
1.013185038023956440e+04,2.730731345298172741e+01
1.013185040101131744e+04,2.730726547052436359e+01
1.013185042178307049e+04,2.730721748744884891e+01
1.013185044255482353e+04,2.730716950375516916e+01
1.013185046332657657e+04,2.730712151944333144e+01
1.013185048409832962e+04,2.730707353451334285e+01
1.013185050487008266e+04,2.730702554896520695e+01
1.013185052564183570e+04,2.730697756279892019e+01
1.013185054641358875e+04,2.730692957601448612e+01
1.013185056718534179e+04,2.730688158861191539e+01
1.013185058795709483e+04,2.730683360059120091e+01
1.013185060872884787e+04,2.730678561195234622e+01
1.013185062950060092e+04,2.730673762269535843e+01
1.013185065027235396e+04,2.730668963282023043e+01
1.013185067104410700e+04,2.730664164232696933e+01
1.013185069181586005e+04,2.730659365121558579e+01
1.013185071258761309e+04,2.730654565948606560e+01
1.013185073335936613e+04,2.730649766713842652e+01
1.013185075413111917e+04,2.730644967417266500e+01
1.013185077490287222e+04,2.730640168058878459e+01
1.013185079567462526e+04,2.730635368638678528e+01
1.013185081644637830e+04,2.730630569156666354e+01
1.013185083721813135e+04,2.730625769612844067e+01
1.013185085798988439e+04,2.730620970007210246e+01
1.013185087876163743e+04,2.730616170339765247e+01
1.013185089953339229e+04,2.730611370610088784e+01
1.013185092030514534e+04,2.730606570819022849e+01
1.013185094107689838e+04,2.730601770966147512e+01
1.013185096184865142e+04,2.730596971051460997e+01
1.013185098262040447e+04,2.730592171074965790e+01
1.013185100339215751e+04,2.730587371036660116e+01
1.013185102416391055e+04,2.730582570936546105e+01
1.013185104493566359e+04,2.730577770774622337e+01
1.013185106570741664e+04,2.730572970550889877e+01
1.013185108647916968e+04,2.730568170265348726e+01
1.013185110725092272e+04,2.730563369918000305e+01
1.013185112802267577e+04,2.730558569508843192e+01
1.013185114879442881e+04,2.730553769037878453e+01
1.013185116956618185e+04,2.730548968505105734e+01
1.013185119033793490e+04,2.730544167910525388e+01
1.013185121110968794e+04,2.730539367254138128e+01
1.013185123188144098e+04,2.730534566535943952e+01
1.013185125265319402e+04,2.730529765755943217e+01
1.013185127342494707e+04,2.730524964914135566e+01
1.013185129419670011e+04,2.730520164010522777e+01
1.013185131496845315e+04,2.730515363045102717e+01
1.013185133574020620e+04,2.730510562017878229e+01
1.013185135651195924e+04,2.730505760928846826e+01
1.013185137728371228e+04,2.730500959778010994e+01
1.013185139805546532e+04,2.730496158565369669e+01
1.013185141882721837e+04,2.730491357290923560e+01
1.013185143959897141e+04,2.730486555954673022e+01
1.013185146037072445e+04,2.730481754556617702e+01
1.013185148114247750e+04,2.730476953096759019e+01
1.013185150191423054e+04,2.730472151575095907e+01
1.013185152268598358e+04,2.730467349991629789e+01
1.013185154345773844e+04,2.730462548345938956e+01
1.013185156422949149e+04,2.730457746638865402e+01
1.013185158500124453e+04,2.730452944869988841e+01
1.013185160577299757e+04,2.730448143039309983e+01
1.013185162654475062e+04,2.730443341146828828e+01
1.013185164731650366e+04,2.730438539192545022e+01
1.013185166808825670e+04,2.730433737176459630e+01
1.013185168886000974e+04,2.730428935098571586e+01
1.013185170963176279e+04,2.730424132958882311e+01
1.013185173040351583e+04,2.730419330757391450e+01
1.013185175117526887e+04,2.730414528494100068e+01
1.013185177194702192e+04,2.730409726169007101e+01
1.013185179271877496e+04,2.730404923782113613e+01
1.013185181349052800e+04,2.730400121333419960e+01
1.013185183426228105e+04,2.730395318822926498e+01
1.013185185503403409e+04,2.730390516250632515e+01
1.013185187580578713e+04,2.730385713616539078e+01
1.013185189657754017e+04,2.730380910920646187e+01
1.013185191734929322e+04,2.730376108162953486e+01
1.013185193812104626e+04,2.730371305343462396e+01
1.013185195889279930e+04,2.730366502462171852e+01
1.013185197966455235e+04,2.730361699519083274e+01
1.013185200043630539e+04,2.730356896514195952e+01
1.013185202120805843e+04,2.730352093447511308e+01
1.013185204197981147e+04,2.730347290319028275e+01
1.013185206275156452e+04,2.730342487128748274e+01
1.013185208352331756e+04,2.730337683876670241e+01
1.013185210429507060e+04,2.730332880562794529e+01
1.013185212506682365e+04,2.730328077187122204e+01
1.013185214583857669e+04,2.730323273749653623e+01
1.013185216661032973e+04,2.730318470250388074e+01
1.013185218738208278e+04,2.730313666689326269e+01
1.013185220815383764e+04,2.730308863066048986e+01
1.013185222892559068e+04,2.730304059381395732e+01
1.013185224969734372e+04,2.730299255634946576e+01
1.013185227046909677e+04,2.730294451826702229e+01
1.013185229124084981e+04,2.730289647956663046e+01
1.013185231201260285e+04,2.730284844024828672e+01
1.013185233278435589e+04,2.730280040031200173e+01
1.013185235355610894e+04,2.730275235975777548e+01
1.013185237432786198e+04,2.730270431858559732e+01
1.013185239509961502e+04,2.730265627679549212e+01
1.013185241587136807e+04,2.730260823438744566e+01
1.013185243664312111e+04,2.730256019136145795e+01
1.013185245741487415e+04,2.730251214771754320e+01
1.013185247818662720e+04,2.730246410345569785e+01
1.013185249895838024e+04,2.730241605857592191e+01
1.013185251973013328e+04,2.730236801307822958e+01
1.013185254050188632e+04,2.730231996696261021e+01
1.013185256127363937e+04,2.730227192022906735e+01
1.013185258204539241e+04,2.730222387287761165e+01
1.013185260281714545e+04,2.730217582490823602e+01
1.013185262358889850e+04,2.730212777632094401e+01
1.013185264436065154e+04,2.730207972711574271e+01
1.013185266513240458e+04,2.730203167729263214e+01
1.013185268590415762e+04,2.730198362685161939e+01
1.013185270667591067e+04,2.730193557579269736e+01
1.013185272744766371e+04,2.730188752411587672e+01
1.013185274821941675e+04,2.730183947182115745e+01
1.013185276899116980e+04,2.730179141890853245e+01
1.013185278976292284e+04,2.730174336537802660e+01
1.013185281053467588e+04,2.730169531122961857e+01
1.013185283130642893e+04,2.730164725646331547e+01
1.013185285207818379e+04,2.730159920107492155e+01
1.013185287284993683e+04,2.730155114507285319e+01
1.013185289362168987e+04,2.730150308845290041e+01
1.013185291439344292e+04,2.730145503121506323e+01
1.013185293516519596e+04,2.730140697335935585e+01
1.013185295593694900e+04,2.730135891488576405e+01
1.013185297670870204e+04,2.730131085579429495e+01
1.013185299748045509e+04,2.730126279608495921e+01
1.013185301825220813e+04,2.730121473575774971e+01
