Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.882460428240709007e+03,1.252920892402184450e+02
9.882460446256400246e+03,1.252936883921461089e+02
9.882460464272089666e+03,1.252952875325418205e+02
9.882460482287780906e+03,1.252968866617278962e+02
9.882460500303470326e+03,1.252984857793809113e+02
9.882460518319161565e+03,1.253000848858232530e+02
9.882460536334850985e+03,1.253016839807313829e+02
9.882460554350542225e+03,1.253032830644277169e+02
9.882460572366233464e+03,1.253048821367501944e+02
9.882460590381922884e+03,1.253064811975369111e+02
9.882460608397614124e+03,1.253080802471101123e+02
9.882460626413303544e+03,1.253096792851464301e+02
9.882460644428994783e+03,1.253112783119681808e+02
9.882460662444684203e+03,1.253128773272518970e+02
9.882460680460375443e+03,1.253144763313199519e+02
9.882460698476066682e+03,1.253160753240103134e+02
9.882460716491756102e+03,1.253176743051610345e+02
9.882460734507447341e+03,1.253192732750943890e+02
9.882460752523136762e+03,1.253208722334870089e+02
9.882460770538828001e+03,1.253224711806611964e+02
9.882460788554517421e+03,1.253240701162935125e+02
9.882460806570208661e+03,1.253256690407063161e+02
9.882460824585899900e+03,1.253272679537375467e+02
9.882460842601589320e+03,1.253288668552252574e+02
9.882460860617280559e+03,1.253304657454918214e+02
9.882460878632969980e+03,1.253320646242137570e+02
9.882460896648661219e+03,1.253336634917133949e+02
9.882460914664350639e+03,1.253352623476673386e+02
9.882460932680041878e+03,1.253368611923978619e+02
9.882460950695733118e+03,1.253384600257430179e+02
9.882460968711422538e+03,1.253400588475408171e+02
9.882460986727113777e+03,1.253416576581135615e+02
9.882461004742803198e+03,1.253432564571378265e+02
9.882461022758494437e+03,1.253448552449359426e+02
9.882461040774183857e+03,1.253464540211845133e+02
9.882461058789875096e+03,1.253480527862057983e+02
9.882461076805566336e+03,1.253496515398378648e+02
9.882461094821255756e+03,1.253512502819187375e+02
9.882461112836946995e+03,1.253528490127706618e+02
9.882461130852636416e+03,1.253544477320702697e+02
9.882461148868327655e+03,1.253560464401399059e+02
9.882461166884017075e+03,1.253576451366561173e+02
9.882461184899708314e+03,1.253592438219411918e+02
9.882461202915399554e+03,1.253608424958331966e+02
9.882461220931088974e+03,1.253624411581701565e+02
9.882461238946780213e+03,1.253640398092743311e+02
9.882461256962469633e+03,1.253656384488223239e+02
9.882461274978160873e+03,1.253672370771364513e+02
9.882461292993850293e+03,1.253688356938933453e+02
9.882461311009541532e+03,1.253704342994152512e+02
9.882461329025232772e+03,1.253720328935401938e+02
9.882461347040922192e+03,1.253736314761062545e+02
9.882461365056613431e+03,1.253752300474356787e+02
9.882461383072302851e+03,1.253768286072050984e+02
9.882461401087994091e+03,1.253784271557367873e+02
9.882461419103683511e+03,1.253800256927073207e+02
9.882461437119374750e+03,1.253816242184390859e+02
9.882461455135065989e+03,1.253832227327699940e+02
9.882461473150755410e+03,1.253848212355381975e+02
9.882461491166446649e+03,1.253864197270658707e+02
9.882461509182136069e+03,1.253880182070297309e+02
9.882461527197827309e+03,1.253896166757519808e+02
9.882461545213516729e+03,1.253912151329092524e+02
9.882461563229207968e+03,1.253928135788238194e+02
9.882461581244899207e+03,1.253944120133337776e+02
9.882461599260588628e+03,1.253960104362771233e+02
9.882461617276279867e+03,1.253976088479761017e+02
9.882461635291969287e+03,1.253992072481074018e+02
9.882461653307660526e+03,1.254008056369932120e+02
9.882461671323349947e+03,1.254024040143102781e+02
9.882461689339041186e+03,1.254040023803807316e+02
9.882461707354732425e+03,1.254056007350426967e+02
9.882461725370421846e+03,1.254071990781342265e+02
9.882461743386113085e+03,1.254087974099775380e+02
9.882461761401802505e+03,1.254103957302493058e+02
9.882461779417493744e+03,1.254119940392717325e+02
9.882461797433183165e+03,1.254135923367215497e+02
9.882461815448874404e+03,1.254151906229209459e+02
9.882461833464563824e+03,1.254167888975465672e+02
9.882461851480255064e+03,1.254183871609206733e+02
9.882461869495946303e+03,1.254199854128813314e+02
9.882461887511635723e+03,1.254215836532666088e+02
