Time (BJD_TBD - 2450000), F_b/F_star (ppm)
9.905193796296138316e+03,7.562277927651556411e+02
9.905193817625817246e+03,7.562526919988112013e+02
9.905193838955496176e+03,7.562775886672127399e+02
9.905193860285176925e+03,7.563024827722870214e+02
9.905193881614855854e+03,7.563273743095928694e+02
9.905193902944534784e+03,7.563522632810569348e+02
9.905193924274213714e+03,7.563771496864837900e+02
9.905193945603892644e+03,7.564020335256773251e+02
9.905193966933571573e+03,7.564269147984418851e+02
9.905193988263252322e+03,7.564517935067033250e+02
9.905194009592931252e+03,7.564766696460225148e+02
9.905194030922610182e+03,7.565015432183254234e+02
9.905194052252289111e+03,7.565264142234163955e+02
9.905194073581968041e+03,7.565512826610996626e+02
9.905194094911648790e+03,7.565761485333003975e+02
9.905194116241327720e+03,7.566010118355811755e+02
9.905194137571006650e+03,7.566258725698676244e+02
9.905194158900685579e+03,7.566507307359639753e+02
9.905194180230364509e+03,7.566755863336745733e+02
9.905194201560043439e+03,7.567004393628036496e+02
9.905194222889724188e+03,7.567252898252751265e+02
9.905194244219403117e+03,7.567501377166548764e+02
9.905194265549082047e+03,7.567749830388668215e+02
9.905194286878760977e+03,7.567998257917154206e+02
9.905194308208439907e+03,7.568246659750050185e+02
9.905194329538120655e+03,7.568495035906586281e+02
9.905194350867799585e+03,7.568743386342442818e+02
9.905194372197478515e+03,7.568991711076846514e+02
9.905194393527157445e+03,7.569240010107846501e+02
9.905194414856836374e+03,7.569488283433488505e+02
9.905194436186517123e+03,7.569736531072986736e+02
9.905194457516196053e+03,7.569984752982048803e+02
9.905194478845874983e+03,7.570232949179893467e+02
9.905194500175553912e+03,7.570481119664567586e+02
9.905194521505232842e+03,7.570729264434118022e+02
9.905194542834911772e+03,7.570977383486591634e+02
9.905194564164592521e+03,7.571225476841195814e+02
9.905194585494271450e+03,7.571473544453659770e+02
9.905194606823950380e+03,7.571721586343190893e+02
9.905194628153629310e+03,7.571969602507839454e+02
9.905194649483308240e+03,7.572217592945653450e+02
9.905194670812988988e+03,7.572465557675826631e+02
9.905194692142667918e+03,7.572713496654115488e+02
9.905194713472346848e+03,7.572961409899716045e+02
9.905194734802025778e+03,7.573209297410678573e+02
9.905194756131704708e+03,7.573457159185052205e+02
9.905194777461383637e+03,7.573704995220887213e+02
9.905194798791064386e+03,7.573952805537363702e+02
9.905194820120743316e+03,7.574200590090266587e+02
9.905194841450422246e+03,7.574448348898783934e+02
9.905194862780101175e+03,7.574696081960962601e+02
9.905194884109780105e+03,7.574943789274852861e+02
9.905194905439460854e+03,7.575191470859631409e+02
9.905194926769139784e+03,7.575439126671100212e+02
9.905194948098818713e+03,7.575686756728434830e+02
9.905194969428497643e+03,7.575934361029688944e+02
9.905194990758176573e+03,7.576181939572913961e+02
