Time (BJD_TBD - 2450000), L_c/L_star (ppm)
1.063802708333311602e+04,4.109485747885486830e+02
1.063802710516863226e+04,4.109546063965159988e+02
1.063802712700415032e+04,4.109606373898028551e+02
1.063802714883966655e+04,4.109666677673849904e+02
1.063802717067518279e+04,4.109726975297454032e+02
1.063802719251070084e+04,4.109787266773670922e+02
1.063802721434621708e+04,4.109847552092261935e+02
1.063802723618173331e+04,4.109907831258055921e+02
1.063802725801725137e+04,4.109968104275881160e+02
1.063802727985276761e+04,4.110028371135500720e+02
1.063802730168828566e+04,4.110088631846762723e+02
1.063802732352380190e+04,4.110148886399434218e+02
1.063802734535931813e+04,4.110209134798341779e+02
1.063802736719483619e+04,4.110269377048310844e+02
1.063802738903035242e+04,4.110329613139110734e+02
1.063802741086586866e+04,4.110389843075565750e+02
1.063802743270138672e+04,4.110450066862500194e+02
1.063802745453690295e+04,4.110510284489688502e+02
1.063802747637241919e+04,4.110570495961950996e+02
1.063802749820793724e+04,4.110630701284112547e+02
1.063802752004345348e+04,4.110690900445948728e+02
1.063802754187896971e+04,4.110751093452280998e+02
1.063802756371448777e+04,4.110811280307929678e+02
1.063802758555000401e+04,4.110871461002676028e+02
1.063802760738552206e+04,4.110931635546351117e+02
1.063802762922103830e+04,4.110991803928737909e+02
1.063802765105655453e+04,4.111051966154655020e+02
1.063802767289207259e+04,4.111112122228920498e+02
1.063802769472758882e+04,4.111172272141319581e+02
1.063802771656310506e+04,4.111232415896670318e+02
1.063802773839862311e+04,4.111292553499790188e+02
1.063802776023413935e+04,4.111352684940464428e+02
1.063802778206965559e+04,4.111412810223512793e+02
1.063802780390517364e+04,4.111472929353747645e+02
1.063802782574068988e+04,4.111533042320961044e+02
1.063802784757620611e+04,4.111593149129969333e+02
1.063802786941172417e+04,4.111653249785584308e+02
1.063802789124724040e+04,4.111713344277600868e+02
1.063802791308275846e+04,4.111773432615837010e+02
1.063802793491827470e+04,4.111833514790091044e+02
1.063802795675379093e+04,4.111893590805174199e+02
1.063802797858930899e+04,4.111953660665897701e+02
1.063802800042482522e+04,4.112013724362060998e+02
1.063802802226034146e+04,4.112073781898475886e+02
1.063802804409585951e+04,4.112133833279951318e+02
1.063802806593137575e+04,4.112193878496288448e+02
1.063802808776689199e+04,4.112253917552299640e+02
1.063802810960241004e+04,4.112313950452792710e+02
1.063802813143792628e+04,4.112373977187571654e+02
1.063802815327344251e+04,4.112433997761445994e+02
1.063802817510896057e+04,4.112494012179222409e+02
1.063802819694447680e+04,4.112554020430707169e+02
1.063802821877999486e+04,4.112614022525709174e+02
1.063802824061551109e+04,4.112674018454036968e+02
1.063802826245102733e+04,4.112734008220495525e+02
1.063802828428654539e+04,4.112793991829892093e+02
1.063802830612206162e+04,4.112853969272037489e+02
1.063802832795757786e+04,4.112913940551738392e+02
1.063802834979309591e+04,4.112973905673796367e+02
1.063802837162861215e+04,4.113033864628027345e+02
1.063802839346412838e+04,4.113093817419236871e+02
1.063802841529964644e+04,4.113153764052224801e+02
1.063802843713516268e+04,4.113213704516810481e+02
1.063802845897067891e+04,4.113273638817796041e+02
1.063802848080619697e+04,4.113333566959982477e+02
1.063802850264171320e+04,4.113393488933191975e+02
1.063802852447723126e+04,4.113453404747214677e+02
1.063802854631274749e+04,4.113513314391876747e+02
1.063802856814826373e+04,4.113573217871977477e+02
1.063802858998378179e+04,4.113633115192315017e+02
1.063802861181929802e+04,4.113693006342714966e+02
1.063802863365481426e+04,4.113752891327977750e+02
1.063802865549033231e+04,4.113812770152898111e+02
1.063802867732584855e+04,4.113872642807307898e+02
1.063802869916136478e+04,4.113932509296002991e+02
1.063802872099688284e+04,4.113992369623778131e+02
1.063802874283239908e+04,4.114052223780466306e+02
1.063802876466791531e+04,4.114112071770864532e+02
1.063802878650343337e+04,4.114171913599764139e+02
1.063802880833894960e+04,4.114231749257002662e+02
1.063802883017446766e+04,4.114291578752359442e+02
1.063802885200998389e+04,4.114351402075672013e+02
1.063802887384550013e+04,4.114411219231733412e+02
1.063802889568101818e+04,4.114471030225334403e+02
1.063802891751653442e+04,4.114530835046317065e+02
1.063802893935205066e+04,4.114590633699473301e+02
1.063802896118756871e+04,4.114650426189591599e+02
1.063802898302308495e+04,4.114710212506516882e+02
1.063802900485860118e+04,4.114769992655039914e+02
1.063802902669411924e+04,4.114829766639947479e+02
1.063802904852963547e+04,4.114889534451090185e+02
1.063802907036515171e+04,4.114949296093253679e+02
1.063802909220066977e+04,4.115009051571225314e+02
1.063802911403618600e+04,4.115068800874856834e+02
1.063802913587170406e+04,4.115128544013911096e+02
1.063802915770722029e+04,4.115188280978243256e+02
1.063802917954273653e+04,4.115248011772638961e+02
1.063802920137825458e+04,4.115307736401881584e+02
1.063802922321377082e+04,4.115367454855827418e+02
1.063802924504928706e+04,4.115427167139261542e+02
1.063802926688480511e+04,4.115486873256965623e+02
1.063802928872032135e+04,4.115546573198800502e+02
1.063802931055583758e+04,4.115606266969548983e+02
1.063802933239135564e+04,4.115665954573991598e+02
1.063802935422687187e+04,4.115725636001990893e+02
1.063802937606238811e+04,4.115785311258328534e+02
1.063802939789790616e+04,4.115844980347783917e+02
1.063802941973342240e+04,4.115904643260223565e+02
1.063802944156894046e+04,4.115964300005397263e+02
1.063802946340445669e+04,4.116023950573173238e+02
1.063802948523997293e+04,4.116083594968331454e+02
1.063802950707549098e+04,4.116143233195645621e+02
1.063802952891100722e+04,4.116202865244990221e+02
1.063802955074652346e+04,4.116262491121142375e+02
1.063802957258204151e+04,4.116322110828876362e+02
1.063802959441755775e+04,4.116381724358068368e+02
1.063802961625307398e+04,4.116441331713492104e+02
1.063802963808859204e+04,4.116500932899922418e+02
1.063802965992410827e+04,4.116560527907238338e+02
1.063802968175962451e+04,4.116620116740213575e+02
1.063802970359514256e+04,4.116679699403620134e+02
1.063802972543065880e+04,4.116739275887338181e+02
1.063802974726617686e+04,4.116798846201104993e+02
1.063802976910169309e+04,4.116858410334803011e+02
1.063802979093720933e+04,4.116917968293204240e+02
1.063802981277272738e+04,4.116977520081077841e+02
1.063802983460824362e+04,4.117037065688311941e+02
1.063802985644375985e+04,4.117096605119675132e+02
1.063802987827927791e+04,4.117156138379935442e+02
1.063802990011479415e+04,4.117215665458985541e+02
1.063802992195031038e+04,4.117275186361591750e+02
1.063802994378582844e+04,4.117334701092520390e+02
1.063802996562134467e+04,4.117394209641665839e+02
1.063802998745686091e+04,4.117453712013793847e+02
1.063803000929237896e+04,4.117513208213672442e+02
1.063803003112789520e+04,4.117572698231194863e+02
1.063803005296341325e+04,4.117632182076083609e+02
1.063803007479892949e+04,4.117691659738235899e+02
1.063803009663444573e+04,4.117751131222418053e+02
1.063803011846996378e+04,4.117810596533390708e+02
1.063803014030548002e+04,4.117870055661057336e+02
1.063803016214099625e+04,4.117929508610180278e+02
1.063803018397651431e+04,4.117988955385521308e+02
1.063803020581203054e+04,4.118048395976984466e+02
1.063803022764754678e+04,4.118107830389330957e+02
1.063803024948306484e+04,4.118167258627321416e+02
