Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.061386530092591420e+04,2.594789544947214477e+00
1.061386531688121431e+04,2.594789556615618498e+00
1.061386533283651261e+04,2.594789568282739545e+00
1.061386534879181272e+04,2.594789579948581171e+00
1.061386536474711102e+04,2.594789591613139823e+00
1.061386538070241113e+04,2.594789603276419054e+00
1.061386539665770943e+04,2.594789614938415312e+00
1.061386541261300954e+04,2.594789626599131704e+00
1.061386542856830783e+04,2.594789638258565567e+00
1.061386544452360795e+04,2.594789649916719121e+00
1.061386546047890624e+04,2.594789661573590145e+00
1.061386547643420636e+04,2.594789673229181304e+00
1.061386549238950465e+04,2.594789684883489933e+00
1.061386550834480477e+04,2.594789696536517809e+00
1.061386552430010306e+04,2.594789708188263599e+00
1.061386554025540318e+04,2.594789719838728193e+00
1.061386555621070147e+04,2.594789731487911144e+00
1.061386557216600158e+04,2.594789743135813342e+00
1.061386558812129988e+04,2.594789754782432123e+00
1.061386560407659999e+04,2.594789766427771927e+00
1.061386562003189829e+04,2.594789778071828312e+00
1.061386563598719840e+04,2.594789789714604389e+00
1.061386565194249670e+04,2.594789801356097048e+00
1.061386566789779681e+04,2.594789812996310285e+00
1.061386568385309511e+04,2.594789824635239661e+00
1.061386569980839522e+04,2.594789836272889616e+00
1.061386571576369352e+04,2.594789847909256153e+00
1.061386573171899363e+04,2.594789859544342381e+00
1.061386574767429192e+04,2.594789871178145191e+00
1.061386576362959204e+04,2.594789882810667692e+00
1.061386577958489033e+04,2.594789894441907219e+00
1.061386579554019045e+04,2.594789906071866437e+00
1.061386581149549056e+04,2.594789917700543569e+00
1.061386582745078886e+04,2.594789929327938172e+00
1.061386584340608897e+04,2.594789940954051577e+00
1.061386585936138727e+04,2.594789952578882009e+00
1.061386587531668738e+04,2.594789964202432131e+00
1.061386589127198567e+04,2.594789975824698836e+00
1.061386590722728579e+04,2.594789987445685231e+00
1.061386592318258408e+04,2.594789999065387764e+00
1.061386593913788420e+04,2.594790010683809989e+00
1.061386595509318249e+04,2.594790022300948795e+00
1.061386597104848261e+04,2.594790033916806848e+00
1.061386598700378090e+04,2.594790045531381928e+00
1.061386600295908102e+04,2.594790057144676254e+00
1.061386601891437931e+04,2.594790068756686718e+00
1.061386603486967942e+04,2.594790080367416873e+00
1.061386605082497772e+04,2.594790091976863167e+00
1.061386606678027783e+04,2.594790103585029151e+00
1.061386608273557613e+04,2.594790115191911273e+00
1.061386609869087624e+04,2.594790126797512642e+00
1.061386611464617454e+04,2.594790138401831037e+00
1.061386613060147465e+04,2.594790150004868234e+00
1.061386614655677295e+04,2.594790161606621570e+00
1.061386616251207306e+04,2.594790173207094153e+00
1.061386617846737136e+04,2.594790184806283317e+00
1.061386619442267147e+04,2.594790196404191285e+00
1.061386621037796976e+04,2.594790208000815834e+00
1.061386622633326988e+04,2.594790219596159186e+00
1.061386624228856817e+04,2.594790231190219121e+00
1.061386625824386829e+04,2.594790242782997858e+00
1.061386627419916658e+04,2.594790254374493177e+00
1.061386629015446670e+04,2.594790265964706855e+00
1.061386630610976681e+04,2.594790277553638447e+00
1.061386632206506511e+04,2.594790289141286177e+00
1.061386633802036522e+04,2.594790300727653154e+00
1.061386635397566351e+04,2.594790312312735825e+00
1.061386636993096363e+04,2.594790323896537743e+00
1.061386638588626192e+04,2.594790335479055354e+00
1.061386640184156204e+04,2.594790347060292213e+00
1.061386641779686033e+04,2.594790358640244765e+00
1.061386643375216045e+04,2.594790370218916564e+00
1.061386644970745874e+04,2.594790381796304057e+00
1.061386646566275886e+04,2.594790393372410797e+00
1.061386648161805715e+04,2.594790404947232343e+00
1.061386649757335726e+04,2.594790416520773579e+00
1.061386651352865556e+04,2.594790428093030954e+00
1.061386652948395567e+04,2.594790439664006243e+00
1.061386654543925397e+04,2.594790451233698114e+00
1.061386656139455408e+04,2.594790462802108344e+00
1.061386657734985238e+04,2.594790474369234268e+00
1.061386659330515249e+04,2.594790485935078550e+00
1.061386660926045079e+04,2.594790497499639415e+00
1.061386662521575090e+04,2.594790509062918638e+00
1.061386664117104920e+04,2.594790520624913555e+00
1.061386665712634931e+04,2.594790532185626830e+00
1.061386667308164760e+04,2.594790543745055800e+00
1.061386668903694772e+04,2.594790555303203128e+00
1.061386670499224601e+04,2.594790566860066594e+00
1.061386672094754613e+04,2.594790578415648863e+00
1.061386673690284442e+04,2.594790589969946382e+00
1.061386675285814454e+04,2.594790601522961815e+00
1.061386676881344283e+04,2.594790613074692942e+00
1.061386678476874295e+04,2.594790624625142872e+00
1.061386680072404306e+04,2.594790636174309828e+00
1.061386681667934135e+04,2.594790647722192034e+00
1.061386683263464147e+04,2.594790659268792599e+00
1.061386684858993976e+04,2.594790670814109301e+00
1.061386686454523988e+04,2.594790682358143474e+00
1.061386688050053817e+04,2.594790693900893341e+00
1.061386689645583829e+04,2.594790705442361567e+00
1.061386691241113658e+04,2.594790716982545487e+00
1.061386692836643670e+04,2.594790728521446432e+00
1.061386694432173499e+04,2.594790740059063960e+00
1.061386696027703510e+04,2.594790751595399403e+00
1.061386697623233340e+04,2.594790763130450095e+00
1.061386699218763351e+04,2.594790774664219146e+00
1.061386700814293181e+04,2.594790786196703003e+00
1.061386702409823192e+04,2.594790797727905218e+00
1.061386704005353022e+04,2.594790809257823128e+00
1.061386705600883033e+04,2.594790820786458507e+00
1.061386707196412863e+04,2.594790832313809581e+00
1.061386708791942874e+04,2.594790843839878125e+00
1.061386710387472704e+04,2.594790855364661919e+00
1.061386711983002715e+04,2.594790866888163627e+00
1.061386713578532544e+04,2.594790878410381474e+00
1.061386715174062556e+04,2.594790889931316347e+00
1.061386716769592385e+04,2.594790901450966469e+00
1.061386718365122397e+04,2.594790912969334506e+00
1.061386719960652226e+04,2.594790924486417794e+00
1.061386721556182238e+04,2.594790936002218551e+00
1.061386723151712067e+04,2.594790947516734558e+00
1.061386724747242079e+04,2.594790959029968480e+00
1.061386726342771908e+04,2.594790970541917208e+00
1.061386727938301919e+04,2.594790982052583406e+00
1.061386729533831931e+04,2.594790993561967074e+00
1.061386731129361760e+04,2.594791005070064216e+00
1.061386732724891772e+04,2.594791016576880160e+00
1.061386734320421601e+04,2.594791028082410467e+00
1.061386735915951613e+04,2.594791039586658687e+00
1.061386737511481442e+04,2.594791051089621714e+00
1.061386739107011454e+04,2.594791062591302211e+00
1.061386740702541283e+04,2.594791074091698402e+00
1.061386742298071294e+04,2.594791085590811175e+00
1.061386743893601124e+04,2.594791097088639198e+00
1.061386745489131135e+04,2.594791108585184691e+00
1.061386747084660965e+04,2.594791120080444102e+00
1.061386748680190976e+04,2.594791131574422316e+00
1.061386750275720806e+04,2.594791143067114447e+00
1.061386751871250817e+04,2.594791154558524049e+00
1.061386753466780647e+04,2.594791166048648456e+00
1.061386755062310658e+04,2.594791177537490778e+00
1.061386756657840488e+04,2.594791189025047462e+00
1.061386758253370499e+04,2.594791200511321172e+00
1.061386759848900329e+04,2.594791211996309688e+00
1.061386761444430340e+04,2.594791223480015674e+00
1.061386763039960169e+04,2.594791234962436466e+00
1.061386764635490181e+04,2.594791246443574284e+00
1.061386766231020010e+04,2.594791257923426020e+00
1.061386767826550022e+04,2.594791269401995670e+00
1.061386769422079851e+04,2.594791280879279682e+00
1.061386771017609863e+04,2.594791292355280721e+00
1.061386772613139692e+04,2.594791303829996565e+00
1.061386774208669704e+04,2.594791315303428991e+00
1.061386775804199533e+04,2.594791326775576668e+00
1.061386777399729544e+04,2.594791338246440926e+00
1.061386778995259556e+04,2.594791349716020878e+00
1.061386780590789385e+04,2.594791361184315637e+00
1.061386782186319397e+04,2.594791372651326977e+00
