Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.062594821759266779e+04,9.170571938399925571e+00
1.062594823627046208e+04,9.169551223144292607e+00
1.062594825494825454e+04,9.168530560945864494e+00
1.062594827362604883e+04,9.167509951606746199e+00
1.062594829230384312e+04,9.166489395227170434e+00
1.062594831098163559e+04,9.165468891907380566e+00
1.062594832965942987e+04,9.164448441449469129e+00
1.062594834833722416e+04,9.163428043953672386e+00
1.062594836701501663e+04,9.162407699520242588e+00
1.062594838569281092e+04,9.161387407951250950e+00
1.062594840437060520e+04,9.160367169346956828e+00
1.062594842304839767e+04,9.159346983807555631e+00
1.062594844172619196e+04,9.158326851135207392e+00
1.062594846040398625e+04,9.157306771430137715e+00
1.062594847908178053e+04,9.156286744693165502e+00
1.062594849775957300e+04,9.155266771024496819e+00
1.062594851643736729e+04,9.154246850226327226e+00
1.062594853511516158e+04,9.153226982398845024e+00
1.062594855379295404e+04,9.152207167642217200e+00
1.062594857247074833e+04,9.151187405758669513e+00
1.062594859114854262e+04,9.150167696848400922e+00
1.062594860982633509e+04,9.149148041011526900e+00
1.062594862850412937e+04,9.148128438050308731e+00
1.062594864718192366e+04,9.147108888064920507e+00
1.062594866585971613e+04,9.146089391155500792e+00
1.062594868453751042e+04,9.145069947124342846e+00
1.062594870321530470e+04,9.144050556071556812e+00
1.062594872189309717e+04,9.143031218097297241e+00
1.062594874057089146e+04,9.142011933003866275e+00
1.062594875924868575e+04,9.140992700891397149e+00
1.062594877792647821e+04,9.139973521859996453e+00
1.062594879660427250e+04,9.138954395712023171e+00
1.062594881528206679e+04,9.137935322547569683e+00
1.062594883395985926e+04,9.136916302466737250e+00
1.062594885263765354e+04,9.135897335271904396e+00
1.062594887131544783e+04,9.134878421063165277e+00
1.062594888999324030e+04,9.133859559940612272e+00
1.062594890867103459e+04,9.132840751706627458e+00
1.062594892734882887e+04,9.131821996461303215e+00
1.062594894602662316e+04,9.130803294205495746e+00
1.062594896470441563e+04,9.129784645039265456e+00
1.062594898338220992e+04,9.128766048765061925e+00
1.062594900206000420e+04,9.127747505482956214e+00
1.062594902073779667e+04,9.126729015292955438e+00
1.062594903941559096e+04,9.125710577997569573e+00
1.062594905809338525e+04,9.124692193696827047e+00
1.062594907677117772e+04,9.123673862490761621e+00
1.062594909544897200e+04,9.122655584181877941e+00
1.062594911412676629e+04,9.121637358870211543e+00
1.062594913280455876e+04,9.120619186655787303e+00
1.062594915148235305e+04,9.119601067341113421e+00
1.062594917016014733e+04,9.118583001026220103e+00
1.062594918883793980e+04,9.117564987811107358e+00
1.062594920751573409e+04,9.116547027498331346e+00
1.062594922619352838e+04,9.115529120187920498e+00
1.062594924487132084e+04,9.114511265979821530e+00
1.062594926354911513e+04,9.113493464676643896e+00
1.062594928222690942e+04,9.112475716378380497e+00
1.062594930090470189e+04,9.111458021184981604e+00
1.062594931958249617e+04,9.110440378899101077e+00
1.062594933826029046e+04,9.109422789620692740e+00
1.062594935693808293e+04,9.108405253449706862e+00
1.062594937561587722e+04,9.107387770188797305e+00
1.062594939429367150e+04,9.106370339937919667e+00
1.062594941297146579e+04,9.105352962697940811e+00
1.062594943164925826e+04,9.104335638568789690e+00
1.062594945032705255e+04,9.103318367353148588e+00
1.062594946900484683e+04,9.102301149150964221e+00
1.062594948768263930e+04,9.101283984062144228e+00
1.062594950636043359e+04,9.100266871889422404e+00
1.062594952503822788e+04,9.099249812732713494e+00
1.062594954371602034e+04,9.098232806691921581e+00
1.062594956239381463e+04,9.097215853569824873e+00
1.062594958107160892e+04,9.096198953466286596e+00
1.062594959974940139e+04,9.095182106481212614e+00
1.062594961842719567e+04,9.094165312417384683e+00
1.062594963710498996e+04,9.093148571374705114e+00
1.062594965578278243e+04,9.092131883453047791e+00
1.062594967446057672e+04,9.091115248455203357e+00
1.062594969313837100e+04,9.090098666481058132e+00
1.062594971181616347e+04,9.089082137630468239e+00
1.062594973049395776e+04,9.088065661706282938e+00
1.062594974917175205e+04,9.087049238808361906e+00
1.062594976784954451e+04,9.086032869036538173e+00
1.062594978652733880e+04,9.085016552193710737e+00
1.062594980520513309e+04,9.084000288379694865e+00
1.062594982388292556e+04,9.082984077694314706e+00
1.062594984256071984e+04,9.081967919940501233e+00
1.062594986123851413e+04,9.080951815218067935e+00
1.062594987991630842e+04,9.079935763527881676e+00
1.062594989859410089e+04,9.078919764969720418e+00
1.062594991727189517e+04,9.077903819346552439e+00
1.062594993594968946e+04,9.076887926758173464e+00
1.062594995462748193e+04,9.075872087304377445e+00
1.062594997330527622e+04,9.074856300788164631e+00
1.062594999198307050e+04,9.073840567309289895e+00
1.062595001066086297e+04,9.072824886967541858e+00
1.062595002933865726e+04,9.071809259565927874e+00
1.062595004801645155e+04,9.070793685204233014e+00
1.062595006669424401e+04,9.069778163982208596e+00
1.062595008537203830e+04,9.068762695702890397e+00
1.062595010404983259e+04,9.067747280466059934e+00
1.062595012272762506e+04,9.066731918371431220e+00
1.062595014140541934e+04,9.065716609222084443e+00
1.062595016008321363e+04,9.064701353117767368e+00
1.062595017876100610e+04,9.063686150158202892e+00
1.062595019743880039e+04,9.062671000146510281e+00
1.062595021611659467e+04,9.061655903182398220e+00
1.062595023479438714e+04,9.060640859365571842e+00
1.062595025347218143e+04,9.059625868499184165e+00
1.062595027214997572e+04,9.058610930682942097e+00
1.062595029082776819e+04,9.057596046016529456e+00
1.062595030950556247e+04,9.056581214303129457e+00
1.062595032818335676e+04,9.055566435642441903e+00
1.062595034686115105e+04,9.054551710035299905e+00
1.062595036553894352e+04,9.053537037581371294e+00
1.062595038421673780e+04,9.052522418083880140e+00
1.062595040289453209e+04,9.051507851642501379e+00
1.062595042157232456e+04,9.050493338356901063e+00
1.062595044025011885e+04,9.049478878030289053e+00
1.062595045892791313e+04,9.048464470762347389e+00
1.062595047760570560e+04,9.047450116652711927e+00
1.062595049628349989e+04,9.046435815504645817e+00
1.062595051496129418e+04,9.045421567417823994e+00
1.062595053363908664e+04,9.044407372491811259e+00
1.062595055231688093e+04,9.043393230529980897e+00
1.062595057099467522e+04,9.042379141631906592e+00
1.062595058967246769e+04,9.041365105897213539e+00
1.062595060835026197e+04,9.040351123129246602e+00
1.062595062702805626e+04,9.039337193427602557e+00
1.062595064570584873e+04,9.038323316891895942e+00
1.062595066438364302e+04,9.037309493325468068e+00
1.062595068306143730e+04,9.036295722827926369e+00
1.062595070173922977e+04,9.035282005498835645e+00
1.062595072041702406e+04,9.034268341141611813e+00
1.062595073909481835e+04,9.033254729855842768e+00
1.062595075777261081e+04,9.032241171741048902e+00
1.062595077645040510e+04,9.031227666600686987e+00
1.062595079512819939e+04,9.030214214534323602e+00
1.062595081380599368e+04,9.029200815542788305e+00
1.062595083248378614e+04,9.028187469725645897e+00
1.062595085116158043e+04,9.027174176886353152e+00
1.062595086983937472e+04,9.026160937124473094e+00
1.062595088851716719e+04,9.025147750539495917e+00
1.062595090719496147e+04,9.024134616934933462e+00
1.062595092587275576e+04,9.023121536410325660e+00
1.062595094455054823e+04,9.022108509065171589e+00
1.062595096322834252e+04,9.021095534703016838e+00
1.062595098190613680e+04,9.020082613423356932e+00
1.062595100058392927e+04,9.019069745325676735e+00
1.062595101926172356e+04,9.018056930213559141e+00
1.062595103793951785e+04,9.017044168186497899e+00
1.062595105661731031e+04,9.016031459343958332e+00
1.062595107529510460e+04,9.015018803489541099e+00
1.062595109397289889e+04,9.014006200722745277e+00
1.062595111265069136e+04,9.012993651142997109e+00
1.062595113132848564e+04,9.011981154553936335e+00
1.062595115000627993e+04,9.010968711055031832e+00
1.062595116868407240e+04,9.009956320745725833e+00
1.062595118736186669e+04,9.008943983429690050e+00
1.062595120603966097e+04,9.007931699206343623e+00
1.062595122471745344e+04,9.006919468175128785e+00
1.062595124339524773e+04,9.005907290139736787e+00
1.062595126207304202e+04,9.004895165199599205e+00
1.062595128075083630e+04,9.003883093355575795e+00
1.062595129942862877e+04,9.002871074707060828e+00
1.062595131810642306e+04,9.001859109057773978e+00
1.062595133678421735e+04,9.000847196507153924e+00
