Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.896128576389048249e+03,8.609117237679142498e-02
9.896128599245501391e+03,8.610325650513769857e-02
9.896128622101952715e+03,8.611534147803008576e-02
9.896128644958405857e+03,8.612742729739407410e-02
9.896128667814857181e+03,8.613951396130418992e-02
9.896128690671310324e+03,8.615160147168429705e-02
9.896128713527761647e+03,8.616368982660728426e-02
9.896128736384214790e+03,8.617577902800027667e-02
9.896128759240666113e+03,8.618786907393453933e-02
9.896128782097119256e+03,8.619995996633718349e-02
9.896128804953570580e+03,8.621205170327950196e-02
9.896128827810023722e+03,8.622414428668857822e-02
9.896128850666476865e+03,8.623623771560007256e-02
9.896128873522928188e+03,8.624833198905122733e-02
9.896128896379381331e+03,8.626042710896431043e-02
9.896128919235832655e+03,8.627252307341544413e-02
9.896128942092285797e+03,8.628461988433012986e-02
9.896128964948737121e+03,8.629671753977963267e-02
9.896128987805190263e+03,8.630881604169107768e-02
9.896129010661641587e+03,8.632091538813733977e-02
9.896129033518094730e+03,8.633301558104231055e-02
9.896129056374546053e+03,8.634511661848050246e-02
9.896129079230999196e+03,8.635721850237738917e-02
9.896129102087450519e+03,8.636932123080588719e-02
9.896129124943903662e+03,8.638142480568984649e-02
9.896129147800356805e+03,8.639352922606978458e-02
9.896129170656808128e+03,8.640563449097647675e-02
9.896129193513261271e+03,8.641774060234026777e-02
9.896129216369712594e+03,8.642984755822920306e-02
9.896129239226165737e+03,8.644195536057362739e-02
9.896129262082617061e+03,8.645406400744480580e-02
9.896129284939070203e+03,8.646617350076825359e-02
9.896129307795521527e+03,8.647828383861522195e-02
9.896129330651974669e+03,8.649039502291445969e-02
9.896129353508425993e+03,8.650250705173562205e-02
9.896129376364879136e+03,8.651461992700741621e-02
9.896129399221332278e+03,8.652673364776387877e-02
9.896129422077783602e+03,8.653884821304227981e-02
9.896129444934236744e+03,8.655096362476809302e-02
9.896129467790688068e+03,8.656307988101422102e-02
9.896129490647141211e+03,8.657519698370454153e-02
9.896129513503592534e+03,8.658731493091517684e-02
9.896129536360045677e+03,8.659943372456999078e-02
9.896129559216497000e+03,8.661155336274029004e-02
9.896129582072950143e+03,8.662367384735478182e-02
9.896129604929401467e+03,8.663579517648474504e-02
9.896129627785854609e+03,8.664791735205729095e-02
9.896129650642307752e+03,8.666004037310805208e-02
9.896129673498759075e+03,8.667216423866946906e-02
9.896129696355212218e+03,8.668428895067344098e-02
9.896129719211663542e+03,8.669641450718645892e-02
9.896129742068116684e+03,8.670854091014042198e-02
9.896129764924568008e+03,8.672066815760180736e-02
9.896129787781021150e+03,8.673279625150416561e-02
9.896129810637472474e+03,8.674492518991230861e-02
9.896129833493925616e+03,8.675705497475659500e-02
9.896129856350376940e+03,8.676918560410828984e-02
9.896129879206830083e+03,8.678131707989610033e-02
9.896129902063283225e+03,8.679344940115246709e-02
9.896129924919734549e+03,8.680558256691302266e-02
9.896129947776187691e+03,8.681771657910808404e-02
9.896129970632639015e+03,8.682985143580411458e-02
9.896129993489092158e+03,8.684198713893466481e-02
9.896130016345543481e+03,8.685412368656456050e-02
9.896130039201996624e+03,8.686626108062413254e-02
9.896130062058447947e+03,8.687839931918465985e-02
9.896130084914901090e+03,8.689053840417487740e-02
9.896130107771352414e+03,8.690267833366283057e-02
9.896130130627805556e+03,8.691481910957883639e-02
