Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014093855324061587e+04,6.681021443440970131e+01
1.014093857208740883e+04,6.681117928929420202e+01
1.014093859093419996e+04,6.681214414552600545e+01
1.014093860978099292e+04,6.681310900329120273e+01
1.014093862862778406e+04,6.681407386240337587e+01
1.014093864747457701e+04,6.681503872304860181e+01
1.014093866632136815e+04,6.681600358504050519e+01
1.014093868516816110e+04,6.681696844856514872e+01
1.014093870401495224e+04,6.681793331343614284e+01
1.014093872286174519e+04,6.681889817983956448e+01
1.014093874170853633e+04,6.681986304758899564e+01
1.014093876055532928e+04,6.682082791687055590e+01
1.014093877940212042e+04,6.682179278749781304e+01
1.014093879824891337e+04,6.682275765965685821e+01
1.014093881709570451e+04,6.682372253316128763e+01
1.014093883594249746e+04,6.682468740819719244e+01
1.014093885478928860e+04,6.682565228457815465e+01
1.014093887363608155e+04,6.682661716249029382e+01
1.014093889248287269e+04,6.682758204174716354e+01
1.014093891132966564e+04,6.682854692253485496e+01
1.014093893017645678e+04,6.682951180466697849e+01
1.014093894902324973e+04,6.683047668832962529e+01
1.014093896787004269e+04,6.683144157342950109e+01
1.014093898671683382e+04,6.683240645987331163e+01
1.014093900556362678e+04,6.683337134784716227e+01
1.014093902441041791e+04,6.683433623716463501e+01
1.014093904325721087e+04,6.683530112801183520e+01
1.014093906210400201e+04,6.683626602020234486e+01
1.014093908095079496e+04,6.683723091392225513e+01
1.014093909979758610e+04,6.683819580898513379e+01
1.014093911864437905e+04,6.683916070557712885e+01
1.014093913749117019e+04,6.684012560351176546e+01
1.014093915633796314e+04,6.684109050297516319e+01
1.014093917518475428e+04,6.684205540378091825e+01
1.014093919403154723e+04,6.684302030611510759e+01
1.014093921287833837e+04,6.684398520979132741e+01
1.014093923172513132e+04,6.684495011499566886e+01
1.014093925057192246e+04,6.684591502154171394e+01
1.014093926941871541e+04,6.684687992961556802e+01
1.014093928826550655e+04,6.684784483903082730e+01
1.014093930711229950e+04,6.684880974997354031e+01
1.014093932595909064e+04,6.684977466225734588e+01
1.014093934480588359e+04,6.685073957606830675e+01
1.014093936365267473e+04,6.685170449122003333e+01
1.014093938249946768e+04,6.685266940789860257e+01
1.014093940134626064e+04,6.685363432601073441e+01
1.014093942019305177e+04,6.685459924546312038e+01
1.014093943903984473e+04,6.685556416644189426e+01
1.014093945788663586e+04,6.685652908876059541e+01
1.014093947673342882e+04,6.685749401260535763e+01
1.014093949558021995e+04,6.685845893778977711e+01
1.014093951442701291e+04,6.685942386449988817e+01
1.014093953327380405e+04,6.686038879254931544e+01
1.014093955212059700e+04,6.686135372212416428e+01
1.014093957096738814e+04,6.686231865303801669e+01
1.014093958981418109e+04,6.686328358547696382e+01
1.014093960866097223e+04,6.686424851925457347e+01
1.014093962750776518e+04,6.686521345455695098e+01
1.014093964635455632e+04,6.686617839119769258e+01
1.014093966520134927e+04,6.686714332936288940e+01
1.014093968404814041e+04,6.686810826886610926e+01
1.014093970289493336e+04,6.686907320989347170e+01
1.014093972174172450e+04,6.687003815225854453e+01
1.014093974058851745e+04,6.687100309614746152e+01
1.014093975943530859e+04,6.687196804137374784e+01
1.014093977828210154e+04,6.687293298812352305e+01
1.014093979712889450e+04,6.687389793630352131e+01
1.014093981597568563e+04,6.687486288582041993e+01
1.014093983482247859e+04,6.687582783686036692e+01
1.014093985366926972e+04,6.687679278923688742e+01
1.014093987251606268e+04,6.687775774313611521e+01
1.014093989136285381e+04,6.687872269837161809e+01
1.014093991020964677e+04,6.687968765512950142e+01
1.014093992905643790e+04,6.688065261322333299e+01
1.014093994790323086e+04,6.688161757283924658e+01
1.014093996675002199e+04,6.688258253379078155e+01
1.014093998559681495e+04,6.688354749626408591e+01
1.014094000444360609e+04,6.688451246007268480e+01
1.014094002329039904e+04,6.688547742540268359e+01
1.014094004213719018e+04,6.688644239206772113e+01
1.014094006098398313e+04,6.688740736025384592e+01
1.014094007983077427e+04,6.688837232977465419e+01
1.014094009867756722e+04,6.688933730081625129e+01
1.014094011752435836e+04,6.689030227319220501e+01
1.014094013637115131e+04,6.689126724708862071e+01
1.014094015521794245e+04,6.689223222231908039e+01
1.014094017406473540e+04,6.689319719906968942e+01
1.014094019291152654e+04,6.689416217715401558e+01
1.014094021175831949e+04,6.689512715675819265e+01
1.014094023060511245e+04,6.689609213778886954e+01
1.014094024945190358e+04,6.689705712015280881e+01
1.014094026829869654e+04,6.689802210403608740e+01
1.014094028714548767e+04,6.689898708925230153e+01
1.014094030599228063e+04,6.689995207598754234e+01
1.014094032483907176e+04,6.690091706405537764e+01
1.014094034368586472e+04,6.690188205364192697e+01
1.014094036253265585e+04,6.690284704456075815e+01
1.014094038137944881e+04,6.690381203699799073e+01
1.014094040022623994e+04,6.690477703076717830e+01
1.014094041907303290e+04,6.690574202605444043e+01
1.014094043791982403e+04,6.690670702267334491e+01
1.014094045676661699e+04,6.690767202081002551e+01
1.014094047561340813e+04,6.690863702027800741e+01
1.014094049446020108e+04,6.690960202126343859e+01
1.014094051330699222e+04,6.691056702357985841e+01
1.014094053215378517e+04,6.691153202741340067e+01
1.014094055100057631e+04,6.691249703257761894e+01
1.014094056984736926e+04,6.691346203925866121e+01
1.014094058869416040e+04,6.691442704727003843e+01
1.014094060754095335e+04,6.691539205679791280e+01
1.014094062638774631e+04,6.691635706774897585e+01
1.014094064523453744e+04,6.691732208002990490e+01
1.014094066408133040e+04,6.691828709382684792e+01
1.014094068292812153e+04,6.691925210895334430e+01
1.014094070177491449e+04,6.692021712559555624e+01
1.014094072062170562e+04,6.692118214356698047e+01
1.014094073946849858e+04,6.692214716305379341e+01
1.014094075831528971e+04,6.692311218386950600e+01
1.014094077716208267e+04,6.692407720620026623e+01
1.014094079600887380e+04,6.692504222985964191e+01
1.014094081485566676e+04,6.692600725503373837e+01
1.014094083370245789e+04,6.692697228153613764e+01
1.014094085254925085e+04,6.692793730955293086e+01
1.014094087139604198e+04,6.692890233889770002e+01
1.014094089024283494e+04,6.692986736975652207e+01
1.014094090908962608e+04,6.693083240194300743e+01
1.014094092793641903e+04,6.693179743564328987e+01
1.014094094678321017e+04,6.693276247067088036e+01
1.014094096563000312e+04,6.693372750721192688e+01
1.014094098447679426e+04,6.693469254507996880e+01
1.014094100332358721e+04,6.693565758446115410e+01
1.014094102217037835e+04,6.693662262516902217e+01
1.014094104101717130e+04,6.693758766738969257e+01
1.014094105986396426e+04,6.693855271102988524e+01
1.014094107871075539e+04,6.693951775599630594e+01
1.014094109755754835e+04,6.694048280247501737e+01
1.014094111640433948e+04,6.694144785027964417e+01
1.014094113525113244e+04,6.694241289959627750e+01
1.014094115409792357e+04,6.694337795023847093e+01
1.014094117294471653e+04,6.694434300239238667e+01
1.014094119179150766e+04,6.694530805587153566e+01
1.014094121063830062e+04,6.694627311086206589e+01
1.014094122948509175e+04,6.694723816717751674e+01
1.014094124833188471e+04,6.694820322500403620e+01
1.014094126717867584e+04,6.694916828415516363e+01
1.014094128602546880e+04,6.695013334481703282e+01
1.014094130487225993e+04,6.695109840680318314e+01
1.014094132371905289e+04,6.695206347029976257e+01
1.014094134256584402e+04,6.695302853512031049e+01
1.014094136141263698e+04,6.695399360145094647e+01
1.014094138025942812e+04,6.695495866910525251e+01
1.014094139910622107e+04,6.695592373826931976e+01
1.014094141795301221e+04,6.695688880875674442e+01
1.014094143679980516e+04,6.695785388075361766e+01
