Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.917309675925876945e+03,4.613459990778166997e+01
9.917309697571559809e+03,4.613498630015513413e+01
9.917309719217242673e+03,4.613537269135076002e+01
9.917309740862925537e+03,4.613575908136853343e+01
9.917309762508608401e+03,4.613614547020839751e+01
9.917309784154293084e+03,4.613653185790276723e+01
9.917309805799975948e+03,4.613691824438667055e+01
9.917309827445658811e+03,4.613730462969251533e+01
9.917309849091341675e+03,4.613769101382025184e+01
9.917309870737024539e+03,4.613807739676984454e+01
9.917309892382707403e+03,4.613846377854125080e+01
9.917309914028390267e+03,4.613885015913442089e+01
9.917309935674073131e+03,4.613923653854929086e+01
9.917309957319757814e+03,4.613962291681830408e+01
9.917309978965440678e+03,4.614000929387646011e+01
9.917310000611123542e+03,4.614039566975620232e+01
9.917310022256806405e+03,4.614078204445745968e+01
9.917310043902489269e+03,4.614116841798020374e+01
9.917310065548172133e+03,4.614155479032435636e+01
9.917310087193854997e+03,4.614194116148991753e+01
9.917310108839537861e+03,4.614232753147682331e+01
9.917310130485222544e+03,4.614271390031747444e+01
9.917310152130905408e+03,4.614310026794689890e+01
9.917310173776588272e+03,4.614348663439753295e+01
9.917310195422271136e+03,4.614387299966931266e+01
9.917310217067954000e+03,4.614425936376218118e+01
9.917310238713636863e+03,4.614464572667612430e+01
9.917310260359319727e+03,4.614503208841107806e+01
9.917310282005002591e+03,4.614541844896699985e+01
9.917310303650687274e+03,4.614580480837629750e+01
9.917310325296370138e+03,4.614619116657399900e+01
9.917310346942053002e+03,4.614657752359251219e+01
9.917310368587735866e+03,4.614696387943180866e+01
9.917310390233418730e+03,4.614735023409184578e+01
9.917310411879101594e+03,4.614773658757256669e+01
9.917310433524784457e+03,4.614812293987390746e+01
9.917310455170467321e+03,4.614850929099584675e+01
9.917310476816152004e+03,4.614889564097079244e+01
9.917310498461834868e+03,4.614928198973376539e+01
9.917310520107517732e+03,4.614966833731719476e+01
9.917310541753200596e+03,4.615005468372102371e+01
9.917310563398883460e+03,4.615044102894520961e+01
9.917310585044566324e+03,4.615082737298968851e+01
9.917310606690249188e+03,4.615121371585443910e+01
9.917310628335932051e+03,4.615160005753940453e+01
9.917310649981616734e+03,4.615198639807700687e+01
9.917310671627299598e+03,4.615237273740225987e+01
9.917310693272982462e+03,4.615275907554759272e+01
9.917310714918665326e+03,4.615314541251294145e+01
9.917310736564348190e+03,4.615353174829827765e+01
9.917310758210031054e+03,4.615391808290353737e+01
9.917310779855713918e+03,4.615430441632869929e+01
9.917310801501396782e+03,4.615469074857368525e+01
9.917310823147079645e+03,4.615507707963848105e+01
9.917310844792764328e+03,4.615546340955547322e+01
9.917310866438447192e+03,4.615584973825971105e+01
9.917310888084130056e+03,4.615623606578359528e+01
9.917310909729812920e+03,4.615662239212709039e+01
9.917310931375495784e+03,4.615700871729013244e+01
9.917310953021178648e+03,4.615739504127269299e+01
9.917310974666861512e+03,4.615778136407472232e+01
9.917310996312544376e+03,4.615816768569617778e+01
9.917311017958229058e+03,4.615855400616945303e+01
9.917311039603911922e+03,4.615894032542959735e+01
9.917311061249594786e+03,4.615932664350902570e+01
9.917311082895277650e+03,4.615971296040765992e+01
9.917311104540960514e+03,4.616009927612549291e+01
9.917311126186643378e+03,4.616048559066247492e+01
9.917311147832326242e+03,4.616087190401854912e+01
9.917311169478009106e+03,4.616125821619364444e+01
9.917311191123693789e+03,4.616164452722022560e+01
9.917311212769376652e+03,4.616203083703326371e+01
9.917311234415059516e+03,4.616241714566522347e+01
9.917311256060742380e+03,4.616280345311604805e+01
9.917311277706425244e+03,4.616318975938567348e+01
9.917311299352108108e+03,4.616357606447405004e+01
9.917311320997790972e+03,4.616396236838115641e+01
9.917311342643473836e+03,4.616434867110692863e+01
9.917311364289158519e+03,4.616473497268378168e+01
9.917311385934841383e+03,4.616512127304676483e+01
9.917311407580524246e+03,4.616550757222826462e+01
9.917311429226207110e+03,4.616589387022823843e+01
9.917311450871889974e+03,4.616628016704665072e+01
9.917311472517572838e+03,4.616666646268345886e+01
9.917311494163255702e+03,4.616705275713861312e+01
9.917311515808938566e+03,4.616743905041204954e+01
9.917311537454623249e+03,4.616782534253620440e+01
9.917311559100306113e+03,4.616821163344608436e+01
9.917311580745988977e+03,4.616859792317412570e+01
9.917311602391671840e+03,4.616898421172027867e+01
9.917311624037354704e+03,4.616937049908449353e+01
9.917311645683037568e+03,4.616975678526672766e+01
9.917311667328720432e+03,4.617014307026691000e+01
