Time (BJD_TBD - 2450000), L_g/L_star (ppm)
1.013335255787055939e+04,2.022739917982189439e+01
1.013335257878931770e+04,2.022713835314009501e+01
1.013335259970807601e+04,2.022687752699508579e+01
1.013335262062683432e+04,2.022661670138690226e+01
1.013335264154559445e+04,2.022635587629291365e+01
1.013335266246435276e+04,2.022609505175849876e+01
1.013335268338311107e+04,2.022583422776099127e+01
1.013335270430186938e+04,2.022557340430043737e+01
1.013335272522062769e+04,2.022531258137687971e+01
1.013335274613938600e+04,2.022505175899031471e+01
1.013335276705814431e+04,2.022479093714078857e+01
1.013335278797690262e+04,2.022453011582834037e+01
1.013335280889566275e+04,2.022426929503031090e+01
1.013335282981442106e+04,2.022400847479207897e+01
1.013335285073317937e+04,2.022374765509100669e+01
1.013335287165193768e+04,2.022348683592712604e+01
1.013335289257069599e+04,2.022322601730045477e+01
1.013335291348945429e+04,2.022296519921103197e+01
1.013335293440821260e+04,2.022270438165889672e+01
1.013335295532697091e+04,2.022244356464404547e+01
1.013335297624573104e+04,2.022218274814386518e+01
1.013335299716448935e+04,2.022192193220371692e+01
1.013335301808324766e+04,2.022166111680097345e+01
1.013335303900200597e+04,2.022140030193564542e+01
1.013335305992076428e+04,2.022113948760776125e+01
1.013335308083952259e+04,2.022087867381738491e+01
1.013335310175828090e+04,2.022061786056449506e+01
1.013335312267703921e+04,2.022035704784915211e+01
1.013335314359579934e+04,2.022009623564870040e+01
1.013335316451455765e+04,2.021983542400854006e+01
1.013335318543331596e+04,2.021957461290599767e+01
1.013335320635207427e+04,2.021931380234111586e+01
1.013335322727083258e+04,2.021905299231393016e+01
1.013335324818959089e+04,2.021879218282445123e+01
1.013335326910834920e+04,2.021853137387272525e+01
1.013335329002710751e+04,2.021827056545878420e+01
1.013335331094586763e+04,2.021800975755995822e+01
1.013335333186462594e+04,2.021774895022165097e+01
1.013335335278338425e+04,2.021748814342120681e+01
1.013335337370214256e+04,2.021722733715866482e+01
1.013335339462090087e+04,2.021696653143404632e+01
1.013335341553965918e+04,2.021670572624736906e+01
1.013335343645841749e+04,2.021644492159869699e+01
1.013335345737717762e+04,2.021618411746535315e+01
1.013335347829593593e+04,2.021592331389272346e+01
1.013335349921469424e+04,2.021566251085816646e+01
1.013335352013345255e+04,2.021540170836172479e+01
1.013335354105221086e+04,2.021514090640338424e+01
1.013335356197096917e+04,2.021488010498323717e+01
1.013335358288972748e+04,2.021461930410126939e+01
1.013335360380848579e+04,2.021435850375752352e+01
1.013335362472724591e+04,2.021409770392934391e+01
1.013335364564600422e+04,2.021383690466212357e+01
1.013335366656476253e+04,2.021357610593321752e+01
1.013335368748352084e+04,2.021331530774263996e+01
1.013335370840227915e+04,2.021305451009043352e+01
1.013335372932103746e+04,2.021279371297663019e+01
1.013335375023979577e+04,2.021253291640123351e+01
1.013335377115855408e+04,2.021227212036432164e+01
1.013335379207731421e+04,2.021201132484319984e+01
1.013335381299607252e+04,2.021175052988327181e+01
1.013335383391483083e+04,2.021148973546189609e+01
1.013335385483358914e+04,2.021122894157908689e+01
1.013335387575234745e+04,2.021096814823489041e+01
1.013335389667110576e+04,2.021070735542932439e+01
1.013335391758986407e+04,2.021044656316241372e+01
1.013335393850862238e+04,2.021018577143421169e+01
1.013335395942738251e+04,2.020992498022204131e+01
1.013335398034614082e+04,2.020966418957128852e+01
1.013335400126489913e+04,2.020940339945933317e+01
1.013335402218365743e+04,2.020914260988618238e+01
1.013335404310241574e+04,2.020888182085187168e+01
1.013335406402117405e+04,2.020862103235644014e+01
1.013335408493993236e+04,2.020836024439990553e+01
1.013335410585869067e+04,2.020809945698228205e+01
1.013335412677745080e+04,2.020783867008095669e+01
1.013335414769620911e+04,2.020757788374129404e+01
1.013335416861496742e+04,2.020731709794065267e+01
1.013335418953372573e+04,2.020705631267903968e+01
1.013335421045248404e+04,2.020679552795652256e+01
1.013335423137124235e+04,2.020653474377309777e+01
1.013335425229000066e+04,2.020627396012880439e+01
1.013335427320876079e+04,2.020601317700101518e+01
1.013335429412751910e+04,2.020575239443509119e+01
1.013335431504627741e+04,2.020549161240839808e+01
1.013335433596503572e+04,2.020523083092093586e+01
1.013335435688379403e+04,2.020497004997277557e+01
1.013335437780255234e+04,2.020470926956392432e+01
1.013335439872131064e+04,2.020444848969440343e+01
1.013335441964006895e+04,2.020418771036426975e+01
1.013335444055882908e+04,2.020392693155085695e+01
1.013335446147758739e+04,2.020366615329954030e+01
1.013335448239634570e+04,2.020340537558769256e+01
1.013335450331510401e+04,2.020314459841533505e+01
1.013335452423386232e+04,2.020288382178250330e+01
1.013335454515262063e+04,2.020262304568920086e+01
1.013335456607137894e+04,2.020236227013549168e+01
1.013335458699013725e+04,2.020210149512138287e+01
1.013335460790889738e+04,2.020184072062423652e+01
1.013335462882765569e+04,2.020157994668943147e+01
1.013335464974641400e+04,2.020131917329433335e+01
1.013335467066517231e+04,2.020105840043894574e+01
1.013335469158393062e+04,2.020079762812331836e+01
1.013335471250268893e+04,2.020053685634748319e+01
1.013335473342144724e+04,2.020027608511146155e+01
1.013335475434020555e+04,2.020001531441526765e+01
1.013335477525896567e+04,2.019975454423628136e+01
1.013335479617772398e+04,2.019949377461988149e+01
1.013335481709648229e+04,2.019923300554339818e+01
1.013335483801524060e+04,2.019897223700688471e+01
1.013335485893399891e+04,2.019871146901036951e+01
1.013335487985275722e+04,2.019845070155386679e+01
1.013335490077151553e+04,2.019818993463740853e+01
1.013335492169027384e+04,2.019792916826104445e+01
1.013335494260903397e+04,2.019766840240210826e+01
1.013335496352779228e+04,2.019740763710597875e+01
1.013335498444655059e+04,2.019714687235002160e+01
1.013335500536530890e+04,2.019688610813427232e+01
1.013335502628406721e+04,2.019662534445874158e+01
1.013335504720282552e+04,2.019636458132346490e+01
1.013335506812158383e+04,2.019610381872848492e+01
1.013335508904034396e+04,2.019584305665113888e+01
1.013335510995910226e+04,2.019558229513681269e+01
1.013335513087786057e+04,2.019532153416286491e+01
1.013335515179661888e+04,2.019506077372932396e+01
1.013335517271537719e+04,2.019480001383621115e+01
1.013335519363413550e+04,2.019453925448355847e+01
1.013335521455289381e+04,2.019427849567140854e+01
1.013335523547165212e+04,2.019401773739977557e+01
1.013335525639041225e+04,2.019375697964602523e+01
1.013335527730917056e+04,2.019349622245552212e+01
1.013335529822792887e+04,2.019323546580564255e+01
1.013335531914668718e+04,2.019297470969639718e+01
1.013335534006544549e+04,2.019271395412781445e+01
1.013335536098420380e+04,2.019245319909994407e+01
1.013335538190296211e+04,2.019219244461278606e+01
1.013335540282172042e+04,2.019193169066640792e+01
1.013335542374048055e+04,2.019167093723812911e+01
1.013335544465923886e+04,2.019141018437335688e+01
1.013335546557799717e+04,2.019114943204941781e+01
1.013335548649675547e+04,2.019088868026635808e+01
1.013335550741551378e+04,2.019062792902421322e+01
1.013335552833427209e+04,2.019036717832299743e+01
1.013335554925303040e+04,2.019010642816273915e+01
1.013335557017178871e+04,2.018984567854349166e+01
1.013335559109054884e+04,2.018958492944258865e+01
1.013335561200930715e+04,2.018932418090539471e+01
1.013335563292806546e+04,2.018906343290930749e+01
1.013335565384682377e+04,2.018880268545433410e+01
1.013335567476558208e+04,2.018854193854049583e+01
1.013335569568434039e+04,2.018828119216782824e+01
1.013335571660309870e+04,2.018802044633637038e+01
1.013335573752185701e+04,2.018775970104613293e+01
1.013335575844061714e+04,2.018749895627448510e+01
1.013335577935937545e+04,2.018723821206679858e+01
1.013335580027813376e+04,2.018697746840044260e+01
1.013335582119689207e+04,2.018671672527541361e+01
1.013335584211565038e+04,2.018645598269178620e+01
1.013335586303440869e+04,2.018619524064956749e+01
1.013335588395316699e+04,2.018593449914877169e+01
1.013335590487192530e+04,2.018567375818944853e+01
1.013335592579068543e+04,2.018541301774894947e+01
1.013335594670944374e+04,2.018515227787265687e+01
1.013335596762820205e+04,2.018489153853789730e+01
1.013335598854696036e+04,2.018463079974474539e+01
1.013335600946571867e+04,2.018437006149321178e+01
1.013335603038447698e+04,2.018410932378329292e+01
1.013335605130323529e+04,2.018384858661507764e+01
1.013335607222199542e+04,2.018358784996588184e+01
1.013335609314075373e+04,2.018332711388110567e+01
1.013335611405951204e+04,2.018306637833807216e+01
1.013335613497827035e+04,2.018280564333683103e+01
1.013335615589702866e+04,2.018254490887742136e+01
1.013335617681578697e+04,2.018228417495984317e+01
1.013335619773454528e+04,2.018202344158416750e+01
1.013335621865330359e+04,2.018176270875039080e+01
1.013335623957206371e+04,2.018150197643588584e+01
1.013335626049082202e+04,2.018124124468601721e+01
1.013335628140958033e+04,2.018098051347816124e+01
1.013335630232833864e+04,2.018071978281232504e+01
1.013335632324709695e+04,2.018045905268854057e+01
1.013335634416585526e+04,2.018019832310684336e+01
1.013335636508461357e+04,2.017993759406727250e+01
1.013335638600337188e+04,2.017967686556982798e+01
1.013335640692213201e+04,2.017941613759190034e+01
1.013335642784089032e+04,2.017915541017885772e+01
1.013335644875964863e+04,2.017889468330803737e+01
1.013335646967840694e+04,2.017863395697948192e+01
1.013335649059716525e+04,2.017837323119323045e+01
1.013335651151592356e+04,2.017811250594930073e+01
1.013335653243468187e+04,2.017785178124770340e+01
1.013335655335344018e+04,2.017759105708851308e+01
1.013335657427220031e+04,2.017733033344904925e+01
1.013335659519095861e+04,2.017706961037470847e+01
1.013335661610971692e+04,2.017680888784281734e+01
1.013335663702847523e+04,2.017654816585344690e+01
1.013335665794723354e+04,2.017628744440659716e+01
1.013335667886599185e+04,2.017602672350230364e+01
1.013335669978475016e+04,2.017576600314061253e+01
1.013335672070350847e+04,2.017550528332152737e+01
1.013335674162226860e+04,2.017524456402243160e+01
1.013335676254102691e+04,2.017498384528866140e+01
1.013335678345978522e+04,2.017472312709762150e+01
1.013335680437854353e+04,2.017446240944930480e+01
1.013335682529730184e+04,2.017420169234375038e+01
1.013335684621606015e+04,2.017394097578100798e+01
1.013335686713481846e+04,2.017368025976107759e+01
1.013335688805357859e+04,2.017341954426133199e+01
1.013335690897233690e+04,2.017315882932713933e+01
1.013335692989109521e+04,2.017289811493587237e+01
1.013335695080985352e+04,2.017263740108753112e+01
1.013335697172861182e+04,2.017237668778217241e+01
1.013335699264737013e+04,2.017211597501981757e+01
1.013335701356612844e+04,2.017185526280048791e+01
1.013335703448488675e+04,2.017159455112421540e+01
1.013335705540364688e+04,2.017133383996837281e+01
1.013335707632240519e+04,2.017107312937832830e+01
1.013335709724116350e+04,2.017081241933141555e+01
1.013335711815992181e+04,2.017055170982768431e+01
1.013335713907868012e+04,2.017029100086717008e+01
1.013335715999743843e+04,2.017003029244988710e+01
1.013335718091619674e+04,2.016976958457586733e+01
1.013335720183495505e+04,2.016950887724516406e+01
1.013335722275371518e+04,2.016924817043510032e+01
1.013335724367247349e+04,2.016898746419106558e+01
1.013335726459123180e+04,2.016872675849041130e+01
1.013335728550999011e+04,2.016846605333318720e+01
1.013335730642874842e+04,2.016820534871939330e+01
1.013335732734750673e+04,2.016794464464907577e+01
1.013335734826626503e+04,2.016768394112227014e+01
1.013335736918502334e+04,2.016742323813899418e+01
1.013335739010378347e+04,2.016716253567660644e+01
1.013335741102254178e+04,2.016690183378048218e+01
1.013335743194130009e+04,2.016664113242799061e+01
1.013335745286005840e+04,2.016638043161913529e+01
1.013335747377881671e+04,2.016611973135396241e+01
1.013335749469757502e+04,2.016585903163251103e+01
1.013335751561633333e+04,2.016559833245478828e+01
1.013335753653509164e+04,2.016533763382083322e+01
1.013335755745385177e+04,2.016507693570800797e+01
1.013335757837261008e+04,2.016481623816169844e+01
1.013335759929136839e+04,2.016455554115922766e+01
1.013335762021012670e+04,2.016429484470064182e+01
1.013335764112888501e+04,2.016403414878599065e+01
1.013335766204764332e+04,2.016377345341527061e+01
1.013335768296640163e+04,2.016351275858852787e+01
1.013335770388516175e+04,2.016325206428312811e+01
1.013335772480392006e+04,2.016299137054443591e+01
1.013335774572267837e+04,2.016273067734979563e+01
1.013335776664143668e+04,2.016246998469924989e+01
1.013335778756019499e+04,2.016220929259284134e+01
1.013335780847895330e+04,2.016194860103056286e+01
1.013335782939771161e+04,2.016168791001248550e+01
1.013335785031646992e+04,2.016142721953862349e+01
1.013335787123523005e+04,2.016116652958632827e+01
1.013335789215398836e+04,2.016090584020096088e+01
1.013335791307274667e+04,2.016064515135990476e+01
1.013335793399150498e+04,2.016038446306318122e+01
1.013335795491026329e+04,2.016012377531081157e+01
1.013335797582902160e+04,2.015986308810283134e+01
1.013335799674777991e+04,2.015960240143927251e+01
1.013335801766653822e+04,2.015934171532014929e+01
1.013335803858529835e+04,2.015908102972284155e+01
1.013335805950405665e+04,2.015882034469272099e+01
1.013335808042281496e+04,2.015855966020713552e+01
1.013335810134157327e+04,2.015829897626611000e+01
1.013335812226033158e+04,2.015803829286967286e+01
1.013335814317908989e+04,2.015777761001787027e+01
1.013335816409784820e+04,2.015751692771072001e+01
