Time (BJD_TBD - 2450000), F_total/F_star (ppm)
9.889738090277649462e+03,8.026065128800086086e+02
9.889738107156652404e+03,8.026377597149253234e+02
9.889738124035655346e+03,8.026690072643709755e+02
9.889738140914658288e+03,8.027002555282123240e+02
9.889738157793661230e+03,8.027315045063146499e+02
9.889738174672662353e+03,8.027627541951763988e+02
9.889738191551665295e+03,8.027940046013992514e+02
9.889738208430668237e+03,8.028252557214813123e+02
9.889738225309671179e+03,8.028565075552885446e+02
9.889738242188674121e+03,8.028877601026869115e+02
9.889738259067677063e+03,8.029190133635423763e+02
9.889738275946680005e+03,8.029502673377209021e+02
9.889738292825682947e+03,8.029815220250884522e+02
9.889738309704684070e+03,8.030127774221429036e+02
9.889738326583687012e+03,8.030440335354862782e+02
9.889738343462689954e+03,8.030752903616165668e+02
9.889738360341692896e+03,8.031065479003996188e+02
9.889738377220695838e+03,8.031378061517013975e+02
9.889738394099698780e+03,8.031690651153878662e+02
9.889738410978701722e+03,8.032003247913249879e+02
9.889738427857704664e+03,8.032315851793784987e+02
9.889738444736705787e+03,8.032628462760453658e+02
9.889738461615708729e+03,8.032941080879293168e+02
9.889738478494711671e+03,8.033253706115276600e+02
9.889738495373714613e+03,8.033566338467061314e+02
9.889738512252717555e+03,8.033878977933303531e+02
9.889738529131720497e+03,8.034191624512664021e+02
9.889738546010723439e+03,8.034504278203806962e+02
9.889738562889726381e+03,8.034816939005379481e+02
9.889738579768727504e+03,8.035129606882356939e+02
9.889738596647730446e+03,8.035442281900780017e+02
9.889738613526733388e+03,8.035754964025613845e+02
9.889738630405736330e+03,8.036067653255519190e+02
9.889738647284739272e+03,8.036380349589154548e+02
9.889738664163742214e+03,8.036693053025178415e+02
9.889738681042745156e+03,8.037005763562249285e+02
9.889738697921748098e+03,8.037318481199022244e+02
9.889738714800749221e+03,8.037631205900456735e+02
9.889738731679752163e+03,8.037943937732612767e+02
9.889738748558755105e+03,8.038256676660450921e+02
9.889738765437758047e+03,8.038569422682624008e+02
9.889738782316760989e+03,8.038882175797792797e+02
9.889738799195763931e+03,8.039194936004615784e+02
9.889738816074766873e+03,8.039507703301752599e+02
9.889738832953769816e+03,8.039820477687856055e+02
9.889738849832770939e+03,8.040133259127883321e+02
9.889738866711773881e+03,8.040446047687901228e+02
9.889738883590776823e+03,8.040758843332861261e+02
9.889738900469779765e+03,8.041071646061423053e+02
9.889738917348782707e+03,8.041384455872242825e+02
9.889738934227785649e+03,8.041697272763982483e+02
9.889738951106788591e+03,8.042010096735294837e+02
9.889738967985791533e+03,8.042322927784840658e+02
9.889738984864792656e+03,8.042635765877561198e+02
9.889739001743795598e+03,8.042948611079540342e+02
9.889739018622798540e+03,8.043261463355727301e+02
9.889739035501801482e+03,8.043574322704773749e+02
9.889739052380804424e+03,8.043887189125338182e+02
9.889739069259807366e+03,8.044200062616083642e+02
9.889739086138810308e+03,8.044512943175659530e+02
9.889739103017813250e+03,8.044825830802728888e+02
9.889739119896814373e+03,8.045138725462225011e+02
9.889739136775817315e+03,8.045451627220247701e+02
9.889739153654820257e+03,8.045764536041729116e+02
9.889739170533823199e+03,8.046077451925334572e+02
9.889739187412826141e+03,8.046390374869714606e+02
9.889739204291829083e+03,8.046703304873528850e+02
9.889739221170832025e+03,8.047016241935432390e+02
9.889739238049834967e+03,8.047329186054083721e+02
9.889739254928836090e+03,8.047642137194413863e+02
9.889739271807839032e+03,8.047955095422529439e+02
9.889739288686841974e+03,8.048268060703363744e+02
9.889739305565844916e+03,8.048581033035571863e+02
9.889739322444847858e+03,8.048894012417808881e+02
9.889739339323850800e+03,8.049206998848735566e+02
9.889739356202853742e+03,8.049519992327007003e+02
9.889739373081856684e+03,8.049832992851274867e+02
9.889739389960857807e+03,8.050146000386470178e+02
9.889739406839860749e+03,8.050459014998709790e+02
9.889739423718863691e+03,8.050772036652919041e+02
9.889739440597866633e+03,8.051085065347750742e+02
9.889739457476869575e+03,8.051398101081870209e+02
9.889739474355872517e+03,8.051711143853922295e+02
9.889739491234875459e+03,8.052024193662573452e+02
9.889739508113878401e+03,8.052337250506473083e+02
9.889739524992879524e+03,8.052650314350541976e+02
9.889739541871882466e+03,8.052963385260909490e+02
9.889739558750885408e+03,8.053276463202495279e+02
9.889739575629888350e+03,8.053589548173954427e+02
9.889739592508891292e+03,8.053902640173946565e+02
9.889739609387894234e+03,8.054215739201121096e+02
9.889739626266897176e+03,8.054528845254137650e+02
9.889739643145900118e+03,8.054841958331654723e+02
9.889739660024901241e+03,8.055155078398580599e+02
9.889739676903904183e+03,8.055468205521054870e+02
9.889739693782907125e+03,8.055781339663996050e+02
9.889739710661910067e+03,8.056094480826059225e+02
9.889739727540913009e+03,8.056407629005892659e+02
9.889739744419915951e+03,8.056720784202157120e+02
9.889739761298918893e+03,8.057033946413512240e+02
9.889739778177921835e+03,8.057347115638604009e+02
9.889739795056922958e+03,8.057660291842345259e+02
9.889739811935925900e+03,8.057973475090886950e+02
9.889739828814928842e+03,8.058286665349133955e+02
9.889739845693931784e+03,8.058599862615743632e+02
9.889739862572934726e+03,8.058913066889373340e+02
9.889739879451937668e+03,8.059226278168672479e+02
