Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.061386530092591420e+04,5.574286794483514313e+02
1.061386531688121431e+04,5.574328846274264606e+02
1.061386533283651261e+04,5.574370893442887791e+02
1.061386534879181272e+04,5.574412935998900593e+02
1.061386536474711102e+04,5.574454973932644180e+02
1.061386538070241113e+04,5.574497007253631864e+02
1.061386539665770943e+04,5.574539035952207087e+02
1.061386541261300954e+04,5.574581060037879752e+02
1.061386542856830783e+04,5.574623079500997846e+02
1.061386544452360795e+04,5.574665094351069001e+02
1.061386546047890624e+04,5.574707104578442340e+02
1.061386547643420636e+04,5.574749110192623220e+02
1.061386549238950465e+04,5.574791111183964176e+02
1.061386550834480477e+04,5.574833107561968291e+02
1.061386552430010306e+04,5.574875099316988099e+02
1.061386554025540318e+04,5.574917086458525546e+02
1.061386555621070147e+04,5.574959068976937715e+02
1.061386557216600158e+04,5.575001046881722004e+02
1.061386558812129988e+04,5.575043020163237770e+02
1.061386560407659999e+04,5.575084988830981274e+02
1.061386562003189829e+04,5.575126952875311872e+02
1.061386563598719840e+04,5.575168912305728099e+02
1.061386565194249670e+04,5.575210867112587039e+02
1.061386566789779681e+04,5.575252817305387225e+02
1.061386568385309511e+04,5.575294762874488015e+02
1.061386569980839522e+04,5.575336703829382259e+02
1.061386571576369352e+04,5.575378640160436134e+02
1.061386573171899363e+04,5.575420571877140219e+02
1.061386574767429192e+04,5.575462498969859553e+02
1.061386576362959204e+04,5.575504421448084713e+02
1.061386577958489033e+04,5.575546339302184151e+02
1.061386579554019045e+04,5.575588252541641623e+02
1.061386581149549056e+04,5.575630161161609522e+02
1.061386582745078886e+04,5.575672065157237967e+02
1.061386584340608897e+04,5.575713964538008440e+02
1.061386585936138727e+04,5.575755859294296215e+02
1.061386587531668738e+04,5.575797749435582773e+02
1.061386589127198567e+04,5.575839634952244523e+02
1.061386590722728579e+04,5.575881515853759538e+02
1.061386592318258408e+04,5.575923392130507636e+02
1.061386593913788420e+04,5.575965263791964617e+02
1.061386595509318249e+04,5.576007130828510299e+02
1.061386597104848261e+04,5.576048993249622754e+02
1.061386598700378090e+04,5.576090851045681802e+02
1.061386600295908102e+04,5.576132704226160968e+02
1.061386601891437931e+04,5.576174552781444618e+02
1.061386603486967942e+04,5.576216396721005140e+02
1.061386605082497772e+04,5.576258236035228038e+02
1.061386606678027783e+04,5.576300070733582288e+02
1.061386608273557613e+04,5.576341900806456806e+02
1.061386609869087624e+04,5.576383726263317158e+02
1.061386611464617454e+04,5.576425547094556805e+02
1.061386613060147465e+04,5.576467363309639040e+02
1.061386614655677295e+04,5.576509174898957326e+02
