Time (BJD_TBD - 2450000), F_h/L_star (ppm)
9.882460428240709007e+03,9.767449496692119482e+00
9.882460446256400246e+03,9.767495475880247469e+00
9.882460464272089666e+03,9.767541454994281835e+00
9.882460482287780906e+03,9.767587434043511152e+00
9.882460500303470326e+03,9.767633413018643296e+00
9.882460518319161565e+03,9.767679391928965060e+00
9.882460536334850985e+03,9.767725370765187876e+00
9.882460554350542225e+03,9.767771349536596759e+00
9.882460572366233464e+03,9.767817328238544761e+00
9.882460590381922884e+03,9.767863306866390261e+00
9.882460608397614124e+03,9.767909285429416499e+00
9.882460626413303544e+03,9.767955263918336684e+00
9.882460644428994783e+03,9.768001242342432278e+00
9.882460662444684203e+03,9.768047220692418264e+00
9.882460680460375443e+03,9.768093198977577885e+00
9.882460698476066682e+03,9.768139177193267741e+00
9.882460716491756102e+03,9.768185155334842662e+00
9.882460734507447341e+03,9.768231133411584111e+00
9.882460752523136762e+03,9.768277111414208846e+00
9.882460770538828001e+03,9.768323089351996558e+00
9.882460788554517421e+03,9.768369067215665780e+00
9.882460806570208661e+03,9.768415045014494424e+00
9.882460824585899900e+03,9.768461022743842648e+00
9.882460842601589320e+03,9.768507000399061724e+00
9.882460860617280559e+03,9.768552977989440222e+00
9.882460878632969980e+03,9.768598955505686021e+00
9.882460896648661219e+03,9.768644932957087690e+00
9.882460914664350639e+03,9.768690910334353106e+00
9.882460932680041878e+03,9.768736887646772615e+00
9.882460950695733118e+03,9.768782864889693940e+00
9.882460968711422538e+03,9.768828842058480788e+00
9.882460986727113777e+03,9.768874819162409295e+00
9.882461004742803198e+03,9.768920796192197997e+00
9.882461022758494437e+03,9.768966773157126582e+00
9.882461040774183857e+03,9.769012750047910032e+00
9.882461058789875096e+03,9.769058726873833365e+00
9.882461076805566336e+03,9.769104703630249631e+00
9.882461094821255756e+03,9.769150680312517210e+00
9.882461112836946995e+03,9.769196656929915790e+00
9.882461130852636416e+03,9.769242633473163906e+00
9.882461148868327655e+03,9.769288609951541247e+00
9.882461166884017075e+03,9.769334586355762795e+00
9.882461184899708314e+03,9.769380562695106462e+00
9.882461202915399554e+03,9.769426538964937734e+00
9.882461220931088974e+03,9.769472515160604331e+00
9.882461238946780213e+03,9.769518491291393048e+00
9.882461256962469633e+03,9.769564467348017089e+00
9.882461274978160873e+03,9.769610443339759698e+00
9.882461292993850293e+03,9.769656419257332303e+00
9.882461311009541532e+03,9.769702395110021698e+00
9.882461329025232772e+03,9.769748370893179157e+00
9.882461347040922192e+03,9.769794346602166613e+00
9.882461365056613431e+03,9.769840322246260200e+00
9.882461383072302851e+03,9.769886297816182008e+00
9.882461401087994091e+03,9.769932273321204619e+00
9.882461419103683511e+03,9.769978248752051897e+00
9.882461437119374750e+03,9.770024224117998202e+00
9.882461455135065989e+03,9.770070199414405465e+00
9.882461473150755410e+03,9.770116174636628514e+00
9.882461491166446649e+03,9.770162149793947037e+00
9.882461509182136069e+03,9.770208124877081346e+00
9.882461527197827309e+03,9.770254099895305799e+00
9.882461545213516729e+03,9.770300074839342486e+00
9.882461563229207968e+03,9.770346049718465764e+00
9.882461581244899207e+03,9.770392024528041119e+00
9.882461599260588628e+03,9.770437999263416273e+00
9.882461617276279867e+03,9.770483973933881572e+00
9.882461635291969287e+03,9.770529948530141340e+00
9.882461653307660526e+03,9.770575923061491252e+00
9.882461671323349947e+03,9.770621897518630306e+00
9.882461689339041186e+03,9.770667871910854174e+00
9.882461707354732425e+03,9.770713846233510580e+00
9.882461725370421846e+03,9.770759820481961455e+00
9.882461743386113085e+03,9.770805794665482935e+00
9.882461761401802505e+03,9.770851768774798884e+00
9.882461779417493744e+03,9.770897742819178333e+00
9.882461797433183165e+03,9.770943716789350475e+00
9.882461815448874404e+03,9.770989690694582563e+00
9.882461833464563824e+03,9.771035664525602016e+00
9.882461851480255064e+03,9.771081638291684968e+00
9.882461869495946303e+03,9.771127611988186246e+00
9.882461887511635723e+03,9.771173585610467782e+00
9.882461905527326962e+03,9.771219559167805713e+00
