Time (BJD_TBD - 2450000), L_h/L_star (ppm)
9.896128576389048249e+03,8.484852387607069724e-02
9.896128599245501391e+03,8.486043358076540699e-02
9.896128622101952715e+03,8.487234411781677257e-02
9.896128644958405857e+03,8.488425548912084673e-02
9.896128667814857181e+03,8.489616769278154895e-02
9.896128690671310324e+03,8.490808073069337769e-02
9.896128713527761647e+03,8.491999460095864261e-02
9.896128736384214790e+03,8.493190930547506179e-02
9.896128759240666113e+03,8.494382484234332120e-02
9.896128782097119256e+03,8.495574121346109731e-02
9.896128804953570580e+03,8.496765841692918708e-02
9.896128827810023722e+03,8.497957645464521148e-02
9.896128850666476865e+03,8.499149532565875020e-02
9.896128873522928188e+03,8.500341502902256097e-02
9.896128896379381331e+03,8.501533556663112834e-02
9.896128919235832655e+03,8.502725693658839956e-02
9.896128942092285797e+03,8.503917914078884532e-02
9.896128964948737121e+03,8.505110217733478917e-02
9.896128987805190263e+03,8.506302604812550350e-02
9.896129010661641587e+03,8.507495075125855177e-02
9.896129033518094730e+03,8.508687628863477459e-02
9.896129056374546053e+03,8.509880265835330360e-02
9.896129079230999196e+03,8.511072986231185689e-02
9.896129102087450519e+03,8.512265789861271637e-02
9.896129124943903662e+03,8.513458676915358625e-02
9.896129147800356805e+03,8.514651647298245030e-02
9.896129170656808128e+03,8.515844700915045640e-02
9.896129193513261271e+03,8.517037837955528101e-02
9.896129216369712594e+03,8.518231058229765174e-02
9.896129239226165737e+03,8.519424361927685485e-02
9.896129262082617061e+03,8.520617748859202201e-02
9.896129284939070203e+03,8.521811219214243949e-02
9.896129307795521527e+03,8.523004772802719731e-02
9.896129330651974669e+03,8.524198409814404132e-02
9.896129353508425993e+03,8.525392130059523954e-02
9.896129376364879136e+03,8.526585933727852396e-02
9.896129399221332278e+03,8.527779820724183668e-02
9.896129422077783602e+03,8.528973790953792156e-02
9.896129444934236744e+03,8.530167844606288685e-02
9.896129467790688068e+03,8.531361981491747404e-02
9.896129490647141211e+03,8.532556201800249596e-02
9.896129513503592534e+03,8.533750505341237969e-02
9.896129536360045677e+03,8.534944892305273978e-02
9.896129559216497000e+03,8.536139362501794781e-02
9.896129582072950143e+03,8.537333916120883048e-02
9.896129604929401467e+03,8.538528552972615704e-02
