Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.880038437500130385e+03,2.559031100623696986e+00
9.880038456059855889e+03,2.559031115497614195e+00
9.880038474619583212e+03,2.559031130369851859e+00
9.880038493179308716e+03,2.559031145240406424e+00
9.880038511739036039e+03,2.559031160109282332e+00
9.880038530298761543e+03,2.559031174976475587e+00
9.880038548858488866e+03,2.559031189841988851e+00
9.880038567418214370e+03,2.559031204705819462e+00
9.880038585977941693e+03,2.559031219567970528e+00
9.880038604537667197e+03,2.559031234428438495e+00
9.880038623097394520e+03,2.559031249287227361e+00
9.880038641657120024e+03,2.559031264144333129e+00
9.880038660216847347e+03,2.559031278999758907e+00
9.880038678776572851e+03,2.559031293853502032e+00
9.880038697336298355e+03,2.559031308705563834e+00
9.880038715896025678e+03,2.559031323555945647e+00
9.880038734455751182e+03,2.559031338404644362e+00
9.880038753015478505e+03,2.559031353251663532e+00
9.880038771575204009e+03,2.559031368096999159e+00
9.880038790134931332e+03,2.559031382940654797e+00
9.880038808694656836e+03,2.559031397782627781e+00
9.880038827254384159e+03,2.559031412622919888e+00
9.880038845814109663e+03,2.559031427461528896e+00
9.880038864373836986e+03,2.559031442298458359e+00
9.880038882933562491e+03,2.559031457133704279e+00
9.880038901493289814e+03,2.559031471967269766e+00
9.880038920053015318e+03,2.559031486799152155e+00
9.880038938612740822e+03,2.559031501629352778e+00
9.880038957172468145e+03,2.559031516457872524e+00
9.880038975732193649e+03,2.559031531284709615e+00
9.880038994291920972e+03,2.559031546109865385e+00
9.880039012851646476e+03,2.559031560933338501e+00
9.880039031411373799e+03,2.559031575755130739e+00
9.880039049971099303e+03,2.559031590575239434e+00
9.880039068530826626e+03,2.559031605393667697e+00
9.880039087090552130e+03,2.559031620210411972e+00
9.880039105650279453e+03,2.559031635025475371e+00
9.880039124210004957e+03,2.559031649838856115e+00
9.880039142769732280e+03,2.559031664650555093e+00
9.880039161329457784e+03,2.559031679460570974e+00
9.880039179889183288e+03,2.559031694268904644e+00
9.880039198448910611e+03,2.559031709075556993e+00
9.880039217008636115e+03,2.559031723880525799e+00
9.880039235568363438e+03,2.559031738683813284e+00
9.880039254128088942e+03,2.559031753485417671e+00
9.880039272687816265e+03,2.559031768285340736e+00
9.880039291247541769e+03,2.559031783083579370e+00
9.880039309807269092e+03,2.559031797880137571e+00
9.880039328366994596e+03,2.559031812675010897e+00
9.880039346926721919e+03,2.559031827468203790e+00
9.880039365486447423e+03,2.559031842259712697e+00
9.880039384046174746e+03,2.559031857049539838e+00
9.880039402605900250e+03,2.559031871837683436e+00
9.880039421165625754e+03,2.559031886624143937e+00
9.880039439725353077e+03,2.559031901408923559e+00
9.880039458285078581e+03,2.559031916192017864e+00
9.880039476844805904e+03,2.559031930973431734e+00
9.880039495404531408e+03,2.559031945753161175e+00
9.880039513964258731e+03,2.559031960531208849e+00
9.880039532523984235e+03,2.559031975307572537e+00
9.880039551083711558e+03,2.559031990082254904e+00
9.880039569643437062e+03,2.559032004855251952e+00
9.880039588203164385e+03,2.559032019626567678e+00
9.880039606762889889e+03,2.559032034396198974e+00
9.880039625322617212e+03,2.559032049164148503e+00
9.880039643882342716e+03,2.559032063930414047e+00
9.880039662442068220e+03,2.559032078694995604e+00
9.880039681001795543e+03,2.559032093457896284e+00
9.880039699561521047e+03,2.559032108219111645e+00
9.880039718121248370e+03,2.559032122978645241e+00
9.880039736680973874e+03,2.559032137736493961e+00
9.880039755240701197e+03,2.559032152492660916e+00
9.880039773800426701e+03,2.559032167247143441e+00
9.880039792360154024e+03,2.559032181999943312e+00
9.880039810919879528e+03,2.559032196751058308e+00
9.880039829479606851e+03,2.559032211500491982e+00
9.880039848039332355e+03,2.559032226248240338e+00
9.880039866599059678e+03,2.559032240994306484e+00
9.880039885158785182e+03,2.559032255738687311e+00
