Time (BJD_TBD - 2450000), L_d/L_star (ppm)
1.062594821759266779e+04,1.401920916774079373e+01
1.062594823627046208e+04,1.401764878298338424e+01
1.062594825494825454e+04,1.401608847933542101e+01
1.062594827362604883e+04,1.401452825649438871e+01
1.062594829230384312e+04,1.401296811461350345e+01
1.062594831098163559e+04,1.401140805384601684e+01
1.062594832965942987e+04,1.400984807388938336e+01
1.062594834833722416e+04,1.400828817489683331e+01
1.062594836701501663e+04,1.400672835702162722e+01
1.062594838569281092e+04,1.400516861996118578e+01
1.062594840437060520e+04,1.400360896386877485e+01
1.062594842304839767e+04,1.400204938889756967e+01
1.062594844172619196e+04,1.400048989474512595e+01
1.062594846040398625e+04,1.399893048156466158e+01
1.062594847908178053e+04,1.399737114935742710e+01
1.062594849775957300e+04,1.399581189827661198e+01
1.062594851643736729e+04,1.399425272801982345e+01
1.062594853511516158e+04,1.399269363874022787e+01
1.062594855379295404e+04,1.399113463059094897e+01
1.062594857247074833e+04,1.398957570326964728e+01
1.062594859114854262e+04,1.398801685692949626e+01
1.062594860982633509e+04,1.398645809172354681e+01
1.062594862850412937e+04,1.398489940734951098e+01
1.062594864718192366e+04,1.398334080396052315e+01
1.062594866585971613e+04,1.398178228170967330e+01
1.062594868453751042e+04,1.398022384029471965e+01
1.062594870321530470e+04,1.397866547986870422e+01
1.062594872189309717e+04,1.397710720058473299e+01
1.062594874057089146e+04,1.397554900214058549e+01
1.062594875924868575e+04,1.397399088468933392e+01
1.062594877792647821e+04,1.397243284838401500e+01
1.062594879660427250e+04,1.397087489292248819e+01
1.062594881528206679e+04,1.396931701845776885e+01
1.062594883395985926e+04,1.396775922514288126e+01
1.062594885263765354e+04,1.396620151267572219e+01
1.062594887131544783e+04,1.396464388120930522e+01
1.062594888999324030e+04,1.396308633089664397e+01
1.062594890867103459e+04,1.396152886143563165e+01
1.062594892734882887e+04,1.395997147297928720e+01
1.062594894602662316e+04,1.395841416552891978e+01
1.062594896470441563e+04,1.395685693923749149e+01
1.062594898338220992e+04,1.395529979380299856e+01
1.062594900206000420e+04,1.395374272937843152e+01
1.062594902073779667e+04,1.395218574611666540e+01
1.062594903941559096e+04,1.395062884371579415e+01
1.062594905809338525e+04,1.394907202232873544e+01
1.062594907677117772e+04,1.394751528210841585e+01
1.062594909544897200e+04,1.394595862275291154e+01
1.062594911412676629e+04,1.394440204441515796e+01
1.062594913280455876e+04,1.394284554724806036e+01
1.062594915148235305e+04,1.394128913094970379e+01
1.062594917016014733e+04,1.393973279567302015e+01
1.062594918883793980e+04,1.393817654157087027e+01
1.062594920751573409e+04,1.393662036834142270e+01
1.062594922619352838e+04,1.393506427613758980e+01
1.062594924487132084e+04,1.393350826511216667e+01
1.062594926354911513e+04,1.393195233496339469e+01
1.062594928222690942e+04,1.393039648584413470e+01
1.062594930090470189e+04,1.392884071790718359e+01
1.062594931958249617e+04,1.392728503085085379e+01
1.062594933826029046e+04,1.392572942482795106e+01
1.062594935693808293e+04,1.392417389999126520e+01
1.062594937561587722e+04,1.392261845603911219e+01
1.062594939429367150e+04,1.392106309312429424e+01
1.062594941297146579e+04,1.391950781124814007e+01
1.062594943164925826e+04,1.391795261056341104e+01
1.062594945032705255e+04,1.391639749076846577e+01
1.062594946900484683e+04,1.391484245201608871e+01
1.062594948768263930e+04,1.391328749445901636e+01
1.062594950636043359e+04,1.391173261779568193e+01
1.062594952503822788e+04,1.391017782217883081e+01
1.062594954371602034e+04,1.390862310776117994e+01
1.062594956239381463e+04,1.390706847424124248e+01
1.062594958107160892e+04,1.390551392177167145e+01
1.062594959974940139e+04,1.390395945050519977e+01
1.062594961842719567e+04,1.390240506014033883e+01
1.062594963710498996e+04,1.390085075082980737e+01
1.062594965578278243e+04,1.389929652272628502e+01
1.062594967446057672e+04,1.389774237552829739e+01
1.062594969313837100e+04,1.389618830938853478e+01
1.062594971181616347e+04,1.389463432445965907e+01
1.062594973049395776e+04,1.389308042044027580e+01
1.062594974917175205e+04,1.389152659748304153e+01
1.062594976784954451e+04,1.388997285574057905e+01
1.062594978652733880e+04,1.388841919491156673e+01
1.062594980520513309e+04,1.388686561514860784e+01
1.062594982388292556e+04,1.388531211660428966e+01
1.062594984256071984e+04,1.388375869897736159e+01
1.062594986123851413e+04,1.388220536242040559e+01
1.062594987991630842e+04,1.388065210693474683e+01
1.062594989859410089e+04,1.387909893267291572e+01
1.062594991727189517e+04,1.387754583933371144e+01
1.062594993594968946e+04,1.387599282706968573e+01
1.062594995462748193e+04,1.387443989603340277e+01
