Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.882460428240709007e+03,3.272850173527250490e+02
9.882460446256400246e+03,3.272894323443977669e+02
9.882460464272089666e+03,3.272938472925615088e+02
9.882460482287780906e+03,3.272982621981051921e+02
9.882460500303470326e+03,3.273026770601348403e+02
9.882460518319161565e+03,3.273070918795390867e+02
9.882460536334850985e+03,3.273115066554239547e+02
9.882460554350542225e+03,3.273159213886781913e+02
9.882460572366233464e+03,3.273203360788534724e+02
9.882460590381922884e+03,3.273247507255013602e+02
9.882460608397614124e+03,3.273291653295107722e+02
9.882460626413303544e+03,3.273335798899876181e+02
9.882460644428994783e+03,3.273379944078207018e+02
9.882460662444684203e+03,3.273424088821159330e+02
9.882460680460375443e+03,3.273468233137620587e+02
9.882460698476066682e+03,3.273512377023107547e+02
9.882460716491756102e+03,3.273556520473137539e+02
9.882460734507447341e+03,3.273600663496596326e+02
9.882460752523136762e+03,3.273644806084546417e+02
9.882460770538828001e+03,3.273688948245873576e+02
9.882460788554517421e+03,3.273733089971638037e+02
9.882460806570208661e+03,3.273777231270726702e+02
9.882460824585899900e+03,3.273821372138656329e+02
9.882460842601589320e+03,3.273865512570944816e+02
9.882460860617280559e+03,3.273909652576479630e+02
9.882460878632969980e+03,3.273953792146318165e+02
9.882460896648661219e+03,3.273997931289351300e+02
9.882460914664350639e+03,3.274042069996635860e+02
9.882460932680041878e+03,3.274086208277060450e+02
9.882460950695733118e+03,3.274130346126142967e+02
9.882460968711422538e+03,3.274174483539399034e+02
9.882460986727113777e+03,3.274218620525715551e+02
9.882461004742803198e+03,3.274262757076153889e+02
9.882461022758494437e+03,3.274306893199600381e+02
9.882461040774183857e+03,3.274351028887115831e+02
9.882461058789875096e+03,3.274395164147585433e+02
9.882461076805566336e+03,3.274439298976527084e+02
9.882461094821255756e+03,3.274483433369459817e+02
9.882461112836946995e+03,3.274527567335268827e+02
9.882461130852636416e+03,3.274571700865014350e+02
9.882461148868327655e+03,3.274615833967582716e+02
9.882461166884017075e+03,3.274659966634036437e+02
9.882461184899708314e+03,3.274704098873260705e+02
9.882461202915399554e+03,3.274748230680772281e+02
9.882461220931088974e+03,3.274792362052091335e+02
9.882461238946780213e+03,3.274836492996100219e+02
9.882461256962469633e+03,3.274880623503862012e+02
9.882461274978160873e+03,3.274924753584263044e+02
9.882461292993850293e+03,3.274968883228364120e+02
9.882461311009541532e+03,3.275013012445051004e+02
9.882461329025232772e+03,3.275057141229841022e+02
9.882461347040922192e+03,3.275101269578253778e+02
9.882461365056613431e+03,3.275145397499172191e+02
9.882461383072302851e+03,3.275189524983661045e+02
9.882461401087994091e+03,3.275233652040602692e+02
9.882461419103683511e+03,3.275277778661059642e+02
9.882461437119374750e+03,3.275321904853919932e+02
9.882461455135065989e+03,3.275366030614696342e+02
9.882461473150755410e+03,3.275410155938913590e+02
9.882461491166446649e+03,3.275454280835451186e+02
9.882461509182136069e+03,3.275498405295373914e+02
9.882461527197827309e+03,3.275542529327565262e+02
9.882461545213516729e+03,3.275586652923088877e+02
9.882461563229207968e+03,3.275630776090829386e+02
9.882461581244899207e+03,3.275674898826304684e+02
9.882461599260588628e+03,3.275719021125033237e+02
9.882461617276279867e+03,3.275763142995899102e+02
9.882461635291969287e+03,3.275807264429965358e+02
9.882461653307660526e+03,3.275851385436116630e+02
9.882461671323349947e+03,3.275895506005416564e+02
9.882461689339041186e+03,3.275939626146747514e+02
9.882461707354732425e+03,3.275983745855628513e+02
9.882461725370421846e+03,3.276027865127579162e+02
9.882461743386113085e+03,3.276071983971482950e+02
9.882461761401802505e+03,3.276116102378402957e+02
9.882461779417493744e+03,3.276160220357222670e+02
9.882461797433183165e+03,3.276204337899007442e+02
9.882461815448874404e+03,3.276248455012638487e+02
9.882461833464563824e+03,3.276292571689181159e+02
9.882461851480255064e+03,3.276336687937517809e+02
9.882461869495946303e+03,3.276380803753168607e+02
9.882461887511635723e+03,3.276424919131650881e+02
9.882461905527326962e+03,3.276469034081849827e+02
9.882461923543016383e+03,3.276513148594828522e+02
9.882461941558707622e+03,3.276557262679468749e+02
9.882461959574397042e+03,3.276601376326838135e+02
9.882461977590088281e+03,3.276645489545815053e+02
9.882461995605779521e+03,3.276689602331921947e+02
9.882462013621468941e+03,3.276733714680677849e+02
9.882462031637160180e+03,3.276777826600963408e+02
9.882462049652849601e+03,3.276821938083846248e+02
9.882462067668540840e+03,3.276866049138205881e+02
9.882462085684230260e+03,3.276910159755109930e+02
9.882462103699921499e+03,3.276954269943438476e+02
9.882462121715612739e+03,3.276998379698711688e+02
9.882462139731302159e+03,3.277042489016449167e+02
9.882462157746993398e+03,3.277086597905532699e+02
9.882462175762682818e+03,3.277130706357029339e+02
9.882462193778374058e+03,3.277174814379818031e+02
9.882462211794063478e+03,3.277218921964966967e+02
9.882462229809754717e+03,3.277263029121356794e+02
9.882462247825445957e+03,3.277307135844505979e+02
9.882462265841135377e+03,3.277351242129935827e+02
9.882462283856826616e+03,3.277395347986526986e+02
9.882462301872516036e+03,3.277439453405346512e+02
9.882462319888207276e+03,3.277483558395274486e+02
9.882462337903896696e+03,3.277527662947377962e+02
9.882462355919587935e+03,3.277571767070536453e+02
9.882462373935279174e+03,3.277615870760272969e+02
9.882462391950968595e+03,3.277659974012104271e+02
