Time (BJD_TBD - 2450000), L_b/L_star (ppm)
9.903683680555783212e+03,7.236868073674347670e+02
9.903683703452748887e+03,7.237122824287325784e+02
9.903683726349714561e+03,7.237377546574774669e+02
9.903683749246680236e+03,7.237632240534389894e+02
9.903683772143645911e+03,7.237886906163859067e+02
9.903683795040611585e+03,7.238141543460870935e+02
9.903683817937577260e+03,7.238396152423122203e+02
9.903683840834542934e+03,7.238650733048301618e+02
9.903683863731508609e+03,7.238905285334101336e+02
9.903683886628474283e+03,7.239159809278210105e+02
9.903683909525439958e+03,7.239414304878326902e+02
9.903683932422405633e+03,7.239668772132139338e+02
9.903683955319371307e+03,7.239923211037339570e+02
9.903683978216336982e+03,7.240177621591625439e+02
9.903684001113302656e+03,7.240432003792683417e+02
9.903684024010268331e+03,7.240686357638215895e+02
9.903684046907234006e+03,7.240940683125908208e+02
9.903684069804199680e+03,7.241194980253460471e+02
9.903684092701163536e+03,7.241449248998363828e+02
9.903684115598129210e+03,7.241703489398715874e+02
9.903684138495094885e+03,7.241957701432006616e+02
9.903684161392060560e+03,7.242211885095937305e+02
9.903684184289026234e+03,7.242466040388197825e+02
9.903684207185991909e+03,7.242720167306487156e+02
9.903684230082957583e+03,7.242974265848498590e+02
9.903684252979923258e+03,7.243228336011929969e+02
9.903684275876888933e+03,7.243482377794475724e+02
9.903684298773854607e+03,7.243736391193838244e+02
9.903684321670820282e+03,7.243990376207706277e+02
9.903684344567785956e+03,7.244244332833782209e+02
9.903684367464751631e+03,7.244498261069763885e+02
9.903684390361717305e+03,7.244752160913343459e+02
9.903684413258682980e+03,7.245006032362224460e+02
9.903684436155648655e+03,7.245259875414103590e+02
9.903684459052614329e+03,7.245513690066678691e+02
9.903684481949580004e+03,7.245767476317651017e+02
9.903684504846545678e+03,7.246021234164713860e+02
9.903684527743511353e+03,7.246274963605573021e+02
9.903684550640477028e+03,7.246528664637922930e+02
9.903684573537442702e+03,7.246782337259465976e+02
9.903684596434408377e+03,7.247035981467902275e+02
9.903684619331374051e+03,7.247289597260929668e+02
9.903684642228339726e+03,7.247543184636251681e+02
9.903684665125305401e+03,7.247796743591567292e+02
9.903684688022271075e+03,7.248050274124577754e+02
9.903684710919236750e+03,7.248303776232987730e+02
9.903684733816202424e+03,7.248557249914490512e+02
9.903684756713168099e+03,7.248810695166796449e+02
9.903684779610133774e+03,7.249064111987603383e+02
9.903684802507099448e+03,7.249317500374613701e+02
9.903684825404065123e+03,7.249570860325532067e+02
9.903684848301030797e+03,7.249824191838059733e+02
9.903684871197996472e+03,7.250077494909899087e+02
9.903684894094960327e+03,7.250330769518635634e+02
9.903684916991926002e+03,7.250584015702214629e+02
9.903684939888891677e+03,7.250837233438215890e+02
9.903684962785857351e+03,7.251090422724346354e+02
9.903684985682823026e+03,7.251343583558306136e+02
9.903685008579788700e+03,7.251596715937804447e+02
9.903685031476754375e+03,7.251849819860543676e+02
9.903685054373720050e+03,7.252102895324229621e+02
9.903685077270685724e+03,7.252355942326566947e+02
9.903685100167651399e+03,7.252608960865262588e+02
9.903685123064617073e+03,7.252861950938023483e+02
9.903685145961582748e+03,7.253114912542553157e+02
9.903685168858548423e+03,7.253367845676559682e+02
9.903685191755514097e+03,7.253620750337748859e+02
9.903685214652479772e+03,7.253873626523829898e+02
9.903685237549445446e+03,7.254126474232506325e+02
9.903685260446411121e+03,7.254379293461487350e+02
9.903685283343376796e+03,7.254632084208481047e+02
9.903685306240342470e+03,7.254884846471198898e+02
9.903685329137308145e+03,7.255137580247341020e+02
9.903685352034273819e+03,7.255390285534623445e+02
9.903685374931239494e+03,7.255642962330749697e+02
9.903685397828205168e+03,7.255895610633431261e+02
9.903685420725170843e+03,7.256148230440380757e+02
9.903685443622136518e+03,7.256400821749300576e+02
9.903685466519102192e+03,7.256653384557904474e+02
9.903685489416067867e+03,7.256905918863905072e+02
9.903685512313033541e+03,7.257158424665007033e+02
9.903685535209999216e+03,7.257410901958924114e+02
9.903685558106964891e+03,7.257663350743367801e+02
9.903685581003930565e+03,7.257915771016046165e+02
9.903685603900896240e+03,7.258168162774675238e+02
9.903685626797861914e+03,7.258420526016961958e+02
