Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.027127336805546656e+04,1.811258776488068947e-02
1.027127353332662278e+04,1.815244137603143348e-02
1.027127369859778082e+04,1.819233875711644133e-02
1.027127386386893704e+04,1.823227990713759822e-02
1.027127402914009326e+04,1.827226482640960381e-02
1.027127419441124948e+04,1.831229351481007336e-02
1.027127435968240752e+04,1.835236597266005909e-02
1.027127452495356374e+04,1.839248219895191563e-02
1.027127469022471996e+04,1.843264219400509579e-02
1.027127485549587800e+04,1.847284595813906971e-02
1.027127502076703422e+04,1.851309349034459609e-02
1.027127518603819044e+04,1.855338479094431614e-02
1.027127535130934666e+04,1.859371985981108158e-02
1.027127551658050470e+04,1.863409869726752321e-02
1.027127568185166092e+04,1.867452130230124602e-02
1.027127584712281714e+04,1.871498767523169585e-02
1.027127601239397518e+04,1.875549781638309599e-02
1.027127617766513140e+04,1.879605172473827399e-02
1.027127634293628762e+04,1.883664940061987106e-02
1.027127650820744384e+04,1.887729084390232098e-02
1.027127667347860188e+04,1.891797605490826498e-02
1.027127683874975810e+04,1.895870503262052365e-02
1.027127700402091432e+04,1.899947777736014226e-02
1.027127716929207236e+04,1.904029428945135105e-02
1.027127733456322858e+04,1.908115456787220707e-02
1.027127749983438480e+04,1.912205861294533418e-02
1.027127766510554284e+04,1.916300642499814064e-02
1.027127783037669906e+04,1.920399800300074539e-02
1.027127799564785528e+04,1.924503334728213527e-02
1.027127816091901150e+04,1.928611245771197705e-02
1.027127832619016954e+04,1.932723533462245291e-02
1.027127849146132576e+04,1.936840197697890439e-02
1.027127865673248198e+04,1.940961238510872239e-02
1.027127882200364002e+04,1.945086655933932207e-02
1.027127898727479624e+04,1.949216449863763051e-02
1.027127915254595246e+04,1.953350620333105248e-02
1.027127931781710868e+04,1.957489167329243968e-02
1.027127948308826672e+04,1.961632090885078936e-02
1.027127964835942294e+04,1.965779390896825810e-02
1.027127981363057916e+04,1.969931067397224719e-02
1.027127997890173719e+04,1.974087120419493538e-02
1.027128014417289342e+04,1.978247549859371221e-02
1.027128030944404964e+04,1.982412355749757493e-02
1.027128047471520586e+04,1.986581538077937872e-02
1.027128063998636389e+04,1.990755096877287050e-02
1.027128080525752011e+04,1.994933032042910462e-02
1.027128097052867633e+04,1.999115343608024592e-02
1.027128113579983437e+04,2.003302031606004480e-02
1.027128130107099059e+04,2.007493095931796659e-02
1.027128146634214681e+04,2.011688536618617615e-02
1.027128163161330303e+04,2.015888353653593618e-02
1.027128179688446107e+04,2.020092547070258954e-02
1.027128196215561729e+04,2.024301116763083108e-02
1.027128212742677351e+04,2.028514062765441120e-02
1.027128229269793155e+04,2.032731385111027217e-02
1.027128245796908777e+04,2.036953083693991695e-02
1.027128262324024399e+04,2.041179158547869535e-02
1.027128278851140021e+04,2.045409609659627412e-02
1.027128295378255825e+04,2.049644437062960942e-02
1.027128311905371447e+04,2.053883640651700537e-02
1.027128328432487069e+04,2.058127220459541121e-02
1.027128344959602873e+04,2.062375176520017672e-02
1.027128361486718495e+04,2.066627508726962686e-02
1.027128378013834117e+04,2.070884217113910450e-02
1.027128394540949739e+04,2.075145301667669778e-02
1.027128411068065543e+04,2.079410762422570849e-02
1.027128427595181165e+04,2.083680599271173911e-02
1.027128444122296787e+04,2.087954812247808448e-02
1.027128460649412591e+04,2.092233401386169034e-02
1.027128477176528213e+04,2.096516366579134066e-02
1.027128493703643835e+04,2.100803707860556674e-02
1.027128510230759457e+04,2.105095425217403879e-02
1.027128526757875261e+04,2.109391518683846264e-02
1.027128543284990883e+04,2.113691988151968418e-02
1.027128559812106505e+04,2.117996833656099823e-02
1.027128576339222309e+04,2.122306055230411062e-02
1.027128592866337931e+04,2.126619652766986029e-02
1.027128609393453553e+04,2.130937626299837448e-02
1.027128625920569357e+04,2.135259975863452314e-02
1.027128642447684979e+04,2.139586701349439207e-02
1.027128658974800601e+04,2.143917802791968710e-02
1.027128675501916223e+04,2.148253280178007846e-02
1.027128692029032027e+04,2.152593133541886097e-02
1.027128708556147649e+04,2.156937362774893202e-02
1.027128725083263271e+04,2.161285967911358644e-02
1.027128741610379075e+04,2.165638948986089649e-02
1.027128758137494697e+04,2.169996305889738270e-02
