Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.063802708333311602e+04,2.561909670567400710e+00
1.063802710516863226e+04,2.561909740204852071e+00
1.063802712700415032e+04,2.561909809831659501e+00
1.063802714883966655e+04,2.561909879447815896e+00
1.063802717067518279e+04,2.561909949053317703e+00
1.063802719251070084e+04,2.561910018648175580e+00
1.063802721434621708e+04,2.561910088232375315e+00
1.063802723618173331e+04,2.561910157805924015e+00
1.063802725801725137e+04,2.561910227368821680e+00
1.063802727985276761e+04,2.561910296921061203e+00
1.063802730168828566e+04,2.561910366462660349e+00
1.063802732352380190e+04,2.561910435993590696e+00
1.063802734535931813e+04,2.561910505513873559e+00
1.063802736719483619e+04,2.561910575023501835e+00
1.063802738903035242e+04,2.561910644522471969e+00
1.063802741086586866e+04,2.561910714010787515e+00
1.063802743270138672e+04,2.561910783488452026e+00
1.063802745453690295e+04,2.561910852955454843e+00
1.063802747637241919e+04,2.561910922411799518e+00
1.063802749820793724e+04,2.561910991857493158e+00
1.063802752004345348e+04,2.561911061292521552e+00
1.063802754187896971e+04,2.561911130716891805e+00
1.063802756371448777e+04,2.561911200130611022e+00
1.063802758555000401e+04,2.561911269533661439e+00
1.063802760738552206e+04,2.561911338926060822e+00
1.063802762922103830e+04,2.561911408307791405e+00
1.063802765105655453e+04,2.561911477678860294e+00
1.063802767289207259e+04,2.561911547039281700e+00
1.063802769472758882e+04,2.561911616389030755e+00
1.063802771656310506e+04,2.561911685728114563e+00
1.063802773839862311e+04,2.561911755056547335e+00
1.063802776023413935e+04,2.561911824374307756e+00
1.063802778206965559e+04,2.561911893681406482e+00
1.063802780390517364e+04,2.561911962977847068e+00
1.063802782574068988e+04,2.561912032263618855e+00
1.063802784757620611e+04,2.561912101538721842e+00
1.063802786941172417e+04,2.561912170803170241e+00
1.063802789124724040e+04,2.561912240056939183e+00
1.063802791308275846e+04,2.561912309300057089e+00
1.063802793491827470e+04,2.561912378532499091e+00
1.063802795675379093e+04,2.561912447754272293e+00
1.063802797858930899e+04,2.561912516965387354e+00
1.063802800042482522e+04,2.561912586165826511e+00
1.063802802226034146e+04,2.561912655355596868e+00
1.063802804409585951e+04,2.561912724534705532e+00
1.063802806593137575e+04,2.561912793703138291e+00
1.063802808776689199e+04,2.561912862860905804e+00
1.063802810960241004e+04,2.561912932008000965e+00
1.063802813143792628e+04,2.561913001144427326e+00
1.063802815327344251e+04,2.561913070270177784e+00
1.063802817510896057e+04,2.561913139385262994e+00
1.063802819694447680e+04,2.561913208489672300e+00
1.063802821877999486e+04,2.561913277583412807e+00
1.063802824061551109e+04,2.561913346666477409e+00
1.063802826245102733e+04,2.561913415738866107e+00
1.063802828428654539e+04,2.561913484800589558e+00
1.063802830612206162e+04,2.561913553851629999e+00
1.063802832795757786e+04,2.561913622891998088e+00
1.063802834979309591e+04,2.561913691921693825e+00
1.063802837162861215e+04,2.561913760940713658e+00
1.063802839346412838e+04,2.561913829949050481e+00
1.063802841529964644e+04,2.561913898946722057e+00
1.063802843713516268e+04,2.561913967933714176e+00
1.063802845897067891e+04,2.561914036910023285e+00
1.063802848080619697e+04,2.561914105875660042e+00
1.063802850264171320e+04,2.561914174830613788e+00
1.063802852447723126e+04,2.561914243774895183e+00
1.063802854631274749e+04,2.561914312708493568e+00
1.063802856814826373e+04,2.561914381631408943e+00
1.063802858998378179e+04,2.561914450543651967e+00
1.063802861181929802e+04,2.561914519445208427e+00
1.063802863365481426e+04,2.561914588336085430e+00
1.063802865549033231e+04,2.561914657216282976e+00
1.063802867732584855e+04,2.561914726085797511e+00
1.063802869916136478e+04,2.561914794944629037e+00
1.063802872099688284e+04,2.561914863792781105e+00
1.063802874283239908e+04,2.561914932630246611e+00
1.063802876466791531e+04,2.561915001457025554e+00
1.063802878650343337e+04,2.561915070273128592e+00
1.063802880833894960e+04,2.561915139078545067e+00
1.063802883017446766e+04,2.561915207873274980e+00
1.063802885200998389e+04,2.561915276657318330e+00
1.063802887384550013e+04,2.561915345430671564e+00
1.063802889568101818e+04,2.561915414193348894e+00
1.063802891751653442e+04,2.561915482945336109e+00
1.063802893935205066e+04,2.561915551686633208e+00
1.063802896118756871e+04,2.561915620417243744e+00
1.063802898302308495e+04,2.561915689137167718e+00
1.063802900485860118e+04,2.561915757846394470e+00
1.063802902669411924e+04,2.561915826544945318e+00
1.063802904852963547e+04,2.561915895232802498e+00
1.063802907036515171e+04,2.561915963909962457e+00
1.063802909220066977e+04,2.561916032576442959e+00
1.063802911403618600e+04,2.561916101232226239e+00
1.063802913587170406e+04,2.561916169877326510e+00
1.063802915770722029e+04,2.561916238511726007e+00
1.063802917954273653e+04,2.561916307135435389e+00
1.063802920137825458e+04,2.561916375748454655e+00
