Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.062594821759266779e+04,5.772807252774245512e+01
1.062594823627046208e+04,5.772963851047371264e+01
1.062594825494825454e+04,5.773120450360693923e+01
1.062594827362604883e+04,5.773277050744658112e+01
1.062594829230384312e+04,5.773433652183955189e+01
1.062594831098163559e+04,5.773590254663279353e+01
1.062594832965942987e+04,5.773746858213071675e+01
1.062594834833722416e+04,5.773903462818024934e+01
1.062594836701501663e+04,5.774060068462827644e+01
1.062594838569281092e+04,5.774216675177924429e+01
1.062594840437060520e+04,5.774373282948009489e+01
1.062594842304839767e+04,5.774529891757769917e+01
1.062594844172619196e+04,5.774686501637651048e+01
1.062594846040398625e+04,5.774843112572345660e+01
1.062594847908178053e+04,5.774999724561795489e+01
1.062594849775957300e+04,5.775156337590687627e+01
1.062594851643736729e+04,5.775312951689468832e+01
1.062594853511516158e+04,5.775469566842832592e+01
1.062594855379295404e+04,5.775626183035465289e+01
1.062594857247074833e+04,5.775782800297814390e+01
1.062594859114854262e+04,5.775939418614567700e+01
1.062594860982633509e+04,5.776096037970418706e+01
1.062594862850412937e+04,5.776252658395813455e+01
1.062594864718192366e+04,5.776409279875440461e+01
1.062594866585971613e+04,5.776565902393987528e+01
1.062594868453751042e+04,5.776722525981902834e+01
1.062594870321530470e+04,5.776879150623878445e+01
1.062594872189309717e+04,5.777035776304600034e+01
1.062594874057089146e+04,5.777192403054519332e+01
1.062594875924868575e+04,5.777349030858320589e+01
1.062594877792647821e+04,5.777505659700695162e+01
1.062594879660427250e+04,5.777662289612092650e+01
1.062594881528206679e+04,5.777818920577199435e+01
1.062594883395985926e+04,5.777975552580704743e+01
1.062594885263765354e+04,5.778132185653060304e+01
1.062594887131544783e+04,5.778288819778951790e+01
1.062594888999324030e+04,5.778445454943067716e+01
1.062594890867103459e+04,5.778602091175856259e+01
1.062594892734882887e+04,5.778758728462008065e+01
1.062594894602662316e+04,5.778915366801467002e+01
1.062594896470441563e+04,5.779072006178917320e+01
1.062594898338220992e+04,5.779228646624808619e+01
1.062594900206000420e+04,5.779385288123830833e+01
