Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.903683680555783212e+03,1.577981285484574592e+01
9.903683703452748887e+03,1.578008322049831769e+01
9.903683726349714561e+03,1.578035358739704819e+01
9.903683749246680236e+03,1.578062395554189479e+01
9.903683772143645911e+03,1.578089432493283617e+01
9.903683795040611585e+03,1.578116469556981727e+01
9.903683817937577260e+03,1.578143506745281144e+01
9.903683840834542934e+03,1.578170544058177782e+01
9.903683863731508609e+03,1.578197581495668800e+01
9.903683886628474283e+03,1.578224619057749223e+01
9.903683909525439958e+03,1.578251656744416742e+01
9.903683932422405633e+03,1.578278694555666029e+01
9.903683955319371307e+03,1.578305732491495483e+01
9.903683978216336982e+03,1.578332770551900310e+01
9.903684001113302656e+03,1.578359808736876957e+01
9.903684024010268331e+03,1.578386847046421160e+01
9.903684046907234006e+03,1.578413885480529544e+01
9.903684069804199680e+03,1.578440924039199444e+01
9.903684092701163536e+03,1.578467962720278805e+01
9.903684115598129210e+03,1.578495001528058417e+01
9.903684138495094885e+03,1.578522040460388531e+01
9.903684161392060560e+03,1.578549079517265241e+01
9.903684184289026234e+03,1.578576118698683750e+01
9.903684207185991909e+03,1.578603158004641394e+01
9.903684230082957583e+03,1.578630197435133375e+01
9.903684252979923258e+03,1.578657236990157742e+01
9.903684275876888933e+03,1.578684276669709341e+01
9.903684298773854607e+03,1.578711316473785509e+01
9.903684321670820282e+03,1.578738356402382159e+01
9.903684344567785956e+03,1.578765396455495029e+01
9.903684367464751631e+03,1.578792436633121277e+01
9.903684390361717305e+03,1.578819476935256816e+01
9.903684413258682980e+03,1.578846517361898627e+01
9.903684436155648655e+03,1.578873557913042092e+01
9.903684459052614329e+03,1.578900598588684545e+01
9.903684481949580004e+03,1.578927639388820836e+01
9.903684504846545678e+03,1.578954680313449010e+01
9.903684527743511353e+03,1.578981721362564450e+01
9.903684550640477028e+03,1.579008762536163424e+01
9.903684573537442702e+03,1.579035803834243623e+01
9.903684596434408377e+03,1.579062845256799008e+01
9.903684619331374051e+03,1.579089886803827625e+01
9.903684642228339726e+03,1.579116928475325388e+01
9.903684665125305401e+03,1.579143970271288033e+01
9.903684688022271075e+03,1.579171012191713253e+01
9.903684710919236750e+03,1.579198054236596249e+01
9.903684733816202424e+03,1.579225096405933293e+01
9.903684756713168099e+03,1.579252138699721364e+01
9.903684779610133774e+03,1.579279181117957442e+01
9.903684802507099448e+03,1.579306223660636377e+01
9.903684825404065123e+03,1.579333266327754615e+01
9.903684848301030797e+03,1.579360309119309136e+01
9.903684871197996472e+03,1.579387352035296388e+01
9.903684894094960327e+03,1.579414395073564137e+01
9.903684916991926002e+03,1.579441438238404238e+01
9.903684939888891677e+03,1.579468481527666768e+01
9.903684962785857351e+03,1.579495524941347639e+01
9.903684985682823026e+03,1.579522568479442057e+01
9.903685008579788700e+03,1.579549612141946646e+01
9.903685031476754375e+03,1.579576655928858386e+01
9.903685054373720050e+03,1.579603699840172659e+01
9.903685077270685724e+03,1.579630743875886445e+01
9.903685100167651399e+03,1.579657788035996369e+01
9.903685123064617073e+03,1.579684832320498700e+01
9.903685145961582748e+03,1.579711876729388997e+01
9.903685168858548423e+03,1.579738921262664064e+01
9.903685191755514097e+03,1.579765965920320170e+01
9.903685214652479772e+03,1.579793010702353939e+01
9.903685237549445446e+03,1.579820055608761642e+01
9.903685260446411121e+03,1.579847100639539192e+01
9.903685283343376796e+03,1.579874145794682505e+01
9.903685306240342470e+03,1.579901191074189271e+01
9.903685329137308145e+03,1.579928236478055048e+01
9.903685352034273819e+03,1.579955282006276285e+01
9.903685374931239494e+03,1.579982327658849961e+01
9.903685397828205168e+03,1.580009373435770570e+01
9.903685420725170843e+03,1.580036419337035802e+01
9.903685443622136518e+03,1.580063465362642283e+01
9.903685466519102192e+03,1.580090511512585572e+01
9.903685489416067867e+03,1.580117557786862292e+01
9.903685512313033541e+03,1.580144604185468715e+01
9.903685535209999216e+03,1.580171650708400755e+01
9.903685558106964891e+03,1.580198697355655924e+01
9.903685581003930565e+03,1.580225744127230136e+01
9.903685603900896240e+03,1.580252791023119130e+01
9.903685626797861914e+03,1.580279838043319529e+01
9.903685649694827589e+03,1.580306885187826715e+01
9.903685672591793264e+03,1.580333932456638735e+01
9.903685695488757119e+03,1.580360979847602820e+01
9.903685718385722794e+03,1.580388027365011538e+01
9.903685741282688468e+03,1.580415075006713721e+01
9.903685764179654143e+03,1.580442122772705993e+01
9.903685787076619818e+03,1.580469170662983380e+01
9.903685809973585492e+03,1.580496218677542863e+01
9.903685832870551167e+03,1.580523266816380001e+01
9.903685855767516841e+03,1.580550315079492840e+01
9.903685878664482516e+03,1.580577363466876406e+01
9.903685901561448190e+03,1.580604411978527679e+01
9.903685924458413865e+03,1.580631460614442396e+01
9.903685947355379540e+03,1.580658509374617182e+01
9.903685970252345214e+03,1.580685558259048129e+01
9.903685993149310889e+03,1.580712607267732572e+01
9.903686016046276563e+03,1.580739656400665183e+01
9.903686038943242238e+03,1.580766705657843652e+01
9.903686061840207913e+03,1.580793755039263715e+01
9.903686084737173587e+03,1.580820804544921288e+01
9.903686107634139262e+03,1.580847854174813705e+01
9.903686130531104936e+03,1.580874903928937059e+01
9.903686153428070611e+03,1.580901953807287441e+01
9.903686176325036286e+03,1.580929003809861833e+01
9.903686199222001960e+03,1.580956053936654371e+01
9.903686222118967635e+03,1.580983104187663812e+01
9.903686245015933309e+03,1.581010154562885539e+01
9.903686267912898984e+03,1.581037205062316175e+01
9.903686290809864659e+03,1.581064255685951636e+01
9.903686313706830333e+03,1.581091306433788546e+01
9.903686336603796008e+03,1.581118357305822819e+01
9.903686359500761682e+03,1.581145408302051081e+01
9.903686382397727357e+03,1.581172459422470666e+01
9.903686405294693031e+03,1.581199510667076602e+01
9.903686428191658706e+03,1.581226562035864802e+01
9.903686451088624381e+03,1.581253613528832602e+01
9.903686473985590055e+03,1.581280665145976450e+01
9.903686496882553911e+03,1.581307716885143044e+01
9.903686519779519585e+03,1.581334768750626729e+01
9.903686542676485260e+03,1.581361820740275625e+01
9.903686565573450935e+03,1.581388872854086003e+01
9.903686588470416609e+03,1.581415925092053065e+01
9.903686611367382284e+03,1.581442977454173793e+01
9.903686634264347958e+03,1.581470029940443922e+01
9.903686657161313633e+03,1.581497082550861144e+01
9.903686680058279308e+03,1.581524135285420662e+01
9.903686702955244982e+03,1.581551188144119813e+01
9.903686725852210657e+03,1.581578241126954154e+01
9.903686748749176331e+03,1.581605294233919778e+01
9.903686771646142006e+03,1.581632347465013488e+01
9.903686794543107681e+03,1.581659400820231554e+01
9.903686817440073355e+03,1.581686454299570421e+01
9.903686840337039030e+03,1.581713507903026183e+01
9.903686863234004704e+03,1.581740561630595288e+01
9.903686886130970379e+03,1.581767615482273648e+01
9.903686909027936053e+03,1.581794669458058600e+01
9.903686931924901728e+03,1.581821723557944992e+01
9.903686954821867403e+03,1.581848777781930870e+01
9.903686977718833077e+03,1.581875832130012149e+01
9.903687000615798752e+03,1.581902886602183500e+01
9.903687023512764426e+03,1.581929941198443146e+01
9.903687046409730101e+03,1.581956995918786646e+01
9.903687069306695776e+03,1.581984050763210448e+01
9.903687092203661450e+03,1.582011105731710821e+01
9.903687115100627125e+03,1.582038160824284390e+01
9.903687137997592799e+03,1.582065216040926714e+01
9.903687160894558474e+03,1.582092271381635129e+01
9.903687183791524149e+03,1.582119326846405727e+01
9.903687206688489823e+03,1.582146382435234599e+01
9.903687229585455498e+03,1.582173438148117306e+01
9.903687252482421172e+03,1.582200493985051537e+01
9.903687275379386847e+03,1.582227549946032674e+01
9.903687298276350703e+03,1.582254606028908661e+01
9.903687321173316377e+03,1.582281662237972952e+01
9.903687344070282052e+03,1.582308718571074202e+01
9.903687366967247726e+03,1.582335775028208680e+01
