Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.889738090277649462e+03,1.799701516984825389e+00
9.889738107156652404e+03,1.799781454520009261e+00
9.889738124035655346e+03,1.799861393764080608e+00
9.889738140914658288e+03,1.799941334717030994e+00
9.889738157793661230e+03,1.800021277378849316e+00
9.889738174672662353e+03,1.800101221740919577e+00
9.889738191551665295e+03,1.800181167820465555e+00
9.889738208430668237e+03,1.800261115608865259e+00
9.889738225309671179e+03,1.800341065106116467e+00
9.889738242188674121e+03,1.800421016312204969e+00
9.889738259067677063e+03,1.800500969227133874e+00
9.889738275946680005e+03,1.800580923850891413e+00
9.889738292825682947e+03,1.800660880183475809e+00
9.889738309704684070e+03,1.800740838216262185e+00
9.889738326583687012e+03,1.800820797966476983e+00
9.889738343462689954e+03,1.800900759425498654e+00
9.889738360341692896e+03,1.800980722593324312e+00
9.889738377220695838e+03,1.801060687469943078e+00
9.889738394099698780e+03,1.801140654055352286e+00
9.889738410978701722e+03,1.801220622349543499e+00
9.889738427857704664e+03,1.801300592352513608e+00
9.889738444736705787e+03,1.801380564055636402e+00
9.889738461615708729e+03,1.801460537476142987e+00
9.889738478494711671e+03,1.801540512605409150e+00
9.889738495373714613e+03,1.801620489443432449e+00
9.889738512252717555e+03,1.801700467990199339e+00
9.889738529131720497e+03,1.801780448245711819e+00
9.889738546010723439e+03,1.801860430209959008e+00
9.889738562889726381e+03,1.801940413882938463e+00
9.889738579768727504e+03,1.802020399256020422e+00
9.889738596647730446e+03,1.802100386346441985e+00
9.889738613526733388e+03,1.802180375145575830e+00
9.889738630405736330e+03,1.802260365653414409e+00
9.889738647284739272e+03,1.802340357869957277e+00
9.889738664163742214e+03,1.802420351795196218e+00
9.889738681042745156e+03,1.802500347429119909e+00
9.889738697921748098e+03,1.802580344771731458e+00
9.889738714800749221e+03,1.802660343814395549e+00
9.889738731679752163e+03,1.802740344574355058e+00
9.889738748558755105e+03,1.802820347042976890e+00
9.889738765437758047e+03,1.802900351220259045e+00
9.889738782316760989e+03,1.802980357106198417e+00
9.889738799195763931e+03,1.803060364700783680e+00
9.889738816074766873e+03,1.803140374004010171e+00
9.889738832953769816e+03,1.803220385015871230e+00
9.889738849832770939e+03,1.803300397727743087e+00
9.889738866711773881e+03,1.803380412156860402e+00
9.889738883590776823e+03,1.803460428294593632e+00
9.889738900469779765e+03,1.803540446140939446e+00
9.889738917348782707e+03,1.803620465695895403e+00
9.889738934227785649e+03,1.803700486959453286e+00
9.889738951106788591e+03,1.803780509931601772e+00
9.889738967985791533e+03,1.803860534612338418e+00
9.889738984864792656e+03,1.803940560993035680e+00
9.889739001743795598e+03,1.804020589090934434e+00
9.889739018622798540e+03,1.804100618897404029e+00
9.889739035501801482e+03,1.804180650412436471e+00
9.889739052380804424e+03,1.804260683636032203e+00
9.889739069259807366e+03,1.804340718568179902e+00
9.889739086138810308e+03,1.804420755208874017e+00
9.889739103017813250e+03,1.804500793558111438e+00
9.889739119896814373e+03,1.804580833607257295e+00
9.889739136775817315e+03,1.804660875373559792e+00
9.889739153654820257e+03,1.804740918848386499e+00
9.889739170533823199e+03,1.804820964031728980e+00
9.889739187412826141e+03,1.804901010923584570e+00
9.889739204291829083e+03,1.804981059523945053e+00
9.889739221170832025e+03,1.805061109832810207e+00
9.889739238049834967e+03,1.805141161850166043e+00
9.889739254928836090e+03,1.805221215567383464e+00
9.889739271807839032e+03,1.805301271001710228e+00
9.889739288686841974e+03,1.805381328144513908e+00
9.889739305565844916e+03,1.805461386995789397e+00
9.889739322444847858e+03,1.805541447555530699e+00
9.889739339323850800e+03,1.805621509823729598e+00
9.889739356202853742e+03,1.805701573800380544e+00
9.889739373081856684e+03,1.805781639485478207e+00
9.889739389960857807e+03,1.805861706870389716e+00
9.889739406839860749e+03,1.805941775972366381e+00
9.889739423718863691e+03,1.806021846782770668e+00
9.889739440597866633e+03,1.806101919301598802e+00
9.889739457476869575e+03,1.806181993528843233e+00
9.889739474355872517e+03,1.806262069464503739e+00
9.889739491234875459e+03,1.806342147108566332e+00
9.889739508113878401e+03,1.806422226461031233e+00
9.889739524992879524e+03,1.806502307513257577e+00
9.889739541871882466e+03,1.806582390282501782e+00
9.889739558750885408e+03,1.806662474760129200e+00
9.889739575629888350e+03,1.806742560946133169e+00
9.889739592508891292e+03,1.806822648840506362e+00
9.889739609387894234e+03,1.806902738443245671e+00
9.889739626266897176e+03,1.806982829754343101e+00
9.889739643145900118e+03,1.807062922773792657e+00
9.889739660024901241e+03,1.807143017492956583e+00
9.889739676903904183e+03,1.807223113929094183e+00
9.889739693782907125e+03,1.807303212073567256e+00
9.889739710661910067e+03,1.807383311926368030e+00
9.889739727540913009e+03,1.807463413487493176e+00
9.889739744419915951e+03,1.807543516756934476e+00
9.889739761298918893e+03,1.807623621734686603e+00
9.889739778177921835e+03,1.807703728420743783e+00
9.889739795056922958e+03,1.807783836806468258e+00
9.889739811935925900e+03,1.807863946909119335e+00
9.889739828814928842e+03,1.807944058720059033e+00
9.889739845693931784e+03,1.808024172239278693e+00
9.889739862572934726e+03,1.808104287466772986e+00
9.889739879451937668e+03,1.808184404402542134e+00
9.889739896330940610e+03,1.808264523046569261e+00
9.889739913209943552e+03,1.808344643398859919e+00
9.889739930088944675e+03,1.808424765450765248e+00
9.889739946967947617e+03,1.808504889219549883e+00
9.889739963846950559e+03,1.808585014696578952e+00
9.889739980725953501e+03,1.808665141881840688e+00
9.889739997604956443e+03,1.808745270775330205e+00
9.889740014483959385e+03,1.808825401377041731e+00
9.889740031362962327e+03,1.808905533686972600e+00
9.889740048241965269e+03,1.808985667705111267e+00
9.889740065120966392e+03,1.809065803422820418e+00
9.889740081999969334e+03,1.809145940857364687e+00
9.889740098878972276e+03,1.809226080000102765e+00
9.889740115757975218e+03,1.809306220851027547e+00
