Time (BJD_TBD - 2450000), F_f/F_star (ppm)
9.903683680555783212e+03,1.389562110203551981e+02
9.903683703452748887e+03,1.389564841492303628e+02
9.903683726349714561e+03,1.389567572614084554e+02
9.903683749246680236e+03,1.389570303568894190e+02
9.903683772143645911e+03,1.389573034356731398e+02
9.903683795040611585e+03,1.389575764977595611e+02
9.903683817937577260e+03,1.389578495431487113e+02
9.903683840834542934e+03,1.389581225718403914e+02
9.903683863731508609e+03,1.389583955838346014e+02
9.903683886628474283e+03,1.389586685791312277e+02
9.903683909525439958e+03,1.389589415577302987e+02
9.903683932422405633e+03,1.389592145196316721e+02
9.903683955319371307e+03,1.389594874648352913e+02
9.903683978216336982e+03,1.389597603933410994e+02
9.903684001113302656e+03,1.389600333051490111e+02
9.903684024010268331e+03,1.389603062002589979e+02
9.903684046907234006e+03,1.389605790786709747e+02
9.903684069804199680e+03,1.389608519403848561e+02
9.903684092701163536e+03,1.389611247853789280e+02
9.903684115598129210e+03,1.389613976136964482e+02
9.903684138495094885e+03,1.389616704253156740e+02
9.903684161392060560e+03,1.389619432202365772e+02
9.903684184289026234e+03,1.389622159984590724e+02
9.903684207185991909e+03,1.389624887599830743e+02
9.903684230082957583e+03,1.389627615048085261e+02
9.903684252979923258e+03,1.389630342329353709e+02
9.903684275876888933e+03,1.389633069443635236e+02
9.903684298773854607e+03,1.389635796390929556e+02
9.903684321670820282e+03,1.389638523171235249e+02
9.903684344567785956e+03,1.389641249784552599e+02
9.903684367464751631e+03,1.389643976230880469e+02
9.903684390361717305e+03,1.389646702510218006e+02
9.903684413258682980e+03,1.389649428622565210e+02
9.903684436155648655e+03,1.389652154567920377e+02
9.903684459052614329e+03,1.389654880346283505e+02
9.903684481949580004e+03,1.389657605957654027e+02
9.903684504846545678e+03,1.389660331402031090e+02
9.903684527743511353e+03,1.389663056679414126e+02
9.903684550640477028e+03,1.389665781789801997e+02
9.903684573537442702e+03,1.389668506733194704e+02
9.903684596434408377e+03,1.389671231509591109e+02
9.903684619331374051e+03,1.389673956118990930e+02
9.903684642228339726e+03,1.389676680561393312e+02
9.903684665125305401e+03,1.389679404836797403e+02
9.903684688022271075e+03,1.389682128945202919e+02
9.903684710919236750e+03,1.389684852886608724e+02
9.903684733816202424e+03,1.389687576661014532e+02
9.903684756713168099e+03,1.389690300268419776e+02
9.903684779610133774e+03,1.389693023708823318e+02
9.903684802507099448e+03,1.389695746982224875e+02
9.903684825404065123e+03,1.389698470088623594e+02
9.903684848301030797e+03,1.389701193028018906e+02
9.903684871197996472e+03,1.389703915800410243e+02
9.903684894094960327e+03,1.389706638405580179e+02
9.903684916991926002e+03,1.389709360843961292e+02
9.903684939888891677e+03,1.389712083115336156e+02
9.903684962785857351e+03,1.389714805219704203e+02
9.903684985682823026e+03,1.389717527157065149e+02
9.903685008579788700e+03,1.389720248927417572e+02
9.903685031476754375e+03,1.389722970530761756e+02
9.903685054373720050e+03,1.389725691967096282e+02
9.903685077270685724e+03,1.389728413236420579e+02
9.903685100167651399e+03,1.389731134338734080e+02
