Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.879538437500130385e+03,1.755891158319979084e+01
9.879542286652405892e+03,1.747624925439724564e+01
9.879546135804683217e+03,1.739372179373675564e+01
9.879549984956958724e+03,1.731132977088586600e+01
9.879553834109236050e+03,1.722907375442147782e+01
9.879557683261511556e+03,1.714695431213748122e+01
9.879561532413788882e+03,1.706497201072969361e+01
9.879565381566064389e+03,1.698312741610261156e+01
9.879569230718341714e+03,1.690142109305540075e+01
9.879573079870617221e+03,1.681985360558751452e+01
9.879576929022892728e+03,1.673842551662431433e+01
9.879580778175170053e+03,1.665713738812928568e+01
9.879584627327445560e+03,1.657598978121518840e+01
9.879588476479722885e+03,1.649498325587137870e+01
9.879592325631998392e+03,1.641411837126676687e+01
9.879596174784275718e+03,1.633339568543969378e+01
9.879600023936551224e+03,1.625281575559976233e+01
9.879603873088828550e+03,1.617237913781887571e+01
9.879607722241104057e+03,1.609208638733200303e+01
9.879611571393379563e+03,1.601193805826709138e+01
9.879615420545656889e+03,1.593193470375560139e+01
9.879619269697932396e+03,1.585207687604177096e+01
9.879623118850209721e+03,1.577236512621435338e+01
9.879626968002485228e+03,1.569280000450474155e+01
9.879630817154762553e+03,1.561338205998176676e+01
9.879634666307038060e+03,1.553411184084871621e+01
9.879638515459315386e+03,1.545498989413934332e+01
9.879642364611590892e+03,1.537601676601375544e+01
9.879646213763868218e+03,1.529719300145552552e+01
9.879650062916143725e+03,1.521851914456643229e+01
9.879653912068419231e+03,1.513999573830192702e+01
9.879657761220696557e+03,1.506162332457927100e+01
9.879661610372972063e+03,1.498340244438473867e+01
9.879665459525249389e+03,1.490533363751072216e+01
9.879669308677524896e+03,1.482741744284771812e+01
9.879673157829802221e+03,1.474965439808556589e+01
9.879677006982077728e+03,1.467204504000416065e+01
9.879680856134355054e+03,1.459458990417585866e+01
9.879684705286630560e+03,1.451728952525518501e+01
9.879688554438906067e+03,1.444014443671864534e+01
9.879692403591183393e+03,1.436315517097134098e+01
9.879696252743458899e+03,1.428632225945194989e+01
9.879700101895736225e+03,1.420964623237467706e+01
9.879703951048011731e+03,1.413312761901602421e+01
9.879707800200289057e+03,1.405676694742126287e+01
9.879711649352564564e+03,1.398056474469004939e+01
9.879715498504841889e+03,1.390452153668413260e+01
9.879719347657117396e+03,1.382863784831182663e+01
9.879723196809392903e+03,1.375291420327259928e+01
9.879727045961670228e+03,1.367735112416164256e+01
9.879730895113945735e+03,1.360194913257302218e+01
9.879734744266223061e+03,1.352670874884634600e+01
9.879738593418498567e+03,1.345163049234820285e+01
9.879742442570775893e+03,1.337671488118414231e+01
9.879746291723051399e+03,1.330196243247891630e+01
9.879750140875328725e+03,1.322737366208970400e+01
9.879753990027604232e+03,1.315294908488517933e+01
9.879757839179879738e+03,1.307868921449497535e+01
9.879761688332157064e+03,1.300459456341227593e+01
9.879765537484432571e+03,1.293066564309491540e+01
9.879769386636709896e+03,1.285690296371706154e+01
9.879773235788985403e+03,1.278330703444503058e+01
9.879777084941262729e+03,1.270987836315501340e+01
9.879780934093538235e+03,1.263661745670779801e+01
9.879784783245815561e+03,1.256352482066759713e+01
