Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.063802708333311602e+04,9.567194865156406536e+01
1.063802710516863226e+04,9.567147419943341902e+01
1.063802712700415032e+04,9.567099974253969208e+01
1.063802714883966655e+04,9.567052528096193953e+01
1.063802717067518279e+04,9.567005081466071204e+01
1.063802719251070084e+04,9.566957634359658869e+01
1.063802721434621708e+04,9.566910186784861025e+01
1.063802723618173331e+04,9.566862738737732741e+01
1.063802725801725137e+04,9.566815290214331924e+01
1.063802727985276761e+04,9.566767841222564073e+01
1.063802730168828566e+04,9.566720391754533637e+01
1.063802732352380190e+04,9.566672941818148956e+01
1.063802734535931813e+04,9.566625491409463677e+01
1.063802736719483619e+04,9.566578040524532867e+01
1.063802738903035242e+04,9.566530589171266286e+01
1.063802741086586866e+04,9.566483137345716159e+01
1.063802743270138672e+04,9.566435685043937553e+01
1.063802745453690295e+04,9.566388232273840231e+01
1.063802747637241919e+04,9.566340779031479258e+01
1.063802749820793724e+04,9.566293325312908280e+01
1.063802752004345348e+04,9.566245871126034217e+01
1.063802754187896971e+04,9.566198416466912136e+01
1.063802756371448777e+04,9.566150961331597102e+01
1.063802758555000401e+04,9.566103505728003142e+01
1.063802760738552206e+04,9.566056049648219073e+01
1.063802762922103830e+04,9.566008593100167445e+01
1.063802765105655453e+04,9.565961136079901905e+01
1.063802767289207259e+04,9.565913678583464730e+01
1.063802769472758882e+04,9.565866220618777049e+01
1.063802771656310506e+04,9.565818762181892509e+01
1.063802773839862311e+04,9.565771303268854808e+01
1.063802776023413935e+04,9.565723843887583655e+01
1.063802778206965559e+04,9.565676384034131274e+01
1.063802780390517364e+04,9.565628923704545628e+01
1.063802782574068988e+04,9.565581462906742161e+01
1.063802784757620611e+04,9.565534001636774519e+01
1.063802786941172417e+04,9.565486539890694928e+01
1.063802789124724040e+04,9.565439077676411728e+01
1.063802791308275846e+04,9.565391614986029367e+01
1.063802793491827470e+04,9.565344151827460450e+01
1.063802795675379093e+04,9.565296688196754360e+01
1.063802797858930899e+04,9.565249224089964741e+01
1.063802800042482522e+04,9.565201759515004198e+01
1.063802802226034146e+04,9.565154294467924956e+01
1.063802804409585951e+04,9.565106828944779238e+01
1.063802806593137575e+04,9.565059362953479649e+01
1.063802808776689199e+04,9.565011896490079835e+01
1.063802810960241004e+04,9.564964429550632019e+01
1.063802813143792628e+04,9.564916962143047385e+01
1.063802815327344251e+04,9.564869494263382421e+01
1.063802817510896057e+04,9.564822025907680825e+01
1.063802819694447680e+04,9.564774557083863726e+01
1.063802821877999486e+04,9.564727087784029891e+01
1.063802824061551109e+04,9.564679618016086238e+01
1.063802826245102733e+04,9.564632147776089255e+01
1.063802828428654539e+04,9.564584677060092588e+01
1.063802830612206162e+04,9.564537205876007420e+01
1.063802832795757786e+04,9.564489734219881711e+01
1.063802834979309591e+04,9.564442262087771951e+01
1.063802837162861215e+04,9.564394789487596427e+01
1.063802839346412838e+04,9.564347316415397415e+01
1.063802841529964644e+04,9.564299842867231405e+01
1.063802843713516268e+04,9.564252368851015262e+01
1.063802845897067891e+04,9.564204894362794107e+01
1.063802848080619697e+04,9.564157419398623006e+01
1.063802850264171320e+04,9.564109943966421667e+01
1.063802852447723126e+04,9.564062468058278910e+01
1.063802854631274749e+04,9.564014991682110178e+01
1.063802856814826373e+04,9.563967514833973382e+01
1.063802858998378179e+04,9.563920037509913641e+01
1.063802861181929802e+04,9.563872559717846400e+01
1.063802863365481426e+04,9.563825081453828147e+01
1.063802865549033231e+04,9.563777602713906845e+01
1.063802867732584855e+04,9.563730123505995095e+01
1.063802869916136478e+04,9.563682643826145124e+01
1.063802872099688284e+04,9.563635163670411998e+01
1.063802874283239908e+04,9.563587683046708321e+01
1.063802876466791531e+04,9.563540201951084896e+01
1.063802878650343337e+04,9.563492720379591105e+01
1.063802880833894960e+04,9.563445238340146659e+01
1.063802883017446766e+04,9.563397755824843216e+01
1.063802885200998389e+04,9.563350272841600486e+01
1.063802887384550013e+04,9.563302789386469271e+01
1.063802889568101818e+04,9.563255305455494693e+01
1.063802891751653442e+04,9.563207821056600721e+01
1.063802893935205066e+04,9.563160336185833899e+01
1.063802896118756871e+04,9.563112850839242185e+01
1.063802898302308495e+04,9.563065365024745290e+01
1.063802900485860118e+04,9.563017878738395439e+01
1.063802902669411924e+04,9.562970391976240592e+01
1.063802904852963547e+04,9.562922904746196195e+01
1.063802907036515171e+04,9.562875417044318738e+01
1.063802909220066977e+04,9.562827928866649074e+01
1.063802911403618600e+04,9.562780440221109757e+01
1.063802913587170406e+04,9.562732951099798129e+01
1.063802915770722029e+04,9.562685461510628215e+01
1.063802917954273653e+04,9.562637971449645136e+01
1.063802920137825458e+04,9.562590480912908220e+01
1.063802922321377082e+04,9.562542989908331492e+01
1.063802924504928706e+04,9.562495498431962915e+01
1.063802926688480511e+04,9.562448006479851870e+01
1.063802928872032135e+04,9.562400514059920908e+01
1.063802931055583758e+04,9.562353021168213729e+01
1.063802933239135564e+04,9.562305527800783977e+01
1.063802935422687187e+04,9.562258033965552784e+01
1.063802937606238811e+04,9.562210539658562425e+01
1.063802939789790616e+04,9.562163044875867968e+01
1.063802941973342240e+04,9.562115549625386279e+01
1.063802944156894046e+04,9.562068053899209019e+01
1.063802946340445669e+04,9.562020557705258739e+01
1.063802948523997293e+04,9.561973061039579136e+01
1.063802950707549098e+04,9.561925563898223857e+01
1.063802952891100722e+04,9.561878066289111189e+01
1.063802955074652346e+04,9.561830568208290515e+01
1.063802957258204151e+04,9.561783069651809797e+01
1.063802959441755775e+04,9.561735570627588743e+01
1.063802961625307398e+04,9.561688071131676736e+01
1.063802963808859204e+04,9.561640571160121738e+01
1.063802965992410827e+04,9.561593070720846299e+01
1.063802968175962451e+04,9.561545569809896961e+01
1.063802970359514256e+04,9.561498068423323105e+01
1.063802972543065880e+04,9.561450566569045861e+01
1.063802974726617686e+04,9.561403064239152627e+01
1.063802976910169309e+04,9.561355561441567374e+01
1.063802979093720933e+04,9.561308058172339486e+01
1.063802981277272738e+04,9.561260554427515501e+01
1.063802983460824362e+04,9.561213050215016551e+01
1.063802985644375985e+04,9.561165545530892018e+01
1.063802987827927791e+04,9.561118040371187021e+01
1.063802990011479415e+04,9.561070534743826954e+01
1.063802992195031038e+04,9.561023028644858357e+01
1.063802994378582844e+04,9.560975522070327770e+01
1.063802996562134467e+04,9.560928015028157745e+01
1.063802998745686091e+04,9.560880507514394822e+01
1.063803000929237896e+04,9.560832999525089804e+01
1.063803003112789520e+04,9.560785491068163822e+01
1.063803005296341325e+04,9.560737982135705693e+01
1.063803007479892949e+04,9.560690472735637968e+01
1.063803009663444573e+04,9.560642962864007188e+01
1.063803011846996378e+04,9.560595452516862736e+01
1.063803014030548002e+04,9.560547941702125740e+01
1.063803016214099625e+04,9.560500430415844164e+01
1.063803018397651431e+04,9.560452918654065968e+01
1.063803020581203054e+04,9.560405406424712282e+01
1.063803022764754678e+04,9.560357893723833911e+01
1.063803024948306484e+04,9.560310380547474551e+01
1.063803027131858107e+04,9.560262866903556755e+01
1.063803029315409731e+04,9.560215352788132748e+01
1.063803031498961536e+04,9.560167838197244805e+01
1.063803033682513160e+04,9.560120323138818321e+01
1.063803035866064965e+04,9.560072807604943534e+01
1.063803038049616589e+04,9.560025291603538733e+01
1.063803040233168213e+04,9.559977775130654720e+01
1.063803042416720018e+04,9.559930258182338036e+01
1.063803044600271642e+04,9.559882740766512654e+01
1.063803046783823265e+04,9.559835222879225114e+01
1.063803048967375071e+04,9.559787704516519113e+01
1.063803051150926694e+04,9.559740185686322889e+01
1.063803053334478318e+04,9.559692666384682980e+01
1.063803055518030123e+04,9.559645146607644506e+01
1.063803057701581747e+04,9.559597626363131440e+01
1.063803059885133371e+04,9.559550105647190321e+01
1.063803062068685176e+04,9.559502584455870533e+01
1.063803064252236800e+04,9.559455062797091784e+01
1.063803066435788605e+04,9.559407540662947156e+01
1.063803068619340229e+04,9.559360018061356357e+01
1.063803070802891853e+04,9.559312494988365927e+01
1.063803072986443658e+04,9.559264971440026670e+01
1.063803075169995282e+04,9.559217447424261138e+01
1.063803077353546905e+04,9.559169922937111608e+01
1.063803079537098711e+04,9.559122397974630303e+01
1.063803081720650334e+04,9.559074872544742618e+01
1.063803083904201958e+04,9.559027346643487988e+01
1.063803086087753763e+04,9.558979820266917216e+01
1.063803088271305387e+04,9.558932293422957116e+01
1.063803090454857011e+04,9.558884766107651387e+01
1.063803092638408816e+04,9.558837238317046570e+01
1.063803094821960440e+04,9.558789710059066635e+01
1.063803097005512245e+04,9.558742181325800402e+01
1.063803099189063869e+04,9.558694652125171842e+01
1.063803101372615492e+04,9.558647122453226075e+01
1.063803103556167298e+04,9.558599592306011061e+01
1.063803105739718922e+04,9.558552061691453616e+01
1.063803107923270545e+04,9.558504530605596017e+01
1.063803110106822351e+04,9.558456999044487645e+01
1.063803112290373974e+04,9.558409467016051053e+01
1.063803114473925598e+04,9.558361934516334202e+01
1.063803116657477403e+04,9.558314401541383631e+01
1.063803118841029027e+04,9.558266868099123315e+01
1.063803121024580651e+04,9.558219334185596949e+01
1.063803123208132456e+04,9.558171799796856760e+01
1.063803125391684080e+04,9.558124264940825299e+01
1.063803127575235885e+04,9.558076729609585698e+01
1.063803129758787509e+04,9.558029193811067614e+01
1.063803131942339132e+04,9.557981657541319009e+01
1.063803134125890938e+04,9.557934120796379318e+01
1.063803136309442561e+04,9.557886583584175355e+01
1.063803138492994185e+04,9.557839045900759345e+01
1.063803140676545991e+04,9.557791507742170722e+01
1.063803142860097614e+04,9.557743969116336302e+01
1.063803145043649238e+04,9.557696430019306888e+01
1.063803147227201043e+04,9.557648890447121914e+01
1.063803149410752667e+04,9.557601350407708196e+01
1.063803151594304290e+04,9.557553809897117958e+01
1.063803153777856096e+04,9.557506268911390634e+01
