Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.913946643518749624e+03,2.120371463260747880e-01
9.913946661622412648e+03,2.120670461698329623e-01
9.913946679726073853e+03,2.120969481095715536e-01
9.913946697829736877e+03,2.121268521512948979e-01
9.913946715933398082e+03,2.121567582889930803e-01
9.913946734037061105e+03,2.121866665286678277e-01
9.913946752140722310e+03,2.122165768643145822e-01
9.913946770244385334e+03,2.122464893019378740e-01
9.913946788348046539e+03,2.122764038355220984e-01
9.913946806451709563e+03,2.123063204710773089e-01
9.913946824555372586e+03,2.123362392055984926e-01
9.913946842659033791e+03,2.123661600360723378e-01
9.913946860762696815e+03,2.123960829685115903e-01
9.913946878866358020e+03,2.124260079968979531e-01
9.913946896970021044e+03,2.124559351272469476e-01
9.913946915073682248e+03,2.124858643535347535e-01
9.913946933177345272e+03,2.125157956817824156e-01
9.913946951281006477e+03,2.125457291059661136e-01
9.913946969384669501e+03,2.125756646320985932e-01
9.913946987488332525e+03,2.126056022571748694e-01
9.913947005591993729e+03,2.126355419781788270e-01
9.913947023695656753e+03,2.126654838011260429e-01
9.913947041799317958e+03,2.126954277199981924e-01
9.913947059902980982e+03,2.127253737408108247e-01
9.913947078006642187e+03,2.127553218575400640e-01
9.913947096110305210e+03,2.127852720762042349e-01
9.913947114213966415e+03,2.128152243907794616e-01
9.913947132317629439e+03,2.128451788072868445e-01
9.913947150421292463e+03,2.128751353227102683e-01
9.913947168524953668e+03,2.129050939340392523e-01
9.913947186628616691e+03,2.129350546472920658e-01
9.913947204732277896e+03,2.129650174564448883e-01
9.913947222835940920e+03,2.129949823675131859e-01
9.913947240939602125e+03,2.130249493744759692e-01
9.913947259043265149e+03,2.130549184833514520e-01
9.913947277146926353e+03,2.130848896881158694e-01
9.913947295250589377e+03,2.131148629947902662e-01
9.913947313354252401e+03,2.131448384003584995e-01
9.913947331457913606e+03,2.131748159018073685e-01
9.913947349561576630e+03,2.132047955051578625e-01
9.913947367665237834e+03,2.132347772043806378e-01
9.913947385768900858e+03,2.132647610055022902e-01
9.913947403872562063e+03,2.132947469024934206e-01
9.913947421976225087e+03,2.133247349013751293e-01
9.913947440079888111e+03,2.133547249991369077e-01
9.913947458183549315e+03,2.133847171927570341e-01
9.913947476287212339e+03,2.134147114882622154e-01
9.913947494390873544e+03,2.134447078796257724e-01
9.913947512494536568e+03,2.134747063728660854e-01
9.913947530598197773e+03,2.135047069619592230e-01
9.913947548701860796e+03,2.135347096529262856e-01
9.913947566805522001e+03,2.135647144397379293e-01
9.913947584909185025e+03,2.135947213284234703e-01
9.913947603012848049e+03,2.136247303159613253e-01
9.913947621116509254e+03,2.136547413993354350e-01
9.913947639220172277e+03,2.136847545845723950e-01
9.913947657323833482e+03,2.137147698656427508e-01
9.913947675427496506e+03,2.137447872485704614e-01
9.913947693531157711e+03,2.137748067273232966e-01
9.913947711634820735e+03,2.138048283079306555e-01
9.913947729738481939e+03,2.138348519843576157e-01
9.913947747842144963e+03,2.138648777626363517e-01
9.913947765945807987e+03,2.138949056397479453e-01
9.913947784049469192e+03,2.139249356126680657e-01
9.913947802153132216e+03,2.139549676874316630e-01
9.913947820256793420e+03,2.139850018580009561e-01
9.913947838360456444e+03,2.140150381304109506e-01
9.913947856464117649e+03,2.140450764986182863e-01
9.913947874567780673e+03,2.140751169686608280e-01
9.913947892671441878e+03,2.141051595344979908e-01
9.913947910775104901e+03,2.141352042021647251e-01
9.913947928878767925e+03,2.141652509686394201e-01
9.913947946982429130e+03,2.141952998309004652e-01
9.913947965086092154e+03,2.142253507949855029e-01
9.913947983189753359e+03,2.142554038548485917e-01
9.913948001293416382e+03,2.142854590165328976e-01
9.913948019397077587e+03,2.143155162739897035e-01
9.913948037500740611e+03,2.143455756332594553e-01
9.913948055604401816e+03,2.143756370883016793e-01
9.913948073708064840e+03,2.144057006451485503e-01
9.913948091811727863e+03,2.144357663007839532e-01
9.913948109915389068e+03,2.144658340521807260e-01
9.913948128019052092e+03,2.144959039053765948e-01
9.913948146122713297e+03,2.145259758543282824e-01
9.913948164226376321e+03,2.145560499050790937e-01
9.913948182330037525e+03,2.145861260515801450e-01
9.913948200433700549e+03,2.146162042998719932e-01
9.913948218537361754e+03,2.146462846439085859e-01
9.913948236641024778e+03,2.146763670897331999e-01
9.913948254744687802e+03,2.147064516343186458e-01
9.913948272848349006e+03,2.147365382746432849e-01
9.913948290952012030e+03,2.147666270167475633e-01
9.913948309055673235e+03,2.147967178545827638e-01
9.913948327159336259e+03,2.148268107941921079e-01
9.913948345262997464e+03,2.148569058295267675e-01
9.913948363366660487e+03,2.148870029666355985e-01
9.913948381470321692e+03,2.149171021994614184e-01
9.913948399573984716e+03,2.149472035340558584e-01
9.913948417677647740e+03,2.149773069673889536e-01
9.913948435781308945e+03,2.150074124964335143e-01
9.913948453884971968e+03,2.150375201272383408e-01
9.913948471988633173e+03,2.150676298537463615e-01
9.913948490092296197e+03,2.150977416820118726e-01
9.913948508195957402e+03,2.151278556059777747e-01
9.913948526299620426e+03,2.151579716316928681e-01
9.913948544403281630e+03,2.151880897531028014e-01
9.913948562506944654e+03,2.152182099762591505e-01
9.913948580610607678e+03,2.152483322981320057e-01
9.913948598714268883e+03,2.152784567156913742e-01
9.913948616817931907e+03,2.153085832349888318e-01
9.913948634921593111e+03,2.153387118499672792e-01
9.913948653025256135e+03,2.153688425666782924e-01
9.913948671128917340e+03,2.153989753790674921e-01
9.913948689232580364e+03,2.154291102931837065e-01
9.913948707336243388e+03,2.154592473059970259e-01
9.913948725439904592e+03,2.154893864144802607e-01
9.913948743543567616e+03,2.155195276246849034e-01
9.913948761647228821e+03,2.155496709305539382e-01
9.913948779750891845e+03,2.155798163381361099e-01
9.913948797854553050e+03,2.156099638413770947e-01
9.913948815958216073e+03,2.156401134463284408e-01
9.913948834061877278e+03,2.156702651469330767e-01
9.913948852165540302e+03,2.157004189492452984e-01
9.913948870269203326e+03,2.157305748502296727e-01
9.913948888372864531e+03,2.157607328468589825e-01
9.913948906476527554e+03,2.157908929451903268e-01
9.913948924580188759e+03,2.158210551391583631e-01
9.913948942683851783e+03,2.158512194348201074e-01
9.913948960787512988e+03,2.158813858261157126e-01
9.913948978891176012e+03,2.159115543191023057e-01
9.913948996994837216e+03,2.159417249077144052e-01
9.913949015098500240e+03,2.159718975980119693e-01
9.913949033202163264e+03,2.160020723869622294e-01
9.913949051305824469e+03,2.160322492715325282e-01
9.913949069409487493e+03,2.160624282577799093e-01
9.913949087513148697e+03,2.160926093396417502e-01
9.913949105616811721e+03,2.161227925231779534e-01
9.913949123720472926e+03,2.161529778023202342e-01
9.913949141824135950e+03,2.161831651831313539e-01
9.913949159927797155e+03,2.162133546595458866e-01
9.913949178031460178e+03,2.162435462376236239e-01
9.913949196135123202e+03,2.162737399143318806e-01
9.913949214238784407e+03,2.163039356866351959e-01
9.913949232342447431e+03,2.163341335605934446e-01
9.913949250446108636e+03,2.163643335301412285e-01
9.913949268549771659e+03,2.163945356013411425e-01
9.913949286653432864e+03,2.164247397681222929e-01
9.913949304757095888e+03,2.164549460365555733e-01
9.913949322860757093e+03,2.164851544005617356e-01
9.913949340964420117e+03,2.165153648662145047e-01
9.913949359068083140e+03,2.165455774304728964e-01
9.913949377171744345e+03,2.165757920902985911e-01
9.913949395275407369e+03,2.166060088517626214e-01
9.913949413379068574e+03,2.166362277087884036e-01
9.913949431482731597e+03,2.166664486674441392e-01
