Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.908226643518544734e+03,1.187858375749953694e+02
9.908226666740774817e+03,1.187855802836018171e+02
9.908226689963004901e+03,1.187853229842014429e+02
9.908226713185233166e+03,1.187850656768144262e+02
9.908226736407463250e+03,1.187848083614005219e+02
9.908226759629693333e+03,1.187845510379799236e+02
9.908226782851923417e+03,1.187842937065526314e+02
9.908226806074151682e+03,1.187840363671388531e+02
9.908226829296381766e+03,1.187837790196983292e+02
9.908226852518611850e+03,1.187835216642512393e+02
9.908226875740841933e+03,1.187832643007976117e+02
9.908226898963070198e+03,1.187830069293576685e+02
9.908226922185300282e+03,1.187827495498910935e+02
9.908226945407530366e+03,1.187824921624180945e+02
9.908226968629760449e+03,1.187822347669387142e+02
9.908226991851988714e+03,1.187819773634731320e+02
9.908227015074218798e+03,1.187817199519811027e+02
9.908227038296448882e+03,1.187814625324827773e+02
9.908227061518678966e+03,1.187812051049782127e+02
9.908227084740907230e+03,1.187809476694876025e+02
9.908227107963137314e+03,1.187806902259706874e+02
9.908227131185367398e+03,1.187804327744476041e+02
9.908227154407597482e+03,1.187801753149184236e+02
9.908227177629825746e+03,1.187799178474033397e+02
9.908227200852055830e+03,1.187796603718621213e+02
9.908227224074285914e+03,1.187794028883148627e+02
9.908227247296515998e+03,1.187791453967616491e+02
9.908227270518744263e+03,1.187788878972226883e+02
9.908227293740974346e+03,1.187786303896576783e+02
9.908227316963204430e+03,1.187783728740868270e+02
9.908227340185434514e+03,1.187781153505101628e+02
9.908227363407662779e+03,1.187778578189478935e+02
9.908227386629892862e+03,1.187776002793597030e+02
9.908227409852122946e+03,1.187773427317658133e+02
9.908227433074353030e+03,1.187770851761662527e+02
9.908227456296581295e+03,1.187768276125812434e+02
9.908227479518811379e+03,1.187765700409704692e+02
9.908227502741041462e+03,1.187763124613541237e+02
9.908227525963271546e+03,1.187760548737322637e+02
9.908227549185499811e+03,1.187757972781250970e+02
9.908227572407729895e+03,1.187755396744922933e+02
9.908227595629959978e+03,1.187752820628540604e+02
9.908227618852190062e+03,1.187750244432104694e+02
9.908227642074418327e+03,1.187747668155817138e+02
9.908227665296648411e+03,1.187745091799274775e+02
9.908227688518878495e+03,1.187742515362679541e+02
9.908227711741108578e+03,1.187739938846032004e+02
9.908227734963336843e+03,1.187737362249534101e+02
9.908227758185566927e+03,1.187734785572782812e+02
9.908227781407797011e+03,1.187732208815980641e+02
9.908227804630027094e+03,1.187729631979127021e+02
9.908227827852255359e+03,1.187727055062424881e+02
9.908227851074485443e+03,1.187724478065470635e+02
9.908227874296715527e+03,1.187721900988466643e+02
9.908227897518945610e+03,1.187719323831413050e+02
9.908227920741173875e+03,1.187716746594512216e+02
9.908227943963403959e+03,1.187714169277360838e+02
9.908227967185634043e+03,1.187711591880160995e+02
9.908227990407864127e+03,1.187709014402912970e+02
9.908228013630092391e+03,1.187706436845819411e+02
9.908228036852322475e+03,1.187703859208476445e+02
9.908228060074552559e+03,1.187701281491086576e+02
9.908228083296782643e+03,1.187698703693649946e+02
9.908228106519010908e+03,1.187696125816369204e+02
9.908228129741240991e+03,1.187693547858840617e+02
9.908228152963471075e+03,1.187690969821266549e+02
9.908228176185701159e+03,1.187688391703647142e+02
9.908228199407929424e+03,1.187685813506185184e+02
9.908228222630159507e+03,1.187683235228476377e+02
9.908228245852389591e+03,1.187680656870723652e+02
9.908228269074619675e+03,1.187678078432927435e+02
9.908228292296847940e+03,1.187675499915289663e+02
9.908228315519078023e+03,1.187672921317406889e+02
9.908228338741308107e+03,1.187670342639481191e+02
9.908228361963538191e+03,1.187667763881513565e+02
9.908228385185766456e+03,1.187665185043705947e+02
9.908228408407996540e+03,1.187662606125654605e+02
9.908228431630226623e+03,1.187660027127562046e+02
9.908228454852456707e+03,1.187657448049428837e+02
9.908228478074684972e+03,1.187654868891456914e+02
9.908228501296915056e+03,1.187652289653243116e+02
9.908228524519145139e+03,1.187649710334989237e+02
9.908228547741375223e+03,1.187647130936696129e+02
9.908228570963603488e+03,1.187644551458566013e+02
9.908228594185833572e+03,1.187641971900195159e+02
9.908228617408063656e+03,1.187639392261785929e+02
9.908228640630293739e+03,1.187636812543338749e+02
9.908228663852522004e+03,1.187634232745055840e+02
9.908228687074752088e+03,1.187631652866533898e+02
9.908228710296982172e+03,1.187629072907975001e+02
9.908228733519212255e+03,1.187626492869379433e+02
9.908228756741440520e+03,1.187623912750949842e+02
9.908228779963670604e+03,1.187621332552282354e+02
9.908228803185900688e+03,1.187618752273579474e+02
9.908228826408130772e+03,1.187616171914841487e+02
9.908228849630359036e+03,1.187613591476270756e+02
9.908228872852589120e+03,1.187611010957463549e+02
9.908228896074819204e+03,1.187608430358622513e+02
9.908228919297049288e+03,1.187605849679747507e+02
9.908228942519277552e+03,1.187603268921041604e+02
9.908228965741507636e+03,1.187600688082100362e+02
9.908228988963737720e+03,1.187598107163126713e+02
9.908229012185967804e+03,1.187595526164120940e+02
9.908229035408196069e+03,1.187592945085285407e+02
9.908229058630426152e+03,1.187590363926216241e+02
9.908229081852656236e+03,1.187587782687115663e+02
9.908229105074886320e+03,1.187585201367984524e+02
9.908229128297114585e+03,1.187582619969025330e+02
9.908229151519344668e+03,1.187580038489833640e+02
9.908229174741574752e+03,1.187577456930612243e+02
9.908229197963804836e+03,1.187574875291361849e+02
9.908229221186033101e+03,1.187572293572284394e+02
9.908229244408263185e+03,1.187569711772976291e+02
9.908229267630493268e+03,1.187567129893639759e+02
9.908229290852723352e+03,1.187564547934275367e+02
9.908229314074951617e+03,1.187561965895085763e+02
9.908229337297181701e+03,1.187559383775666788e+02
9.908229360519411784e+03,1.187556801576220806e+02
9.908229383741641868e+03,1.187554219296748386e+02
9.908229406963870133e+03,1.187551636937452173e+02
9.908229430186100217e+03,1.187549054497928012e+02
9.908229453408330301e+03,1.187546471978378406e+02
9.908229476630560384e+03,1.187543889378803925e+02
9.908229499852788649e+03,1.187541306699407073e+02
9.908229523075018733e+03,1.187538723939783409e+02
9.908229546297248817e+03,1.187536141100136007e+02
9.908229569519478900e+03,1.187533558180465008e+02
9.908229592741707165e+03,1.187530975180973059e+02
9.908229615963937249e+03,1.187528392101256003e+02
9.908229639186167333e+03,1.187525808941516630e+02
9.908229662408397417e+03,1.187523225701754797e+02
9.908229685630625681e+03,1.187520642382173435e+02
9.908229708852855765e+03,1.187518058982368814e+02
9.908229732075085849e+03,1.187515475502542870e+02
9.908229755297315933e+03,1.187512891942696172e+02
9.908229778519544197e+03,1.187510308303031792e+02
9.908229801741774281e+03,1.187507724583144864e+02
9.908229824964004365e+03,1.187505140783238318e+02
9.908229848186234449e+03,1.187502556903312581e+02
9.908229871408462714e+03,1.187499972943570015e+02
9.908229894630692797e+03,1.187497388903607032e+02
9.908229917852922881e+03,1.187494804783625710e+02
9.908229941075152965e+03,1.187492220583626619e+02
9.908229964297381230e+03,1.187489636303812404e+02
9.908229987519611313e+03,1.187487051943778766e+02
9.908230010741841397e+03,1.187484467503728212e+02
9.908230033964071481e+03,1.187481882983661592e+02
9.908230057186299746e+03,1.187479298383781128e+02
9.908230080408529830e+03,1.187476713703682663e+02
9.908230103630759913e+03,1.187474128943568985e+02
9.908230126852989997e+03,1.187471544103440522e+02
9.908230150075218262e+03,1.187468959183499635e+02
9.908230173297448346e+03,1.187466374183342168e+02
9.908230196519678429e+03,1.187463789103170910e+02
9.908230219741908513e+03,1.187461203942986572e+02
9.908230242964136778e+03,1.187458618702991089e+02
9.908230266186366862e+03,1.187456033382780589e+02
9.908230289408596946e+03,1.187453447982557719e+02
9.908230312630827029e+03,1.187450862502322622e+02
9.908230335853055294e+03,1.187448276942278369e+02
9.908230359075285378e+03,1.187445691302020379e+02
9.908230382297515462e+03,1.187443105581751581e+02
9.908230405519745545e+03,1.187440519781471977e+02
9.908230428741973810e+03,1.187437933901384781e+02
9.908230451964203894e+03,1.187435347941085269e+02
9.908230475186433978e+03,1.187432761900775944e+02
9.908230498408664062e+03,1.187430175780457660e+02
9.908230521630892326e+03,1.187427589580333205e+02
9.908230544853122410e+03,1.187425003299997712e+02
9.908230568075352494e+03,1.187422416939653971e+02
