Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.913946643518749624e+03,2.557519320602594792e+00
9.913946661622412648e+03,2.557519320778305794e+00
9.913946679726073853e+03,2.557519320954028341e+00
9.913946697829736877e+03,2.557519321129764656e+00
9.913946715933398082e+03,2.557519321305512516e+00
9.913946734037061105e+03,2.557519321481272812e+00
9.913946752140722310e+03,2.557519321657045097e+00
9.913946770244385334e+03,2.557519321832830261e+00
9.913946788348046539e+03,2.557519322008627860e+00
9.913946806451709563e+03,2.557519322184437005e+00
9.913946824555372586e+03,2.557519322360259029e+00
9.913946842659033791e+03,2.557519322536093487e+00
9.913946860762696815e+03,2.557519322711939935e+00
9.913946878866358020e+03,2.557519322887799262e+00
9.913946896970021044e+03,2.557519323063670580e+00
9.913946915073682248e+03,2.557519323239553888e+00
9.913946933177345272e+03,2.557519323415450074e+00
9.913946951281006477e+03,2.557519323591358251e+00
9.913946969384669501e+03,2.557519323767279307e+00
9.913946987488332525e+03,2.557519323943212353e+00
9.913947005591993729e+03,2.557519324119157389e+00
9.913947023695656753e+03,2.557519324295115304e+00
9.913947041799317958e+03,2.557519324471085209e+00
9.913947059902980982e+03,2.557519324647067549e+00
9.913947078006642187e+03,2.557519324823061879e+00
9.913947096110305210e+03,2.557519324999069532e+00
9.913947114213966415e+03,2.557519325175088731e+00
9.913947132317629439e+03,2.557519325351119921e+00
9.913947150421292463e+03,2.557519325527164433e+00
9.913947168524953668e+03,2.557519325703220492e+00
9.913947186628616691e+03,2.557519325879289429e+00
9.913947204732277896e+03,2.557519326055369913e+00
9.913947222835940920e+03,2.557519326231463719e+00
9.913947240939602125e+03,2.557519326407569515e+00
9.913947259043265149e+03,2.557519326583687747e+00
9.913947277146926353e+03,2.557519326759817524e+00
9.913947295250589377e+03,2.557519326935960180e+00
9.913947313354252401e+03,2.557519327112115270e+00
9.913947331457913606e+03,2.557519327288282796e+00
9.913947349561576630e+03,2.557519327464462311e+00
9.913947367665237834e+03,2.557519327640654261e+00
9.913947385768900858e+03,2.557519327816858645e+00
9.913947403872562063e+03,2.557519327993075908e+00
9.913947421976225087e+03,2.557519328169304718e+00
9.913947440079888111e+03,2.557519328345545961e+00
9.913947458183549315e+03,2.557519328521799196e+00
9.913947476287212339e+03,2.557519328698065753e+00
9.913947494390873544e+03,2.557519328874343856e+00
9.913947512494536568e+03,2.557519329050634838e+00
9.913947530598197773e+03,2.557519329226937366e+00
9.913947548701860796e+03,2.557519329403253217e+00
9.913947566805522001e+03,2.557519329579581058e+00
9.913947584909185025e+03,2.557519329755920445e+00
9.913947603012848049e+03,2.557519329932273155e+00
9.913947621116509254e+03,2.557519330108637856e+00
9.913947639220172277e+03,2.557519330285014991e+00
9.913947657323833482e+03,2.557519330461404561e+00
9.913947675427496506e+03,2.557519330637806121e+00
9.913947693531157711e+03,2.557519330814220115e+00
9.913947711634820735e+03,2.557519330990646544e+00
9.913947729738481939e+03,2.557519331167084964e+00
9.913947747842144963e+03,2.557519331343535818e+00
9.913947765945807987e+03,2.557519331519999550e+00
9.913947784049469192e+03,2.557519331696475273e+00
9.913947802153132216e+03,2.557519331872962987e+00
9.913947820256793420e+03,2.557519332049463578e+00
9.913947838360456444e+03,2.557519332225976161e+00
9.913947856464117649e+03,2.557519332402501622e+00
9.913947874567780673e+03,2.557519332579039073e+00
9.913947892671441878e+03,2.557519332755588515e+00
9.913947910775104901e+03,2.557519332932150835e+00
9.913947928878767925e+03,2.557519333108725146e+00
9.913947946982429130e+03,2.557519333285311891e+00
9.913947965086092154e+03,2.557519333461910627e+00
9.913947983189753359e+03,2.557519333638521797e+00
9.913948001293416382e+03,2.557519333815145846e+00
9.913948019397077587e+03,2.557519333991781885e+00
9.913948037500740611e+03,2.557519334168429914e+00
9.913948055604401816e+03,2.557519334345091266e+00
9.913948073708064840e+03,2.557519334521764165e+00
9.913948091811727863e+03,2.557519334698449498e+00
9.913948109915389068e+03,2.557519334875146821e+00
9.913948128019052092e+03,2.557519335051857468e+00
9.913948146122713297e+03,2.557519335228579660e+00
9.913948164226376321e+03,2.557519335405314287e+00
9.913948182330037525e+03,2.557519335582061348e+00
9.913948200433700549e+03,2.557519335758820844e+00
9.913948218537361754e+03,2.557519335935592331e+00
9.913948236641024778e+03,2.557519336112376696e+00
9.913948254744687802e+03,2.557519336289173051e+00
9.913948272848349006e+03,2.557519336465981841e+00
9.913948290952012030e+03,2.557519336642803065e+00
9.913948309055673235e+03,2.557519336819635836e+00
9.913948327159336259e+03,2.557519336996482373e+00
9.913948345262997464e+03,2.557519337173339569e+00
9.913948363366660487e+03,2.557519337350210531e+00
9.913948381470321692e+03,2.557519337527093040e+00
9.913948399573984716e+03,2.557519337703988427e+00
9.913948417677647740e+03,2.557519337880895360e+00
