Time (BJD_TBD - 2450000), L_b/L_star (ppm)
1.062594821759266779e+04,7.868472863444839049e+02
1.062594823627046208e+04,7.868603139576810008e+02
1.062594825494825454e+04,7.868733393037896349e+02
1.062594827362604883e+04,7.868863623852678302e+02
1.062594829230384312e+04,7.868993832007687388e+02
1.062594831098163559e+04,7.869124017489460812e+02
1.062594832965942987e+04,7.869254180322567436e+02
1.062594834833722416e+04,7.869384320493543328e+02
1.062594836701501663e+04,7.869514437988934787e+02
1.062594838569281092e+04,7.869644532833297035e+02
1.062594840437060520e+04,7.869774605013175233e+02
1.062594842304839767e+04,7.869904654515120228e+02
1.062594844172619196e+04,7.870034681363674736e+02
1.062594846040398625e+04,7.870164685545393013e+02
1.062594847908178053e+04,7.870294667059483800e+02
1.062594849775957300e+04,7.870424625892514996e+02
1.062594851643736729e+04,7.870554562069011126e+02
1.062594853511516158e+04,7.870684475575530996e+02
1.062594855379295404e+04,7.870814366398642505e+02
1.062594857247074833e+04,7.870944234562863357e+02
1.062594859114854262e+04,7.871074080054755768e+02
1.062594860982633509e+04,7.871203902860899007e+02
1.062594862850412937e+04,7.871333703005791449e+02
1.062594864718192366e+04,7.871463480476005543e+02
1.062594866585971613e+04,7.871593235258126242e+02
1.062594868453751042e+04,7.871722967376642828e+02
1.062594870321530470e+04,7.871852676818135706e+02
1.062594872189309717e+04,7.871982363569190966e+02
1.062594874057089146e+04,7.872112027654286521e+02
1.062594875924868575e+04,7.872241669060013010e+02
1.062594877792647821e+04,7.872371287772959931e+02
1.062594879660427250e+04,7.872500883817594968e+02
1.062594881528206679e+04,7.872630457180513304e+02
1.062594883395985926e+04,7.872760007848314672e+02
1.062594885263765354e+04,7.872889535845453111e+02
1.062594887131544783e+04,7.873019041158529490e+02
1.062594888999324030e+04,7.873148523774150362e+02
1.062594890867103459e+04,7.873277983716758399e+02
1.062594892734882887e+04,7.873407420972960153e+02
1.062594894602662316e+04,7.873536835541973460e+02
1.062594896470441563e+04,7.873666227410418514e+02
1.062594898338220992e+04,7.873795596602717524e+02
1.062594900206000420e+04,7.873924943105486136e+02
1.062594902073779667e+04,7.874054266905350232e+02
1.062594903941559096e+04,7.874183568026721787e+02
1.062594905809338525e+04,7.874312846456223269e+02
1.062594907677117772e+04,7.874442102180486245e+02
1.062594909544897200e+04,7.874571335223910182e+02
1.062594911412676629e+04,7.874700545573123236e+02
1.062594913280455876e+04,7.874829733214767202e+02
1.062594915148235305e+04,7.874958898173224497e+02
1.062594917016014733e+04,7.875088040435134644e+02
1.062594918883793980e+04,7.875217159987141713e+02
1.062594920751573409e+04,7.875346256853622435e+02
1.062594922619352838e+04,7.875475331021214060e+02
1.062594924487132084e+04,7.875604382476577712e+02
1.062594926354911513e+04,7.875733411244067383e+02
1.062594928222690942e+04,7.875862417310337378e+02
1.062594930090470189e+04,7.875991400662046544e+02
1.062594931958249617e+04,7.876120361323542056e+02
1.062594933826029046e+04,7.876249299281481626e+02
1.062594935693808293e+04,7.876378214522534336e+02
1.062594937561587722e+04,7.876507107071032578e+02
1.062594939429367150e+04,7.876635976913640889e+02
1.062594941297146579e+04,7.876764824049585059e+02
