Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.014846018518507481e+04,3.604089123654685256e+00
1.014846020605984813e+04,3.604089124385755571e+00
1.014846022693461964e+04,3.604089125116858305e+00
1.014846024780939297e+04,3.604089125847994790e+00
1.014846026868416629e+04,3.604089126579164137e+00
1.014846028955893780e+04,3.604089127310366347e+00
1.014846031043371113e+04,3.604089128041601420e+00
1.014846033130848264e+04,3.604089128772870243e+00
1.014846035218325596e+04,3.604089129504172373e+00
1.014846037305802929e+04,3.604089130235506477e+00
1.014846039393280080e+04,3.604089130966874333e+00
1.014846041480757413e+04,3.604089131698275050e+00
1.014846043568234745e+04,3.604089132429709075e+00
1.014846045655711896e+04,3.604089133161176406e+00
1.014846047743189229e+04,3.604089133892676156e+00
1.014846049830666561e+04,3.604089134624209656e+00
1.014846051918143712e+04,3.604089135355776019e+00
1.014846054005621045e+04,3.604089136087374801e+00
1.014846056093098196e+04,3.604089136819007777e+00
1.014846058180575528e+04,3.604089137550673172e+00
1.014846060268052861e+04,3.604089138282371430e+00
1.014846062355530012e+04,3.604089139014103438e+00
1.014846064443007344e+04,3.604089139745868309e+00
1.014846066530484677e+04,3.604089140477666486e+00
1.014846068617961828e+04,3.604089141209497082e+00
1.014846070705439161e+04,3.604089141941360985e+00
1.014846072792916493e+04,3.604089142673258639e+00
1.014846074880393644e+04,3.604089143405189155e+00
1.014846076967870977e+04,3.604089144137152090e+00
1.014846079055348127e+04,3.604089144869148331e+00
1.014846081142825460e+04,3.604089145601177879e+00
1.014846083230302793e+04,3.604089146333240290e+00
1.014846085317779944e+04,3.604089147065335563e+00
1.014846087405257276e+04,3.604089147797464587e+00
1.014846089492734609e+04,3.604089148529626030e+00
1.014846091580211760e+04,3.604089149261821667e+00
1.014846093667689092e+04,3.604089149994049723e+00
1.014846095755166243e+04,3.604089150726310642e+00
1.014846097842643576e+04,3.604089151458604423e+00
1.014846099930120909e+04,3.604089152190931511e+00
1.014846102017598059e+04,3.604089152923291905e+00
1.014846104105075392e+04,3.604089153655685607e+00
1.014846106192552725e+04,3.604089154388111282e+00
1.014846108280029875e+04,3.604089155120570709e+00
1.014846110367507208e+04,3.604089155853063886e+00
1.014846112454984541e+04,3.604089156585589482e+00
1.014846114542461692e+04,3.604089157318148384e+00
1.014846116629939024e+04,3.604089158050739705e+00
1.014846118717416175e+04,3.604089158783364777e+00
1.014846120804893508e+04,3.604089159516022711e+00
1.014846122892370840e+04,3.604089160248713952e+00
1.014846124979847991e+04,3.604089160981438056e+00
1.014846127067325324e+04,3.604089161714195466e+00
1.014846129154802657e+04,3.604089162446986183e+00
1.014846131242279807e+04,3.604089163179808875e+00
1.014846133329757140e+04,3.604089163912665761e+00
1.014846135417234473e+04,3.604089164645555066e+00
1.014846137504711623e+04,3.604089165378477677e+00
1.014846139592188956e+04,3.604089166111433151e+00
1.014846141679666107e+04,3.604089166844422376e+00
1.014846143767143440e+04,3.604089167577443575e+00
