Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.063802708333311602e+04,6.927083803443774741e+02
1.063802710516863226e+04,6.927228924724440731e+02
1.063802712700415032e+04,6.927374018977301375e+02
1.063802714883966655e+04,6.927519086176987457e+02
1.063802717067518279e+04,6.927664126334391312e+02
1.063802719251070084e+04,6.927809139460393908e+02
1.063802721434621708e+04,6.927954125529639668e+02
1.063802723618173331e+04,6.928099084553016382e+02
1.063802725801725137e+04,6.928244016541399333e+02
1.063802727985276761e+04,6.928388921469446586e+02
1.063802730168828566e+04,6.928533799360105832e+02
1.063802732352380190e+04,6.928678650188047641e+02
1.063802734535931813e+04,6.928823473964142750e+02
1.063802736719483619e+04,6.928968270699260756e+02
1.063802738903035242e+04,6.929113040368081329e+02
1.063802741086586866e+04,6.929257782981477476e+02
1.063802743270138672e+04,6.929402498550307428e+02
1.063802745453690295e+04,6.929547187049267905e+02
1.063802747637241919e+04,6.929691848489221684e+02
1.063802749820793724e+04,6.929836482881024722e+02
1.063802752004345348e+04,6.929981090199385108e+02
1.063802754187896971e+04,6.930125670455163345e+02
1.063802756371448777e+04,6.930270223659205158e+02
1.063802758555000401e+04,6.930414749786235689e+02
1.063802760738552206e+04,6.930559248859143509e+02
1.063802762922103830e+04,6.930703720852660581e+02
1.063802765105655453e+04,6.930848165777636041e+02
1.063802767289207259e+04,6.930992583644906517e+02
1.063802769472758882e+04,6.931136974429222164e+02
1.063802771656310506e+04,6.931281338141423021e+02
1.063802773839862311e+04,6.931425674792338896e+02
1.063802776023413935e+04,6.931569984356735858e+02
1.063802778206965559e+04,6.931714266845448265e+02
1.063802780390517364e+04,6.931858522269300238e+02
1.063802782574068988e+04,6.932002750603069217e+02
1.063802784757620611e+04,6.932146951857585009e+02
1.063802786941172417e+04,6.932291126043667191e+02
1.063802789124724040e+04,6.932435273136106844e+02
1.063802791308275846e+04,6.932579393157730010e+02
1.063802793491827470e+04,6.932723486083339139e+02
1.063802795675379093e+04,6.932867551923749261e+02
1.063802797858930899e+04,6.933011590689774266e+02
1.063802800042482522e+04,6.933155602356225700e+02
1.063802802226034146e+04,6.933299586933917453e+02
1.063802804409585951e+04,6.933443544433653187e+02
1.063802806593137575e+04,6.933587474830261499e+02
1.063802808776689199e+04,6.933731378134549459e+02
1.063802810960241004e+04,6.933875254357313906e+02
1.063802813143792628e+04,6.934019103473398218e+02
1.063802815327344251e+04,6.934162925493601506e+02
1.063802817510896057e+04,6.934306720428718336e+02
1.063802819694447680e+04,6.934450488253602316e+02
1.063802821877999486e+04,6.934594228991022646e+02
1.063802824061551109e+04,6.934737942615845441e+02
1.063802826245102733e+04,6.934881629138861854e+02
1.063802828428654539e+04,6.935025288570850535e+02
1.063802830612206162e+04,6.935168920886695787e+02
1.063802832795757786e+04,6.935312526097180807e+02
1.063802834979309591e+04,6.935456104213077424e+02
1.063802837162861215e+04,6.935599655209285856e+02
1.063802839346412838e+04,6.935743179096581343e+02
1.063802841529964644e+04,6.935886675885733439e+02
1.063802843713516268e+04,6.936030145551650321e+02
1.063802845897067891e+04,6.936173588105106091e+02
1.063802848080619697e+04,6.936317003556861209e+02
1.063802850264171320e+04,6.936460391881842042e+02
1.063802852447723126e+04,6.936603753102752989e+02
1.063802854631274749e+04,6.936747087194529513e+02
1.063802856814826373e+04,6.936890394167932072e+02
1.063802858998378179e+04,6.937033674033713169e+02
1.063802861181929802e+04,6.937176926766820770e+02
1.063802863365481426e+04,6.937320152378009652e+02
1.063802865549033231e+04,6.937463350878026631e+02
1.063802867732584855e+04,6.937606522241834455e+02
1.063802869916136478e+04,6.937749666480182213e+02
1.063802872099688284e+04,6.937892783603809903e+02
1.063802874283239908e+04,6.938035873587692777e+02
