Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.027292596064833924e+04,2.557887414181757801e+00
1.027292604692779969e+04,2.557887409524306044e+00
1.027292613320726196e+04,2.557887404866243664e+00
1.027292621948672240e+04,2.557887400207570217e+00
1.027292630576618467e+04,2.557887395548286147e+00
1.027292639204564512e+04,2.557887390888390566e+00
1.027292647832510738e+04,2.557887386227884807e+00
1.027292656460456783e+04,2.557887381566767981e+00
1.027292665088403010e+04,2.557887376905040089e+00
1.027292673716349054e+04,2.557887372242702018e+00
1.027292682344295281e+04,2.557887367579752436e+00
1.027292690972241326e+04,2.557887362916192675e+00
1.027292699600187370e+04,2.557887358252021848e+00
1.027292708228133597e+04,2.557887353587240398e+00
1.027292716856079642e+04,2.557887348921848325e+00
1.027292725484025868e+04,2.557887344255845630e+00
1.027292734111971913e+04,2.557887339589231424e+00
1.027292742739918140e+04,2.557887334922007927e+00
1.027292751367864184e+04,2.557887330254172920e+00
1.027292759995810411e+04,2.557887325585726845e+00
1.027292768623756456e+04,2.557887320916671037e+00
1.027292777251702682e+04,2.557887316247004161e+00
1.027292785879648727e+04,2.557887311576727107e+00
1.027292794507594954e+04,2.557887306905838987e+00
1.027292803135540998e+04,2.557887302234340687e+00
1.027292811763487043e+04,2.557887297562232209e+00
1.027292820391433270e+04,2.557887292889512221e+00
1.027292829019379315e+04,2.557887288216182498e+00
1.027292837647325541e+04,2.557887283542242152e+00
1.027292846275271586e+04,2.557887278867691183e+00
1.027292854903217813e+04,2.557887274192530036e+00
1.027292863531163857e+04,2.557887269516758266e+00
1.027292872159110084e+04,2.557887264840375430e+00
1.027292880787056129e+04,2.557887260163382859e+00
1.027292889415002355e+04,2.557887255485780109e+00
1.027292898042948400e+04,2.557887250807567181e+00
1.027292906670894445e+04,2.557887246128743186e+00
1.027292915298840671e+04,2.557887241449309013e+00
1.027292923926786716e+04,2.557887236769264661e+00
1.027292932554732943e+04,2.557887232088610130e+00
1.027292941182678987e+04,2.557887227407344533e+00
1.027292949810625214e+04,2.557887222725469201e+00
1.027292958438571259e+04,2.557887218042984134e+00
1.027292967066517485e+04,2.557887213359888001e+00
1.027292975694463530e+04,2.557887208676182578e+00
1.027292984322409757e+04,2.557887203991866087e+00
1.027292992950355801e+04,2.557887199306939419e+00
1.027293001578302028e+04,2.557887194621403015e+00
