Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.908226643518544734e+03,3.448118942650040708e+00
9.908226666740774817e+03,3.448118941603779852e+00
9.908226689963004901e+03,3.448118940557398648e+00
9.908226713185233166e+03,3.448118939510897540e+00
9.908226736407463250e+03,3.448118938464276972e+00
9.908226759629693333e+03,3.448118937417535612e+00
9.908226782851923417e+03,3.448118936370675236e+00
9.908226806074151682e+03,3.448118935323694512e+00
9.908226829296381766e+03,3.448118934276593439e+00
9.908226852518611850e+03,3.448118933229373351e+00
9.908226875740841933e+03,3.448118932182032914e+00
9.908226898963070198e+03,3.448118931134573018e+00
9.908226922185300282e+03,3.448118930086991885e+00
9.908226945407530366e+03,3.448118929039292624e+00
9.908226968629760449e+03,3.448118927991472127e+00
9.908226991851988714e+03,3.448118926943532170e+00
9.908227015074218798e+03,3.448118925895472753e+00
9.908227038296448882e+03,3.448118924847292988e+00
9.908227061518678966e+03,3.448118923798993318e+00
9.908227084740907230e+03,3.448118922750574189e+00
9.908227107963137314e+03,3.448118921702034267e+00
9.908227131185367398e+03,3.448118920653375330e+00
9.908227154407597482e+03,3.448118919604596488e+00
9.908227177629825746e+03,3.448118918555697299e+00
9.908227200852055830e+03,3.448118917506677761e+00
9.908227224074285914e+03,3.448118916457539207e+00
9.908227247296515998e+03,3.448118915408280305e+00
9.908227270518744263e+03,3.448118914358901499e+00
9.908227293740974346e+03,3.448118913309403233e+00
9.908227316963204430e+03,3.448118912259785063e+00
9.908227340185434514e+03,3.448118911210046988e+00
9.908227363407662779e+03,3.448118910160188566e+00
9.908227386629892862e+03,3.448118909110209795e+00
9.908227409852122946e+03,3.448118908060112897e+00
9.908227433074353030e+03,3.448118907009894762e+00
9.908227456296581295e+03,3.448118905959557168e+00
9.908227479518811379e+03,3.448118904909099225e+00
9.908227502741041462e+03,3.448118903858521822e+00
9.908227525963271546e+03,3.448118902807824515e+00
9.908227549185499811e+03,3.448118901757006860e+00
9.908227572407729895e+03,3.448118900706069745e+00
9.908227595629959978e+03,3.448118899655012726e+00
9.908227618852190062e+03,3.448118898603836247e+00
9.908227642074418327e+03,3.448118897552539419e+00
9.908227665296648411e+03,3.448118896501122244e+00
9.908227688518878495e+03,3.448118895449585608e+00
9.908227711741108578e+03,3.448118894397929068e+00
9.908227734963336843e+03,3.448118893346153069e+00
9.908227758185566927e+03,3.448118892294256721e+00
9.908227781407797011e+03,3.448118891242240913e+00
9.908227804630027094e+03,3.448118890190105201e+00
9.908227827852255359e+03,3.448118889137849141e+00
9.908227851074485443e+03,3.448118888085473621e+00
9.908227874296715527e+03,3.448118887032978197e+00
9.908227897518945610e+03,3.448118885980361981e+00
9.908227920741173875e+03,3.448118884927626748e+00
9.908227943963403959e+03,3.448118883874772056e+00
9.908227967185634043e+03,3.448118882821796571e+00
9.908227990407864127e+03,3.448118881768701627e+00
9.908228013630092391e+03,3.448118880715486778e+00
9.908228036852322475e+03,3.448118879662152025e+00
9.908228060074552559e+03,3.448118878608698257e+00
9.908228083296782643e+03,3.448118877555122808e+00
9.908228106519010908e+03,3.448118876501429231e+00
9.908228129741240991e+03,3.448118875447614418e+00
9.908228152963471075e+03,3.448118874393680588e+00
9.908228176185701159e+03,3.448118873339626855e+00
9.908228199407929424e+03,3.448118872285453218e+00
9.908228222630159507e+03,3.448118871231159233e+00
9.908228245852389591e+03,3.448118870176745787e+00
9.908228269074619675e+03,3.448118869122212438e+00
9.908228292296847940e+03,3.448118868067559184e+00
9.908228315519078023e+03,3.448118867012786026e+00
9.908228338741308107e+03,3.448118865957893409e+00
9.908228361963538191e+03,3.448118864902879999e+00
9.908228385185766456e+03,3.448118863847748017e+00
9.908228408407996540e+03,3.448118862792495243e+00
9.908228431630226623e+03,3.448118861737123009e+00
9.908228454852456707e+03,3.448118860681629982e+00
9.908228478074684972e+03,3.448118859626018828e+00
9.908228501296915056e+03,3.448118858570286438e+00
9.908228524519145139e+03,3.448118857514434588e+00
9.908228547741375223e+03,3.448118856458462389e+00
9.908228570963603488e+03,3.448118855402371175e+00
9.908228594185833572e+03,3.448118854346159612e+00
9.908228617408063656e+03,3.448118853289828589e+00
9.908228640630293739e+03,3.448118852233377218e+00
9.908228663852522004e+03,3.448118851176806388e+00
9.908228687074752088e+03,3.448118850120115653e+00
9.908228710296982172e+03,3.448118849063304570e+00
9.908228733519212255e+03,3.448118848006374026e+00
9.908228756741440520e+03,3.448118846949323579e+00
9.908228779963670604e+03,3.448118845892153228e+00
9.908228803185900688e+03,3.448118844834862973e+00
9.908228826408130772e+03,3.448118843777453701e+00
9.908228849630359036e+03,3.448118842719923638e+00
