Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.014846018518507481e+04,3.604088607769454278e+00
1.014846020605984813e+04,3.604088608452697517e+00
1.014846022693461964e+04,3.604088609135971399e+00
1.014846024780939297e+04,3.604088609819276368e+00
1.014846026868416629e+04,3.604088610502611978e+00
1.014846028955893780e+04,3.604088611185979119e+00
1.014846031043371113e+04,3.604088611869376457e+00
1.014846033130848264e+04,3.604088612552804882e+00
1.014846035218325596e+04,3.604088613236263949e+00
1.014846037305802929e+04,3.604088613919754991e+00
1.014846039393280080e+04,3.604088614603275786e+00
1.014846041480757413e+04,3.604088615286828556e+00
1.014846043568234745e+04,3.604088615970411524e+00
1.014846045655711896e+04,3.604088616654025135e+00
1.014846047743189229e+04,3.604088617337670719e+00
1.014846049830666561e+04,3.604088618021346502e+00
1.014846051918143712e+04,3.604088618705052927e+00
1.014846054005621045e+04,3.604088619388791326e+00
1.014846056093098196e+04,3.604088620072559035e+00
1.014846058180575528e+04,3.604088620756359163e+00
1.014846060268052861e+04,3.604088621440189488e+00
1.014846062355530012e+04,3.604088622124051344e+00
1.014846064443007344e+04,3.604088622807942954e+00
1.014846066530484677e+04,3.604088623491866539e+00
1.014846068617961828e+04,3.604088624175820765e+00
1.014846070705439161e+04,3.604088624859805634e+00
1.014846072792916493e+04,3.604088625543821589e+00
1.014846074880393644e+04,3.604088626227869074e+00
1.014846076967870977e+04,3.604088626911946758e+00
1.014846079055348127e+04,3.604088627596055527e+00
1.014846081142825460e+04,3.604088628280195383e+00
1.014846083230302793e+04,3.604088628964365881e+00
1.014846085317779944e+04,3.604088629648567021e+00
1.014846087405257276e+04,3.604088630332799692e+00
1.014846089492734609e+04,3.604088631017063005e+00
1.014846091580211760e+04,3.604088631701357848e+00
1.014846093667689092e+04,3.604088632385682445e+00
1.014846095755166243e+04,3.604088633070038572e+00
1.014846097842643576e+04,3.604088633754425341e+00
1.014846099930120909e+04,3.604088634438844085e+00
1.014846102017598059e+04,3.604088635123292139e+00
1.014846104105075392e+04,3.604088635807772167e+00
1.014846106192552725e+04,3.604088636492282838e+00
1.014846108280029875e+04,3.604088637176824594e+00
1.014846110367507208e+04,3.604088637861396993e+00
1.014846112454984541e+04,3.604088638546000478e+00
1.014846114542461692e+04,3.604088639230635049e+00
1.014846116629939024e+04,3.604088639915300263e+00
1.014846118717416175e+04,3.604088640599996118e+00
1.014846120804893508e+04,3.604088641284723060e+00
1.014846122892370840e+04,3.604088641969481532e+00
1.014846124979847991e+04,3.604088642654269758e+00
1.014846127067325324e+04,3.604088643339090403e+00
1.014846129154802657e+04,3.604088644023940802e+00
1.014846131242279807e+04,3.604088644708822287e+00
1.014846133329757140e+04,3.604088645393735302e+00
1.014846135417234473e+04,3.604088646078678959e+00
1.014846137504711623e+04,3.604088646763652815e+00
1.014846139592188956e+04,3.604088647448657756e+00
1.014846141679666107e+04,3.604088648133694228e+00
1.014846143767143440e+04,3.604088648818761786e+00
1.014846145854620772e+04,3.604088649503859987e+00
1.014846147942097923e+04,3.604088650188988385e+00
1.014846150029575256e+04,3.604088650874148758e+00
1.014846152117052588e+04,3.604088651559339773e+00
1.014846154204529739e+04,3.604088652244560986e+00
1.014846156292007072e+04,3.604088652929814174e+00
1.014846158379484405e+04,3.604088653615097559e+00
1.014846160466961555e+04,3.604088654300411587e+00
1.014846162554438888e+04,3.604088654985757145e+00
1.014846164641916039e+04,3.604088655671133790e+00
1.014846166729393371e+04,3.604088656356540632e+00
1.014846168816870704e+04,3.604088657041978561e+00
1.014846170904347855e+04,3.604088657727448020e+00
1.014846172991825188e+04,3.604088658412947677e+00
1.014846175079302520e+04,3.604088659098478420e+00
1.014846177166779671e+04,3.604088659784039805e+00
1.014846179254257004e+04,3.604088660469633165e+00
1.014846181341734336e+04,3.604088661155256279e+00
1.014846183429211487e+04,3.604088661840911367e+00
1.014846185516688820e+04,3.604088662526596654e+00
1.014846187604165971e+04,3.604088663212312582e+00
1.014846189691643303e+04,3.604088663898060485e+00
1.014846191779120636e+04,3.604088664583837698e+00
1.014846193866597787e+04,3.604088665269647329e+00
1.014846195954075120e+04,3.604088665955487158e+00
1.014846198041552452e+04,3.604088666641358074e+00
1.014846200129029603e+04,3.604088667327259632e+00
1.014846202216506936e+04,3.604088668013192276e+00
1.014846204303984086e+04,3.604088668699156006e+00
1.014846206391461419e+04,3.604088669385150379e+00
1.014846208478938752e+04,3.604088670071175837e+00
1.014846210566415903e+04,3.604088670757231938e+00
1.014846212653893235e+04,3.604088671443319569e+00
1.014846214741370568e+04,3.604088672129437398e+00
1.014846216828847719e+04,3.604088672815586758e+00
1.014846218916325051e+04,3.604088673501766760e+00
1.014846221003802384e+04,3.604088674187976959e+00
1.014846223091279535e+04,3.604088674874219578e+00
1.014846225178756868e+04,3.604088675560491506e+00
1.014846227266234018e+04,3.604088676246795409e+00
1.014846229353711351e+04,3.604088676933129953e+00
1.014846231441188684e+04,3.604088677619495584e+00
1.014846233528665834e+04,3.604088678305891413e+00
1.014846235616143167e+04,3.604088678992318773e+00
1.014846237703620500e+04,3.604088679678777218e+00
1.014846239791097651e+04,3.604088680365266306e+00
1.014846241878574983e+04,3.604088681051786036e+00
1.014846243966052316e+04,3.604088681738336852e+00
1.014846246053529467e+04,3.604088682424918311e+00
1.014846248141006799e+04,3.604088683111531299e+00
1.014846250228483950e+04,3.604088683798174486e+00
1.014846252315961283e+04,3.604088684484849203e+00
1.014846254403438616e+04,3.604088685171555007e+00
1.014846256490915766e+04,3.604088685858291008e+00
1.014846258578393099e+04,3.604088686545058540e+00
1.014846260665870432e+04,3.604088687231856269e+00
1.014846262753347582e+04,3.604088687918685086e+00
1.014846264840824915e+04,3.604088688605545432e+00
1.014846266928302248e+04,3.604088689292435976e+00
1.014846269015779399e+04,3.604088689979357607e+00
1.014846271103256731e+04,3.604088690666310768e+00
1.014846273190733882e+04,3.604088691353294127e+00
1.014846275278211215e+04,3.604088692040308128e+00
1.014846277365688547e+04,3.604088692727353660e+00
1.014846279453165698e+04,3.604088693414430278e+00
1.014846281540643031e+04,3.604088694101536650e+00
1.014846283628120364e+04,3.604088694788675440e+00
1.014846285715597514e+04,3.604088695475843540e+00
1.014846287803074847e+04,3.604088696163044059e+00
1.014846289890552180e+04,3.604088696850274776e+00
1.014846291978029330e+04,3.604088697537536579e+00
1.014846294065506663e+04,3.604088698224829024e+00
1.014846296152983814e+04,3.604088698912152555e+00
1.014846298240461147e+04,3.604088699599506285e+00
1.014846300327938479e+04,3.604088700286892433e+00
1.014846302415415630e+04,3.604088700974307891e+00
1.014846304502892963e+04,3.604088701661755767e+00
1.014846306590370295e+04,3.604088702349233397e+00
1.014846308677847446e+04,3.604088703036742114e+00
1.014846310765324779e+04,3.604088703724282361e+00
1.014846312852802112e+04,3.604088704411853250e+00
1.014846314940279262e+04,3.604088705099454337e+00
1.014846317027756595e+04,3.604088705787086955e+00
1.014846319115233746e+04,3.604088706474750659e+00
1.014846321202711079e+04,3.604088707162444560e+00
1.014846323290188411e+04,3.604088707850169992e+00
1.014846325377665562e+04,3.604088708537925623e+00
1.014846327465142895e+04,3.604088709225713227e+00
1.014846329552620227e+04,3.604088709913530586e+00
1.014846331640097378e+04,3.604088710601379919e+00
1.014846333727574711e+04,3.604088711289259450e+00
1.014846335815051862e+04,3.604088711977169623e+00
