Time (BJD_TBD - 2450000), L_g/L_star (ppm)
9.891095520833507180e+03,1.303923908092430217e+01
9.891098214161867872e+03,1.306930934643625264e+01
9.891100907490228565e+03,1.309940195926252215e+01
9.891103600818589257e+03,1.312951686289089182e+01
9.891106294146949949e+03,1.315965400076730241e+01
9.891108987475310641e+03,1.318981331629593967e+01
9.891111680803671334e+03,1.321999475283932846e+01
9.891114374132032026e+03,1.325019825371846416e+01
9.891117067460392718e+03,1.328042376221289977e+01
9.891119760788751591e+03,1.331067122154041904e+01
9.891122454117112284e+03,1.334094057493888918e+01
9.891125147445472976e+03,1.337123176554377579e+01
9.891127840773833668e+03,1.340154473646995292e+01
9.891130534102194360e+03,1.343187943079140112e+01
9.891133227430555053e+03,1.346223579154129801e+01
9.891135920758915745e+03,1.349261376171213378e+01
9.891138614087276437e+03,1.352301328425582660e+01
9.891141307415637129e+03,1.355343430208381506e+01
9.891144000743997822e+03,1.358387675806715045e+01
9.891146694072358514e+03,1.361434059503666560e+01
9.891149387400719206e+03,1.364482575578300683e+01
9.891152080729079898e+03,1.367533218305678844e+01
9.891154774057440591e+03,1.370585981956869404e+01
9.891157467385801283e+03,1.373640860798956176e+01
9.891160160714161975e+03,1.376697849095051396e+01
9.891162854042522667e+03,1.379756941104306733e+01
9.891165547370883360e+03,1.382818131081922530e+01
9.891168240699242233e+03,1.385881413277089536e+01
9.891170934027602925e+03,1.388946781941276321e+01
9.891173627355963617e+03,1.392014231315828887e+01
9.891176320684324310e+03,1.395083755640252043e+01
9.891179014012685002e+03,1.398155349150154692e+01
9.891181707341045694e+03,1.401229006077261730e+01
9.891184400669406386e+03,1.404304720649419558e+01
9.891187093997767079e+03,1.407382487090612244e+01
9.891189787326127771e+03,1.410462299620971827e+01
9.891192480654488463e+03,1.413544152456786662e+01
9.891195173982849155e+03,1.416628039810512796e+01
9.891197867311209848e+03,1.419713955890786572e+01
9.891200560639570540e+03,1.422801894902434228e+01
9.891203253967931232e+03,1.425891851046482728e+01
9.891205947296291924e+03,1.428983818520172377e+01
9.891208640624652617e+03,1.432077791516964993e+01
9.891211333953013309e+03,1.435173764226554916e+01
9.891214027281374001e+03,1.438271730834884643e+01
9.891216720609732874e+03,1.441371685522054946e+01
9.891219413938093567e+03,1.444473622470715313e+01
9.891222107266454259e+03,1.447577535853514696e+01
9.891224800594814951e+03,1.450683419841478816e+01
9.891227493923175643e+03,1.453791268601936082e+01
9.891230187251536336e+03,1.456901076298525943e+01
9.891232880579897028e+03,1.460012837091205995e+01
9.891235573908257720e+03,1.463126545136268675e+01
9.891238267236618412e+03,1.466242194586347480e+01
9.891240960564979105e+03,1.469359779590432247e+01
9.891243653893339797e+03,1.472479294293875896e+01
9.891246347221700489e+03,1.475600732838408469e+01
9.891249040550061181e+03,1.478724089362148142e+01
9.891251733878421874e+03,1.481849357999609040e+01
9.891254427206782566e+03,1.484976532881715272e+01
9.891257120535143258e+03,1.488105608135812474e+01
9.891259813863503950e+03,1.491236577885676340e+01
9.891262507191864643e+03,1.494369436251524519e+01
9.891265200520223516e+03,1.497504177347910925e+01
9.891267893848584208e+03,1.500640795292204999e+01
9.891270587176944900e+03,1.503779284191901233e+01
9.891273280505305593e+03,1.506919638153098440e+01
9.891275973833666285e+03,1.510061851278390499e+01
9.891278667162026977e+03,1.513205917666880751e+01
9.891281360490387669e+03,1.516351831414193896e+01
9.891284053818748362e+03,1.519499586612482744e+01
9.891286747147109054e+03,1.522649177350443317e+01
9.891289440475469746e+03,1.525800597713325679e+01
9.891292133803830438e+03,1.528953841782941403e+01
9.891294827132191131e+03,1.532108903637679731e+01
9.891297520460551823e+03,1.535265777352513616e+01
9.891300213788912515e+03,1.538424456999017309e+01
9.891302907117273207e+03,1.541584936645369730e+01
9.891305600445633900e+03,1.544747210356370459e+01
9.891308293773994592e+03,1.547911272193451815e+01
9.891310987102353465e+03,1.551077116212547580e+01
9.891313680430714157e+03,1.554244736472659483e+01
9.891316373759074850e+03,1.557414127023042560e+01
9.891319067087435542e+03,1.560585281911760624e+01
9.891321760415796234e+03,1.563758195183566535e+01
9.891324453744156926e+03,1.566932860879912326e+01
9.891327147072517619e+03,1.570109273038956132e+01
9.891329840400878311e+03,1.573287425695578889e+01
9.891332533729239003e+03,1.576467312881390548e+01
9.891335227057599695e+03,1.579648928624745885e+01
9.891337920385960388e+03,1.582832266950752853e+01
9.891340613714321080e+03,1.586017321881283593e+01
9.891343307042681772e+03,1.589204087434988111e+01
9.891346000371042464e+03,1.592392557627302807e+01
9.891348693699403157e+03,1.595582726470462021e+01
9.891351387027763849e+03,1.598774587973513306e+01
9.891354080356124541e+03,1.601968136142322408e+01
9.891356773684485233e+03,1.605163364979589247e+01
9.891359467012844107e+03,1.608360268482696398e+01
9.891362160341204799e+03,1.611558840652361013e+01
9.891364853669565491e+03,1.614759075479688022e+01
9.891367546997926183e+03,1.617960966954821700e+01
9.891370240326286876e+03,1.621164509064792369e+01
9.891372933654647568e+03,1.624369695793529544e+01
9.891375626983008260e+03,1.627576521121878628e+01
9.891378320311368952e+03,1.630784979027603754e+01
9.891381013639729645e+03,1.633995063485404131e+01
9.891383706968090337e+03,1.637206768466927542e+01
9.891386400296451029e+03,1.640420087940773541e+01
9.891389093624811721e+03,1.643635015872511929e+01
9.891391786953172414e+03,1.646851546224693408e+01
9.891394480281533106e+03,1.650069672956857758e+01
9.891397173609893798e+03,1.653289390025547334e+01
9.891399866938254490e+03,1.656510691384317013e+01
9.891402560266615183e+03,1.659733570983748407e+01
9.891405253594975875e+03,1.662958022771456967e+01
9.891407946923334748e+03,1.666184040689928025e+01
9.891410640251695440e+03,1.669411618685242615e+01
9.891413333580056133e+03,1.672640750694015566e+01
9.891416026908416825e+03,1.675871430652120608e+01
9.891418720236777517e+03,1.679103652492527843e+01
9.891421413565138209e+03,1.682337410145307999e+01
9.891424106893498902e+03,1.685572697537650910e+01
9.891426800221859594e+03,1.688809508593870490e+01
9.891429493550220286e+03,1.692047837235421426e+01
9.891432186878580978e+03,1.695287677380908065e+01
9.891434880206941671e+03,1.698529022946096134e+01
9.891437573535302363e+03,1.701771867843924824e+01
9.891440266863663055e+03,1.705016205984515310e+01
9.891442960192023747e+03,1.708262031275187809e+01
9.891445653520384440e+03,1.711509337620467974e+01
9.891448346848745132e+03,1.714758118922100039e+01
9.891451040177105824e+03,1.718008369079058895e+01
9.891453733505466516e+03,1.721260081987560753e+01
9.891456426833825390e+03,1.724513251538877512e+01
9.891459120162186082e+03,1.727767871628137186e+01
9.891461813490546774e+03,1.731023936141153285e+01
9.891464506818907466e+03,1.734281438963222399e+01
9.891467200147268159e+03,1.737540373976940700e+01
9.891469893475628851e+03,1.740800735062215310e+01
9.891472586803989543e+03,1.744062516096273896e+01
9.891475280132350235e+03,1.747325710953678879e+01
9.891477973460710928e+03,1.750590313506338802e+01
9.891480666789071620e+03,1.753856317623515082e+01
9.891483360117432312e+03,1.757123717171838351e+01
9.891486053445793004e+03,1.760392506015320890e+01
9.891488746774153697e+03,1.763662678015363738e+01
9.891491440102514389e+03,1.766934227030770899e+01
9.891494133430875081e+03,1.770207146917761065e+01
9.891496826759235773e+03,1.773481431529978281e+01
9.891499520087596466e+03,1.776757074718502949e+01
9.891502213415955339e+03,1.780034070329650220e+01
9.891504906744316031e+03,1.783312412213838982e+01
9.891507600072676723e+03,1.786592094212314663e+01
9.891510293401037416e+03,1.789873110166024972e+01
9.891512986729398108e+03,1.793155453913409048e+01
9.891515680057758800e+03,1.796439119290412378e+01
9.891518373386119492e+03,1.799724100130499949e+01
9.891521066714480185e+03,1.803010390264666185e+01
9.891523760042840877e+03,1.806297983521445971e+01
9.891526453371201569e+03,1.809586873726926726e+01
9.891529146699562261e+03,1.812877054704762259e+01
9.891531840027922954e+03,1.816168520276181297e+01
9.891534533356283646e+03,1.819461264259997790e+01
9.891537226684644338e+03,1.822755280472628669e+01
