Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.908226643518544734e+03,1.557462454263367491e+00
9.908226666740774817e+03,1.557294077522756615e+00
9.908226689963004901e+03,1.557125709688646609e+00
9.908226713185233166e+03,1.556957350774271109e+00
9.908226736407463250e+03,1.556789000753294516e+00
9.908226759629693333e+03,1.556620659638954685e+00
9.908226782851923417e+03,1.556452327431288474e+00
9.908226806074151682e+03,1.556284004143520638e+00
9.908226829296381766e+03,1.556115689749333342e+00
9.908226852518611850e+03,1.555947384261942235e+00
9.908226875740841933e+03,1.555779087681393724e+00
9.908226898963070198e+03,1.555610800020916118e+00
9.908226922185300282e+03,1.555442521254183141e+00
9.908226945407530366e+03,1.555274251394419771e+00
9.908226968629760449e+03,1.555105990441666863e+00
9.908226991851988714e+03,1.554937738409149395e+00
9.908227015074218798e+03,1.554769495270549307e+00
9.908227038296448882e+03,1.554601261039091131e+00
9.908227061518678966e+03,1.554433035714815947e+00
9.908227084740907230e+03,1.554264819310936963e+00
9.908227107963137314e+03,1.554096611801147665e+00
9.908227131185367398e+03,1.553928413198664593e+00
9.908227154407597482e+03,1.553760223503537485e+00
9.908227177629825746e+03,1.553592042728970446e+00
9.908227200852055830e+03,1.553423870848670063e+00
9.908227224074285914e+03,1.553255707875848657e+00
9.908227247296515998e+03,1.553087553810539312e+00
9.908227270518744263e+03,1.552919408665967005e+00
9.908227293740974346e+03,1.552751272415829220e+00
9.908227316963204430e+03,1.552583145073335391e+00
9.908227340185434514e+03,1.552415026638529927e+00
9.908227363407662779e+03,1.552246917124622039e+00
9.908227386629892862e+03,1.552078816505316983e+00
9.908227409852122946e+03,1.551910724793832630e+00
9.908227433074353030e+03,1.551742641990205174e+00
9.908227456296581295e+03,1.551574568107639607e+00
9.908227479518811379e+03,1.551406503119849845e+00
9.908227502741041462e+03,1.551238447040045099e+00
9.908227525963271546e+03,1.551070399868265559e+00
9.908227549185499811e+03,1.550902361617720437e+00
9.908227572407729895e+03,1.550734332262119652e+00
9.908227595629959978e+03,1.550566311814672193e+00
9.908227618852190062e+03,1.550398300275422914e+00
9.908227642074418327e+03,1.550230297657568368e+00
9.908227665296648411e+03,1.550062303934830688e+00
9.908227688518878495e+03,1.549894319120418640e+00
9.908227711741108578e+03,1.549726343214365532e+00
9.908227734963336843e+03,1.549558376229879464e+00
9.908227758185566927e+03,1.549390418140683012e+00
9.908227781407797011e+03,1.549222468959980725e+00
9.908227804630027094e+03,1.549054528687805465e+00
9.908227827852255359e+03,1.548886597337361781e+00
9.908227851074485443e+03,1.548718674882380464e+00
9.908227874296715527e+03,1.548550761336057846e+00
9.908227897518945610e+03,1.548382856698434784e+00
9.908227920741173875e+03,1.548214960982707611e+00
9.908227943963403959e+03,1.548047074162615333e+00
9.908227967185634043e+03,1.547879196251350509e+00
9.908227990407864127e+03,1.547711327248957769e+00
9.908228013630092391e+03,1.547543467168621234e+00
9.908228036852322475e+03,1.547375615984092123e+00
9.908228060074552559e+03,1.547207773708562772e+00
9.908228083296782643e+03,1.547039940342066044e+00
9.908228106519010908e+03,1.546872115897798050e+00
9.908228129741240991e+03,1.546704300349510453e+00
9.908228152963471075e+03,1.546536493710386484e+00
9.908228176185701159e+03,1.546368695980463892e+00
